question,answer
"с. расположено в восточной части района, на расстоянии примерно 45 км (по прямой) к востоку от административного центра района — посёлка Шортанды.","Село расположено в восточной части района, на расстоянии примерно 45 километров (по прямой) к востоку от административного центра района — посёлка Шортанды."
"Абсолютная выс. — 318 м над уровнем моря.","Абсолютная высота — 318 метров над уровнем моря."
"с. расположено на юго-западе Байзакского района, в 15 км к северу от областного центра города Тараз, в 10 км к западу от административного центра сельского округа — аула Базарбай и примерно в 700 м к северо-западу от районного центра села Сарыкемер.","Село расположено на юго-западе Байзакского района, в 15 километрах к северу от областного центра города Тараз, в 10 километрах к западу от административного центра сельского округа — аула Базарбай и примерно в 700 метрах к северо-западу от районного центра села Сарыкемер."
"Ближайшая ж.-д. станция Ушбулак — расположена примерно в 8 км к юго-западу от села (по дороге — 13,4 км).","Ближайшая железнодорожная станция Ушбулак — расположена примерно в 8 километрах к юго-западу от села (по дороге — 13,4 км)."
"Соседние населённые пункты: Сарыкемер в 700 м к востоку, Ульгули — в 3 км к югу.","Соседние населённые пункты: Сарыкемер в 700 метрах к востоку, Ульгули — в 3 километрах к югу."
"выс. центра села — 539 м над уровнем моря.","Высота центра села — 539 метров над уровнем моря."
"Он стал первым американцем, выигравшим общий титул Кубка мира 2000/2001 годов, причём занял 1-е место в зачёте Кубка мира по всем трём основным дисциплинам (500 м, 1000 м и 1500 м), а также в сезонах 2002/2003 и 2004/2005 годов стал победителем Кубка мира в общем зачёте.","Он стал первым американцем, выигравшим общий титул Кубка мира 2000/2001 годов, причём занял 1-е место в зачёте Кубка мира по всем трём основным дисциплинам (500 метров, 1000 метров и 1500 метров), а также в сезонах 2002/2003 и 2004/2005 годов стал победителем Кубка мира в общем зачёте."
"На зимней Олимпиаде 2006 года Оно стал чемпионом на дистанции 500 м и занял 3-е место на дистанции 1000 м.","На зимней Олимпиаде 2006 года Оно стал чемпионом на дистанции 500 метров и занял 3-е место на дистанции 1000 метров."
"На чемпионате мира в Канныне в марте 2008 года Аполо завоевал титулы чемпиона мира на дистанции 500 м и в общем зачете и на командном чемпионате мира в Харбине выиграл золотую медаль в команде.","На чемпионате мира в Канныне в марте 2008 года Аполо завоевал титулы чемпиона мира на дистанции 500 метров и в общем зачете и на командном чемпионате мира в Харбине выиграл золотую медаль в команде."
"На Играх 2010 года в Ванкувере Оно завоевал три медали: серебро на дистанции 1500 м и бронза на дистанции 1000 м и в эстафете.","На Играх 2010 года в Ванкувере Оно завоевал три медали: серебро на дистанции 1500 метров и бронза на дистанции 1000 метров и в эстафете."
"Общая дл. улицы Аннас составляет 104 м; на бо́льшей части замощена булыжником, частично имеет асфальтовое покрытие.","Общая длина улицы Аннас составляет 104 метра; на бо́льшей части замощена булыжником, частично имеет асфальтовое покрытие."
"Город расположен на побережье северной Зеландии и Дании, между двумя городами, Нива и Хёрсхольм, в 30 км к северу от Копенгагена.","Город расположен на побережье северной Зеландии и Дании, между двумя городами, Нива и Хёрсхольм, в 30 километрах к северу от Копенгагена."
"пос. располагался на правом берегу реки Рогачиха (приток реки Раевка), на расстоянии примерно 4 км (по прямой) к западу от села Раево.","Посёлок располагался на правом берегу реки Рогачиха (приток реки Раевка), на расстоянии примерно 4 километров (по прямой) к западу от села Раево."
"Масса сооружения составляет 34 841 кг, выс. 40,8 м, на фундамент ушло 96 м³ бетона.","Масса сооружения составляет 34 841 килограмм, высота 40,8 метров, на фундамент ушло 96 м³ бетона."
"с. расположено на высоте 80 м над уровнем моря.","Село расположено на высоте 80 метров над уровнем моря."
"Брозу — рэпер, брат Озу, родившийся на одну с раньше.","Брозу — рэпер, брат Озу, родившийся на одну секунду раньше."
"Объём пресных вод, поступающих в океан с речным стоком и осадками, не превышает 0,5 млн кубических км, что соответствует слою воды на поверхности океана толщиной ок. 1,25 м.","Объём пресных вод, поступающих в океан с речным стоком и осадками, не превышает 0,5 миллиона кубических километров, что соответствует слою воды на поверхности океана толщиной около 1,25 м."
"Скорость течений в среднем не превышает 10 м в с, а в глубину они распространяются не более чем на 300 м.","Скорость течений в среднем не превышает 10 метров в секунду, а в глубину они распространяются не более чем на 300 метров."
"На территории пустыни также расположен нац. парк Серрания-де-Макуира площадью в 25 000 гектаров на единственной в пустыне холмистой цепи высотой до 450 м.","На территории пустыни также расположен национальный парк Серрания-де-Макуира площадью в 25 000 гектаров на единственной в пустыне холмистой цепи высотой до 450 метров."
"напр., классич. механика Н является предельным приближением более общих теорий: квантовой и релятивистской механики, а геометрия Евклида вместе с гиперболической геометрией Лобачевского и эллиптической геометрией Римана являются частными случаями более общей Римановой геометрии.","Например, классическая механика Ньютона является предельным приближением более общих теорий: квантовой и релятивистской механики, а геометрия Евклида вместе с гиперболической геометрией Лобачевского и эллиптической геометрией Римана являются частными случаями более общей Римановой геометрии."
"В общей сложности сфотографировал 9 тыс. квадратных км территории.","В общей сложности сфотографировал 9 тысяч квадратных километров территории."
"Находится на расстоянии примерно 17 км на запад-юго-запад от районного центра поселка Юрья.","Находится на расстоянии примерно 17 километров на запад-юго-запад от районного центра поселка Юрья."
"д. расположена на северо-востоке Польши, на перешейке между озёрами Вижайны и Вистуць, на расстоянии приблизительно 30 км к северу от города Сувалки, административного центра повета.","Деревня расположена на северо-востоке Польши, на перешейке между озёрами Вижайны и Вистуць, на расстоянии приблизительно 30 километров к северу от города Сувалки, административного центра повета."
"Абсолютная выс. — 255 м над уровнем моря.","Абсолютная высота — 255 метров над уровнем моря."
"д. находится в западной части Нижегородской области, в зоне хвойно-широколиственных лесов, на левом берегу реки Троцы, на расстоянии приблизительно 5 км (по прямой) к юго-западу от города Чкаловска, административного центра района.","Деревня находится в западной части Нижегородской области, в зоне хвойно-широколиственных лесов, на левом берегу реки Троцы, на расстоянии приблизительно 5 километров (по прямой) к юго-западу от города Чкаловска, административного центра района."
"Абсолютная выс. — 87 м над уровнем моря.","Абсолютная высота — 87 метров над уровнем моря."
"Среднего роста; вес — 118 фунтов (53 кг).","Среднего роста; вес — 118 фунтов (53 килограмма)."
"д. расположена в южной части Архангельской области, в таёжной зоне, в пределах северной части Русской равнины, в 3,6 км (по автомобильной дороге) на з. от посёлка Октябрьский, на левом берегу реки Устья, близ впадения в неё притока Соденьга.","Деревня расположена в южной части Архангельской области, в таёжной зоне, в пределах северной части Русской равнины, в 3,6 километрах (по автомобильной дороге) на запад от посёлка Октябрьский, на левом берегу реки Устья, близ впадения в неё притока Соденьга."
"Ковылина уплывала в откр. м. в лодке без весел, вставала с петлей на шее на стул и просила зрителей выбить его из-под ног, выпивала в галерее л водки под военные песни, а также заявляла, что намерена выстрелить в куратора Марата Гельмана, повторив атаку Валери Соланас на Энди Уорхола.","Ковылина уплывала в открытое море в лодке без весел, вставала с петлей на шее на стул и просила зрителей выбить его из-под ног, выпивала в галерее литр водки под военные песни, а также заявляла, что намерена выстрелить в куратора Марата Гельмана, повторив атаку Валери Соланас на Энди Уорхола."
"Бригада прошла 21 тысячу км, потеряв 1309 убитыми и 3850 ранеными.","Бригада прошла 21 тысячу километров, потеряв 1309 убитыми и 3850 ранеными."
"центр. ч. села расположена на высоте 125 м над уровнем моря.","Центральная часть села расположена на высоте 125 метров над уровнем моря."
"Мощность водоносных прослоев изменяется от нескольких м до 50 м.","Мощность водоносных прослоев изменяется от нескольких метров до 50 м."
"Породы моноклинально погружаются в южном направлении, соответственно глубина залегания их увеличивается от нескольких м на севере до 200 м и более на юге.","Породы моноклинально погружаются в южном направлении, соответственно глубина залегания их увеличивается от нескольких метров на севере до 200 м и более на юге."
"Неогеновые водоносные горизонты характеризуются неравномерной проницаемостью, поэтому величина водопроводимости колеблется от нескольких десятков м в сутки (юго-западная, сев. и центр. части бассейна) до 100 м²/сут и более (долины Днестра и Днепра, Сивашский бассейн).","Неогеновые водоносные горизонты характеризуются неравномерной проницаемостью, поэтому величина водопроводимости колеблется от нескольких десятков метров в сутки (юго-западная, северная и центральная части бассейна) до 100 м²/сут и более (долины Днестра и Днепра, Сивашский бассейн)."
"Самая высокая производительность водозаборов, которую можно ожидать на территории Причерноморского бассейна, не превышает нескольких сотен л в с.","Самая высокая производительность водозаборов, которую можно ожидать на территории Причерноморского бассейна, не превышает нескольких сотен литров в секунду."
"Значительная ч. действующих водозаборов вскрывает водоносные горизонты на глубине от нескольких десятков м до 100—200 м, залегающие под слабопроницаемыми глинистыми отложениями.","Значительная часть действующих водозаборов вскрывает водоносные горизонты на глубине от нескольких десятков метров до 100—200 м, залегающие под слабопроницаемыми глинистыми отложениями."
"д. находится в юго-западной части Тюменской области, в пределах юго-западной части Западно-Сибирской низменности, в подзоне северной лесостепи, на правом берегу реки Ингалы, на расстоянии примерно 24 км (по прямой) к юго-востоку от села Исетского, административного центра района.","Деревня находится в юго-западной части Тюменской области, в пределах юго-западной части Западно-Сибирской низменности, в подзоне северной лесостепи, на правом берегу реки Ингалы, на расстоянии примерно 24 километров (по прямой) к юго-востоку от села Исетского, административного центра района."
"Абсолютная выс. — 63 м над уровнем моря.","Абсолютная высота — 63 метра над уровнем моря."
"Поддержка массивов, размер которых превышает 2 ГБ (ГБ) на 64-разрядных платформах.","Поддержка массивов, размер которых превышает 2 гигабайта (ГБ) на 64-разрядных платформах."
"Первоначально он финишировал одиннадцатым, но после того как Марко Барба получил штраф 25 с к итоговому времени, Колетти был передвинут на десятое место и заработал своё единств. очко.","Первоначально он финишировал одиннадцатым, но после того как Марко Барба получил штраф 25 секунд к итоговому времени, Колетти был передвинут на десятое место и заработал своё единственное очко."
"14 ноября Лаудруп сильным ударом с 25 м забил единств. гол в выездном матче с «Селтиком».","14 ноября Лаудруп сильным ударом с 25 метров забил единственный гол в выездном матче с «Селтиком»."
"с. находится в западной части Тульской области, в зоне хвойно-широколиственных лесов, в пределах северной части Среднерусской возвышенности, на левом берегу реки Упы, при автодороге 70К-322, на расстоянии примерно 17 км (по прямой) к юго-западу от города Суворова, административного центра района.","Село находится в западной части Тульской области, в зоне хвойно-широколиственных лесов, в пределах северной части Среднерусской возвышенности, на левом берегу реки Упы, при автодороге 70К-322, на расстоянии примерно 17 километров (по прямой) к юго-западу от города Суворова, административного центра района."
"Абсолютная выс. — 152 м над уровнем моря.","Абсолютная высота — 152 метра над уровнем моря."
"Ю́лляс (фин. Ylläs) или Ю́ллясту́нтури (фин. Yllästunturi) — сопка (тунтури, фьельд) высотой 719 м в Финляндии на западе провинции Лапландия в муниципалитете Колари.","Ю́лляс (фин. Ylläs) или Ю́ллясту́нтури (фин. Yllästunturi) — сопка (тунтури, фьельд) высотой 719 метров в Финляндии на западе провинции Лапландия в муниципалитете Колари."
"1 октября 1864 года уехал в школу-интернат в Зевенберген в 20 км от родного дома.","1 октября 1864 года уехал в школу-интернат в Зевенберген в 20 километрах от родного дома."
"Гц (военное дело)","Герц (военное дело)"
"д. находится в западной части Тверской области, в зоне хвойно-широколиственных лесов, на правом берегу реки Жукопы, на расстоянии примерно 28 км (по прямой) к юго-востоку от Андреаполя, административного центра округа.","Деревня находится в западной части Тверской области, в зоне хвойно-широколиственных лесов, на правом берегу реки Жукопы, на расстоянии примерно 28 километров (по прямой) к юго-востоку от Андреаполя, административного центра округа."
"Абсолютная выс. — 225 м над уровнем моря.","Абсолютная высота — 225 метров над уровнем моря."
"В сентябре 1941 года нацисты начали организовать в Гродно 2 гетто (примерно в двух км одно от другого), которые заняли пл. ок. 1,5 гектаров (улица Иерусалимская (совр. улица Антонова) и р-н улицы Большая Троицкая).","В сентябре 1941 года нацисты начали организовать в Гродно 2 гетто (примерно в двух километрах одно от другого), которые заняли площадь около 1,5 гектаров (улица Иерусалимская (современная улица Антонова) и район улицы Большая Троицкая)."
"На площади меньше половины квадратного км оно вместило 15 000 узников и просуществовало с ноября 1941 года по март 1943 года.","На площади меньше половины квадратного километра оно вместило 15 000 узников и просуществовало с ноября 1941 года по март 1943 года."
"В обоих гетто были введены хлебные карточки, по которым евреи получали ок. 200 г хлеба в день за небольшую плату.","В обоих гетто были введены хлебные карточки, по которым евреи получали около 200 граммов хлеба в день за небольшую плату."
"Оставшихся в живых 2500 чел. гнали колонной из гетто к железнодорожной станции по улице Бригитской и увезли в лагерь смерти Треблинка (от Гродно всего 150—160 км).","Оставшихся в живых 2500 человек гнали колонной из гетто к железнодорожной станции по улице Бригитской и увезли в лагерь смерти Треблинка (от Гродно всего 150—160 километров)."
"Большое Пульниково расположено в живописном месте, в 18 км к северу от Камышлова и в 129 км к востоку от Екатеринбурга, по обоим берегам реки Юрмач — левого притока Пышмы.","Большое Пульниково расположено в живописном месте, в 18 километрах к северу от Камышлова и в 129 километрах к востоку от Екатеринбурга, по обоим берегам реки Юрмач — левого притока Пышмы."
"Берёт нач. примерно в 9 км к северу от посёлка Маныч.","Берёт начало примерно в 9 километрах к северу от посёлка Маныч."
"На 38-й минуте Уолтер Бар примерно с 23 м пробил по воротам англичан: Берт Уильямс бросился вправо, однако на 11-метровой отметке удачно оказался Джо Гатьенс, к-рый переправил мяч в левый угол ворот.","На 38-й минуте Уолтер Бар примерно с 23 метров пробил по воротам англичан: Берт Уильямс бросился вправо, однако на 11-метровой отметке удачно оказался Джо Гатьенс, который переправил мяч в левый угол ворот."
"Начинается в болотах на высоте ок. 101 м над уровнем моря.","Начинается в болотах на высоте около 101 метра над уровнем моря."
"Устье реки находится в 86 км по правому берегу реки Нягыньюган. на высоте 44,5 м над уровнем моря.","Устье реки находится в 86 км по правому берегу реки Нягыньюган. на высоте 44,5 метра над уровнем моря."
"Общая дл. улицы составляет 1020 м.","Общая длина улицы составляет 1020 метров."
"д. находится в восточной части Псковской области, в зоне хвойно-широколиственных лесов, на левом берегу реки Петенки, к востоку от автодороги 58К-114, на расстоянии примерно 34 км (по прямой) к юго-западу от города Порхова, административного центра района.","Деревня находится в восточной части Псковской области, в зоне хвойно-широколиственных лесов, на левом берегу реки Петенки, к востоку от автодороги 58К-114, на расстоянии примерно 34 километров (по прямой) к юго-западу от города Порхова, административного центра района."
"Находится на линии Сызрань-Тольятти на расстоянии примерно 29 км по прямой на в. от северо-восточной границы районного центра города Сызрань.","Находится на линии Сызрань-Тольятти на расстоянии примерно 29 километров по прямой на восток от северо-восточной границы районного центра города Сызрань."
"Абсолютная выс. — 155 м над уровнем моря.","Абсолютная высота — 155 метров над уровнем моря."
"Одной из наиб. важных функций новой версии движка является предварительное кэширование, позволяющее во много раз ускорить загрузку уровней, сведя время перемещения из одной карты в другую до нескольких с.","Одной из наиболее важных функций новой версии движка является предварительное кэширование, позволяющее во много раз ускорить загрузку уровней, сведя время перемещения из одной карты в другую до нескольких секунд."
"пос. находится в юго-восточной части Нижегородской области, в зоне хвойно-широколиственных лесов, на расстоянии приблизительно 36 км (по прямой) к юго-западу от села Починки, административного центра района.","Посёлок находится в юго-восточной части Нижегородской области, в зоне хвойно-широколиственных лесов, на расстоянии приблизительно 36 километров (по прямой) к юго-западу от села Починки, административного центра района."
"Абсолютная выс. — 212 м над уровнем моря.","Абсолютная высота — 212 метров над уровнем моря."
"Мелокактус лазурный является эндемиком центральной, северной и восточной Бразилии на высоте 450—800 м над уровнем моря.","Мелокактус лазурный является эндемиком центральной, северной и восточной Бразилии на высоте 450—800 метров над уровнем моря."
"Чарло начал доминировать с первой с боя, и в каждом из раундов отправлял чемпиона в нокдаун.","Чарло начал доминировать с первой секунды боя, и в каждом из раундов отправлял чемпиона в нокдаун."
"На взвешивание перед боем оказался тяжелее лимита на полтора кг и бой пришлось проводить в промежуточном весе до 74 кг .","На взвешивание перед боем оказался тяжелее лимита на полтора килограмма и бой пришлось проводить в промежуточном весе до 74 кг ."
"Город расположен в западной части департамента, в гористой местности Восточной Кордильеры, на расстоянии приблизительно 70 км к западу от города Тунха, административного центра департамента.","Город расположен в западной части департамента, в гористой местности Восточной Кордильеры, на расстоянии приблизительно 70 километров к западу от города Тунха, административного центра департамента."
"Абсолютная выс. — 1788 м над уровнем моря.","Абсолютная высота — 1788 метров над уровнем моря."
"Род включает очень крупных (40-100 мм) глянцево-черных или темно-коричневых жуков.","Род включает очень крупных (40-100 миллиметров) глянцево-черных или темно-коричневых жуков."
"Основные достоинства — высокая скорость чтения (измеряется ГБ в с), высокие показатели IOPS (операций ввода-вывода в с) — некоторые образцы оперативной памяти типа DDR3 позволяют достигать более 1 млн IOPS (у дисковых накопителей — 20—300 IOPS, NAND SSD — десятки—сотни тыс. IOPS), отсутствие дополнительных задержек при произвольном доступе, неограниченный ресурс перезаписи (в отличие от флеш-памяти).","Основные достоинства — высокая скорость чтения (измеряется гигабайтами в секунду), высокие показатели IOPS (операций ввода-вывода в секунду) — некоторые образцы оперативной памяти типа DDR3 позволяют достигать более 1 млн IOPS (у дисковых накопителей — 20—300 IOPS, NAND SSD — десятки—сотни тысяч IOPS), отсутствие дополнительных задержек при произвольном доступе, неограниченный ресурс перезаписи (в отличие от флеш-памяти)."
"Среди недостатков — относительно малые ёмкости модулей оперативной памяти, потеря содержимого при отключении питания, высокая стоимость за ГБ.","Среди недостатков — относительно малые ёмкости модулей оперативной памяти, потеря содержимого при отключении питания, высокая стоимость за гигабайт."
"Удалось отбросить немецкие войска на 60-80 км, юж. фланг советско-германского фронта стабилизировался на полгода (Миус-фронт).","Удалось отбросить немецкие войска на 60-80 километров, южный фланг советско-германского фронта стабилизировался на полгода (Миус-фронт)."
"Через неск. с оно созревает, и плоды готовы к употреблению.","Через несколько секунд оно созревает, и плоды готовы к употреблению."
"д. находится в восточной части республики, в зоне хвойно-широколиственных лесов, на правом берегу реки Шегъянки, на расстоянии примерно 12 км (по прямой) к юго-западу от села Шаркан, административного центра района.","Деревня находится в восточной части республики, в зоне хвойно-широколиственных лесов, на правом берегу реки Шегъянки, на расстоянии примерно 12 километров (по прямой) к юго-западу от села Шаркан, административного центра района."
"За трое суток непрерывного наступления подразделения дивизии продвинулись на 70 км и на рассвете 20 сентября подошли к деревне Толстолес, в трёх км северо-восточнее Чернигова, а затем, овладев городом, продолжили наступление на з.","За трое суток непрерывного наступления подразделения дивизии продвинулись на 70 километров и на рассвете 20 сентября подошли к деревне Толстолес, в трёх километрах северо-восточнее Чернигова, а затем, овладев городом, продолжили наступление на запад."
"26 июля войска, наступавшие с севера и с юга, соединились в 20—25 км западнее Бреста, окружив группировку противника.","26 июля войска, наступавшие с севера и с юга, соединились в 20—25 километрах западнее Бреста, окружив группировку противника."
"24 апреля дивизия сосредоточилась в районе Картна, в 20 км южнее Штеттина.","24 апреля дивизия сосредоточилась в районе Картна, в 20 километрах южнее Штеттина."
"2 мая дивизия овладела городом Гюстров, а 3 мая, пройдя ещё ок. 40 км, очистила от врага города Каров и Бютцов.","2 мая дивизия овладела городом Гюстров, а 3 мая, пройдя ещё около 40 километров, очистила от врага города Каров и Бютцов."
"пос. находится в восточной части Тамбовской области, в лесостепной зоне, в пределах Окско-Донской равнины, к югу от реки Вороны, на расстоянии примерно 6 км (по прямой) к юго-юго-западу (SSW) от города Кирсанова, административного центра района.","Посёлок находится в восточной части Тамбовской области, в лесостепной зоне, в пределах Окско-Донской равнины, к югу от реки Вороны, на расстоянии примерно 6 километров (по прямой) к юго-юго-западу (SSW) от города Кирсанова, административного центра района."
"Абсолютная выс. — 124 м над уровнем моря.","Абсолютная высота — 124 метра над уровнем моря."
"Гонщикам предстояло преодолеть 196,2 км с тринадцатью сложными подъёмами, ч. из которых с брусчатым покрытием и восемью плоскими бручтами участками.","Гонщикам предстояло преодолеть 196,2 километров с тринадцатью сложными подъёмами, часть из которых с брусчатым покрытием и восемью плоскими бручтами участками."
"д. находится в юго-западной части Тамбовской области, в лесостепной зоне, в пределах Окско-Донской низменной равнины, к западу от автодороги Р193, на расстоянии примерно 27 км (по прямой) к северо-востоку от Мордова, административного центра района.","Деревня находится в юго-западной части Тамбовской области, в лесостепной зоне, в пределах Окско-Донской низменной равнины, к западу от автодороги Р193, на расстоянии примерно 27 километров (по прямой) к северо-востоку от Мордова, административного центра района."
"Абсолютная выс. — 176 м над уровнем моря.","Абсолютная высота — 176 метров над уровнем моря."
"р-н находится примерно в км от пляжа Кирьят-Хаим, а на границе с Кирьят-Моцкин находится ж.-д. станция Кирьят-Моцкин.","Район находится примерно в километре от пляжа Кирьят-Хаим, а на границе с Кирьят-Моцкин находится железнодорожная станция Кирьят-Моцкин."
"с. расположено в предгорной местности, в 43 км к юго-западу от районного центра — города Ходжавенд, в нескольких км на з. от посёлка Красного Базара, к-рый является перекрёстком дорог на ю. в пос. Гадрут, на в. в город Ходжавен и на с. в Ханкенди.","Село расположено в предгорной местности, в 43 км к юго-западу от районного центра — города Ходжавенд, в нескольких километрах на запад от посёлка Красного Базара, который является перекрёстком дорог на юг в посёлок Гадрут, на восток в город Ходжавен и на север в Ханкенди."
"дл. сооружения составляет ок. 300 м, шир. — 137,5 м.","Длина сооружения составляет около 300 метров, ширина — 137,5 метров."
"Расположен на северо-востоке Внутренней губы на расстоянии ок. 500 м от западного берега полуострова Тайгонос между устьями рек Эналватены на севере и Калиячгын на юге.","Расположен на северо-востоке Внутренней губы на расстоянии около 500 метров от западного берега полуострова Тайгонос между устьями рек Эналватены на севере и Калиячгын на юге."
"Глубина прилегающей акватории — 7—22 м.","Глубина прилегающей акватории — 7—22 метра."
"д. находится в юго-западной части Псковской области, в зоне хвойно-широколиственных лесов, к югу от автодороги 58К-143, на расстоянии примерно 13 км (по прямой) к северо-востоку от посёлка городского типа Красногородск, административного центра района.","Деревня находится в юго-западной части Псковской области, в зоне хвойно-широколиственных лесов, к югу от автодороги 58К-143, на расстоянии примерно 13 километров (по прямой) к северо-востоку от посёлка городского типа Красногородск, административного центра района."
