question,answer
"Несмотря на скачок процентных выплат с 200 миллионов $ США в 1979 году до 1,4 миллиарда $ США в 1985 году, в этот период сформировался профицит платёжного баланса.","Несмотря на скачок процентных выплат с 200 миллионов долларов США в 1979 году до 1,4 миллиарда долларов США в 1985 году, в этот период сформировался профицит платёжного баланса."
"В 1990 году общий объём экспорта Турции увеличился до 13 млрд $ США, при этом доля сельскохозяйственной продукции в общем объёме экспорта упала до 25,5 %, а доля промышленной продукции выросла до 67,9 %.","В 1990 году общий объём экспорта Турции увеличился до 13 млрд долларов США, при этом доля сельскохозяйственной продукции в общем объёме экспорта упала до 25,5 %, а доля промышленной продукции выросла до 67,9 %."
"В 1997 году общий объём турецкого экспорта достиг 26,2 млрд $ США, из которых сельскохозяйственная продукция составляла лишь 20,8 % от общего объёма экспорта, а на промышленную продукцию приходилось уже 74,9 % от общего объёма экспорта.","В 1997 году общий объём турецкого экспорта достиг 26,2 млрд долларов США, из которых сельскохозяйственная продукция составляла лишь 20,8 % от общего объёма экспорта, а на промышленную продукцию приходилось уже 74,9 % от общего объёма экспорта."
"Кроме того, экономика страны потеряла до 3 млрд $ США из-за сокращения торговли с Ираком.","Кроме того, экономика страны потеряла до 3 млрд долларов США из-за сокращения торговли с Ираком."
"За этот период Турция разместила на международных финансовых рынках облигаций на 7,5 млрд $ США.","За этот период Турция разместила на международных финансовых рынках облигаций на 7,5 млрд долларов США."
"В результате резервы упали с 6,3 млрд $ США в конце 1993 года до 3 млрд $ США к концу марта 1994 года.","В результате резервы упали с 6,3 млрд долларов США в конце 1993 года до 3 млрд долларов США к концу марта 1994 года."
"Показана также эффективность при БАР ω-3-ненасыщенных жирных кислот, употребление которых, по результатам исследований, способствует стабилизации настроения и облегчению депрессии, профилактике рецидивов.","Показана также эффективность при БАР омега-3-ненасыщенных жирных кислот, употребление которых, по результатам исследований, способствует стабилизации настроения и облегчению депрессии, профилактике рецидивов."
"Разнообразить движение помогают 2 револьверных обменника, служащих для хранения и смены 60 составов, а также 2 поворотных круга, которые позволяют развернуть локомотив на 180 °.","Разнообразить движение помогают 2 револьверных обменника, служащих для хранения и смены 60 составов, а также 2 поворотных круга, которые позволяют развернуть локомотив на 180 градусов."
"По некоторым источникам, мальчик всё = умирает, а, по некоторым, вырастает и совокупляется с волчицей.","По некоторым источникам, мальчик всё равно умирает, а, по некоторым, вырастает и совокупляется с волчицей."
"Наиболее известные вывески — билборд Toshiba непосредственно под местом ежегодного падения новогоднего шара, семиэтажный дисплей NASDAQ MarketSite, стоимость которого при установке в 1999 году составляла 37 млн $, и большой светодиодный дисплей Coca-Cola, принадлежащий и управляемый компанией Samsung.","Наиболее известные вывески — билборд Toshiba непосредственно под местом ежегодного падения новогоднего шара, семиэтажный дисплей NASDAQ MarketSite, стоимость которого при установке в 1999 году составляла 37 млн долларов, и большой светодиодный дисплей Coca-Cola, принадлежащий и управляемый компанией Samsung."
"Как игрок юношеской сборной СССР, получал 350 ₽ по спорткомитетовской ставке (у остальных игроков «Динамо» зарплата составляла 220 ₽ в месяц).","Как игрок юношеской сборной СССР, получал 350 рублей по спорткомитетовской ставке (у остальных игроков «Динамо» зарплата составляла 220 рублей в месяц)."
"В разговоре с помощником Романцева Александром Тархановым Тумилович в шутку предложил Станиславу Черчесову, бывшему тогда основным вратарём «Спартака», уехать в какой-либо иностранный клуб для игровой практики и уступить место на позиции первого №.","В разговоре с помощником Романцева Александром Тархановым Тумилович в шутку предложил Станиславу Черчесову, бывшему тогда основным вратарём «Спартака», уехать в какой-либо иностранный клуб для игровой практики и уступить место на позиции первого номера."
"На сторону Тумиловича позже встал редактор газеты «Прессбол» Владимир Бережков, который в 2005 году обнародовал аудиозапись одной из бесед Тумиловича с Шанталосовым и выдал это за попытку подкупа игроков, а также показал Шанталосову макет ещё не вышедшего № газеты с распечаткой разговора.","На сторону Тумиловича позже встал редактор газеты «Прессбол» Владимир Бережков, который в 2005 году обнародовал аудиозапись одной из бесед Тумиловича с Шанталосовым и выдал это за попытку подкупа игроков, а также показал Шанталосову макет ещё не вышедшего номера газеты с распечаткой разговора."
"30 апреля 2009 года Дисциплинарный комитет АБФФ оштрафовал Тумиловича на 1,4 млн белорусских ₽ и дисквалифицировал его на 4 матча за то, что в матче 4-го тура чемпионата Белоруссии между минским «Динамо» и «БАТЭ» Тумилович отозвался в адрес судьи Алексея Кульбакова с использованием нецензурной брани.","30 апреля 2009 года Дисциплинарный комитет АБФФ оштрафовал Тумиловича на 1,4 млн белорусских рублей и дисквалифицировал его на 4 матча за то, что в матче 4-го тура чемпионата Белоруссии между минским «Динамо» и «БАТЭ» Тумилович отозвался в адрес судьи Алексея Кульбакова с использованием нецензурной брани."
"Он нередко опаздывал на тренировочные сборы, при этом убеждая тренеров, что всё = покажет свой максимум в матче.","Он нередко опаздывал на тренировочные сборы, при этом убеждая тренеров, что всё равно покажет свой максимум в матче."
"За припуск Ефаевы заплатили местным жителям 80 ₽ денег, кроме того, ежегодно они должны были выплачивать по 10 копеек оброка.","За припуск Ефаевы заплатили местным жителям 80 рублей денег, кроме того, ежегодно они должны были выплачивать по 10 копеек оброка."
"Стартовый капитал, сформированный целиком за счёт личных накоплений Хокинса, составил 200 тысяч $ США.","Стартовый капитал, сформированный целиком за счёт личных накоплений Хокинса, составил 200 тысяч долларов США."
"В мае 2008 года компания сообщила о чистом годовом доходе в $4,02 миллиарда $.","В мае 2008 года компания сообщила о чистом годовом доходе в $4,02 миллиарда долларов."
"В течение долгого времени у власти в Баварии находился Христианско-социальный союз (ХСС), который почти всегда получал более 50 % голосов во время выборов в ландтаг.","В течение долгого времени у власти в Баварии находился Христианско-социальный союз (ХСС), который почти всегда получал более 50 процентов голосов во время выборов в ландтаг."
"Кириллица целиком включает греческий алфавит (24 буквы), но некоторые сугубо греческие буквы (ξ, ψ, Θ, ижица) стоят не на своём исходном месте, а вынесены в конец.","Кириллица целиком включает греческий алфавит (24 буквы), но некоторые сугубо греческие буквы (кси, пси, фита, ижица) стоят не на своём исходном месте, а вынесены в конец."
"Буквы кириллицы имеют собственные названия по различным нарицательным славянским именам, которые с них начинаются, или прямо взятые из греческого (ξ, ψ); этимология ряда названий спорна.","Буквы кириллицы имеют собственные названия по различным нарицательным славянским именам, которые с них начинаются, или прямо взятые из греческого (кси, пси); этимология ряда названий спорна."
"По его мнению, на выбор предлагается довольно много коллекций Макрей, но этот альбом он назвал поверхностным, однако добавил, что это всё = прекрасное место, куда стоит сходить, если вы хотите услышать, как одна из великих интерпретаторов баллад исполняет то, что у неё получается лучше всего.","По его мнению, на выбор предлагается довольно много коллекций Макрей, но этот альбом он назвал поверхностным, однако добавил, что это всё равно прекрасное место, куда стоит сходить, если вы хотите услышать, как одна из великих интерпретаторов баллад исполняет то, что у неё получается лучше всего."
"За вратаря было заплачено 6 миллиардов ₺.","За вратаря было заплачено 6 миллиардов лир."
"Исключение составляют Небраска и Мэн, где избирается по одному выборщику от каждого избирательного округа + дополнительно два выборщика от штата в целом.","Исключение составляют Небраска и Мэн, где избирается по одному выборщику от каждого избирательного округа плюс дополнительно два выборщика от штата в целом."
"По состоянию на апрель 2024 года, Техас потратил более 11 млрд $ США на реализацию этой инициативы.","По состоянию на апрель 2024 года, Техас потратил более 11 млрд долларов США на реализацию этой инициативы."
"При администрации Байдена—Харрис стоимость инсулина была ограничена 35 долларами в месяц, а федеральное правительство начало прямые переговоры с производителями лекарств об ограничении цен на 10 широко используемых лекарственных препаратов, что позволит пожилым людям сэкономить порядка 1,5 млрд $, когда соглашение вступит в силу в 2026 году.","При администрации Байдена—Харрис стоимость инсулина была ограничена 35 долларами в месяц, а федеральное правительство начало прямые переговоры с производителями лекарств об ограничении цен на 10 широко используемых лекарственных препаратов, что позволит пожилым людям сэкономить порядка 1,5 млрд долларов, когда соглашение вступит в силу в 2026 году."
"Закон также позволил выделить 16,7 млрд $ США Министерству энергетики для погашения кредитов на сумму порядка 250 млрд $ США, выделенных на проекты по модернизации энергетической инфраструктуры.","Закон также позволил выделить 16,7 млрд долларов США Министерству энергетики для погашения кредитов на сумму порядка 250 млрд долларов США, выделенных на проекты по модернизации энергетической инфраструктуры."
"Всего через год после принятия Закона о чипах и науке было привлечено порядка 231 млрд $ США частных инвестиций в производство полупроводников.","Всего через год после принятия Закона о чипах и науке было привлечено порядка 231 млрд долларов США частных инвестиций в производство полупроводников."
"Сумма государственного долга в первом квартале 2024 года достигла исторического максимума — 34,6 трлн $ США, что на 6,5 трлн $ США больше, нежели в начале президентства Байдена.","Сумма государственного долга в первом квартале 2024 года достигла исторического максимума — 34,6 трлн долларов США, что на 6,5 трлн долларов США больше, нежели в начале президентства Байдена."
"Планируется, что данное соглашение позволит сократить сумму государственного долга на 1,5 трлн $ США к 2033 году по сравнению с 2023 годом.","Планируется, что данное соглашение позволит сократить сумму государственного долга на 1,5 трлн долларов США к 2033 году по сравнению с 2023 годом."
"Согласно опросу NBC, опубликованному в апреле 2023 года, 70 % американцев считали, что Байдену не следует баллотироваться на второй срок.","Согласно опросу NBC, опубликованному в апреле 2023 года, 70 процентов американцев считали, что Байдену не следует баллотироваться на второй срок."
"Контракты супермоделей на рекламу и активную поддержку брендов нередко превышают миллионы $ США, они регулярно появляются на обложках самых престижных журналов моды, их карьера и личная жизнь активно освещается и комментируется в глобальных СМИ.","Контракты супермоделей на рекламу и активную поддержку брендов нередко превышают миллионы долларов США, они регулярно появляются на обложках самых престижных журналов моды, их карьера и личная жизнь активно освещается и комментируется в глобальных СМИ."
"Джули Кэмпбелл, редактор американского журнала Sports Illustrated, выпускает первый № Sports Illustrated Swimsuit Issue с фотографиями высоких, идеально сложенных калифорнийских моделей.","Джули Кэмпбелл, редактор американского журнала Sports Illustrated, выпускает первый номер Sports Illustrated Swimsuit Issue с фотографиями высоких, идеально сложенных калифорнийских моделей."
"В 1975 году Марго Хемингуэй подписывает рекордный для того времени контракт на 1 миллион $ США с косметической фирмой Fabergé и становится лицом их парфюма.","В 1975 году Марго Хемингуэй подписывает рекордный для того времени контракт на 1 миллион долларов США с косметической фирмой Fabergé и становится лицом их парфюма."
"Супермодели стали получать роли в кинофильмах и музыкальных видеоклипах и зарабатывать миллионы $.","Супермодели стали получать роли в кинофильмах и музыкальных видеоклипах и зарабатывать миллионы долларов."
"Её заявление: «Я не встаю с постели меньше, чем за 10 тысяч $ в день» стало одной из самых цитируемых фраз в истории модельного бизнеса.","Её заявление: «Я не встаю с постели меньше, чем за 10 тысяч долларов в день» стало одной из самых цитируемых фраз в истории модельного бизнеса."
"В 1991 году Тарлингтон подписала многолетний контракт на 800 тысяч $ за 12 дней работы в год с косметической фирмой Maybelline, а четыре года спустя, в 1995 году Шиффер заработала 12 миллионов $ — рекордную сумму даже для супермодели.","В 1991 году Тарлингтон подписала многолетний контракт на 800 тысяч долларов за 12 дней работы в год с косметической фирмой Maybelline, а четыре года спустя, в 1995 году Шиффер заработала 12 миллионов долларов — рекордную сумму даже для супермодели."
"Ещё одна теория упадка популярности супермоделей винит их астрономические гонорары, которые в свою очередь повлекли за собой увеличение заработков (от 2 до 5 тысяч $ в час за показ) всех остальных топ-моделей.","Ещё одна теория упадка популярности супермоделей винит их астрономические гонорары, которые в свою очередь повлекли за собой увеличение заработков (от 2 до 5 тысяч долларов в час за показ) всех остальных топ-моделей."
"В начале 1980-х ставки звёзд подиума и глянца редко достигали 10 тысяч $ в день, а в среднем их годовой доход не превышал 350 тысяч $.","В начале 1980-х ставки звёзд подиума и глянца редко достигали 10 тысяч долларов в день, а в среднем их годовой доход не превышал 350 тысяч долларов."
"В начале 1990-х их тарифы часто доходили до 20 тысяч $ в день, а к середине декады супермодели зарабатывали от 15 до 25 тысяч $ за один показ.","В начале 1990-х их тарифы часто доходили до 20 тысяч долларов в день, а к середине декады супермодели зарабатывали от 15 до 25 тысяч долларов за один показ."
"1912 — Тайна дома № пять — куртизанка Эльза","1912 — Тайна дома номер пять — куртизанка Эльза"
"Общая стоимость свадебных торжеств оценивалась примерно в 100 миллионов $.","Общая стоимость свадебных торжеств оценивалась примерно в 100 миллионов долларов."
"Отель также предлагает услуги столовой, прачечной, фитнес-центра, обслуживание номеров, бассейн, парикмахерская, салон красоты, есть № для некурящих, а также приспособления для инвалидных колясок, конференц-зал.","Отель также предлагает услуги столовой, прачечной, фитнес-центра, обслуживание номеров, бассейн, парикмахерская, салон красоты, есть номера для некурящих, а также приспособления для инвалидных колясок, конференц-зал."
"Он возвращает Чендлеру 812 $, а также дарит ему яркий золотой браслет с гравировкой «Моему лучшему другу», в благодарность за то, что тот платил за фотосессии и еду Джоуи.","Он возвращает Чендлеру 812 долларов, а также дарит ему яркий золотой браслет с гравировкой «Моему лучшему другу», в благодарность за то, что тот платил за фотосессии и еду Джоуи."
"Советские власти позволили корейцам принять гражданство СССР поскольку, утратив власть над Кореей, японское правительство отказалось предоставить корейцам японское гражданство, = как и оплачивать расходы на их транспортировку куда бы то ни было.","Советские власти позволили корейцам принять гражданство СССР поскольку, утратив власть над Кореей, японское правительство отказалось предоставить корейцам японское гражданство, равно как и оплачивать расходы на их транспортировку куда бы то ни было."
"Легенда: # = Игровой №, С = Страна, А = Амплуа игрока","Легенда: # = Игровой номер, С = Страна, А = Амплуа игрока"
"1 июля Брэд подписал однолетний контракт с «Нью-Йорк Айлендерс» на сумму 1 миллион $.","1 июля Брэд подписал однолетний контракт с «Нью-Йорк Айлендерс» на сумму 1 миллион долларов."
"В 2014 году объем продаж корейской анимации составил около 520 миллиардов вон, а экспорт — около 110 миллионов $.","В 2014 году объем продаж корейской анимации составил около 520 миллиардов вон, а экспорт — около 110 миллионов долларов."
"Основными направлениями экспорта анимации из Кореи были Северная Америка (60 миллионов $), Европа (25 миллионов $) и Япония (20 миллионов $).","Основными направлениями экспорта анимации из Кореи были Северная Америка (60 миллионов долларов), Европа (25 миллионов долларов) и Япония (20 миллионов долларов)."
"Миллиардер, находящийся в 2013 году на 122 месте в рейтинге Forbes с состоянием 3,8 млрд $ США.","Миллиардер, находящийся в 2013 году на 122 месте в рейтинге Forbes с состоянием 3,8 млрд долларов США."
"В речи могут встретиться неологизмы, например, глагол «Пятидесятирублируй» — то есть высылай 50 ₽.","В речи могут встретиться неологизмы, например, глагол «Пятидесятирублируй» — то есть высылай 50 рублей."
"Кассовые сборы составили 4,5 миллиона $.","Кассовые сборы составили 4,5 миллиона долларов."
"Четырёх ненадёжных выборщиков от штата Вашингтон в 2016 году оштрафовали на 1 тысячу $ каждого.","Четырёх ненадёжных выборщиков от штата Вашингтон в 2016 году оштрафовали на 1 тысячу долларов каждого."
"По новой программе строительства четырех тепловых станций на Дальнем Востоке РусГидро было докапитализировано на 50 миллиардов ₽.","По новой программе строительства четырех тепловых станций на Дальнем Востоке РусГидро было докапитализировано на 50 миллиардов рублей."
"Средняя продолжительность летнего времени (с периодом среднесуточных температур выше +15 °) составляет 82 дня.","Средняя продолжительность летнего времени (с периодом среднесуточных температур выше +15 градусов) составляет 82 дня."
"Однако кризис 1998 года и связанное с ним снижение курса ₽ вновь сделали добычу угля и чёрную металлургию доходными.","Однако кризис 1998 года и связанное с ним снижение курса рубля вновь сделали добычу угля и чёрную металлургию доходными."
"Средняя зарплата в 2024 году составляет 59 677 тысяч ₽.","Средняя зарплата в 2024 году составляет 59 677 тысяч рублей."
"Стоимость проезда в общественном транспорте в 2015 году: троллейбус, трамвай, автобус (муниципальный заказ) 16 ₽; коммерческий автобус (маршрутное такси) 18-22 ₽ (для некоторых автобусных маршрутов в данное время стоимость проезда составляет 22 ₽ (по транспортной карте 19 ₽).","Стоимость проезда в общественном транспорте в 2015 году: троллейбус, трамвай, автобус (муниципальный заказ) 16 рублей; коммерческий автобус (маршрутное такси) 18-22 рублей (для некоторых автобусных маршрутов в данное время стоимость проезда составляет 22 рубля (по транспортной карте 19 рублей)."
"Стоимость проезда в городском транспорте по состоянию на 2024 год для категорий граждан, не имеющих льгот, составляет 38 ₽ наличным способом, 33 безналичным.","Стоимость проезда в городском транспорте по состоянию на 2024 год для категорий граждан, не имеющих льгот, составляет 38 рубля наличным способом, 33 безналичным."
"Для пенсионеров проезд составляет 20 ₽ наличным и 17 ₽ безналичным способом оплаты, а для школьников 23 и 19 ₽ соответственно.","Для пенсионеров проезд составляет 20 рублей наличным и 17 рублей безналичным способом оплаты, а для школьников 23 и 19 рублей соответственно."
"В Новокузнецке действует несколько городских клинических больниц (городские клинические больницы № 1 имени Г. П. Курбатова, 2, 5, 29, городские детские клинические больницы № 3 и 4, Новокузнецкая городская психиатрическая больница, несколько стоматологических поликлиник), Новокузнецкий институт усовершенствования врачей, Институт реабилитации инвалидов, Институт гигиены профзаболеваний, Центр планирования семьи и репродукции (при Новокузнецком перинатальном центре), ряд многопрофильных медицинских центров: клиника женского здоровья и репродукции человека Medica (входит в холдинг «Мать и дитя»), медицинский центр «Евромед», центр диагностики и лечения слуха «Отомед», центр семейной медицины «Фамилия», сеть многопрофильных медицинских центров «Здоровое Поколение», медицинский центр «Абсолютное здоровье», сеть медицинских центров «Профмедосмотр +» и другие.","В Новокузнецке действует несколько городских клинических больниц (городские клинические больницы № 1 имени Г. П. Курбатова, 2, 5, 29, городские детские клинические больницы № 3 и 4, Новокузнецкая городская психиатрическая больница, несколько стоматологических поликлиник), Новокузнецкий институт усовершенствования врачей, Институт реабилитации инвалидов, Институт гигиены профзаболеваний, Центр планирования семьи и репродукции (при Новокузнецком перинатальном центре), ряд многопрофильных медицинских центров: клиника женского здоровья и репродукции человека Medica (входит в холдинг «Мать и дитя»), медицинский центр «Евромед», центр диагностики и лечения слуха «Отомед», центр семейной медицины «Фамилия», сеть многопрофильных медицинских центров «Здоровое Поколение», медицинский центр «Абсолютное здоровье», сеть медицинских центров «Профмедосмотр плюс» и другие."
"4 июня 2018 года Банк России выпустил в обращение памятную серебряную монету номиналом 3 ₽ «400-летие основания Новокузнецка»","4 июня 2018 года Банк России выпустил в обращение памятную серебряную монету номиналом 3 рубля «400-летие основания Новокузнецка»"
"В 2023 году Банк России выпустил в обращение монету номиналом 10 ₽ из серии «Города трудовой доблести», посвящённая Новокузнецку.","В 2023 году Банк России выпустил в обращение монету номиналом 10 рублей из серии «Города трудовой доблести», посвящённая Новокузнецку."
"6 июля 2-й Западный окружной военный суд признал журналистку виновной и назначил ей наказание в виде штрафа в размере 500 тысяч ₽.","6 июля 2-й Западный окружной военный суд признал журналистку виновной и назначил ей наказание в виде штрафа в размере 500 тысяч рублей."
"15 февраля 2021 года Прокопьева открыла на своей странице в Facebook сбор средств в помощь по оплате штрафа в 500 тысяч ₽, на который откликнулось множество людей, включая стендап-комика Данилу Поперечного.","15 февраля 2021 года Прокопьева открыла на своей странице в Facebook сбор средств в помощь по оплате штрафа в 500 тысяч рублей, на который откликнулось множество людей, включая стендап-комика Данилу Поперечного."
"По постановлению Роскомнадзора запись радиоэфира и публикация Прокопьевой были удалены, а «Эхо Москвы в Пскове» и «ПЛН» оштрафовали на 150 и 200 тысяч тыс. ₽ соответственно.","По постановлению Роскомнадзора запись радиоэфира и публикация Прокопьевой были удалены, а «Эхо Москвы в Пскове» и «ПЛН» оштрафовали на 150 и 200 тысяч тыс. рублей соответственно."
"Известно, что после того как Прокопьева отреагировала в фейсбуке на проведение новой экспертизы, Якоцуц подала на Прокопьеву в суд на полмиллиона ₽, увидев в посте журналистки неэтичное поведение.","Известно, что после того как Прокопьева отреагировала в фейсбуке на проведение новой экспертизы, Якоцуц подала на Прокопьеву в суд на полмиллиона рублей, увидев в посте журналистки неэтичное поведение."
"Прокопьеву признали виновной и назначили наказание в виде 500 тысяч ₽ штрафа.","Прокопьеву признали виновной и назначили наказание в виде 500 тысяч рублей штрафа."
"Сумма была собрана за три часа, причём стендапер Даниил Поперечный перевёл ей сразу все 500 тысяч ₽; остатки от уплаты штрафа, по заявлению Прокопьевой, будут перечислены правозащитным организациям.","Сумма была собрана за три часа, причём стендапер Даниил Поперечный перевёл ей сразу все 500 тысяч рублей; остатки от уплаты штрафа, по заявлению Прокопьевой, будут перечислены правозащитным организациям."
"Сообщается, что Прокопьева по итогу собрала 2,5 миллиона ₽.","Сообщается, что Прокопьева по итогу собрала 2,5 миллиона рублей."
"25 февраля Прокопьева сообщила, что оплатила штраф в 500 тысяч ₽.","25 февраля Прокопьева сообщила, что оплатила штраф в 500 тысяч рублей."
"На следующий день, 26 февраля, она сообщила, что перевела оставшуюся от уплаты штрафа сумму почти в 2 миллиона ₽ в помощь «Центру защиты прав СМИ».","На следующий день, 26 февраля, она сообщила, что перевела оставшуюся от уплаты штрафа сумму почти в 2 миллиона рублей в помощь «Центру защиты прав СМИ»."
"№ 54 ОП РЗ 54К-11) (Постановление Правительства Орловской области от 19.11.2015 N 501 (ред. от 20.12.2017) «Об утверждении Перечня автомобильных дорог общего пользования регионального и межмуниципального значения Орловской области»).","номер 54 ОП РЗ 54К-11) (Постановление Правительства Орловской области от 19.11.2015 N 501 (ред. от 20.12.2017) «Об утверждении Перечня автомобильных дорог общего пользования регионального и межмуниципального значения Орловской области»)."
"В 2001 году через один лондонский банк в «Bank of Jordan» в Рамалле было переведено 65 млн $.","В 2001 году через один лондонский банк в «Bank of Jordan» в Рамалле было переведено 65 млн долларов."
"На сегодняшний день немецкоязычное меньшинство в Чехии составляет всего лишь около 40 тысяч человек, что составляет менее половины % от общего населения Чешской республики.","На сегодняшний день немецкоязычное меньшинство в Чехии составляет всего лишь около 40 тысяч человек, что составляет менее половины процента от общего населения Чешской республики."
"Автодорога регионального значения «Подъезд к с. Козуль» (идентификационный № 84К-59) протяженностью 2,2 км (Постановление Правительства Республики Алтай от 12.04.2018 N 107 «Об утверждении Перечня автомобильных дорог общего пользования регионального значения Республики Алтай и признании утратившими силу некоторых постановлений Правительства Республики Алтай»).","Автодорога регионального значения «Подъезд к с. Козуль» (идентификационный номер 84К-59) протяженностью 2,2 км (Постановление Правительства Республики Алтай от 12.04.2018 N 107 «Об утверждении Перечня автомобильных дорог общего пользования регионального значения Республики Алтай и признании утратившими силу некоторых постановлений Правительства Республики Алтай»)."
