question,answer
"После эпидемии тифа кн. лично вмешался, чтобы улучшить ситуацию.","После эпидемии тифа князь лично вмешался, чтобы улучшить ситуацию."
"За все эти демарши кн. Генрих получил прозвище «Генрих Непослушный» (Heinrich der Unartige).","За все эти демарши князь Генрих получил прозвище «Генрих Непослушный» (Heinrich der Unartige)."
"Его жена ум. в 1891 г, всего 39-летней — через три недели после рождения их младшей дочери Иды.","Его жена умерла в 1891 году, всего 39-летней — через три недели после рождения их младшей дочери Иды."
"Генрих воспринял эту смерть как божественный приговор и больше не женился, хотя этим решением он обеспечил кон. старшей линии дома Рейсс: его сын Генрих XXIV из-за душевной болезни был признан ландтагом неспособным к управлению.","Генрих воспринял эту смерть как божественный приговор и больше не женился, хотя этим решением он обеспечил конец старшей линии дома Рейсс: его сын Генрих XXIV из-за душевной болезни был признан ландтагом неспособным к управлению."
"Ему наследовал его единств. сын Генрих XXIV, однако из-за пережитого в детстве несчастного случая он был неспособен к государственным делам, и регентом княжества стал его ближайший родственник по муж. линии — Генрих XIV (глава младшей линии дома Рейсс).","Ему наследовал его единственный сын Генрих XXIV, однако из-за пережитого в детстве несчастного случая он был неспособен к государственным делам, и регентом княжества стал его ближайший родственник по мужской линии — Генрих XIV (глава младшей линии дома Рейсс)."
"Генрих XXIV, кн. Рейсс-Грейцский (1878—1927), посл. представитель дома Рейсс старшей линии, женат не был, детей не оставил","Генрих XXIV, князь Рейсс-Грейцский (1878—1927), последний представитель дома Рейсс старшей линии, женат не был, детей не оставил"
"Эмма (1881—1961) ∞ (1903) гр. Эрих фон Эренбург (1880—1930), 2 детей:","Эмма (1881—1961) ∞ (1903) граф Эрих фон Эренбург (1880—1930), 2 детей:"
"гр. Карл Кюнигл Эренбург (1905-?)","граф Карл Кюнигл Эренбург (1905-?)"
"Мария (1882—1942) ∞ (1904) бар. Фердинанд фон Гнагонони (1878—1955)","Мария (1882—1942) ∞ (1904) барон Фердинанд фон Гнагонони (1878—1955)"
"Каролина (1884—1905) ∞ (1903) Вильгельм Эрнст (1876—1923), вел. герцог Саксен-Веймар-Эйзенахский, брак бездетный","Каролина (1884—1905) ∞ (1903) Вильгельм Эрнст (1876—1923), великий герцог Саксен-Веймар-Эйзенахский, брак бездетный"
"Гермина (1887—1947) ∞ (1907) принц Иоганн Георг Шёнайх-Каролат (1873—1920); ∞ (1922) Вильгельм II, быв. германский имп. и король Прусский (1859—1941), 5 детей от первого брака:","Гермина (1887—1947) ∞ (1907) принц Иоганн Георг Шёнайх-Каролат (1873—1920); ∞ (1922) Вильгельм II, бывший германский император и король Прусский (1859—1941), 5 детей от первого брака:"
"Клуб был основан в 2012 г.","Клуб был основан в 2012 году."
"В 2013 г «Аль-Хиляль» дебютировал в чемпионате Южного Судана, выступив также в региональном турнире Западного Бахр-эль-Газаля.","В 2013 году «Аль-Хиляль» дебютировал в чемпионате Южного Судана, выступив также в региональном турнире Западного Бахр-эль-Газаля."
"В 2014, 2015 и 2017 гг не участвовал в чемпионате.","В 2014, 2015 и 2017 годах не участвовал в чемпионате."
"В 2018 г «Аль-Хиляль» завоевал золотые медали чемпионата Южного Судана.","В 2018 году «Аль-Хиляль» завоевал золотые медали чемпионата Южного Судана."
"На след. день Футбольная ассоциация Южного Судана присудила «Мерикху» победу со счётом 2:0, после того как он опротестовал участие в матче незарегистрированного футболиста Зеара Леина Бамала.","На следующий день Футбольная ассоциация Южного Судана присудила «Мерикху» победу со счётом 2:0, после того как он опротестовал участие в матче незарегистрированного футболиста Зеара Леина Бамала."
"Однако «Аль-Хиляль» подал ответный протест, и 30 октября футбольная ассоциация оставила в силе первонач. результат.","Однако «Аль-Хиляль» подал ответный протест, и 30 октября футбольная ассоциация оставила в силе первоначальный результат."
"В т. же г «Аль-Хиляль» дебютировал в Лиге чемпионов КАФ, но выбыл уже в первом квалификационном раунде, проиграв ливийскому «Аль-Насру» — 1:5, 2:4.","В том же году «Аль-Хиляль» дебютировал в Лиге чемпионов КАФ, но выбыл уже в первом квалификационном раунде, проиграв ливийскому «Аль-Насру» — 1:5, 2:4."
"В 2019 г «Аль-Хиляль» завоевал серебряные медали чемпионата Южного Судана.","В 2019 году «Аль-Хиляль» завоевал серебряные медали чемпионата Южного Судана."
"серебр. призёр чемпионата Южного Судана (1): 2019.","Серебряный призёр чемпионата Южного Судана (1): 2019."
"Проводит домашние матчи на городском стадионе в Вау вместимостью 5000 чел.","Проводит домашние матчи на городском стадионе в Вау вместимостью 5000 человек."
"нас. составляет 1670 чел. (на 31 дек. 2010 года).","Население составляет 1670 человек (на 31 декабря 2010 года)."
"Занимает пл. 39,97 км².","Занимает площадь 39,97 км²."
"По оценке на 31 дек. 2015 года нас. общины Айгльсбах составляет 1759 чел.","По оценке на 31 декабря 2015 года население общины Айгльсбах составляет 1759 чел."
"Чигырган (тур. Çığırgan) — с. в турецкой провинции Карс, регион вост. Анатолия.","Чигырган (тур. Çığırgan) — село в турецкой провинции Карс, регион Восточная Анатолия."
"д. носит своё назв. с 1889 года.","Деревня носит своё название с 1889 года."
"До геноцида армян с. являлось армянским.","До геноцида армян село являлось армянским."
"В 1886 г в селе проживало 244 армянина.","В 1886 году в селе проживало 244 армянина."
"Как отмечает «Каталог землетрясений Российской империи», 12 сентября 1888 года близ армянской деревни Чигирган произошло землетрясение в результате которого было разрушено неск. домов, при этом жители не пострадали.","Как отмечает «Каталог землетрясений Российской империи», 12 сентября 1888 года близ армянской деревни Чигирган произошло землетрясение в результате которого было разрушено несколько домов, при этом жители не пострадали."
"В 1886 г в селе проживало 244 армянина.","В 1886 году в селе проживало 244 армянина."
"Светлана Геннадьевна Сивкова (род. 5 ноября 1957, Советск, Калининградская область, РСФСР, СССР) — рос. обществ. деятель, през. музея-заповедника «Музей Мирового океана» с 2024 года (до того, в 1990—2024 гг, гендиректор музея).","Светлана Геннадьевна Сивкова (род. 5 ноября 1957, Советск, Калининградская область, РСФСР, СССР) — российский общественный деятель, президент музея-заповедника «Музей Мирового океана» с 2024 года (до того, в 1990—2024 годах, гендиректор музея)."
"засл. работник культуры Российской Федерации (2001).","Заслуженный работник культуры Российской Федерации (2001)."
"Светлана Геннадьевна Сивкова род. 5 ноября 1957 года в Советске Калининградской области в семье военного.","Светлана Геннадьевна Сивкова родилась 5 ноября 1957 года в Советске Калининградской области в семье военного."
"В 1974 г окончила 31-ю среднюю школу Калининграда, а в 1979 г — географич. ф-т Калининградского государственного университета.","В 1974 году окончила 31-ю среднюю школу Калининграда, а в 1979 году — географический факультет Калининградского государственного университета."
"В 1979 г поступила на работу в Калининградский областной историко-художеств. музей.","В 1979 году поступила на работу в Калининградский областной историко-художественный музей."
"Как науч. сотр. занималась изучением и реставрацией судна «Витязь», из чего выросло её увлечение морской историей.","Как научный сотрудник занималась изучением и реставрацией судна «Витязь», из чего выросло её увлечение морской историей."
"В 1990 г основала музей Мирового океана и с тех пор занимает должность его генерального директора.","В 1990 году основала музей Мирового океана и с тех пор занимает должность его генерального директора."
"Как дир. музея получает 305 тыс. руб. в месяц (по состоянию на 2016 г).","Как директор музея получает 305 тысяч рублей в месяц (по состоянию на 2016 год)."
"В 2005 г отказалась от поста министра культуры Калининградской области, предложенного ей губернатором Георгием Боосом.","В 2005 году отказалась от поста министра культуры Калининградской области, предложенного ей губернатором Георгием Боосом."
"В 2012 г, в преддверии президентских выборов, стала его доверенным лицом, а также была назначена руководителем «народного» избирательного штаба Путина в Калининградской области.","В 2012 году, в преддверии президентских выборов, стала его доверенным лицом, а также была назначена руководителем «народного» избирательного штаба Путина в Калининградской области."
"Видя свою задачу в «создании гражданского общества, а также в обеспечении диалога между властью в лице Владимира Путина и народом», Сивкова говорила, что «мы тут не занимаемся политикой», а «собираемся работать с народом и в народе», и уже после выборов отметила, что «мы не навязывали и не переборщили, как нас просил наш кандидат» и «он выиграл — и это самое гл.».","Видя свою задачу в «создании гражданского общества, а также в обеспечении диалога между властью в лице Владимира Путина и народом», Сивкова говорила, что «мы тут не занимаемся политикой», а «собираемся работать с народом и в народе», и уже после выборов отметила, что «мы не навязывали и не переборщили, как нас просил наш кандидат» и «он выиграл — и это самое главное»."
"В 2016 г прошла праймериз партии «Единая Россия» и стала кандидатом в депутаты Калининградской областной думы VI созыва по 6-му одномандатному округу, однако на выборах не победила.","В 2016 году прошла праймериз партии «Единая Россия» и стала кандидатом в депутаты Калининградской областной думы VI созыва по 6-му одномандатному округу, однако на выборах не победила."
"В 2019 г стала членом Морской коллегии при правительстве России.","В 2019 году стала членом Морской коллегии при правительстве России."
"В наст. время на территории музея Мирового океана под руководством Сивковой с 2013 года строится 40-метровый корпус-шар «Планета „Океан“», на к-рый будет потрачено более одного млрд руб. из федерального бюджета.","В настоящее время на территории музея Мирового океана под руководством Сивковой с 2013 года строится 40-метровый корпус-шар «Планета „Океан“», на который будет потрачено более одного миллиарда рублей из федерального бюджета."
"Муж — Алексей Шуткин, зам. генерального директора музея Мирового океана по флоту и общим вопросам, гл. специалист музея по флоту, быв. капитан судна «Витязь», кавалер медали ордена «За заслуги перед Отечеством» II степени (2016).","Муж — Алексей Шуткин, заместитель генерального директора музея Мирового океана по флоту и общим вопросам, главный специалист музея по флоту, бывший капитан судна «Витязь», кавалер медали ордена «За заслуги перед Отечеством» II степени (2016)."
"Медаль ордена «За заслуги перед Отечеством» II степени (22 января 1997) — за заслуги перед государством, б. вклад в укрепление дружбы и сотрудничества между народами, многолетнюю плодотворную деятельность в области культуры и искусства, высокие достижения в развитии физической культуры и спорта.","Медаль ордена «За заслуги перед Отечеством» II степени (22 января 1997) — за заслуги перед государством, большой вклад в укрепление дружбы и сотрудничества между народами, многолетнюю плодотворную деятельность в области культуры и искусства, высокие достижения в развитии физической культуры и спорта."
"засл. работник культуры Российской Федерации (31 мая 2001) — за заслуги в области культуры и многолетнюю плодотворную работу.","Заслуженный работник культуры Российской Федерации (31 мая 2001) — за заслуги в области культуры и многолетнюю плодотворную работу."
"Благодарность Президента Российской Федерации (12 дек. 2017) — за заслуги в развитии отечественной культуры и искусства, многолетнюю плодотворную деятельность.","Благодарность Президента Российской Федерации (12 декабря 2017) — за заслуги в развитии отечественной культуры и искусства, многолетнюю плодотворную деятельность."
"гос. премия Российской Федерации в области литературы и искусства (8 июня 2018) — за вклад в изучение, сохранение и популяризацию морского наследия.","Государственная премия Российской Федерации в области литературы и искусства (8 июня 2018) — за вклад в изучение, сохранение и популяризацию морского наследия."
"Москалёв Л. И. Мэтры глубин: чел. познаёт глубины Океана.","Москалёв Л. И. Мэтры глубин: Человек познаёт глубины Океана."
"— м.: т-во научных изданий КМК, 2005.","— Москва: Товарищество научных изданий КМК, 2005."
"гор. Совет депутатов Калининграда.","Городской Совет депутатов Калининграда."
"Франц Йозеф Герман Михаэль Мария фон Па́пен, эрбзельцер цу Верль унд Нойверк (нем. Franz Joseph Hermann Michael Maria von Papen, Erbsälzer zu Werl und Neuwerk, ; 29 октября 1879, Верль — 2 мая 1969, Оберзасбах) — нем. гос. и полит. деятель, дипломат.","Франц Йозеф Герман Михаэль Мария фон Па́пен, эрбзельцер цу Верль унд Нойверк (нем. Franz Joseph Hermann Michael Maria von Papen, Erbsälzer zu Werl und Neuwerk, ; 29 октября 1879, Верль — 2 мая 1969, Оберзасбах) — немецкий государственный и политический деятель, дипломат."
"Франц фон Папен род. в семье крупного землевладельца, происходившего из древнего немецкого рыцарского рода.","Франц фон Папен родился в семье крупного землевладельца, происходившего из древнего немецкого рыцарского рода."
"До Первой мир. войны служил офицером Генштаба.","До Первой мировой войны служил офицером Генштаба."
"В 1905 г женился на Марте фон Бох-Гальхау, одной из самых богатых невест в Германской империи, дочери владельца компании Villeroy & Boch.","В 1905 году женился на Марте фон Бох-Гальхау, одной из самых богатых невест в Германской империи, дочери владельца компании Villeroy & Boch."
"В 1913—1915 гг — военный атташе в США, откуда был выслан за шпионаж и подрывную деятельность.","В 1913—1915 годах — военный атташе в США, откуда был выслан за шпионаж и подрывную деятельность."
"В 1916 г выступал посредником между немецким правительством и ирландскими повстанцами-республиканцами в поставках оружия, к-рый было использовано ими против британской армии.","В 1916 году выступал посредником между немецким правительством и ирландскими повстанцами-республиканцами в поставках оружия, которое было использовано ими против британской армии."
"В 1918 г вернулся в Германию.","В 1918 году вернулся в Германию."
"В 1921—1932 гг — депутат Прусского ландтага от католической партии Центра; примыкал к её крайне правому крылу.","В 1921—1932 годах — депутат Прусского ландтага от католической партии Центра; примыкал к её крайне правому крылу."
"С 1 июня по 2 дек. 1932 года возглавлял пр-во, получив назначение во многом благодаря протекции генерала фон Шлейхера (получившего портфель военного министра) и своего бывшего однополчанина Оскара фон Гинденбурга.","С 1 июня по 2 декабря 1932 года возглавлял правительство, получив назначение во многом благодаря протекции генерала фон Шлейхера (получившего портфель военного министра) и своего бывшего однополчанина Оскара фон Гинденбурга."
"Не имея поддержки большинства в рейхстаге, фон Папен искал пути формирования коалиционного правительства, в т. числе, рассматривался вопрос о включении в его кабинет Гитлера в качестве вице-канцлера.","Не имея поддержки большинства в рейхстаге, фон Папен искал пути формирования коалиционного правительства, в том числе, рассматривался вопрос о включении в его кабинет Гитлера в качестве вице-канцлера."
"Под влиянием генерала Курта фон Шлейхера, пользовавшегося доверием президента Гинденбурга, пр-во фон Папена было отправлено в отставку, что привело к личному конфликту между Папеном и Шлейхером, значительно поспособствовавшему дальнейшему продвижению нацистов к власти.","Под влиянием генерала Курта фон Шлейхера, пользовавшегося доверием президента Гинденбурга, правительство фон Папена было отправлено в отставку, что привело к личному конфликту между Папеном и Шлейхером, значительно поспособствовавшему дальнейшему продвижению нацистов к власти."
"Как я узнал впосл., единственным человеком, к-рый встал между мной и подобной участью, был Геринг.","Как я узнал впоследствии, единственным человеком, который встал между мной и подобной участью, был Геринг."
"Затем, занимая в 1939—1944 гг должность посла в Турции, фон Папен стремился предотвратить её возможное вступление в войну против Германии.","Затем, занимая в 1939—1944 годах должность посла в Турции, фон Папен стремился предотвратить её возможное вступление в войну против Германии."
"Благодаря деятельности фон Папена, удалось добиться турецкого нейтралитета, 18 июня 1941 года през. Турции Исмет Инёню подписал Договор о ненападении между Германией и Турцией, кроме того фон Папену удалось убедить турецкую сторону в т., чтобы те закрыли Черноморские проливы для прохода британских военных кораблей.","Благодаря деятельности фон Папена, удалось добиться турецкого нейтралитета, 18 июня 1941 года президент Турции Исмет Инёню подписал Договор о ненападении между Германией и Турцией, кроме того фон Папену удалось убедить турецкую сторону в том, чтобы те закрыли Черноморские проливы для прохода британских военных кораблей."
"В связи с этим, Сталин распорядился организовать покушение на Франца фон Папена, к-рый было совершено агентами советской разведки 24 февраля 1942 года, но не увенчалось успехом.","В связи с этим, Сталин распорядился организовать покушение на Франца фон Папена, которое было совершено агентами советской разведки 24 февраля 1942 года, но не увенчалось успехом."
"В ходе Второй мир. войны гитлеровское пр-во пыталось назначить фон Папена послом Германии при папском престоле, однако папа Пий XII отклонил это предложение.","В ходе Второй мировой войны гитлеровское правительство пыталось назначить фон Папена послом Германии при папском престоле, однако папа Пий XII отклонил это предложение."
"В 1946 г предстал перед судом Международного военного трибунала в Нюрнберге, но был оправдан вместе с Гансом Фриче и Ялмаром Шахтом.","В 1946 году предстал перед судом Международного военного трибунала в Нюрнберге, но был оправдан вместе с Гансом Фриче и Ялмаром Шахтом."
"В 1950-е гг. фон Папен безуспешно пытался вновь заняться политикой.","В 1950-е годы фон Папен безуспешно пытался вновь заняться политикой."
"На склоне лет жил в замке Бенценхофен в Верхней Швабии и опубликовал множество книг и воспоминаний, в которых пытался оправдать политику, проводимую им в 1930-е гг., проводя параллели между этим периодом и началом Холодной войны.","На склоне лет жил в замке Бенценхофен в Верхней Швабии и опубликовал множество книг и воспоминаний, в которых пытался оправдать политику, проводимую им в 1930-е годы, проводя параллели между этим периодом и началом Холодной войны."
"«Гитлер: Восхождение дьявола» / «Hitler: The Rise of Evil» (Канада, США; 2003) реж. Кристиан Дюге, в роли Франца фон Папена — Роберт Расселл.","«Гитлер: Восхождение дьявола» / «Hitler: The Rise of Evil» (Канада, США; 2003) режиссёр Кристиан Дюге, в роли Франца фон Папена — Роберт Расселл."
"— М. : Большая рос. энциклопедия, 2014.","— М. : Большая российская энциклопедия, 2014."
"— (Большая рос. энциклопедия : [в 35 т.] / гл. ред. Ю. С. Осипов ; 2004—2017, т. 25).","— (Большая российская энциклопедия : [в 35 т.] / гл. ред. Ю. С. Осипов ; 2004—2017, т. 25)."
"Эти его заслуги с.-петерб. Дума публично признала в 1868 г., избрав почётным мировым судьёй.","Эти его заслуги Санкт-Петербургская Дума публично признала в 1868 г., избрав почётным мировым судьёй."
"Хлопотал вместе с братом, А. И. Квистом, о разрешении своему дяде, декабристу И. И. Горбачевскому поселиться после амнистии в Петербурге; в 1863 г разрешение было получено.","Хлопотал вместе с братом, А. И. Квистом, о разрешении своему дяде, декабристу И. И. Горбачевскому поселиться после амнистии в Петербурге; в 1863 году разрешение было получено."
"Она известна своими открытиями и работой с культурой медного вв. на Голанских высотах и была известным деятелем Управления древностей Израиля.","Она известна своими открытиями и работой с культурой медного века на Голанских высотах и была известным деятелем Управления древностей Израиля."
"Эпштейн род. в Лондоне в семье, принадлежащей к высшему сословию.","Эпштейн родилась в Лондоне в семье, принадлежащей к высшему сословию."
"Эпштейн училась в школе короля Альфреда, а затем изучала итал. яз. в Университетском колледже Лондона.","Эпштейн училась в школе короля Альфреда, а затем изучала итальянский язык в Университетском колледже Лондона."
"В 1932 г она получила степень бакалавра.","В 1932 году она получила степень бакалавра."
"Эпштейн иммигрировала в Палестину под британским мандатом в 1937 г и жила в Тель-Авиве.","Эпштейн иммигрировала в Палестину под британским мандатом в 1937 году и жила в Тель-Авиве."
"Она переводила с иврита для Комиссии Пиля в 1937 г.","Она переводила с иврита для Комиссии Пиля в 1937 году."
"В 1942 г она присоединилась к женскому отряду британской армии, а позже стала первой женщиной-сержантом ишува.","В 1942 году она присоединилась к женскому отряду британской армии, а позже стала первой женщиной-сержантом ишува."
"Эпштейн впервые начала заниматься археологией, когда помогала команде археологов раскапывать Тель-Хацор в 1952 г.","Эпштейн впервые начала заниматься археологией, когда помогала команде археологов раскапывать Тель-Хацор в 1952 году."
"В этом же, 1952 г она усыновила мальчика, родители которого погибли во время погрома в Ираке.","В этом же, 1952 году она усыновила мальчика, родители которого погибли во время погрома в Ираке."
"В 1955 г она переехала в др. кибуц Гиносар, на другом берегу Галилейского моря.","В 1955 году она переехала в другой кибуц Гиносар, на другом берегу Галилейского моря."
"В 1962 г получила докторскую степень.","В 1962 году получила докторскую степень."
"После Шестидневной войны, в 1967 г, Эпштейн, работая с Шемарьягу Гутманом, руководила экстренными археологическими исследованиями в районе Голанских высот.","После Шестидневной войны, в 1967 году, Эпштейн, работая с Шемарьягу Гутманом, руководила экстренными археологическими исследованиями в районе Голанских высот."
"В ходе своего исследования она обнаружила на Голанах большие поля дольменов, а также позднюю доисторическую культуру медного вв.","В ходе своего исследования она обнаружила на Голанах большие поля дольменов, а также позднюю доисторическую культуру медного века."
"Эпштейн стала штатным археологом, работая в Департаменте древностей, к-рый позже стал Управлением древностей Израиля.","Эпштейн стала штатным археологом, работая в Департаменте древностей, который позже стал Управлением древностей Израиля."
"Чтобы добраться до своих археологических памятников, она часто путешествовала автостопом, поскольку у неё не было водительских прав, а мн. из её помощников были местными жителями друзских деревень.","Чтобы добраться до своих археологических памятников, она часто путешествовала автостопом, поскольку у неё не было водительских прав, а многие из её помощников были местными жителями друзских деревень."
"В 1985 г Эпштейн получила Премию Персии Шиммель от Израильского музея за свою работу в области археологии.","В 1985 году Эпштейн получила Премию Персии Шиммель от Израильского музея за свою работу в области археологии."
"В 1995 г она получила Премию Израиля за свою работу.","В 1995 году она получила Премию Израиля за свою работу."
"Эпштейн продолжала работать над памятниками Медного вв. в районе Голанских высот, которые она «почти в одиночку обнаружила, раскопала и обнародовала».","Эпштейн продолжала работать над памятниками Медного века в районе Голанских высот, которые она «почти в одиночку обнаружила, раскопала и обнародовала»."
"В 1998 г опубликовала монографию «Энеолитическая культура Голан» в отчёте Управления древностей Израиля.","В 1998 году опубликовала монографию «Энеолитическая культура Голан» в отчёте Управления древностей Израиля."
"В её монографии описываются уникальные особенности Голанских высот, в т. числе «цепочки домов», представляющие собой широкие дома, соединённые в длинные ряды.","В её монографии описываются уникальные особенности Голанских высот, в том числе «цепочки домов», представляющие собой широкие дома, соединённые в длинные ряды."
"Её внимание к Голанам помогло сохранить мн. археологические памятники этого района.","Её внимание к Голанам помогло сохранить многие археологические памятники этого района."
"В 2000 г Клэр находилась в больнице Хадасса в Иерусалиме из-за осложнений, возникших после падения.","В 2000 году Клэр находилась в больнице Хадасса в Иерусалиме из-за осложнений, возникших после падения."
"Вскоре она ум. в своём доме в кибуце Гиносар.","Вскоре она умерла в своём доме в кибуце Гиносар."
"Проложена в соответствии с первым регулярным планом шведского Выборга, составленным в 1640 г шведским инженером А. Торстенсоном с помощью землемера А. Стренга, согласно которому город разделялся на кварталы правильной геометрической формы прямыми улицами, шир. которых, в основном, была равна 8,5 м.","Проложена в соответствии с первым регулярным планом шведского Выборга, составленным в 1640 году шведским инженером А. Торстенсоном с помощью землемера А. Стренга, согласно которому город разделялся на кварталы правильной геометрической формы прямыми улицами, ширина которых, в основном, была равна 8,5 метров."
"По цвету монашеского одеяния горожане называли доминиканцев «Чёрными братьями», отсюда и назв. «улица Чёрного Братства» — швед.","По цвету монашеского одеяния горожане называли доминиканцев «Чёрными братьями», отсюда и название «улица Чёрного Братства» — швед."
"После взятия Выборга русскими войсками в 1710 г на русских картах улица обычно именовалась Первым переулком (при этом Вторым переулком была нынешняя Краснофлотская улица, Третьим — улица Новой Заставы, Четвёртым — улица Водной Заставы, а Пятым — Подгорная улица).","После взятия Выборга русскими войсками в 1710 году на русских картах улица обычно именовалась Первым переулком (при этом Вторым переулком была нынешняя Краснофлотская улица, Третьим — улица Новой Заставы, Четвёртым — улица Водной Заставы, а Пятым — Подгорная улица)."
