question,answer
"В 1948 г совхоз сдал государству в среднем с каждого гектара по 4368 кг сортового чайного листа с общей площади чайной плантации в 100,8 гектаров.","В 1948 году совхоз сдал государству в среднем с каждого гектара по 4368 килограммов сортового чайного листа с общей площади чайной плантации в 100,8 гектаров."
"В км восточнее деревни протекает р. Сервечь.","В километре восточнее деревни протекает река Сервечь."
"д. находится в западной части края, в пределах одного из северо-восточных отрогов Верхнекамской возвышенности, на берегах реки Чельвы, на расстоянии приблизительно 52 км (по прямой) к северо-востоку от села Карагай, административного центра округа.","Деревня находится в западной части края, в пределах одного из северо-восточных отрогов Верхнекамской возвышенности, на берегах реки Чельвы, на расстоянии приблизительно 52 километров (по прямой) к северо-востоку от села Карагай, административного центра округа."
"Абсолютная выс. — 145 м над уровнем моря.","Абсолютная высота — 145 метров над уровнем моря."
"с. расположено в южной части края, в 5 км по прямой к юго-западу от центра муниципалитета Сигнахи.","Село расположено в южной части края, в 5 километрах по прямой к юго-западу от центра муниципалитета Сигнахи."
"выс. центра — 820 м над уровнем моря.","Высота центра — 820 метров над уровнем моря."
"д. находится в восточной части Псковской области, в зоне хвойно-широколиственных лесов, на левом берегу реки Городянки, на расстоянии примерно 14 км (по прямой) к юго-востоку от посёлка городского типа Дедовичи, административного центра района.","Деревня находится в восточной части Псковской области, в зоне хвойно-широколиственных лесов, на левом берегу реки Городянки, на расстоянии примерно 14 километров (по прямой) к юго-востоку от посёлка городского типа Дедовичи, административного центра района."
"Абсолютная выс. — 93 м над уровнем моря.","Абсолютная высота — 93 метра над уровнем моря."
"род. 23 августа 1948 года в селе Трушены, что в десяти км от Кишинёва Страшенского района Молдавской ССР.","Родилась 23 августа 1948 года в селе Трушены, что в десяти километрах от Кишинёва Страшенского района Молдавской ССР."
"Керри Расселл — ямайская легкоатлетка, к-рый специализируется в беге на 100 м.","Керри Расселл — ямайская легкоатлетка, которая специализируется в беге на 100 метров."
"Победительница Универсиады 2011 года и чемпионка мира в эстафете 4×100 м 2013 года.","Победительница Универсиады 2011 года и чемпионка мира в эстафете 4×100 метров 2013 года."
"В 2015 г на I Европейских играх в Баку стал победителем на дистанции 50 м брассом и завоевал серебряную медаль на дистанции 100 м брассом.","В 2015 году на I Европейских играх в Баку стал победителем на дистанции 50 метров брассом и завоевал серебряную медаль на дистанции 100 метров брассом."
"На дистанции 100 м брассом в предварительном заплыве показал 23-й результат и не смог выйти в полуфинал.","На дистанции 100 метров брассом в предварительном заплыве показал 23-й результат и не смог выйти в полуфинал."
"И на дистанции 100 м брассом, и на дистанции 200 м брассом стал участником полуфинальных заплывов.","И на дистанции 100 метров брассом, и на дистанции 200 метров брассом стал участником полуфинальных заплывов."
"Также в составе Литовской команды принял участие в комбинированном эстафетном заплыве 4 по 100 м, однако в предварительном раунде команда была дисквалифицирована.","Также в составе Литовской команды принял участие в комбинированном эстафетном заплыве 4 по 100 метров, однако в предварительном раунде команда была дисквалифицирована."
"На взрослом чемпионате Европы в Риме завоевал бронзовую медаль на дистанции 100 м брассом.","На взрослом чемпионате Европы в Риме завоевал бронзовую медаль на дистанции 100 метров брассом."
"На чемпионате Европы 2024 года в Белграде на дистанции 100 м брассом стал бронзовым призёром, уступив победителю 0,43 с.","На чемпионате Европы 2024 года в Белграде на дистанции 100 метров брассом стал бронзовым призёром, уступив победителю 0,43 секунды."
"Находится на севере района примерно в 23 км по прямой на север-северо-запад от районного центра поселка Емельяново.","Находится на севере района примерно в 23 километрах по прямой на север-северо-запад от районного центра поселка Емельяново."
"Во втором раунде Варгас за 36 с уступил будущему чемпиону Ан Бён Гыну.","Во втором раунде Варгас за 36 секунд уступил будущему чемпиону Ан Бён Гыну."
"выс. составляет 594,8 м.","Высота составляет 594,8 метра."
