question,answer
"Задачей музея является демонстрация артефактов, традиций и истории развития финского радио и телевидения, сбор, хранение материалов, а также исслед. работа, связ. с деятельностью радио и телевидения Финляндии.","Задачей музея является демонстрация артефактов, традиций и истории развития финского радио и телевидения, сбор, хранение материалов, а также исследовательская работа, связанная с деятельностью радио и телевидения Финляндии."
"Идейным вдохновителем создания музея явился гл. инженер, а затем рук. радиостанции г. Лахти Арви Хаувонен.","Идейным вдохновителем создания музея явился главный инженер, а затем руководитель радиостанции г. Лахти Арви Хаувонен."
"В музее представлена колл. оборудования первой в истории Финляндии длинноволновой общественной вещательной радиостанции Ylleisradio, к-рый была открыта в г. Лахти в 1928 г, а с 1958 до 1993 года функционировала уже как теле-радиостанция.","В музее представлена коллекция оборудования первой в истории Финляндии длинноволновой общественной вещательной радиостанции Ylleisradio, которая была открыта в г. Лахти в 1928 году, а с 1958 до 1993 года функционировала уже как теле-радиостанция."
"колл. включает в себя приемное, передающее и студийное оборудование радио и телевидения.","Коллекция включает в себя приемное, передающее и студийное оборудование радио и телевидения."
"Кроме этого представлена колл. потребительского оборудования, демонстрирующая его эволюцию и включающая в себя вещательные приемники, аудио магнитофоны, телефоны, радиолампы и пр.","Кроме этого представлена коллекция потребительского оборудования, демонстрирующая его эволюцию и включающая в себя вещательные приемники, аудио магнитофоны, телефоны, радиолампы и пр."
"На 1 этаже музея расположен пункт радиолюбительского радио, представленный в виде действующей музейной мемориальной радиостанции OH3R им. Арви Хаувонена.","На 1 этаже музея расположен пункт радиолюбительского радио, представленный в виде действующей музейной мемориальной радиостанции OH3R имени Арви Хаувонена."
"В музейной телестудии, к-рый также находится на 1 этаже здания музея, можно попробовать себя в роли телеведущего или даже артиста и записать этот эксперимент на электронный носитель.","В музейной телестудии, которая также находится на 1 этаже здания музея, можно попробовать себя в роли телеведущего или даже артиста и записать этот эксперимент на электронный носитель."
"Подзайские Выселки — д. в Тульской области России.","Подзайские Выселки — деревня в Тульской области России."
"В рамках административно-территориального устройства входит в состав Шиловского сельского округа Ефремовского района, в рамках организации местного самоуправления входит в муницип. образование город Ефремов со статусом городского округа.","В рамках административно-территориального устройства входит в состав Шиловского сельского округа Ефремовского района, в рамках организации местного самоуправления входит в муниципальное образование город Ефремов со статусом городского округа."
"Среднегодовое кол-во атмосферных осадков составляет 650—730 мм, из которых большая ч. (ок. 460 мм) выпадает в тёплый период.","Среднегодовое количество атмосферных осадков составляет 650—730 мм, из которых большая часть (около 460 мм) выпадает в тёплый период."
"д. Подзайские Выселки, как и вся Тульская область, находится в часовой зоне МСК (моск. время).","Деревня Подзайские Выселки, как и вся Тульская область, находится в часовой зоне МСК (московское время)."
"Мистевой I (Мстивой I; ум. в 865/869) — вел. кн. славянского племени бодричей и всего Союза ободритов.","Мистевой I (Мстивой I; умер в 865/869) — великий князь славянского племени бодричей и всего Союза ободритов."
"слав. хроника Гельмольда","Славянская хроника Гельмольда"
"Известны также сыновья Франческо: скульпторы Карло Фанчелли Второй (1661—1698), Карло Фанчелли Третий (?) и др., вероятно, также близкие родственники.","Известны также сыновья Франческо: скульпторы Карло Фанчелли Второй (1661—1698), Карло Фанчелли Третий (?) и другие, вероятно, также близкие родственники."
"Иные известные художники также связаны с этой семьёй, как минимум по месту рождения: Лука Фанчелли (ок. 1430— ок. 1502) — скульптор и архит. итальянского Возрождения.","Иные известные художники также связаны с этой семьёй, как минимум по месту рождения: Лука Фанчелли (ок. 1430— ок. 1502) — скульптор и архитектор итальянского Возрождения."
"Во Флоренции работал ещё один представитель семьи: Джованни ди Паоло Фанчелли (?- 1586), другое имя: Нанни ди Стокко, скульптор и ювелир, ученик и пом. Баччо Бандинелли.","Во Флоренции работал ещё один представитель семьи: Джованни ди Паоло Фанчелли (?- 1586), другое имя: Нанни ди Стокко, скульптор и ювелир, ученик и помощник Баччо Бандинелли."
"В Мантуе и Пизе зафиксировано имя Пандольфо Фанчелли (?-1526), скульптора, к-рый также некоторое время работал в Испании.","В Мантуе и Пизе зафиксировано имя Пандольфо Фанчелли (?-1526), скульптора, который также некоторое время работал в Испании."
"Известны и др. мастера под этой фамилией.","Известны и другие мастера под этой фамилией."
"Едиханов Билял Исмаилович род. 12 марта 1934 года в с. Александровка Старо-Кулаткинского района (ныне — Ульяновской области).","Едиханов Билял Исмаилович родился 12 марта 1934 года в с. Александровка Старо-Кулаткинского района (ныне — Ульяновской области)."
"В 1959 г окончил Казанский химико-технологический ин-т по специальности инженер-механик.","В 1959 году окончил Казанский химико-технологический институт по специальности инженер-механик."
"По окончании института работал на заводе «Авангард» в разных должностях: с 1970 года — начальник специального конструкторско-технологического бюро, с 1984 года — гл. инженер.","По окончании института работал на заводе «Авангард» в разных должностях: с 1970 года — начальник специального конструкторско-технологического бюро, с 1984 года — главный инженер."
"гос. премия СССР (1985) — за создание автоматизированной установки нитрации порохов и ракетного топлива.","Государственная премия СССР (1985) — за создание автоматизированной установки нитрации порохов и ракетного топлива."
"Элизабет Спрэг Кулидж (англ. Elizabeth Sprague Coolidge; 30 октября 1864 — 4 ноября 1953) — амер. меценатка, покровительница камерной музыки.","Элизабет Спрэг Кулидж (англ. Elizabeth Sprague Coolidge; 30 октября 1864 — 4 ноября 1953) — американская меценатка, покровительница камерной музыки."
"Основала Беркширский струнный квартет (1916) и Беркширский муз. фестиваль в городке Питсфилд (Массачусетс), учредила (1932) собственную медаль за выдающиеся заслуги в области камерной музыки (ею были награждены, в частности, Фрэнк Бридж и Бенджамин Бриттен).","Основала Беркширский струнный квартет (1916) и Беркширский музыкальный фестиваль в городке Питсфилд (Массачусетс), учредила (1932) собственную медаль за выдающиеся заслуги в области камерной музыки (ею были награждены, в частности, Фрэнк Бридж и Бенджамин Бриттен)."
"Однако излюбленной формой патронирования музыки для Спрэг Кулидж был прямой заказ сочинений наиб. выдающимся композиторам.","Однако излюбленной формой патронирования музыки для Спрэг Кулидж был прямой заказ сочинений наиболее выдающимся композиторам."
"Выдающийся франц. флейтист Жорж Баррер, преподававший в США, получил в подарок от Кулидж платиновую флейту, для которой Эдгар Варез написал знаменитую пьесу «Плотность 21.5».","Выдающийся французский флейтист Жорж Баррер, преподававший в США, получил в подарок от Кулидж платиновую флейту, для которой Эдгар Варез написал знаменитую пьесу «Плотность 21.5»."
"В честь Кулидж — по первым слогам её им. в первом браке (англ. Elizabeth Shurtleff Coolidge) — взяло назв. изв. Элшуко-трио, существовавшее в 1918—1934 гг.","В честь Кулидж — по первым слогам её имени в первом браке (англ. Elizabeth Shurtleff Coolidge) — взяло название известное Элшуко-трио, существовавшее в 1918—1934 гг."
"Ново-Троицкое — д. в Ершичском районе Смоленской области России.","Ново-Троицкое — деревня в Ершичском районе Смоленской области России."
"В наст. время входит в состав Руханского сельского поселения.","В настоящее время входит в состав Руханского сельского поселения."
"нас. — 0 жителей (2019 г).","Население — 0 жителей (2019 год)."
"В 28 км северо-восточнее деревни расположена ж.-д. станция Пригорье на линии Рославль — Брянск.","В 28 км северо-восточнее деревни расположена железнодорожная станция Пригорье на линии Рославль — Брянск."
"В гг. Великой Отечественной войны д. была оккупирована гитлеровскими войсками в августе 1941 года, освобождена в сентябре 1943 года.","В годы Великой Отечественной войны деревня была оккупирована гитлеровскими войсками в августе 1941 года, освобождена в сентябре 1943 года."
"Диляна Георгиева (болг. Диляна Георгиева; род. 18 февраля 1965, Пазарджик) — болг. гимнастка (художеств. гимнастика, индивид. многоборье).","Диляна Георгиева (болг. Диляна Георгиева; род. 18 февраля 1965, Пазарджик) — болгарская гимнастка (художественная гимнастика, индивидуальное многоборье)."
"Диляна Георгиева род. в спортивной семье.","Диляна Георгиева родилась в спортивной семье."
"В наст. время живёт в Новой Зеландии, работает тренером.","В настоящее время живёт в Новой Зеландии, работает тренером."
"Завершила карьеру в 1985 г.","Завершила карьеру в 1985 году."
"ч. 10","Часть 10"
"ч. 11","Часть 11"
"Николай Алексеевич Пантелеев (1928 — 2 октября 2003) — сов. партийный деятель, предс. Госкомитета СМ УССР по труду.","Николай Алексеевич Пантелеев (1928 — 2 октября 2003) — советский партийный деятель, председатель Госкомитета СМ УССР по труду."
"чл. ЦК КПУ в 1976—1990 г.","Член ЦК КПУ в 1976—1990 г."
"Трудовую деятельность начал в 1945 г колхозником.","Трудовую деятельность начал в 1945 году колхозником."
"чл. ВКП(б) с 1948 года.","Член ВКП(б) с 1948 года."
"В 1955 г окончил Высшие инженерные курсы при Ленинградском горном институте.","В 1955 году окончил Высшие инженерные курсы при Ленинградском горном институте."
"В 1955—1962 г. — преподаватель Лисичанского горного техникума, инженер-экономист, пом. главного инженера, секр. парткома шахтоуправления «Привольнянское-юж.» треста «Лисичанскуголь» Луганской области.","В 1955—1962 г. — преподаватель Лисичанского горного техникума, инженер-экономист, помощник главного инженера, секретарь парткома шахтоуправления «Привольнянское-Южное» треста «Лисичанскуголь» Луганской области."
"В 1962—1970 г. — 1-й секр. Лисичанского городского комитета КПУ Луганской области.","В 1962—1970 г. — 1-й секретарь Лисичанского городского комитета КПУ Луганской области."
"В 1971 — октябре 1976 г. — 2-й секр. Запорожского областного комитета КПУ.","В 1971 — октябре 1976 г. — 2-й секретарь Запорожского областного комитета КПУ."
"22 октября 1976 — 25 июля 1988 г. — предс. Государственного комитета Совета Министров Украинской ССР по труду.","22 октября 1976 — 25 июля 1988 г. — председатель Государственного комитета Совета Министров Украинской ССР по труду."
"25 июля 1988—1990 г. — предс. Государственного комитета Совета Министров Украинской ССР по труду и социальным вопросам.","25 июля 1988—1990 г. — председатель Государственного комитета Совета Министров Украинской ССР по труду и социальным вопросам."
"совр. назв., с 1990 года, в честь грузинского советского поэта Паоло Яшвили (1895—1937).","Современное название, с 1990 года, в честь грузинского советского поэта Паоло Яшвили (1895—1937)."
"Прежнее назв. улицы — Ртищевская, в честь русского генерала Н. Ф. Ртищева, главнокомандующего русскими войсками в Грузии с 1812 по 1816 гг.","Прежнее название улицы — Ртищевская, в честь русского генерала Н. Ф. Ртищева, главнокомандующего русскими войсками в Грузии с 1812 по 1816 годы."
"В сов. время улица носила имя Иосифа Джугашвили (с 1922 года), с 1934 — одного из 26 бакинских комиссаров Алёши Джапаридзе.","В советское время улица носила имя Иосифа Джугашвили (с 1922 года), с 1934 — одного из 26 бакинских комиссаров Алёши Джапаридзе."
"д. 15 — Дом Георгия Каракозова (1889, архит. Альберт Зальцман).","д. 15 — Дом Георгия Каракозова (1889, архитектор Альберт Зальцман)."
"д. 15 — М. П. Кинцурашвили (псевд. Иасамани, 1885—1955, мемор. доска).","д. 15 — М. П. Кинцурашвили (псевд. Иасамани, 1885—1955, мемориальная доска)."
"Снова шагаю по знакомой улице Улица по-настоящему древн., Как жаль, что ушло то время, Когда чел. измерялся человечностью","Снова шагаю по знакомой улице Улица по-настоящему древняя, Как жаль, что ушло то время, Когда человек измерялся человечностью"
"Александр Степанович Струговщиков (1778, Петербург — 18.?) — писатель и переводчик по философии, сотр. журналов.","Александр Степанович Струговщиков (1778, Петербург — 18.?) — писатель и переводчик по философии, сотрудник журналов."
"род. в семье педагога Струговщикова Степана Борисовича.","Родился в семье педагога Струговщикова Степана Борисовича."
"31 дек. того же года был определён в 3-й департамент Сената, где служил с небольшим перерывом (янв. 1798 — март 1800 — перевод в 1-й департамент Сената) до 9 марта 1805.","31 декабря того же года был определён в 3-й департамент Сената, где служил с небольшим перерывом (январь 1798 — март 1800 — перевод в 1-й департамент Сената) до 9 марта 1805."
"В 1810 в связи с введением нового штата, отчислен от службы «без пенсии, как чел. состоятельный».","В 1810 в связи с введением нового штата, отчислен от службы «без пенсии, как человек состоятельный»."
"«Насмешка» и «Ошибка» («петерб. Меркурий», 1793 г., ч. II, май, стр. 142)","«Насмешка» и «Ошибка» («Петербургский Меркурий», 1793 г., ч. II, май, стр. 142)"
"«Разум и безумие», (ibid., 1793 г., ч. ІV, окт., стр. 86)","«Разум и безумие», (ibid., 1793 г., ч. ІV, октябрь, стр. 86)"
"Суждение о Бонапарте // Сын Отечества : историч. и полит. ж.","Суждение о Бонапарте // Сын Отечества : исторический и политический журнал."
"Познание чел. // Сын Отечества : историч. и полит. ж.","Познание человека // Сын Отечества : исторический и политический журнал."
"Кукушкина Е. Д. СТРУГОВЩИКОВ Александр Степанович // Словарь русских писателей XVIII вв. / Под ред. Н. Д. Кочетковой и А. М. Панченко.","Кукушкина Е. Д. СТРУГОВЩИКОВ Александр Степанович // Словарь русских писателей XVIII века / Под ред. Н. Д. Кочетковой и А. М. Панченко."
"ин-т русской литературы (Пушкинский Дом).","Институт русской литературы (Пушкинский Дом)."
"Струговщиков, Александр Степанович // рус. биогр. словарь : в 25 томах.","Струговщиков, Александр Степанович // Русский биографический словарь : в 25 томах."
"«изв. о жизни и творениях писателей, труды которых помещены в изданиях Н. И. Греча», СПб. , 1812 г.","«Известия о жизни и творениях писателей, труды которых помещены в изданиях Н. И. Греча», СПб. , 1812 г."
"В. И. Межов, «рус. историч. библиография за 1800—1854 гг.», СПб. , 1856 г., т. II, стр. 15, № 10183.","В. И. Межов, «Русская историческая библиография за 1800—1854 гг.», СПб. , 1856 г., т. II, стр. 15, № 10183."
"Неустроев А. Н., «историч. разыскание о русских повременных изданиях и сборниках за 1703—1802 гг., библиографически и в хронологическом порядке описанных», СПб. , 1874 г., стр. 744 и 745.","Неустроев А. Н., «Историческое разыскание о русских повременных изданиях и сборниках за 1703—1802 гг., библиографически и в хронологическом порядке описанных», СПб. , 1874 г., стр. 744 и 745."
"Струговщиков, Александр Степанович // Большая рус. биогр. энциклопедия (электронное изд.).","Струговщиков, Александр Степанович // Большая русская биографическая энциклопедия (электронное издание)."
"Ректы — д. в Смоленской области России, в Дорогобужском районе.","Ректы — деревня в Смоленской области России, в Дорогобужском районе."
"нас. — 1 житель (2007 г).","Население — 1 житель (2007 год)."
"назв. произошло от реки Рекотка, протекающей неподалёку.","Название произошло от реки Рекотка, протекающей неподалёку."
"Известно как минимум с 1503 года, как с.","Известно как минимум с 1503 года, как село."
"С момента первого упоминания с. многократно входило в состав Литовских и Московских земель, и с 1654 года окончательно вошло в состав Московского гос-ва.","С момента первого упоминания село многократно входило в состав Литовских и Московских земель, и с 1654 года окончательно вошло в состав Московского государства."
"Церковь неоднократно перестраивалась: до 1668 и по 1753 г была Пятницкой, 1753-1796 г — Смоленской Иконы Божией Матери (построена Фёдором Радищевым), 1796-1898 — Одигитрии и св. Мученика Никиты (в 1796 г построена стараниями священника Иоанна Глухарёва, перестроена в 1854 г Милёвской и Боярковым).","Церковь неоднократно перестраивалась: до 1668 и по 1753 год была Пятницкой, 1753-1796 год — Смоленской Иконы Божией Матери (построена Фёдором Радищевым), 1796-1898 — Одигитрии и св. Мученика Никиты (в 1796 году построена стараниями священника Иоанна Глухарёва, перестроена в 1854 году Милёвской и Боярковым)."
"В существующем виде церковь построена в 1898 г.","В существующем виде церковь построена в 1898 году."
"В августе — ноябре 1812 года с. было оккупировано французскими войсками.","В августе — ноябре 1812 года село было оккупировано французскими войсками."
"В 1859 г в селе было три двора.","В 1859 году в селе было три двора."
"На 1880-е гг. речка Рекотка ок. села была запружена плотинкой, работала мельница.","На 1880-е годы речка Рекотка около села была запружена плотинкой, работала мельница."
"Немецкими войсками с. занято в октябре 1941 года, 1 сентября 1943 года с. особождено в результате Ельнинско-Дорогобужской операции.","Немецкими войсками село занято в октябре 1941 года, 1 сентября 1943 года село особождено в результате Ельнинско-Дорогобужской операции."
"До начала 90-х годов XX вв. сельский храм был единственным действующим в Дорогобужском районе.","До начала 90-х годов XX века сельский храм был единственным действующим в Дорогобужском районе."
"пам. архитектуры: Церковь Вознесения, 1898 г (сгорела в 2009 г)","Памятник архитектуры: Церковь Вознесения, 1898 год (сгорела в 2009 году)"
"пам. археологии: курганный могильник.","Памятник археологии: курганный могильник."
"Из его проповедей напечатаны в 1742—1743 гг всего три.","Из его проповедей напечатаны в 1742—1743 годах всего три."
"Кривое — д. в Пошехонском районе Ярославской области России.","Кривое — деревня в Пошехонском районе Ярославской области России."
"Кривое, как и вся яросл. область, находится в часовой зоне МСК (моск. время).","Кривое, как и вся Ярославская область, находится в часовой зоне МСК (московское время)."
"Согласно результатам переписи 2002 года, в национальной структуре населения русские составляли 98 % из 48 чел.","Согласно результатам переписи 2002 года, в национальной структуре населения русские составляли 98 % из 48 человек."
"Тро́сдорф (нем. Troisdorf ) — город в Германии, в земле сев. Рейн-Вестфалия.","Тро́сдорф (нем. Troisdorf ) — город в Германии, в земле Северный Рейн-Вестфалия."
"нас. составляет 75 369 чел. (на 31 дек. 2010 года).","Население составляет 75 369 человек (на 31 декабря 2010 года)."
"Занимает пл. 62,17 км².","Занимает площадь 62,17 км²."
"офиц. код — 05 3 82 068.","Официальный код — 05 3 82 068."
"Лисицки, Сабина — нем. теннисистка.","Лисицки, Сабина — немецкая теннисистка."
"Вайзер, Митчелл-Эли — нем. футболист.","Вайзер, Митчелл-Эли — немецкий футболист."
"Раса Прасцевичюте-Септ — первый в СССР чел., которому хирурги пришили отрезанные конечности.","Раса Прасцевичюте-Септ — первый в СССР человек, которому хирурги пришили отрезанные конечности."
"www.troisdorf.de офиц. страница","www.troisdorf.de Официальная страница"
"Жура́ки (укр. Жураки) — с. в Богородчанской поселковой общине Ивано-Франковского района Ивано-Франковской области Украины.","Жура́ки (укр. Жураки) — село в Богородчанской поселковой общине Ивано-Франковского района Ивано-Франковской области Украины."
"нас. по переписи 2024 года составляло 1910 чел.","Население по переписи 2024 года составляло 1910 человека."
"Занимает пл. 18 км².","Занимает площадь 18 км²."
"Потаенный — хут. в Усть-Лабинском районе Краснодарского края России.","Потаенный — хутор в Усть-Лабинском районе Краснодарского края России."
"Òlt / Òut, произносится /ɔt/, /ɔwt/) — р. во Франции.","Òlt / Òut, произносится /ɔt/, /ɔwt/) — река во Франции."
"р. Ло с зимним паводком, с дек. по март включительно максимум в январе-феврале.","Река Ло с зимним паводком, с декабря по март включительно максимум в январе-феврале."
"Самый низкий уровень воды в реке летом, в период с июля по сент. включительно.","Самый низкий уровень воды в реке летом, в период с июля по сентябрь включительно."
"Она течёт в целом по направлению на з.","Она течёт в целом по направлению на запад."
"дл. 481 км, средний расход воды 155 м³/с.","Длина 481 км, средний расход воды 155 м³/с."
"пл. бассейна 11254 км².","Площадь бассейна 11254 км²."
"Ло, р. во Франции // Энциклопедический словарь Брокгауза и Ефрона : в 86 т. (82 т. и 4 доп.).","Ло, река во Франции // Энциклопедический словарь Брокгауза и Ефрона : в 86 т. (82 т. и 4 доп.)."
"междунар. легкоатлетическая ассоциация (англ. International Track Association (ITA)) — профессиональная легкоатлетическая орг-ция, существовавшая в США в 1972—1976 гг.","Международная легкоатлетическая ассоциация (англ. International Track Association (ITA)) — профессиональная легкоатлетическая организация, существовавшая в США в 1972—1976 годах."
"междунар. легкоатлетическая ассоциация (ITA) была образована в 1972 г после Олимпийских игр 1972 года в Мюнхене.","Международная легкоатлетическая ассоциация (ITA) была образована в 1972 году после Олимпийских игр 1972 года в Мюнхене."
"Цель ITA состояла в т., чтобы провести серию встреч с участием ок. 50 лучших легкоатлетов, аналогичную тем, которые существуют в гольфе и теннисе.","Цель ITA состояла в том, чтобы провести серию встреч с участием около 50 лучших легкоатлетов, аналогичную тем, которые существуют в гольфе и теннисе."
"Соревнования были первоначально запланированы только в США и Канаде, но в будущем предполагалось расширение деятельности ITA на Европу и Дальний в.","Соревнования были первоначально запланированы только в США и Канаде, но в будущем предполагалось расширение деятельности ITA на Европу и Дальний Восток."
"единств. доход, получаемый ими от их спорта, был «под столом».","Единственный доход, получаемый ими от их спорта, был «под столом»."
"В результате карьеры многих американских спортсменов часто прерывались вскоре после того, как заканчивалось субсидирование их участия в соревнования на уровне колледжей, в то время как спортсмены Восточного блока и др. спортсмены международного уровня обычно продолжали карьеру, якобы проходя службу в армии или полиции.","В результате карьеры многих американских спортсменов часто прерывались вскоре после того, как заканчивалось субсидирование их участия в соревнования на уровне колледжей, в то время как спортсмены Восточного блока и другие спортсмены международного уровня обычно продолжали карьеру, якобы проходя службу в армии или полиции."
"ITA была детищем бывшего волейболиста Майкла О’Хары из Лос-Анджелеса, к-рый уже имел опыт по созданию новых лиг в баскетболе и хоккее с шайбой (амер. баскетбольная ассоциация и Всемирная хоккейная ассоциация соответственно), которые конкурировали с существующими лигами.","ITA была детищем бывшего волейболиста Майкла О’Хары из Лос-Анджелеса, который уже имел опыт по созданию новых лиг в баскетболе и хоккее с шайбой (Американская баскетбольная ассоциация и Всемирная хоккейная ассоциация соответственно), которые конкурировали с существующими лигами."
"ITA привлекла многих лучших легкоатлетов того времени, в т. числе:","ITA привлекла многих лучших легкоатлетов того времени, в том числе:"
"Джим Райан, 1500 м/миля, к-рый также был публицистом;","Джим Райан, 1500 м/миля, который также был публицистом;"
"Марти Ликэри, бегун на выносливость, к-рый выступал в качестве церемониймейстера на соревнованиях.","Марти Ликэри, бегун на выносливость, который выступал в качестве церемониймейстера на соревнованиях."
"ITA была привлекательна для спортсменов не только призовым фондом, но и свободой реализации других коммерческих возможностей, напр., рекламой, к-рый им была запрещена, пока они были любителями.","ITA была привлекательна для спортсменов не только призовым фондом, но и свободой реализации других коммерческих возможностей, например, рекламой, которая им была запрещена, пока они были любителями."
"офиц. мир. рекорд в то время был 21,85 м (Терри Олбриттон).","Официальный мировой рекорд в то время был 21,85 м (Терри Олбриттон)."
"напр., Брайан Олдфилд бежал против женщин-спринтеров дистанцию более 30 м.","Например, Брайан Олдфилд бежал против женщин-спринтеров дистанцию более 30 м."
"Из-за этого отсутствия конкуренции ушла из ИТА Вайомия Тайес, к-рый была непобедима в сезоне 1974 года.","Из-за этого отсутствия конкуренции ушла из ИТА Вайомия Тайес, которая была непобедима в сезоне 1974 года."
"Зрителям ITA было обещано возобновление известного ранее соперничества, к-рый привело бы к новым рекордам.","Зрителям ITA было обещано возобновление известного ранее соперничества, которое привело бы к новым рекордам."
"Дополнительную остроту соперничеству между Бобом Сигреном и Стивеном Смитом в прыжках с шестом добавляла их изв. личная враждебность.","Дополнительную остроту соперничеству между Бобом Сигреном и Стивеном Смитом в прыжках с шестом добавляла их известная личная враждебность."
"Однако травма и отсутствие формы у Райана и уход Кейно из ИТА в 1974 г означали, что Бен Джипчо будет доминировать на этих дистанциях.","Однако травма и отсутствие формы у Райана и уход Кейно из ИТА в 1974 году означали, что Бен Джипчо будет доминировать на этих дистанциях."
"Их смотрели 500 000 зрителей и 300 млн телезрителей.","Их смотрели 500 000 зрителей и 300 миллионов телезрителей."
"В конечном итоге ИТА не смогла привлечь достаточное кол-во телевизионных денег, а денег, полученных от продажи билетов, было недостаточно для её содержания.","В конечном итоге ИТА не смогла привлечь достаточное количество телевизионных денег, а денег, полученных от продажи билетов, было недостаточно для её содержания."
