question,answer
"Больше всего людей было расстреляно 28 февраля 1938 года — 562 чел..","Больше всего людей было расстреляно 28 февраля 1938 года — 562 человека."
"На февр. 1938 года пришёлся пик расстрелов, что связано с дополнительной квотой на расстрел 4000 чел., утверждённой Политбюро ЦК ВКП(б) 31 января только для Московской области.","На февраль 1938 года пришёлся пик расстрелов, что связано с дополнительной квотой на расстрел 4000 человек, утверждённой Политбюро ЦК ВКП(б) 31 января только для Московской области."
"Расстрелянных закапывали в 13 рвах, общая протяжённость которых составляла 900 м.","Расстрелянных закапывали в 13 рвах, общая протяжённость которых составляла 900 метров."
"шир. каждого рва была 4—5 м, а глубина ок. 4 м.","Ширина каждого рва была 4—5 метров, а глубина около 4 метров."
"Всего за указанный период было расстреляно 20 765 чел..","Всего за указанный период было расстреляно 20 765 человек."
"Реабилитировано за период по окт. 2003 года 15 166 чел. (73%).","Реабилитировано за период по октябрь 2003 года 15 166 чел. (73%)."
"Здание комендатуры, располож. в 100 м от погребальных рвов, было превращено в Дом отдыха для старших офицеров НКВД.","Здание комендатуры, расположенное в 100 метрах от погребальных рвов, было превращено в Дом отдыха для старших офицеров НКВД."
"Их использовали на строительстве Варшавского ш..","Их использовали на строительстве Варшавского шоссе."
"Начиная с 1992 года моск. обществ. группа по увековечиванию памяти жертв политических репрессий (группа М. Б. Миндлина) с помощью сотрудников ФСК-ФСБ приступила к архивной работе со следственными делами расстрелянных на Бутовском полигоне, при этом собирались сведения и составлялись краткие биографические справки для будущей «Книги памяти».","Начиная с 1992 года московская общественная группа по увековечиванию памяти жертв политических репрессий (группа М. Б. Миндлина) с помощью сотрудников ФСК-ФСБ приступила к архивной работе со следственными делами расстрелянных на Бутовском полигоне, при этом собирались сведения и составлялись краткие биографические справки для будущей «Книги памяти»."
"На одной из братских могил был установлен поклонный крест памяти святых Новомучеников и Исповедников Российских (именно в Бутове расстреляно и похоронено большое кол-во священнослужителей РПЦ).","На одной из братских могил был установлен поклонный крест памяти святых Новомучеников и Исповедников Российских (именно в Бутове расстреляно и похоронено большое количество священнослужителей РПЦ)."
"В 2001 г полигон был объявлен памятником истории регионального значения.","В 2001 году полигон был объявлен памятником истории регионального значения."
"В связи с тем, что дерев. храм, постр. на территории полигона в 1995—1996 гг и освящённый 11 дек. 1996 года, в день памяти митрополита Серафима (Чичагова), был мал, 15 мая 2004 года состоялась закладка храма Новомучеников и Исповедников Российских, построенного в стиле древнерусских шатровых храмов.","В связи с тем, что деревянный храм, построенный на территории полигона в 1995—1996 годах и освящённый 11 декабря 1996 года, в день памяти митрополита Серафима (Чичагова), был мал, 15 мая 2004 года состоялась закладка храма Новомучеников и Исповедников Российских, построенного в стиле древнерусских шатровых храмов."
"вел. освящение состоялось 19 мая 2007 года.","Великое освящение состоялось 19 мая 2007 года."
"В притворе храма находится экспозиция, где представлены вещи расстрелянных, обнаруженные в 1997 г — обувь, фрагменты одежды, узелки, гильзы и т. д.","В притворе храма находится экспозиция, где представлены вещи расстрелянных, обнаруженные в 1997 году — обувь, фрагменты одежды, узелки, гильзы и т. д."
"В 2006 г на полигоне велась рекультивация земли, кроме того, были установлены точные границы каждого погребального рва.","В 2006 году на полигоне велась рекультивация земли, кроме того, были установлены точные границы каждого погребального рва."
"30 октября 2007 года, в День памяти жертв политических репрессий, Бутовский полигон посетили през. России Владимир Путин и Патриарх моск. и всея Руси Алексий II.","30 октября 2007 года, в День памяти жертв политических репрессий, Бутовский полигон посетили президент России Владимир Путин и Патриарх Московский и всея Руси Алексий II."
"С 11 дек. 1997 года в здании администрации деревни Дрожжино, рядом со входом на полигон, стали совершаться заупокойные службы клириками Московского патриархата.","С 11 декабря 1997 года в здании администрации деревни Дрожжино, рядом со входом на полигон, стали совершаться заупокойные службы клириками Московского патриархата."
"По стендам и другим несущим информацию сооружениям (памятным камням и т. п.) мемориального комплекса Бутовского полигона посетителям не удастся выяснить некоторые важные сведения, такие как число реабилитированных, степень и характер виновности того или иного лица или группы лиц, нац., половой, возрастной состав казнённых.","По стендам и другим несущим информацию сооружениям (памятным камням и т. п.) мемориального комплекса Бутовского полигона посетителям не удастся выяснить некоторые важные сведения, такие как число реабилитированных, степень и характер виновности того или иного лица или группы лиц, национальный, половой, возрастной состав казнённых."
"Ауслендер, Сергей Абрамович (1886—1937) — писатель «серебряного вв.».","Ауслендер, Сергей Абрамович (1886—1937) — писатель «серебряного века»."
"Бройде, Соломон Оскарович (1892—1938) — рус. сов. писатель и публицист.","Бройде, Соломон Оскарович (1892—1938) — русский советский писатель и публицист."
"Гельман, Ганс (1903—1938) — нем. и сов. физик.","Гельман, Ганс (1903—1938) — немецкий и советский физик."
"Джунковский, Владимир Фёдорович (1865—1938) — быв. градоначальник Москвы.","Джунковский, Владимир Фёдорович (1865—1938) — бывший градоначальник Москвы."
"Древин, Александр Давыдович (1889—1938) — худ.","Древин, Александр Давыдович (1889—1938) — художник"
"Головин, Фёдор Александрович (1867—1937) — предс. Государственной думы Российской империи II созыва.","Головин, Фёдор Александрович (1867—1937) — председатель Государственной думы Российской империи II созыва."
"Карикаш, Фридеш (1892—1938) — венгер. писатель и политик.","Карикаш, Фридеш (1892—1938) — венгерский писатель и политик."
"Клуцис, Густав Густавович (1895—1938) — худ.-авангардист.","Клуцис, Густав Густавович (1895—1938) — художник-авангардист."
"Кобылинская (Битнер), Клавдия Михайловна (?-1938), супруга полковника Кобылинского, Евгения Степановича, рос. военнослужащий, полковник, начальник Царскосельского караула и особого отряда по охране царской семьи в Тобольске.","Кобылинская (Битнер), Клавдия Михайловна (?-1938), супруга полковника Кобылинского, Евгения Степановича, российский военнослужащий, полковник, начальник Царскосельского караула и особого отряда по охране царской семьи в Тобольске."
"Комаровский, Владимир Алексеевич — худ.-иконописец.","Комаровский, Владимир Алексеевич — художник-иконописец."
"Проферансов, Владимир Александрович (1874—1937) — священник Русской православной церкви, протоиерей, причислен к лику святых Русской православной церкви в 2000 г.","Проферансов, Владимир Александрович (1874—1937) — священник Русской православной церкви, протоиерей, причислен к лику святых Русской православной церкви в 2000 году."
"Семашкевич, Роман Матвеевич (1900—1937) — худ..","Семашкевич, Роман Матвеевич (1900—1937) — художник."
"Серафим (Чичагов) (1856—1937) — епископ Русской православной церкви, митрополит с.-петерб..","Серафим (Чичагов) (1856—1937) — епископ Русской православной церкви, митрополит Санкт-Петербургский."
"Трубачёв, Зосима Васильевич (1893—1938) — протоиерей Русской православной церкви, причислен к лику святых как священномученик в 2000 г для общецерковного почитания.","Трубачёв, Зосима Васильевич (1893—1938) — протоиерей Русской православной церкви, причислен к лику святых как священномученик в 2000 году для общецерковного почитания."
"Ченыкаев, Николай Сергеевич (1878—1938) — быв. калужский губернатор (1915—1917).","Ченыкаев, Николай Сергеевич (1878—1938) — бывший калужский губернатор (1915—1917)."
"Ягодин, Василий Александрович (1870—1937) — протоиерей Русской православной церкви, причислен к лику святых как священномученик в 2000 г для общецерковного почитания.","Ягодин, Василий Александрович (1870—1937) — протоиерей Русской православной церкви, причислен к лику святых как священномученик в 2000 году для общецерковного почитания."
"б. террор","Большой террор"
"Соревнование — пос. в Глазуновском районе Орловской области России.","Соревнование — посёлок в Глазуновском районе Орловской области России."
"пос. находится в южной части Орловской области, в лесостепной зоне, в пределах центральной части Среднерусской возвышенности, при железнодорожной линии Орёл — Курск, на расстоянии примерно 11 км (по прямой) к юго-юго-западу от Глазуновки, административного центра района.","Посёлок находится в южной части Орловской области, в лесостепной зоне, в пределах центральной части Среднерусской возвышенности, при железнодорожной линии Орёл — Курск, на расстоянии примерно 11 километров (по прямой) к юго-юго-западу от Глазуновки, административного центра района."
"Абсолютная выс. — 248 м над уровнем моря.","Абсолютная высота — 248 метров над уровнем моря."
"Среднегодовое кол-во атмосферных осадков составляет 515 мм, из которых большая ч. выпадает в тёплый период.","Среднегодовое количество атмосферных осадков составляет 515 мм, из которых большая часть выпадает в тёплый период."
"пос. Соревнование, как и вся Орловская область, находится в часовой зоне МСК (моск. время).","Посёлок Соревнование, как и вся Орловская область, находится в часовой зоне МСК (московское время)."
"юж. Жетыбай — газоконденсатнонефтяное месторождение расположено в Мангистауской области Казахстана в 4,5 км к югу от месторождения Жетыбай.","Южный Жетыбай — газоконденсатнонефтяное месторождение расположено в Мангистауской области Казахстана в 4,5 км к югу от месторождения Жетыбай."
"эт. продуктивности, в котором выделяется 15 горизонтов, достигает 2000 м.","Этаж продуктивности, в котором выделяется 15 горизонтов, достигает 2000 м."
"В наст. время разработку месторождения ведёт компания ОАО «Мангистаумунайгаз».","В настоящее время разработку месторождения ведёт компания ОАО «Мангистаумунайгаз»."
"Добыча нефти 2010 г составила 151 тыс. тонн.","Добыча нефти 2010 году составила 151 тыс. тонн."
"Реутова — д. в Октябрьском районе Курской области России.","Реутова — деревня в Октябрьском районе Курской области России."
"д. находится в центральной части Курской области, в пределах Среднерусской возвышенности, в лесостепной зоне, к югу от реки Сейм, при автодороге 38К-017, на расстоянии примерно 4 км (по прямой) к юго-западу от Прямицына, административного центра района.","Деревня находится в центральной части Курской области, в пределах Среднерусской возвышенности, в лесостепной зоне, к югу от реки Сейм, при автодороге 38К-017, на расстоянии примерно 4 километров (по прямой) к юго-западу от Прямицына, административного центра района."
"Безморозный период длится ок. 152 дней в г.","Безморозный период длится около 152 дней в году."
"Среднегодовое кол-во атмосферных осадков составляет 563 мм, из которых большая ч. выпадает в тёплый период.","Среднегодовое количество атмосферных осадков составляет 563 мм, из которых большая часть выпадает в тёплый период."
"д. Реутова, как и вся Курская область, находится в часовой зоне МСК (моск. время).","Деревня Реутова, как и вся Курская область, находится в часовой зоне МСК (московское время)."
"Реутова находится в 14 км от автодороги федерального значения М2 «Крым» (ч. европейского маршрута E 105), при автодорогe регионального значения 38К-017 (Курск — Льгов — Рыльск — граница с Украиной), в 1,5 км от ближайшего ж/д остановочного пункта 439 км (линия Льгов I — Курск).","Реутова находится в 14 км от автодороги федерального значения М2 «Крым» (часть европейского маршрута E 105), при автодорогe регионального значения 38К-017 (Курск — Льгов — Рыльск — граница с Украиной), в 1,5 км от ближайшего ж/д остановочного пункта 439 км (линия Льгов I — Курск)."
"В 120 км от аэропорта им. В. Г. Шухова (недалеко от Белгорода).","В 120 км от аэропорта имени В. Г. Шухова (недалеко от Белгорода)."
"Кабакова — д. в Алапаевском районе Свердловской области России.","Кабакова — деревня в Алапаевском районе Свердловской области России."
"Входит в муницип. образование Алапаевское.","Входит в муниципальное образование Алапаевское."
"д. расположена на правом берегу реки Нейвы, в 16 км на северо-восток от города Алапаевска.","Деревня расположена на правом берегу реки Нейвы, в 16 километрах на северо-восток от города Алапаевска."
"Ермаки (д.)","Ермаки (деревня)"
"Ескино — д. в Угличском районе Ярославской области России.","Ескино — деревня в Угличском районе Ярославской области России."
"д. находится в юго-западной части области, в зоне хвойно-широколиственных лесов, на левом берегу реки Зарубежки, при автодороге 78Н-0836, на расстоянии примерно 25 км (по прямой) к юго-западу от города Углича, административного центра района.","Деревня находится в юго-западной части области, в зоне хвойно-широколиственных лесов, на левом берегу реки Зарубежки, при автодороге 78Н-0836, на расстоянии примерно 25 километров (по прямой) к юго-западу от города Углича, административного центра района."
"Абсолютная выс. — 125 м над уровнем моря.","Абсолютная высота — 125 метров над уровнем моря."
"Вегетационный период длится ок. 165—170 дней.","Вегетационный период длится около 165—170 дней."
"Годовое кол-во атмосферных осадков составляет 600—700 мм, из которых большая ч. выпадает в тёплый период.","Годовое количество атмосферных осадков составляет 600—700 мм, из которых большая часть выпадает в тёплый период."
"Ескино, как и вся яросл. область, находится в часовой зоне МСК (моск. время).","Ескино, как и вся Ярославская область, находится в часовой зоне МСК (московское время)."
"Садамити Хирасава (яп. 平沢 貞通; 18 февраля 1892 — 10 мая 1987) — япон. худ., обвинённый в массовом убийстве и ограблении банка в 1948 г.","Садамити Хирасава (яп. 平沢 貞通; 18 февраля 1892 — 10 мая 1987) — японский художник, обвинённый в массовом убийстве и ограблении банка в 1948 году."
"ум. через 37 лет в тюрьме, в ожидании исполнения вынесенного в отношении него смертного приговора.","Умер через 37 лет в тюрьме, в ожидании исполнения вынесенного в отношении него смертного приговора."
"26 января 1948 года в отд. Императорского банка «Тэйгин» в пригороде Тосимы зашёл мужчина в белом халате.","26 января 1948 года в отделение Императорского банка «Тэйгин» в пригороде Тосимы зашёл мужчина в белом халате."
"Управляющий отделением банка поверил ему и вместе с остальными сотрудниками принял лекарство, принесённое неизвестным, к-рый на самом деле было раствором цианида.","Управляющий отделением банка поверил ему и вместе с остальными сотрудниками принял лекарство, принесённое неизвестным, которое на самом деле было раствором цианида."
"Вскоре после этого все 16 чел. потеряли сознание.","Вскоре после этого все 16 человек потеряли сознание."
"впосл. принятое вещество стало смертельным для 11 сотрудников и ребёнка одного из них, находившегося в банке в момент ограбления.","Впоследствии принятое вещество стало смертельным для 11 сотрудников и ребёнка одного из них, находившегося в банке в момент ограбления."
"Затем неизвестный забрал из кассы 164 тыс. иен наличными, и чек на сумму 17,4 тыс. иен, после чего снял халат, и покинул банк.","Затем неизвестный забрал из кассы 164 тысячи иен наличными, и чек на сумму 17,4 тысячи иен, после чего снял халат, и покинул банк."
"Неизвестный пришёл туда примерно за неделю до «Тэйгина», но местный управляющий не поверил ему и позвонил в мин-во здравоохранения, чтобы подтвердить личность и полномочия пришедшего.","Неизвестный пришёл туда примерно за неделю до «Тэйгина», но местный управляющий не поверил ему и позвонил в министерство здравоохранения, чтобы подтвердить личность и полномочия пришедшего."
"В это время неизвестный поспешил покинуть отд. банка.","В это время неизвестный поспешил покинуть отделение банка."
"Из всех 92 людей, с которыми Мацуи поделился с визитками, 62 смогли предоставить их обратно, что сняло с них подозрения, также была доказана непричастность к делу ещё 22 чел., и одним из восьми оставшихся людей был Садамити Хирасава.","Из всех 92 людей, с которыми Мацуи поделился с визитками, 62 смогли предоставить их обратно, что сняло с них подозрения, также была доказана непричастность к делу ещё 22 человек, и одним из восьми оставшихся людей был Садамити Хирасава."
"Ещё одним доказательством его вины стало появление у него относительно б. суммы денег вскоре после ограбления «Тейгина».","Ещё одним доказательством его вины стало появление у него относительно большой суммы денег вскоре после ограбления «Тейгина»."
"Его банковский счёт был пополнен на сумму 45 тыс. иен, и ещё 80 тыс. он передал своей жене.","Его банковский счёт был пополнен на сумму 45 тысяч иен, и ещё 80 тысяч он передал своей жене."
"В 1950 г Хирасава был признан виновным в убийстве 12 чел. и приговорён к смертной казни.","В 1950 году Хирасава был признан виновным в убийстве 12 человек и приговорён к смертной казни."
"Садамити Хирасава стал обладателем мирового рекорда, как чел., к-рый дольше всех ожидал приведение в исполнение смертного приговора.","Садамити Хирасава стал обладателем мирового рекорда, как человек, который дольше всех ожидал приведение в исполнение смертного приговора."
"ум. 10 мая 1987 года в возрасте 95 лет от пневмонии.","Умер 10 мая 1987 года в возрасте 95 лет от пневмонии."
"Мартти Уосиккинен (фин. Martti Uosikkinen; 20 августа 1909 — 9 марта 1940) — фин. гимнаст, призёр Олимпийских игр.","Мартти Уосиккинен (фин. Martti Uosikkinen; 20 августа 1909 — 9 марта 1940) — финский гимнаст, призёр Олимпийских игр."
"Мартти Уосиккинен род. в 1909 г в Куопио.","Мартти Уосиккинен родился в 1909 году в Куопио."
"В 1932 г принял участие в Олимпийских играх в Лос-Анджелесе, где стал обладателем бронзовой медали в командном первенстве.","В 1932 году принял участие в Олимпийских играх в Лос-Анджелесе, где стал обладателем бронзовой медали в командном первенстве."
"В 1936 г в составе финской команды завоевал бронзовую медаль на Олимпийских играх в Берлине.","В 1936 году в составе финской команды завоевал бронзовую медаль на Олимпийских играх в Берлине."
"единств. корабль Королевского флота, названный Ville de Paris, в честь французского линейного корабля Ville de Paris, флагмана Франсуа Жозефа Поль-де-Грасса в период американской войны за независимость.","Единственный корабль Королевского флота, названный Ville de Paris, в честь французского линейного корабля Ville de Paris, флагмана Франсуа Жозефа Поль-де-Грасса в период американской войны за независимость."
"Весной 1797 года Ville de Paris в качестве флагмана Джона Джервиса, с эскадрой из 21 линейного корабля двинулся к Кадису, куда отступил исп. флот после поражения у мыса Сент-Винсент.","Весной 1797 года Ville de Paris в качестве флагмана Джона Джервиса, с эскадрой из 21 линейного корабля двинулся к Кадису, куда отступил испанский флот после поражения у мыса Сент-Винсент."
"20 июля 1801 года лейтенант Вудли Лозак с Ville de Paris был назначен командующим отряда шлюпок, которые предприняли попытку захватить франц. 20-пушечный франц. корвет Chevrette, стоящий на якоре под защитой береговых батарей в заливе Камарет.","20 июля 1801 года лейтенант Вудли Лозак с Ville de Paris был назначен командующим отряда шлюпок, которые предприняли попытку захватить французский 20-пушечный французский корвет Chevrette, стоящий на якоре под защитой береговых батарей в заливе Камарет."
"Однако 7 марта в 8 часов вечера адмирал Коллингвуд ум., так и не достигнув Англии.","Однако 7 марта в 8 часов вечера адмирал Коллингвуд умер, так и не достигнув Англии."
"Он был переведен на рейдовую службу, с 1825 года использовался в качестве карантинного судна, а в 1845 г был отправлен на слом и разобран.","Он был переведен на рейдовую службу, с 1825 года использовался в качестве карантинного судна, а в 1845 году был отправлен на слом и разобран."
"Герберт Розенфельд (англ. Herbert Rosenfeld, 12 марта 1883 — 8 ноября 1913, Нью-Йорк) — амер. шахматист еврейского происхождения.","Герберт Розенфельд (англ. Herbert Rosenfeld, 12 марта 1883 — 8 ноября 1913, Нью-Йорк) — американский шахматист еврейского происхождения."
"Фреамунде (порт. Freamunde) — р-н (фрегезия) в Португалии, входит в округ Порту.","Фреамунде (порт. Freamunde) — район (фрегезия) в Португалии, входит в округ Порту."
"Входит в экономико-статистический субрегион Тамега, к-рый входит в сев. регион.","Входит в экономико-статистический субрегион Тамега, который входит в Северный регион."
"нас. составляет 7452 чел. на 2001 г.","Население составляет 7452 человека на 2001 год."
"Занимает пл. 4,68 км².","Занимает площадь 4,68 км²."
"Нур Табар (Нурмухаммад Табаров) — сов. и таджикский писатель, журналист и переводчик, депутат Верховного Совета Таджикской ССР (1987—1990), министр культуры Таджикистана (1987—1990).","Нур Табар (Нурмухаммад Табаров) — советский и таджикский писатель, журналист и переводчик, депутат Верховного Совета Таджикской ССР (1987—1990), министр культуры Таджикистана (1987—1990)."
"род. 15 июля 1941 года в селе Геши Орджоникидзеабадского района (ныне Вахдат) Таджикской ССР в семье служащих.","Родился 15 июля 1941 года в селе Геши Орджоникидзеабадского района (ныне Вахдат) Таджикской ССР в семье служащих."
"чл. КПСС с 1969 года.","Член КПСС с 1969 года."
"Окончил Таджикский гос. ун-т (историко-филологич. ф-т, 1962) и Высшую партийную школу при ЦК КПСС (ф-т журналистики, 1974).","Окончил Таджикский государственный университет (историко-филологический факультет, 1962) и Высшую партийную школу при ЦК КПСС (факультет журналистики, 1974)."
"С 1962 по 1968 г корр., зав. отделом, ответственный секр. и зам. главного редактора газеты «Комсомолец Таджикистана».","С 1962 по 1968 год корреспондент, зав. отделом, ответственный секретарь и зам. главного редактора газеты «Комсомолец Таджикистана»."
"С 1972 по 1974 г слушатель ВПШ при ЦК КПСС.","С 1972 по 1974 год слушатель ВПШ при ЦК КПСС."
"рук. отдела в газете «Коммунист Таджикистана» (1974—1976), зав. отделом пропаганды и агитации Душанбинского комитета партии (1976—1979), ред. газеты «Точикистони совети» («сов. Таджикистан») (1979—1986).","Руководитель отдела в газете «Коммунист Таджикистана» (1974—1976), заведующий отделом пропаганды и агитации Душанбинского комитета партии (1976—1979), редактор газеты «Точикистони совети» («Советский Таджикистан») (1979—1986)."
"С сентября 1986 года — зав. отделом культуры ЦК Коммунистической партии Таджикистана.","С сентября 1986 года — заведующий отделом культуры ЦК Коммунистической партии Таджикистана."
"В 1997—2011 дир. «Таджиккино».","В 1997—2011 директор «Таджиккино»."
"В 2012—2015 гг. гл. ред. литературного журнала «Памир».","В 2012—2015 гг. главный редактор литературного журнала «Памир»."
"Некоторые из них, в частности драмы «Обувь Абулькасима» (1982), «На перепутье» (1985) и «посл. вагон» (2001), трагедия «Опасение» (1998), исторические драмы «Что такое справедливость и что такое беззаконие?» («Послание Заратустры»; 2001) и «Жернова» (2003), были поставлены на сценах Государственного академического драматического театра им. Абулькасима Лахути и других театров Таджикистана.","Некоторые из них, в частности драмы «Обувь Абулькасима» (1982), «На перепутье» (1985) и «Последний вагон» (2001), трагедия «Опасение» (1998), исторические драмы «Что такое справедливость и что такое беззаконие?» («Послание Заратустры»; 2001) и «Жернова» (2003), были поставлены на сценах Государственного академического драматического театра имени Абулькасима Лахути и других театров Таджикистана."
"Перевёл на таджикский яз. ок. десяти произведений мир. литературы, в т. числе пьесу Чехова «Три сестры».","Перевёл на таджикский язык около десяти произведений мировой литературы, в том числе пьесу Чехова «Три сестры»."
"Лауреат Премии Союза журналистов Таджикистана им. А. Лохути (1981).","Лауреат Премии Союза журналистов Таджикистана имени А. Лохути (1981)."
"чл. ЦК КП Таджикистана с 1981 г. Депутат Верховного Совета Таджикской ССР (созывы 9-10).","Член ЦК КП Таджикистана с 1981 г. Депутат Верховного Совета Таджикской ССР (созывы 9-10)."
"чл. Союза писателей СССР с 1983 года.","Член Союза писателей СССР с 1983 года."
"засл. работник Таджикистана.","Заслуженный работник Таджикистана."
"ум. в ночь на 14 августа 2022 года.","Умер в ночь на 14 августа 2022 года."
"Аксель Туэ в 1909 г доказал, что если однородный многочлен двух переменных в левой части этого уравнения не приводим, то уравнение имеет конечное число решений в целых числах.","Аксель Туэ в 1909 году доказал, что если однородный многочлен двух переменных в левой части этого уравнения не приводим, то уравнение имеет конечное число решений в целых числах."
"Решить уравнение можно эффективным алгоритмом, к-рый реализован в нескольких программных пакетах, напр. в системе компьютерной алгебры Mathematica.","Решить уравнение можно эффективным алгоритмом, который реализован в нескольких программных пакетах, например в системе компьютерной алгебры Mathematica."
"Парк Годвин (англ. Godwin Parke; 28 февраля 1816, Патерсон (Нью-Джерси) — 7 января 1904, Нью-Йорк) — амер. журналист, ред., переводчик.","Парк Годвин (англ. Godwin Parke; 28 февраля 1816, Патерсон (Нью-Джерси) — 7 января 1904, Нью-Йорк) — американский журналист, редактор, переводчик."
"род. в семье лейтенанта, участника Англо-американской войны 1812 года.","Родился в семье лейтенанта, участника Англо-американской войны 1812 года."
"Заинтересовался журналистикой и в 1830-е гг. писал для New York Evening Post, The United States Magazine и Democratic Review.","Заинтересовался журналистикой и в 1830-е годы писал для New York Evening Post, The United States Magazine и Democratic Review."
