question,answer
"Венчалась 18.07.1781 года в Царском Селе с богатым орловским помещиком, служившим флигель-адъютантом штаба бывшего гетмана Малороссии, сенатора, ген.-фельдмаршала графа К. Г. Разумовского, отставным с-майором Николаем Михайловичем Мацневым, впосл. статского советника, прокурора Орловского наместничества.","Венчалась 18.07.1781 года в Царском Селе с богатым орловским помещиком, служившим флигель-адъютантом штаба бывшего гетмана Малороссии, сенатора, ген.-фельдмаршала графа К. Г. Разумовского, отставным секунд-майором Николаем Михайловичем Мацневым, впоследствии статского советника, прокурора Орловского наместничества."
"Расположен в районе Чэнъян, в 31 км к северу от центра Циндао.","Расположен в районе Чэнъян, в 31 километре к северу от центра Циндао."
"Обе полосы имели ширину 50 м и толщину покрытия 15 см.","Обе полосы имели ширину 50 метров и толщину покрытия 15 см."
"С 1963 по 1964 г взлетно-посадочная полоса аэропорта была удлинена на 200 м к северу.","С 1963 по 1964 год взлетно-посадочная полоса аэропорта была удлинена на 200 метров к северу."
"6 февраля 1988 года был открыт новый терминал площадью 10 150 квадратных м.","6 февраля 1988 года был открыт новый терминал площадью 10 150 квадратных метров."
"В 2000 г началось стр-во второй фазы проекта реконструкции и расширения и в 2004 г взлетно-посадочная полоса аэропорта и параллельные рулежные дорожки были увеличены до 3400 м, построено новое здание аэровокзала (Т1) площадью 64 000 квадратных м, новый перрон площадью 184 000 квадратных м, а также автостоянка 26 000 квадратных м.","В 2000 году началось строительство второй фазы проекта реконструкции и расширения и в 2004 году взлетно-посадочная полоса аэропорта и параллельные рулежные дорожки были увеличены до 3400 м, построено новое здание аэровокзала (Т1) площадью 64 000 квадратных м, новый перрон площадью 184 000 квадратных м, а также автостоянка 26 000 квадратных метров."
"В соответствии с проектом спроса на перевозки был открыт терминал Т2 общей площадью застройки 100 000 квадратных м.","В соответствии с проектом спроса на перевозки был открыт терминал Т2 общей площадью застройки 100 000 квадратных метров."
"Располагается на высоте 36,0 м над уровнем моря.","Располагается на высоте 36,0 метров над уровнем моря."
"В 00:44 EET, находясь на высоте 3048 м, лайнер внезапно перешёл в снижение и рухнул в поле ок. Джейхана и в 56 км от аэропорта Аданы.","В 00:44 EET, находясь на высоте 3048 метров, лайнер внезапно перешёл в снижение и рухнул в поле около Джейхана и в 56 километрах от аэропорта Аданы."
"От удара о землю лайнер полностью разрушился (его обломки разбросало на площади ок. 500 квадратных м; один из горизонтальных стабилизаторов впосл. был обнаружен в 250 м от места падения), а на месте его падения образовалась воронка глубиной 15 м.","От удара о землю лайнер полностью разрушился (его обломки разбросало на площади около 500 квадратных метров; один из горизонтальных стабилизаторов впоследствии был обнаружен в 250 метрах от места падения), а на месте его падения образовалась воронка глубиной 15 метров."
"выс. над уровнем моря: 80 м.","Высота над уровнем моря: 80 метров."
"д. находится в северо-западной части Новгородской области, в подзоне южной тайги, на левом берегу реки Мсты, при автодороге 49Н-1110, на расстоянии примерно 32 км (по прямой) к востоку-северо-востоку от города вел. Новгород, административного центра области и района.","Деревня находится в северо-западной части Новгородской области, в подзоне южной тайги, на левом берегу реки Мсты, при автодороге 49Н-1110, на расстоянии примерно 32 километров (по прямой) к востоку-северо-востоку от города Великий Новгород, административного центра области и района."
"Абсолютная выс. — 29 м над уровнем моря.","Абсолютная высота — 29 метров над уровнем моря."
"На чемпионате Европы 2002 года в венгерском Сегеде одержал победу в зачёте одиночных байдарок на дистанции 1000 м, два года спустя на европейском первенстве в польской Познани получил в той же дисциплине серебро.","На чемпионате Европы 2002 года в венгерском Сегеде одержал победу в зачёте одиночных байдарок на дистанции 1000 метров, два года спустя на европейском первенстве в польской Познани получил в той же дисциплине серебро."
"Будучи одним из лидеров гребной команды Великобритании, благополучно прошёл квалификацию на Олимпийские игры 2004 года в Афинах, однако на сей раз остался без медали — в одиночках на тысяче м показал в решающем заезде пятый результат, немного не дотянув до призовых позиций.","Будучи одним из лидеров гребной команды Великобритании, благополучно прошёл квалификацию на Олимпийские игры 2004 года в Афинах, однако на сей раз остался без медали — в одиночках на тысяче метрах показал в решающем заезде пятый результат, немного не дотянув до призовых позиций."
"В следующем сезоне на европейском первенстве в испанской Понтеведре выиграл золотую и серебряную медали в одиночках на дистанциях 500 и 1000 м соответственно, в то время как на мировом первенстве в немецком Дуйсбурге получил серебро на пятистах м и золото на тысяче.","В следующем сезоне на европейском первенстве в испанской Понтеведре выиграл золотую и серебряную медали в одиночках на дистанциях 500 и 1000 метров соответственно, в то время как на мировом первенстве в немецком Дуйсбурге получил серебро на пятистах метрах и золото на тысяче."
"Позже отправился представлять страну на Олимпийских играх в Пекине — на пятистах м выиграл бронзовую медаль, проиграв на финише австралийцу Кену Уолласу и канадцу Адаму ван Кувердену, тогда как на тысяче м обогнал всех своих соперников и завоевал тем самым золотую медаль.","Позже отправился представлять страну на Олимпийских играх в Пекине — на пятистах метрах выиграл бронзовую медаль, проиграв на финише австралийцу Кену Уолласу и канадцу Адаму ван Кувердену, тогда как на тысяче метрах обогнал всех своих соперников и завоевал тем самым золотую медаль."
"Так, в 2010 г он выступил на чемпионате мира в Познани, откуда привёз награду серебряного достоинства, выигранную в зачёте одиночных байдарок на дистанции 1000 м.","Так, в 2010 году он выступил на чемпионате мира в Познани, откуда привёз награду серебряного достоинства, выигранную в зачёте одиночных байдарок на дистанции 1000 метров."
"Прошёл отбор на домашние Олимпийские игры 2012 года в Лондоне, но повторить успех четырёхлетней давности не смог, в одиночках на тысяче м дошёл до финала и финишировал в решающем заезде восьмым.","Прошёл отбор на домашние Олимпийские игры 2012 года в Лондоне, но повторить успех четырёхлетней давности не смог, в одиночках на тысяче метров дошёл до финала и финишировал в решающем заезде восьмым."
"На выставке SLUSH 2015 студенты представили гидрогель, способный аккумулировать от 3 до 10 л воды в одном г вещества.","На выставке SLUSH 2015 студенты представили гидрогель, способный аккумулировать от 3 до 10 литров воды в одном грамме вещества."
"Совместно с коллегами из шотландского университета Хериот-Ватт рос. учёные представили прототип системы квантовой коммуникации, способный передавать однофотонные сигналы по оптоволоконной сети дальше 250 км.","Совместно с коллегами из шотландского университета Хериот-Ватт российские учёные представили прототип системы квантовой коммуникации, способный передавать однофотонные сигналы по оптоволоконной сети дальше 250 километров."
"В университете работают студенческие объединения: советы обучающихся, в т. числе совет иностранных студентов, профкомы и профбюро, старостаты, клубы (молодёжно-симфонический оркестр, лига КВН, медиа «МБ»), добровольческий центр и другое.","В университете работают студенческие объединения: советы обучающихся, в том числе совет иностранных студентов, профкомы и профбюро, старостаты, клубы (молодёжно-симфонический оркестр, лига КВН, медиа «Мегабайт»), добровольческий центр и другое."
"д. находится в северо-восточной части Новгородской области, в подзоне южной тайги, на левом берегу реки Криухи, на расстоянии примерно 4 км (по прямой) к северу от рабочего посёлка Хвойная, административного центра района.","Деревня находится в северо-восточной части Новгородской области, в подзоне южной тайги, на левом берегу реки Криухи, на расстоянии примерно 4 километров (по прямой) к северу от рабочего посёлка Хвойная, административного центра района."
"Абсолютная выс. — 162 м над уровнем моря.","Абсолютная высота — 162 метра над уровнем моря."
"Истоки — реки Коскин и Сан-Антонио — формируют оз. Сан-Роке (ныне преобразованное в водохранилище с уровнем воды 637 м над уровнем моря при изначальном уровне 608 м над уровнем моря), из которого и вытекает р.","Истоки — реки Коскин и Сан-Антонио — формируют озеро Сан-Роке (ныне преобразованное в водохранилище с уровнем воды 637 м над уровнем моря при изначальном уровне 608 метров над уровнем моря), из которого и вытекает река."
"«Анализ спутниковых данных выявил рассеянные карманы очень холодного воздуха на Восточно-Антарктическом плато между куполами Аргус и Фуджи: температуры… в период с 2004 по 2016 г неск. раз достигали −98 ° по Цельсию», — известили исследователи.","«Анализ спутниковых данных выявил рассеянные карманы очень холодного воздуха на Восточно-Антарктическом плато между куполами Аргус и Фуджи: температуры… в период с 2004 по 2016 год несколько раз достигали −98 градусов по Цельсию», — известили исследователи."
"Однако это утверждение довольно спорно, так как точка фиксации температуры лежит на высоте 5959 м.","Однако это утверждение довольно спорно, так как точка фиксации температуры лежит на высоте 5959 метров."
"Статус полюса холода разделяют сёла Томтор и Оймякон, находящиеся в 38 км друг от друга в оймяконской впадине.","Статус полюса холода разделяют сёла Томтор и Оймякон, находящиеся в 38 километрах друг от друга в оймяконской впадине."
"крыло должно закрывать по крайней мере сектор колеса в 30 ° спереди оси и 50 ° сзади;","крыло должно закрывать по крайней мере сектор колеса в 30 градусов спереди оси и 50 градусов сзади;"
"Использование дозвуковой пули 5,8 × 21 мм DV05 снизило её начальную скорость примерно до 150 м/с и дает пистолету-пулемету эффективную дальность стрельбы в 50 м, что считается достаточным для бесшумного оружия.","Использование дозвуковой пули 5,8 × 21 мм DV05 снизило её начальную скорость примерно до 150 м/с и дает пистолету-пулемету эффективную дальность стрельбы в 50 метров, что считается достаточным для бесшумного оружия."
"д. находится в центральной части Тульской области, в лесостепной зоне, в пределах северо-восточной Среднерусской возвышенности, на левом берегу реки Холохольни, при автодороге 70К-398, на расстоянии примерно 25 км (по прямой) к юго-западу от города Щёкино, административного центра района.","Деревня находится в центральной части Тульской области, в лесостепной зоне, в пределах северо-восточной Среднерусской возвышенности, на левом берегу реки Холохольни, при автодороге 70К-398, на расстоянии примерно 25 километров (по прямой) к юго-западу от города Щёкино, административного центра района."
"Абсолютная выс. — 155 м над уровнем моря.","Абсолютная высота — 155 метров над уровнем моря."
"Расстояние между Витебским вокзалом Санкт-Петербурга и Царским Селом составляет 22,6 км.","Расстояние между Витебским вокзалом Санкт-Петербурга и Царским Селом составляет 22,6 километра."
"Почтамт Санкт-Петербурга и отд. связи № 1 Пушкина расположены на расстоянии 24 км по прямой.","Почтамт Санкт-Петербурга и отделение связи № 1 Пушкина расположены на расстоянии 24 километров по прямой."
"Осадочные отложения того времени — песчаники, пески, глины, известняки — покрывают мощным слоем (св. 200 м) кристаллический фундамент, состоящий из гранитов, гнейсов и диабазов.","Осадочные отложения того времени — песчаники, пески, глины, известняки — покрывают мощным слоем (свыше 200 метров) кристаллический фундамент, состоящий из гранитов, гнейсов и диабазов."
"Стадион включает в себя: футбольное поле с искусственным покрытием размерами 104 на 69 м; беговые дорожки с искусственным покрытием; сектора для прыжков и толкания ядра; трибуны на 1,5 тыс. мест с подсобными помещениями (четыре раздевалки с душевыми, тренерские, судейские, тренажёрный зал и вспомогательные помещения для качественного проведения соревнований по футболу, лёгкой атлетике и другим игровым видам спорта).","Стадион включает в себя: футбольное поле с искусственным покрытием размерами 104 на 69 метров; беговые дорожки с искусственным покрытием; сектора для прыжков и толкания ядра; трибуны на 1,5 тыс. мест с подсобными помещениями (четыре раздевалки с душевыми, тренерские, судейские, тренажёрный зал и вспомогательные помещения для качественного проведения соревнований по футболу, лёгкой атлетике и другим игровым видам спорта)."
"в 20 км от Богатых Сабов в п. Лесхоз находится Спортивный комплекс «Нарат» (крытый ледовый дворец, картинг-клуб и гостиница)","в 20 километрах от Богатых Сабов в п. Лесхоз находится Спортивный комплекс «Нарат» (крытый ледовый дворец, картинг-клуб и гостиница)"
"перc. армия прибыла в апреле 1731 года в город Ногрех, всего в неск. км от Герата, откуда персы рассыпались веером и завладели башнями и крепостями в окрестностях города.","Персидская армия прибыла в апреле 1731 года в город Ногрех, всего в несколько километров от Герата, откуда персы рассыпались веером и завладели башнями и крепостями в окрестностях города."
"На летних Олимпийских играх 1956 года в Мельбурне боролся в весовой категории св. 87 кг (тяжёлый вес).","На летних Олимпийских играх 1956 года в Мельбурне боролся в весовой категории свыше 87 килограммов (тяжёлый вес)."
"Взрыватель 4-тонного боеприпаса сработал спустя 43 с у моста Айой в 600 м от Госпиталя Сима, где находились врачи, лечащие тяжелобольных детей.","Взрыватель 4-тонного боеприпаса сработал спустя 43 секунды у моста Айой в 600 метрах от Госпиталя Сима, где находились врачи, лечащие тяжелобольных детей."
"После выхода из бомболюка она летела над городом примерно 45 с; на 43-й с падения синхронно сработали часовой и барометрический спусковые механизмы, активировавшие взрыватель.","После выхода из бомболюка она летела над городом примерно 45 секунд; на 43-й секунде падения синхронно сработали часовой и барометрический спусковые механизмы, активировавшие взрыватель."
"Бомба разорвалась на высоте ок. 400—600 м (по более точным оценкам — 576 м над землёй).","Бомба разорвалась на высоте около 400—600 метров (по более точным оценкам — 576 метров над землёй)."
"В течение нескольких минут 90 % людей, находившихся на расстоянии 800 м и меньше от эпицентра, погибли.","В течение нескольких минут 90 % людей, находившихся на расстоянии 800 метров и меньше от эпицентра, погибли."
"Так, устояло кирп. здание Промышленной палаты Хиросимы (ныне широко известной как «Купол Гэмбаку», или «Атомный купол»), спроектированное и постр. чешским архитектором Яном Летцелем, к-рый располагалось всего в 160 м от эпицентра взрыва (при высоте подрыва бомбы 600 м над поверхностью).","Так, устояло кирпичное здание Промышленной палаты Хиросимы (ныне широко известной как «Купол Гэмбаку», или «Атомный купол»), спроектированное и построенное чешским архитектором Яном Летцелем, которое располагалось всего в 160 метрах от эпицентра взрыва (при высоте подрыва бомбы 600 м над поверхностью)."
"Взрыв произошёл в 11:02 местного времени на высоте ок. 500 м.","Взрыв произошёл в 11:02 местного времени на высоте около 500 метров."
"Почти все дома в радиусе двух км были разрушены, а сухие, возгорающиеся мат-лы, такие как бумага, воспламенялись на расстоянии до трёх км от эпицентра.","Почти все дома в радиусе двух километров были разрушены, а сухие, возгорающиеся материалы, такие как бумага, воспламенялись на расстоянии до трёх километров от эпицентра."
"с. расположено на высоте 39 м над уровнем моря.","Село расположено на высоте 39 метров над уровнем моря."
"Родиной Прасковьи Жемчуговой историки называют расположенную в 30 км от Вощажникова деревню Березино Юхотской волости (ныне - Большесельского района).","Родиной Прасковьи Жемчуговой историки называют расположенную в 30 километрах от Вощажникова деревню Березино Юхотской волости (ныне - Большесельского района)."
"д. находится в северо-восточной части Тверской области, в подзоне южной тайги, на правом берегу реки Сыроверки, на расстоянии примерно 27 км (по прямой) к юго-юго-востоку от города Весьегонска, административного центра округа.","Деревня находится в северо-восточной части Тверской области, в подзоне южной тайги, на правом берегу реки Сыроверки, на расстоянии примерно 27 километров (по прямой) к юго-юго-востоку от города Весьегонска, административного центра округа."
"Абсолютная выс. — 185 м над уровнем моря.","Абсолютная высота — 185 метров над уровнем моря."
"Течет сначала (в течение нескольких км) на з., потом поворачивает на ю., а недалеко от устья — на юго-восток.","Течет сначала (в течение нескольких километров) на запад, потом поворачивает на юг, а недалеко от устья — на юго-восток."
"ок. 600 домов в Четумаль пострадали от наводнения высотой до 1,5 м, что вынудило сотни жителей эвакуироваться.","Около 600 домов в Четумаль пострадали от наводнения высотой до 1,5 метров, что вынудило сотни жителей эвакуироваться."
"В муниципалитете Котаксла уровень паводковых вод достиг высоты 12 м.","В муниципалитете Котаксла уровень паводковых вод достиг высоты 12 метров."
"Вылет прошёл без происшествий и экипаж начал набор высоты до эшелона FL140 (4250 м).","Вылет прошёл без происшествий и экипаж начал набор высоты до эшелона FL140 (4250 метров)."
"В 19:21:07 лайнер начал набор высоты до эшелона FL310 (9450 м).","В 19:21:07 лайнер начал набор высоты до эшелона FL310 (9450 метров)."
"В 19:24:42 пилоты передали сигнал «Mayday» и сообщили УВД Нью-Йорка о т., что они снижаются и сейчас проходят эшелон FL200 (6100 м).","В 19:24:42 пилоты передали сигнал «Mayday» и сообщили УВД Нью-Йорка о том, что они снижаются и сейчас проходят эшелон FL200 (6100 метров)."
"В 19:25:57 EST рейс NW6231 рухнул в лес на территории Национального парка Харриман ок. Стоуни-Пойнта (штат Нью-Йорк) и полностью разрушился; за неск. с до падения (на высоте 1100 м) у лайнера из-за перегрузок оторвалась большая ч. горизонтального хвостового стабилизатора.","В 19:25:57 EST рейс NW6231 рухнул в лес на территории Национального парка Харриман около Стоуни-Пойнта (штат Нью-Йорк) и полностью разрушился; за несколько секунд до падения (на высоте 1100 метров) у лайнера из-за перегрузок оторвалась большая часть горизонтального хвостового стабилизатора."
"Расположена в 1 км к юго-западу от волостного центра — посёлка Кохила, и в 18 км к северу от уездного центра — города Рапла.","Расположена в 1 километре к юго-западу от волостного центра — посёлка Кохила, и в 18 километрах к северу от уездного центра — города Рапла."
"выс. над уровнем моря — 68 м.","Высота над уровнем моря — 68 метров."
"Встречается на высоте до 1800—2000 м над уровнем моря.","Встречается на высоте до 1800—2000 метров над уровнем моря."
"За форсирование реки Уссури, прорыв Хутоуский, Мишаньский, Пограничненский и Дуннинский укреплённых районов японцев, преодоление труднодоступной горно-таёжной местности, продвижение вперёд на 500 км и овладение городами Мишань, Гирин, Яньцзи, Харбин.","За форсирование реки Уссури, прорыв Хутоуский, Мишаньский, Пограничненский и Дуннинский укреплённых районов японцев, преодоление труднодоступной горно-таёжной местности, продвижение вперёд на 500 километров и овладение городами Мишань, Гирин, Яньцзи, Харбин."
"Шляпка коническая или колокольчатая, диаметр редко превышает неск. см.","Шляпка коническая или колокольчатая, диаметр редко превышает несколько сантиметров."
"На выходе из сквера со стороны Александро-Невского собора расположен знак нулевого км автодорог Волгоградской области, установленный в 1999 г.","На выходе из сквера со стороны Александро-Невского собора расположен знак нулевого километра автодорог Волгоградской области, установленный в 1999 году."
"пам. представляет собой железобетонные конструкции, облицованные красным гранитом и состоит из обелиска высотой 26 м и надгробной гранитной площадки, откосы которой выложены дёрном.","Памятник представляет собой железобетонные конструкции, облицованные красным гранитом и состоит из обелиска высотой 26 метров и надгробной гранитной площадки, откосы которой выложены дёрном."
"выс. скульптуры — 3,2 м, гранитного постамента — почти 4 м.","Высота скульптуры — 3,2 метра, гранитного постамента — почти 4 метра."
"Кроме того, в четырёхстах м от площади расположен вокзал Волгоград I, обслуживающий поезда дальнего следования и пригородные поезда.","Кроме того, в четырёхстах метрах от площади расположен вокзал Волгоград I, обслуживающий поезда дальнего следования и пригородные поезда."
"Никто из них до последней с не знал, что в квартире проникли пятеро вооружённых мужчин.","Никто из них до последней секунды не знал, что в квартире проникли пятеро вооружённых мужчин."
"На юношеском чемпионате Украины 2018 года в Днепре установил свой персон. рекорд в метании 700-граммового копья — 62,63 м, что позволило завоевать золото на турнире.","На юношеском чемпионате Украины 2018 года в Днепре установил свой персональный рекорд в метании 700-граммового копья — 62,63 метра, что позволило завоевать золото на турнире."
"Фельфнер представлял Украину на Европейском юношеском олимпийском фестивале 2019 года в Баку, где завоевал бронзу, метнув копьё на 73,16 м.","Фельфнер представлял Украину на Европейском юношеском олимпийском фестивале 2019 года в Баку, где завоевал бронзу, метнув копьё на 73,16 метра."
"Золото укр. легкоатлет получил на юниорском чемпионат Европы 2021 года в Таллине, отравив копьё на 78,41 м.","Золото украинский легкоатлет получил на юниорском чемпионат Европы 2021 года в Таллине, отравив копьё на 78,41 метра."
"После этого отравился на чемпионат мира среди юниоров в Найроби (Кения), где завоевал серебро, уступив 14 см финну Янне Ляспя.","После этого отравился на чемпионат мира среди юниоров в Найроби (Кения), где завоевал серебро, уступив 14 сантиметров финну Янне Ляспя."
"На соревнованиях в Оффенбурге в мае 2022 года метнул копье на 83,28 м, что стало рекордом Украины среди юношей, но четвёртым результатом турнира.","На соревнованиях в Оффенбурге в мае 2022 года метнул копье на 83,28 метра, что стало рекордом Украины среди юношей, но четвёртым результатом турнира."
"Уже в июле он обновил показатель на соревнованиях в Шоморине — 84,32 м.","Уже в июле он обновил показатель на соревнованиях в Шоморине — 84,32 метра."
"В этом же г Фельфнер победил на чемпионате мира среди юниоров в Колумбии, где показал результат 79,36 м.","В этом же году Фельфнер победил на чемпионате мира среди юниоров в Колумбии, где показал результат 79,36 метра."
"В марте 2023 года завоевал золото на Кубке Европы в Лейрии с результатом 80,09 м.","В марте 2023 года завоевал золото на Кубке Европы в Лейрии с результатом 80,09 метра."
"2024 г начал с победы на Кубке Европы с результатом 81,89 м.","2024 год начал с победы на Кубке Европы с результатом 81,89 метра."
"Улучшил свой результат на Hylo Javelin Meeting 2024 в Оффенбурге, где показал 83,95 м.","Улучшил свой результат на Hylo Javelin Meeting 2024 в Оффенбурге, где показал 83,95 метра."
"На чемпионате Европы 2024 года в Риме сумел выйти в финал, став по итогам соревнований восьмым (81,38 м).","На чемпионате Европы 2024 года в Риме сумел выйти в финал, став по итогам соревнований восьмым (81,38 метра)."
"В июле выступил на Бриллиантовой лиге в Париже с пятым результатом (80,48 м).","В июле выступил на Бриллиантовой лиге в Париже с пятым результатом (80,48 метра)."
"Некоторые исследователи локализовали детинец города на Замковой горе площадью 2 гектара и мощностью культурного слоя до 4,5 м.","Некоторые исследователи локализовали детинец города на Замковой горе площадью 2 гектара и мощностью культурного слоя до 4,5 метров."
"Абсолютная выс. — 104 м над уровнем моря.","Абсолютная высота — 104 метра над уровнем моря."
"Находится в пределах центральной части Московской синеклизы Восточно-Европейской (Русской) платформы, на 6 км региональной дороги 78Н0292 «Любим — Троица».","Находится в пределах центральной части Московской синеклизы Восточно-Европейской (Русской) платформы, на 6 километре региональной дороги 78Н0292 «Любим — Троица»."
"д. расположена в северо-восточной части Ивановской области, в зоне хвойно-широколиственных лесов, в пределах северо-восточной части Среднерусской возвышенности, на левом берегу реки Ёлнати, на расстоянии примерно 34 км (по прямой) к юго-востоку от города Кинешмы, административного центра района.","Деревня расположена в северо-восточной части Ивановской области, в зоне хвойно-широколиственных лесов, в пределах северо-восточной части Среднерусской возвышенности, на левом берегу реки Ёлнати, на расстоянии примерно 34 километров (по прямой) к юго-востоку от города Кинешмы, административного центра района."
"Абсолютная выс. — 93 м над уровнем моря.","Абсолютная высота — 93 метра над уровнем моря."
"д. находится в западной части Новгородской области, в зоне хвойно-широколиственных лесов, в пределах Приильменской низменности, на левом берегу реки Шелони, на расстоянии примерно 12 км (по прямой) к юго-западу от города Сольцы, административного центра района.","Деревня находится в западной части Новгородской области, в зоне хвойно-широколиственных лесов, в пределах Приильменской низменности, на левом берегу реки Шелони, на расстоянии примерно 12 километров (по прямой) к юго-западу от города Сольцы, административного центра района."
