question,answer
"Были созданы новые независимые государственные учреждения, такие как Конституционный суд, адм. суд, Канцелярия Генерального ревизора, нац. комис. по борьбе с коррупцией, нац. комис. по правам чел., орг-ция защиты потребителей, орг-ция по охране окружающей среды и Омбудсмен.","Были созданы новые независимые государственные учреждения, такие как Конституционный суд, Административный суд, Канцелярия Генерального ревизора, Национальная комиссия по борьбе с коррупцией, Национальная комиссия по правам человека, Организация защиты потребителей, Организация по охране окружающей среды и Омбудсмен."
"мн. из этих назначений были одобрены Сенатом.","Многие из этих назначений были одобрены Сенатом."
"Признание и развитие прав чел.","Признание и развитие прав человека."
"Впервые были признаны многочисленные права чел., в т. числе права детей, престарелых и инвалидов; право на свободу информации; право на обществ. здравоохранение и бесплатное образование; права потребителей; права традиционных общин; право на человеческое достоинство; право на мирные протесты.","Впервые были признаны многочисленные права человека, в том числе права детей, престарелых и инвалидов; право на свободу информации; право на общественное здравоохранение и бесплатное образование; права потребителей; права традиционных общин; право на человеческое достоинство; право на мирные протесты."
"Этот аспект реформ также включал реформу уголовного правосудия, в т. числе, сокр. полномочий полиции проводить обыск без ордера, право на незамедлительный суд в течение 48 часов с момента задержания, а также право на присутствие адвоката во время полицейских допросов.","Этот аспект реформ также включал реформу уголовного правосудия, в том числе, сокращение полномочий полиции проводить обыск без ордера, право на незамедлительный суд в течение 48 часов с момента задержания, а также право на присутствие адвоката во время полицейских допросов."
"Большинство нововведений конституции 1997 года были отменены в 2006 г после очередного военного переворота.","Большинство нововведений конституции 1997 года были отменены в 2006 году после очередного военного переворота."
"anandp.in.th — офиц. сайт Анана Паньярачуна","anandp.in.th — официальный сайт Анана Паньярачуна"
"Optare Excel — одноэтажный автобус, выпускавшийся с 1995 по 2004 г компанией Optare.","Optare Excel — одноэтажный автобус, выпускавшийся с 1995 по 2004 год компанией Optare."
"Всего было выпущено ок. 600 экз.","Всего было выпущено около 600 экземпляров."
"В 1999 г Optare Excel прошёл рестайлинг и стал называться Excel 2.","В 1999 году Optare Excel прошёл рестайлинг и стал называться Excel 2."
"Передняя ч. аналогична Optare Solo.","Передняя часть аналогична Optare Solo."
"Иван Константинович Гандурин (1866—1946) — рус. военный деятель, генерал-лейтенант, участник Первой мир. войны.","Иван Константинович Гандурин (1866—1946) — русский военный деятель, генерал-лейтенант, участник Первой мировой войны."
"Окончил 2-е военное Константиновское уч-ще (1885).","Окончил 2-е военное Константиновское училище (1885)."
"Командир батальона 1 г 7 месяцев.","Командир батальона 1 год 7 месяцев."
"На 10.07.1916 в т. же чине и должности.","На 10.07.1916 в том же чине и должности."
"Во время Второй мир. войны примкнул к коллаборационистам, в 1942 г. состоял главным священником Русского охранного корпуса.","Во время Второй мировой войны примкнул к коллаборационистам, в 1942 г. состоял главным священником Русского охранного корпуса."
"ум. в Белграде в 1946.","Умер в Белграде в 1946."
"// Проект «рус. армия в Великой войне».","// Проект «Русская армия в Великой войне»."
"Биография на сайте «рус. императорская армия»","Биография на сайте «Русская императорская армия»"
"Дайа́на Ха́йленд (англ. Diana Hyland), урождённая — Ге́нтнер (англ. Genter; 25 января 1936, Кливленд-Хайтс, Огайо — 27 марта 1977, Лос-Анджелес, Калифорния) — амер. актриса.","Дайа́на Ха́йленд (англ. Diana Hyland), урождённая — Ге́нтнер (англ. Genter; 25 января 1936, Кливленд-Хайтс, Огайо — 27 марта 1977, Лос-Анджелес, Калифорния) — американская актриса."
"Дайана Гентнер род. 25 января 1936 года в Кливленд-Хайтсе (штат Огайо, США).","Дайана Гентнер родилась 25 января 1936 года в Кливленд-Хайтсе (штат Огайо, США)."
"В 1976 г, на съёмках фильма «Под колпаком», Дайана познакомилась и начала встречаться с актёром Джоном Траволтой, мать героя которого она играла в этом фильме.","В 1976 году, на съёмках фильма «Под колпаком», Дайана познакомилась и начала встречаться с актёром Джоном Траволтой, мать героя которого она играла в этом фильме."
"В этом же 1977 г Дайана посмертно стала номинанткой и лауреаткой премии «Эмми» (1977) в номинации «Выдающиеся исполнение актрисой второго плана роли в комедии или драме» за роль Мики Любич из фильма «Под колпаком» (1976).","В этом же 1977 году Дайана посмертно стала номинанткой и лауреаткой премии «Эмми» (1977) в номинации «Выдающиеся исполнение актрисой второго плана роли в комедии или драме» за роль Мики Любич из фильма «Под колпаком» (1976)."
"наиб. распространены электрические системы подогрева пола и водяные, подключаемые к центральной или местной системе отопления.","Наиболее распространены электрические системы подогрева пола и водяные, подключаемые к центральной или местной системе отопления."
"Обогрев пола, напр., был применён в Древнем Риме.","Обогрев пола, например, был применён в Древнем Риме."
"В отличие от Римской империи, где обогрев пола со временем был утрачен, система тёплого пола на протяжении тысячелетий использовалась в Корее и носила назв. ондоль.","В отличие от Римской империи, где обогрев пола со временем был утрачен, система тёплого пола на протяжении тысячелетий использовалась в Корее и носила название ондоль."
"Под полом комнаты прокладывались горизонтальные полости (туннели) для дыма и горячего воздуха, к-рый проходил по полостям во время сжигания дров в печи.","Под полом комнаты прокладывались горизонтальные полости (туннели) для дыма и горячего воздуха, который проходил по полостям во время сжигания дров в печи."
"На данный момент юж. Корея является одной из основных стран-производителей и экспортёров нагревательной плёнки для теплого пола.","На данный момент Южная Корея является одной из основных стран-производителей и экспортёров нагревательной плёнки для теплого пола."
"наиб. распространённый вариант подогрева пола.","Наиболее распространённый вариант подогрева пола."
"Вероятность выхода из строя подобного теплого пола неск. ниже, так как кабель находится в специальной теплопроводящей жидкости.","Вероятность выхода из строя подобного теплого пола несколько ниже, так как кабель находится в специальной теплопроводящей жидкости."
"Представляет собой замкнутую систему, к-рый может использоваться в любом помещении.","Представляет собой замкнутую систему, которая может использоваться в любом помещении."
"На данный момент основными странами производства нагревательной плёнки является юж. Корея.","На данный момент основными странами производства нагревательной плёнки является Южная Корея."
"юж. Корея является основным поставщиком греющей плёнки в страны СНГ.","Южная Корея является основным поставщиком греющей плёнки в страны СНГ."
"Биметаллический: Существует биметаллическая плёнка, к-рый представляет собой тонкую плёнку из полиуретана, внутри которой запатентованное соединение 2х слоев: ниж. — сплав алюминия с добавками, верх. — сплав меди с добавками.","Биметаллический: Существует биметаллическая плёнка, которая представляет собой тонкую плёнку из полиуретана, внутри которой запатентованное соединение 2х слоев: нижний — сплав алюминия с добавками, верхний — сплав меди с добавками."
"Структура секции: по краям идет разомкнутая токоведущая шина, к-рый соединена зигзагообразным проводником (толщиной 1 мм с шагом 1мм).","Структура секции: по краям идет разомкнутая токоведущая шина, которая соединена зигзагообразным проводником (толщиной 1 мм с шагом 1мм)."
"В виду отсутствия заземления требуется подключение через УЗО или через дифференциальный автомат (для этого пленочный пол обязательно должен накрываться заземляющим слоем, к-рый приобретается отдельно).","В виду отсутствия заземления требуется подключение через УЗО или через дифференциальный автомат (для этого пленочный пол обязательно должен накрываться заземляющим слоем, который приобретается отдельно)."
"классич. (котел + трубы)","Классический (котел + трубы)"
"Их достаточно подключить к сети (220В) через терморегулятор, к-рый автоматически контролирует температуру пола или воздуха в помещении.","Их достаточно подключить к сети (220В) через терморегулятор, который автоматически контролирует температуру пола или воздуха в помещении."
"Они не подвержены коррозии и внутр. слой таких труб не способствует накоплению отложений, так как сохраняется диаметр их проходного сечения.","Они не подвержены коррозии и внутренний слой таких труб не способствует накоплению отложений, так как сохраняется диаметр их проходного сечения."
"выс. помещений ограничена.","Высота помещений ограничена."
"дерев. система модульного или реечного типа.","Деревянная система модульного или реечного типа."
"Отличительными особенностями теплого пола является большая пл. нагрева и низкое расположение поверхности нагрева.","Отличительными особенностями теплого пола является большая площадь нагрева и низкое расположение поверхности нагрева."
"Скорость изменения температуры теплого пола, напр., для бетонной системы водяного теплого пола, может быть меньше скорости суточного изменения температуры наружного воздуха, что приводит к забросам температуры внутри помещения.","Скорость изменения температуры теплого пола, например, для бетонной системы водяного теплого пола, может быть меньше скорости суточного изменения температуры наружного воздуха, что приводит к забросам температуры внутри помещения."
"род. в деревне Аватиу на Раротонга, главном острове на Островах Кука.","Родился в деревне Аватиу на Раротонга, главном острове на Островах Кука."
"Его мать была выходцем с острова Манихики, а его отец имеет кит. происхождение.","Его мать была выходцем с острова Манихики, а его отец имеет китайское происхождение."
"Когда Каурака ум. в апреле 1997 года, он был похоронен на атолле Манихики.","Когда Каурака умер в апреле 1997 года, он был похоронен на атолле Манихики."
"Премия «зол. глобус» за лучшую женскую роль второго плана в кинофильме вручается Голливудской ассоциацией иностранной прессы с 1944 года за роли в фильмах, вышедших на экран в г, предшествующий премии.","Премия «Золотой глобус» за лучшую женскую роль второго плана в кинофильме вручается Голливудской ассоциацией иностранной прессы с 1944 года за роли в фильмах, вышедших на экран в год, предшествующий премии."
"назв. номинации менялось с момента основания неск. раз, по состоянию на 2005 г оно звучит как «Лучшая игра актрисы в роли второго плана в кинофильме».","Название номинации менялось с момента основания несколько раз, по состоянию на 2005 год оно звучит как «Лучшая игра актрисы в роли второго плана в кинофильме»."
"офиц. сайт премии «зол. глобус» (англ.).","Официальный сайт премии «Золотой глобус» (англ.)."
"Премия «зол. глобус» (англ.) на сайте Internet Movie Database","Премия «Золотой глобус» (англ.) на сайте Internet Movie Database"
"1 января 1991 года, Египет) — египетская тяжелоатлетка, выступающая в весовой категории св. 90 кг.","1 января 1991 года, Египет) — египетская тяжелоатлетка, выступающая в весовой категории свыше 90 кг."
"бронз. призёрша чемпионата мира 2017 участница летних Олимпийских игр 2016, чемпионка Африканских игр 2015 года, чемпионка Средиземноморских игр 2013.","Бронзовая призёрша чемпионата мира 2017 участница летних Олимпийских игр 2016, чемпионка Африканских игр 2015 года, чемпионка Средиземноморских игр 2013."
"Шайма Хариди начала заниматься тяжёлой атлетикой в 2002 г в Каире (Египет).","Шайма Хариди начала заниматься тяжёлой атлетикой в 2002 году в Каире (Египет)."
"В 2010 г 19-летняя спортсменка выиграла юношеский чемпионат Африки по тяжёлой атлетике в категории св. 75 кг.","В 2010 году 19-летняя спортсменка выиграла юношеский чемпионат Африки по тяжёлой атлетике в категории свыше 75 кг."
"В т. же г Шайма Хариди выступила на своём первом взрослом чемпионате мира, где заняла 13-е место с результатом 239 кг.","В том же году Шайма Хариди выступила на своём первом взрослом чемпионате мира, где заняла 13-е место с результатом 239 кг."
"Первого серьёзного успеха Шайма Хариди добилась в 2013 г завоевав золото Исламских игр солидарности.","Первого серьёзного успеха Шайма Хариди добилась в 2013 году завоевав золото Исламских игр солидарности."
"В 2014 г на чемпионате мира в Алма-Ате (Казахстан) с результатом 261 кг по сумме упражнений Шайма Хариди стала 6-й в итоговом протоколе.","В 2014 году на чемпионате мира в Алма-Ате (Казахстан) с результатом 261 кг по сумме упражнений Шайма Хариди стала 6-й в итоговом протоколе."
"Комета Сиффрео (108P/Ciffreo) — короткопериодическая комета из семейства Юпитера, к-рый была обнаружена 8 ноября 1985 года французским астрономом Жаклин Сиффрео с помощью 0,9-метрового Шмидта.","Комета Сиффрео (108P/Ciffreo) — короткопериодическая комета из семейства Юпитера, которая была обнаружена 8 ноября 1985 года французским астрономом Жаклин Сиффрео с помощью 0,9-метрового Шмидта."
"Более точные замеры показали, что её магнитуда, на самом деле, едва превышала 12,0 m, зато у кометы была обнаружена кома 2,5 ' угловых минут в поперечнике и небольшой хвост — ок. 2 ' угловых минут.","Более точные замеры показали, что её магнитуда, на самом деле, едва превышала 12,0 m, зато у кометы была обнаружена кома 2,5 ' угловых минут в поперечнике и небольшой хвост — около 2 ' угловых минут."
"В след. раз комета должна была вернуться в перигелий в 23 января 1993 года.","В следующий раз комета должна была вернуться в перигелий в 23 января 1993 года."
"Чуть позже япон. астроном Цутому Сэки обнаружил комету на более ранних снимках, от 26 августа, 4 и 5 сентября 1992 года.","Чуть позже японский астроном Цутому Сэки обнаружил комету на более ранних снимках, от 26 августа, 4 и 5 сентября 1992 года."
"Хотя условия для наблюдений были благоприятными, комета не привлекла особого внимания астрономов и в период с дек. 1999 года по нояб. 2000 года наблюдения за кометой не проводились.","Хотя условия для наблюдений были благоприятными, комета не привлекла особого внимания астрономов и в период с декабря 1999 года по ноябрь 2000 года наблюдения за кометой не проводились."
"Всего за время видимости кометы было проведено ок. 15 наблюдений, которые сообщали о максимальной магнитуде кометы в 19,5 m.","Всего за время видимости кометы было проведено около 15 наблюдений, которые сообщали о максимальной магнитуде кометы в 19,5 m."
"посл. раз комету видели 22 дек. 2000 года.","Последний раз комету видели 22 декабря 2000 года."
"0,28 а. е. от Юпитера 19 дек. 2076 года;","0,28 а. е. от Юпитера 19 декабря 2076 года;"
"Рыжевка — д. в Починковском районе Смоленской области России.","Рыжевка — деревня в Починковском районе Смоленской области России."
"По состоянию на 2007 г постоянного населения не имеет.","По состоянию на 2007 год постоянного населения не имеет."
"В 10 км северо-восточнее деревни расположена ж.-д. станция Стодолище на линии Смоленск — Рославль.","В 10 км северо-восточнее деревни расположена железнодорожная станция Стодолище на линии Смоленск — Рославль."
"В гг. Великой Отечественной войны д. была оккупирована гитлеровскими войсками в июле 1941 года, освобождена в сентябре 1943 года.","В годы Великой Отечественной войны деревня была оккупирована гитлеровскими войсками в июле 1941 года, освобождена в сентябре 1943 года."
"На 1978 г входила в Стодолищенский сельсовет Починковского района .","На 1978 год входила в Стодолищенский сельсовет Починковского района ."
"В 1993 г уже считалась прекратившей существование .","В 1993 году уже считалась прекратившей существование ."
"ГПМ-54 — сов. бронированная гусеничная аварийно-спасательная машина, предназначенная для аварийно-спасательных работ и организации первоочередного жизнеобеспечения населения в зонах пожаров.","ГПМ-54 — советская бронированная гусеничная аварийно-спасательная машина, предназначенная для аварийно-спасательных работ и организации первоочередного жизнеобеспечения населения в зонах пожаров."
"Бронированная гусеничная пожарная машина ГПМ-54 была разработана в середине 1970-х годов на базе танка Т-54 специалистами 482-го конструкторско-технологического центра министерства обороны СССР для оснащения военных команд противопожарной защиты при складах и арсеналах, а так же для войск гражданской обороны, в 1978 г мелкосерийное произ-во машин этого типа на базе танков Т-54 и Т-55 освоил 17-й бронетанковый ремонтный завод МО СССР.","Бронированная гусеничная пожарная машина ГПМ-54 была разработана в середине 1970-х годов на базе танка Т-54 специалистами 482-го конструкторско-технологического центра министерства обороны СССР для оснащения военных команд противопожарной защиты при складах и арсеналах, а так же для войск гражданской обороны, в 1978 году мелкосерийное производство машин этого типа на базе танков Т-54 и Т-55 освоил 17-й бронетанковый ремонтный завод МО СССР."
"В 2018 г по указанию министерства обороны Украины на Львовском бронетанковом заводе начались работы по изменению конструкторско-технологической документации оставшихся в эксплуатации пожарных танков ГПМ-54 с целью замены компонентов советского и российского производства на компоненты украинского и европейского производства.","В 2018 году по указанию министерства обороны Украины на Львовском бронетанковом заводе начались работы по изменению конструкторско-технологической документации оставшихся в эксплуатации пожарных танков ГПМ-54 с целью замены компонентов советского и российского производства на компоненты украинского и европейского производства."
"В результате, с этого времени на прошедших кап. ремонт и модернизацию ГПМ-54 устанавливают бульдозерное оборудование марки ТБС-86 и новое гидравлическое оборудование европейского производства для управления лафетным стволом водомёта и бульдозерным оборудованием.","В результате, с этого времени на прошедших капитальный ремонт и модернизацию ГПМ-54 устанавливают бульдозерное оборудование марки ТБС-86 и новое гидравлическое оборудование европейского производства для управления лафетным стволом водомёта и бульдозерным оборудованием."
"4 ноября 2020 года Львовский бронетанковый завод завершил кап. ремонт и модернизацию ещё десяти ГПМ-54 (сообщается, что это крупнейшая партия отремонтированных ГПМ-54 с момента провозглашения независимости Украины).","4 ноября 2020 года Львовский бронетанковый завод завершил капитальный ремонт и модернизацию ещё десяти ГПМ-54 (сообщается, что это крупнейшая партия отремонтированных ГПМ-54 с момента провозглашения независимости Украины)."
"Разработан в 2005 г, предлагался на экспорт.","Разработан в 2005 году, предлагался на экспорт."
"ГПМ-54 / офиц. сайт Военно-технического музея (с. Ивановское Московской области)","ГПМ-54 / официальный сайт Военно-технического музея (с. Ивановское Московской области)"
"В 1933 г Деметрио Агилера Мальта познакомил Альбу Кальдерон с романистом Энрике Хиль Гилбертом из «Гуаякильской группы».","В 1933 году Деметрио Агилера Мальта познакомил Альбу Кальдерон с романистом Энрике Хиль Гилбертом из «Гуаякильской группы»."
"Кальдерон вышла замуж за Хиля Гилберта в 1934 г.","Кальдерон вышла замуж за Хиля Гилберта в 1934 году."
"В 1953 г Коммунистическая партия Эквадора направила Альбу Кальдерон в качестве делегата на Третий Конгресс Международной федерации женщин для борьбы за мир и защиту женщин и детей.","В 1953 году Коммунистическая партия Эквадора направила Альбу Кальдерон в качестве делегата на Третий Конгресс Международной федерации женщин для борьбы за мир и защиту женщин и детей."
"В 1958 г она помогла многочисленным кубинским беженцам и дважды побывала на Кубе вскоре после Кубинской революции.","В 1958 году она помогла многочисленным кубинским беженцам и дважды побывала на Кубе вскоре после Кубинской революции."
"Но во время диктатуры 1963 года пр-во арестовало нескольких лидеров и членов коммунистической партии, вследствие чего Альба Кальдерон была вынуждена уехать в изгнание в Чили.","Но во время диктатуры 1963 года правительство арестовало нескольких лидеров и членов коммунистической партии, вследствие чего Альба Кальдерон была вынуждена уехать в изгнание в Чили."
"Её муж Хиль Гилберт, к-рый был высокопоставленным членом коммунистической партии, был заключён в тюрьму на 15 месяцев, а её сын Энрике и его семья были вынуждены скрываться.","Её муж Хиль Гилберт, который был высокопоставленным членом коммунистической партии, был заключён в тюрьму на 15 месяцев, а её сын Энрике и его семья были вынуждены скрываться."
"Союз женщин Гуаяс был распущен в это время, но гг. спустя его члены основали объед. фронт женщин во главе с Аной Абад де Монрой в качестве его президента, целью которого было развитие женщин в исторической структуре Эквадора.","Союз женщин Гуаяс был распущен в это время, но годы спустя его члены основали Объединённый фронт женщин во главе с Аной Абад де Монрой в качестве его президента, целью которого было развитие женщин в исторической структуре Эквадора."
"Альба Кальдерон была художницей-соцреалистом, чьи произведения искусства включают картины, написанные акварелью, рис. и эскизы, которые обычно характеризуются изображением повседневных условий рабочего класса и бедноты Эквадора.","Альба Кальдерон была художницей-соцреалистом, чьи произведения искусства включают картины, написанные акварелью, рисунки и эскизы, которые обычно характеризуются изображением повседневных условий рабочего класса и бедноты Эквадора."
"В 2004 г музей Центрального банка Эквадора в Гуаякиле приобрел некоторые картины Кальдерона у её сына Энрике Хиля Кальдерона.","В 2004 году музей Центрального банка Эквадора в Гуаякиле приобрел некоторые картины Кальдерона у её сына Энрике Хиля Кальдерона."
"Янаул (баш. МФА: ) — д. в Краснокамском районе Республики Башкортостан Российской Федерации.","Янаул (баш. МФА: ) — деревня в Краснокамском районе Республики Башкортостан Российской Федерации."
"Чарлз Гро́дин (англ. Charles Grodin; 21 апреля 1935, Питтсбург, Пенсильвания — 18 мая 2021) — амер. актёр театра и кинематографа, преимущественно комедийного жанра.","Чарлз Гро́дин (англ. Charles Grodin; 21 апреля 1935, Питтсбург, Пенсильвания — 18 мая 2021) — американский актёр театра и кинематографа, преимущественно комедийного жанра."
"наиб. известен по главным ролям в фильмах «Бетховен» и «Успеть до полуночи».","Наиболее известен по главным ролям в фильмах «Бетховен» и «Успеть до полуночи»."
"Чарлз Гродин род. в 1935 г в Питсбурге в семье евреев, придерживающихся ортодоксальных взглядов.","Чарлз Гродин родился в 1935 году в Питсбурге в семье евреев, придерживающихся ортодоксальных взглядов."
"Дед по материнской линии — раввин, иммигрировавший с семьёй в начале XX вв. из России.","Дед по материнской линии — раввин, иммигрировавший с семьёй в начале XX века из России."
"Профессиональное обучение актёрскому мастерству Гродин проходит под руководством Уты Хаген (среди её учеников — Марлон Брандо, Роберт Де Ниро, Аль Пачино, Лайза Миннелли, Вупи Голдберг, Сигурни Уивер, Мэттью Бродерик и др.) и Ли Страсберга (его ученики — Кристофер Уокен, Дастин Хоффман, Илай Уоллак, Джин Хэкмен, Харви Кейтель, Джек Николсон и др.).","Профессиональное обучение актёрскому мастерству Гродин проходит под руководством Уты Хаген (среди её учеников — Марлон Брандо, Роберт Де Ниро, Аль Пачино, Лайза Миннелли, Вупи Голдберг, Сигурни Уивер, Мэттью Бродерик и другие) и Ли Страсберга (его ученики — Кристофер Уокен, Дастин Хоффман, Илай Уоллак, Джин Хэкмен, Харви Кейтель, Джек Николсон и другие)."
"В 1960-х гг Чарлз Гродин принимает участие в создании нескольких сериалов на телевидении.","В 1960-х годах Чарлз Гродин принимает участие в создании нескольких сериалов на телевидении."
"В 1965 г он начал работать помощником режиссёра Джина Сакса.","В 1965 году он начал работать помощником режиссёра Джина Сакса."
"В 1968 г выходит фильм ужасов, триллер Романа Полански «Ребёнок Розмари», в котором Гродин исполняет роль доктора Хилла — его первая заметная работа в кинематографе.","В 1968 году выходит фильм ужасов, триллер Романа Полански «Ребёнок Розмари», в котором Гродин исполняет роль доктора Хилла — его первая заметная работа в кинематографе."
"Одновременно с этим он пробует себя в качестве театрального режиссёра и ставит на Бродвее неск. пьес: «Hooray! It’s a Glorious Day…and All That», «Lovers and Other Strangers», «Thieves».","Одновременно с этим он пробует себя в качестве театрального режиссёра и ставит на Бродвее несколько пьес: «Hooray! It’s a Glorious Day…and All That», «Lovers and Other Strangers», «Thieves»."
"После небольшой роли в фильме «Уловка 22» (1970), Гродин получает главную роль в фильме «Разбивающий сердца» (1972), к-рый сразу открывает его дар комического актёра.","После небольшой роли в фильме «Уловка 22» (1970), Гродин получает главную роль в фильме «Разбивающий сердца» (1972), которая сразу открывает его дар комического актёра."
"На протяжении нескольких последующих лет Чарлз Гродин снимается в ряде добротных комедий, не получивших однако большого коммерческого успеха: «наст. жизнь» (англ. Real Life 1979) с Альбертом Бруксом, «Как в старое доброе время» (1980) с Чеви Чейзом и Голди Хоун, «Большое кукольное путешествие» (1981), «Невероятно уменьшившаяся женщина» (1981).","На протяжении нескольких последующих лет Чарлз Гродин снимается в ряде добротных комедий, не получивших однако большого коммерческого успеха: «Настоящая жизнь» (англ. Real Life 1979) с Альбертом Бруксом, «Как в старое доброе время» (1980) с Чеви Чейзом и Голди Хоун, «Большое кукольное путешествие» (1981), «Невероятно уменьшившаяся женщина» (1981)."
