question,answer
"При епископе Дамаскине был юбилей 1000-летия Крещения Руси, к-рый с особой торжественностью праздновался в Закарпатье.","При епископе Дамаскине был юбилей 1000-летия Крещения Руси, который с особой торжественностью праздновался в Закарпатье."
"«Учение Иоанна Богослова о Логосе в связи с учением Филона Александрийского о т. же предмете»: (Кандидатское соч.).","«Учение Иоанна Богослова о Логосе в связи с учением Филона Александрийского о том же предмете»: (Кандидатское сочинение)."
"Речь при наречении во епископа Тамбовского и Мичуринского 17 октября 1972 года // ж. Московской Патриархии.","Речь при наречении во епископа Тамбовского и Мичуринского 17 октября 1972 года // Журнал Московской Патриархии."
"Наречение и хиротония архимандрита Дамаскина (Бодрого) во епископа Тамбовского и Мичуринского // ж. Московской Патриархии.","Наречение и хиротония архимандрита Дамаскина (Бодрого) во епископа Тамбовского и Мичуринского // Журнал Московской Патриархии."
"Подолей Иоанн, прот. Епископ Мукачевский и Ужгородский Дамаскин [некролог] // ж. Московской Патриархии.","Подолей Иоанн, прот. Епископ Мукачевский и Ужгородский Дамаскин [некролог] // Журнал Московской Патриархии."
"Жизненный путь епископа Дамаскина (Бодрого): к 85‑летию со дня рождения (по воспоминаниям протоиерея Леонида Степанова) // вест. Исторического общества Санкт-Петербургской Духовной Академии: науч. ж..","Жизненный путь епископа Дамаскина (Бодрого): к 85‑летию со дня рождения (по воспоминаниям протоиерея Леонида Степанова) // Вестник Исторического общества Санкт-Петербургской Духовной Академии: научный журнал."
"Анна Эверс (нем. Anna Ewers; род. 14 марта 1993 года, Фрайбург) — нем. топ-модель.","Анна Эверс (нем. Anna Ewers; род. 14 марта 1993 года, Фрайбург) — немецкая топ-модель."
"Во время обучения в США по студенческому обмену, фотография из ее блога попала на глаза дизайнеру Александру Вангу, к-рый попросил своих ассистентов разыскать девушку и предложить ей съемки для рекламы его коллекции.","Во время обучения в США по студенческому обмену, фотография из ее блога попала на глаза дизайнеру Александру Вангу, который попросил своих ассистентов разыскать девушку и предложить ей съемки для рекламы его коллекции."
"Анна была найдена, с ней был заключен контракт, однако полноценную карьеру модели она начала в 2013 г после окончания обучения уже в Германии.","Анна была найдена, с ней был заключен контракт, однако полноценную карьеру модели она начала в 2013 году после окончания обучения уже в Германии."
"Осенью 2013 года она отработала на 37 показах ведущих мировых модельеров, вкл. и дефиле для Alexander Wang.","Осенью 2013 года она отработала на 37 показах ведущих мировых модельеров, включая и дефиле для Alexander Wang."
"Принимала участие в показах: Givenchy, Balmain, Valentino, Armani, Viktor & Rolf, Christian Dior, Balenciaga, Versace, Chanel, Lanvin, Stella McCartney, Sonia Rykiel, Miu Miu, Isabel Marant, Giambattista Valli, Marc Jacobs, Derek Lam, H&M, Narciso Rodriguez, Hugo Boss, Donna Karan New York, Alexander Wang, Victoria Beckham, Michael Kors, Marc Jacobs, Roberto Cavalli, Missoni, Fendi, Bottega Veneta, Dolce & Gabbana, Moschino, Salvatore Ferragamo, Max Mara, Roberto Cavalli и др.","Принимала участие в показах: Givenchy, Balmain, Valentino, Armani, Viktor & Rolf, Christian Dior, Balenciaga, Versace, Chanel, Lanvin, Stella McCartney, Sonia Rykiel, Miu Miu, Isabel Marant, Giambattista Valli, Marc Jacobs, Derek Lam, H&M, Narciso Rodriguez, Hugo Boss, Donna Karan New York, Alexander Wang, Victoria Beckham, Michael Kors, Marc Jacobs, Roberto Cavalli, Missoni, Fendi, Bottega Veneta, Dolce & Gabbana, Moschino, Salvatore Ferragamo, Max Mara, Roberto Cavalli и другие"
"Среди журналов, на которых ее фото появлялось, можно отметить:Vogue (Италия, Бразилия, Китай, Великобритания, Германия, Япония), Elle (США, Тайвань), Numéro (Китай), Harper's Bazaar (США) и др..","Среди журналов, на которых ее фото появлялось, можно отметить:Vogue (Италия, Бразилия, Китай, Великобритания, Германия, Япония), Elle (США, Тайвань), Numéro (Китай), Harper's Bazaar (США) и другие."
"В 2014 г ж. Vogue Italia отмечал свой 50-летний юбилей и обложку сентябрьского выпуска украсили сразу 50 моделей, являющиеся по мнению издания лучшими на текущий момент, помимо Анны Эверс фотографы запечатлели Линду Евангелисту, Наоми Кэмпбелл, Адриану Лиму, Кэндис Сванепул, Карен Элсон, Наталью Водянову, Эмбер Валлетту, Лию Кебеде, Коко Рошу, Сашу Пивоварову и других.","В 2014 году журнал Vogue Italia отмечал свой 50-летний юбилей и обложку сентябрьского выпуска украсили сразу 50 моделей, являющиеся по мнению издания лучшими на текущий момент, помимо Анны Эверс фотографы запечатлели Линду Евангелисту, Наоми Кэмпбелл, Адриану Лиму, Кэндис Сванепул, Карен Элсон, Наталью Водянову, Эмбер Валлетту, Лию Кебеде, Коко Рошу, Сашу Пивоварову и других."
"Автором номера выступил фотограф Стивен Майзел, к-рый привлек к работе Анну.","Автором номера выступил фотограф Стивен Майзел, который привлек к работе Анну."
"В 2015 г Анна Эверс снялась в рекламных кампаниях Marc Jacobs, Moschino и Alexander Wang для сезона весна-лето 2015.","В 2015 году Анна Эверс снялась в рекламных кампаниях Marc Jacobs, Moschino и Alexander Wang для сезона весна-лето 2015."
"В этом же сезоне исп. бренд Mango выбрал ее лицом свое новой коллекции.","В этом же сезоне испанский бренд Mango выбрал ее лицом свое новой коллекции."
"Согласно ряду мнений является самой востребованной немецкой моделью в мире на нач. 2018 года.","Согласно ряду мнений является самой востребованной немецкой моделью в мире на начало 2018 года."
"Къудухты Серодины фырт Бесик; 15 августа 1986, с. Цхилон, Ленингорский р-н, респ. юж. Осетия — 29 дек. 2013, под Армавиром, Россия) — рос. борец вольного стиля осетинского происхождения.","Къудухты Серодины фырт Бесик; 15 августа 1986, село Цхилон, Ленингорский район, Республика Южная Осетия — 29 декабря 2013, под Армавиром, Россия) — российский борец вольного стиля осетинского происхождения."
"Четырёхкратный чемпион мира, чемпион Европы, бронз. призёр Олимпийских игр в Пекине, серебр. призёр Олимпийских игр в Лондоне.","Четырёхкратный чемпион мира, чемпион Европы, бронзовый призёр Олимпийских игр в Пекине, серебряный призёр Олимпийских игр в Лондоне."
"род. в Грузинской ССР в селе Цхилони, Чуть позже семья переехала в Беслан, в котором он окончил школу № 1.","Родился в Грузинской ССР в селе Цхилони, Чуть позже семья переехала в Беслан, в котором он окончил школу № 1."
"В 2003 г стал победителем первенства Европы среди кадетов.","В 2003 году стал победителем первенства Европы среди кадетов."
"В 2005 г вошёл в состав российской сборной.","В 2005 году вошёл в состав российской сборной."
"В этом же г стал победителем первенства мира среди юниоров.","В этом же году стал победителем первенства мира среди юниоров."
"В 2006 г выиграл чемпионат России и вновь участвовал на чемпионате мира, завоевав серебряную медаль.","В 2006 году выиграл чемпионат России и вновь участвовал на чемпионате мира, завоевав серебряную медаль."
"В 2007 г завоевал золотые медали на Гран-при Ивана Ярыгина, чемпионате Европы и Чемпионат мира по борьбе 2007 чемпионате мира Также в 2007 он поборол нынешнего чемпиона UFC в легчайшем весе а также олимпийского чемпиона Генри Сехудо .","В 2007 году завоевал золотые медали на Гран-при Ивана Ярыгина, чемпионате Европы и Чемпионат мира по борьбе 2007 чемпионате мира Также в 2007 он поборол нынешнего чемпиона UFC в легчайшем весе а также олимпийского чемпиона Генри Сехудо ."
"В 2008 г после побед на кубке мира и Гран-при Ивана Ярыгина принял участие на Олимпийских играх в Пекине, став обладателем бронзовой медали.","В 2008 году после побед на кубке мира и Гран-при Ивана Ярыгина принял участие на Олимпийских играх в Пекине, став обладателем бронзовой медали."
"В 2009 г вновь завоевал золото чемпионата России и чемпионата мира, а также бронзу в командных соревнованиях на кубке мира.","В 2009 году вновь завоевал золото чемпионата России и чемпионата мира, а также бронзу в командных соревнованиях на кубке мира."
"В 2012 г в пятый раз стал победителем чемпионата России, тем самым, завоевав путевку на Олимпийские игры в Лондоне.","В 2012 году в пятый раз стал победителем чемпионата России, тем самым, завоевав путевку на Олимпийские игры в Лондоне."
"В 2013 г на чемпионате России занял третье место, уступив в полуфинальной встрече будущему победителю турнира — Бекхану Гойгерееву.","В 2013 году на чемпионате России занял третье место, уступив в полуфинальной встрече будущему победителю турнира — Бекхану Гойгерееву."
"В течение 2013 года принимал участие на мастерском турнире им. Степана Саркисяна и на всероссийском турнире «День Победы», завоевав на обоих стартах по серебряной медали.","В течение 2013 года принимал участие на мастерском турнире имени Степана Саркисяна и на всероссийском турнире «День Победы», завоевав на обоих стартах по серебряной медали."
"Погиб в автокатастрофе на федеральной трассе под Армавиром 29 дек. 2013 года.","Погиб в автокатастрофе на федеральной трассе под Армавиром 29 декабря 2013 года."
"В 2016 г междунар. олимпийский комитет перед Играми в Рио-де-Жанейро инициировал масштабную перепроверку допинг-проб.","В 2016 году Международный олимпийский комитет перед Играми в Рио-де-Жанейро инициировал масштабную перепроверку допинг-проб."
"В августе стало известно о т., что в допинг-пробе Кудухова, взятой во время Игр 2012 года в Лондоне, найден туринабол.","В августе стало известно о том, что в допинг-пробе Кудухова, взятой во время Игр 2012 года в Лондоне, найден туринабол."
"бронз. призёр Олимпийских игр в Пекине;","Бронзовый призёр Олимпийских игр в Пекине;"
"серебр. призёр чемпионата мира (2006);","Серебряный призёр чемпионата мира (2006);"
"I степени (13 августа 2012 года) — за б. вклад в развитие физической культуры и спорта, высокие спортивные достижения на Играх XXX Олимпиады 2012 года в городе Лондоне (Великобритания);","I степени (13 августа 2012 года) — за большой вклад в развитие физической культуры и спорта, высокие спортивные достижения на Играх XXX Олимпиады 2012 года в городе Лондоне (Великобритания);"
"Медаль ордена «За заслуги перед Отечеством» II степени (2 августа 2009 года) — за б. вклад в развитие физической культуры и спорта, высокие спортивные достижения на Играх XXIX Олимпиады 2008 года в Пекине;","Медаль ордена «За заслуги перед Отечеством» II степени (2 августа 2009 года) — за большой вклад в развитие физической культуры и спорта, высокие спортивные достижения на Играх XXIX Олимпиады 2008 года в Пекине;"
"засл. мастер спорта России;","Заслуженный мастер спорта России;"
"14 августа 2014 года пер. Церетели в городе Беслан, был переименован в пер. Бесика Кудухова.","14 августа 2014 года переулок Церетели в городе Беслан, был переименован в переулок Бесика Кудухова."
"В Краснодаре в честь Бесика Кудухова названа центр. улица микрорайона Спортивная д.*","В Краснодаре в честь Бесика Кудухова названа центральная улица микрорайона Спортивная деревня*"
"В районном центре поселка городского типа Ленингор, юж. Осетия, в честь Бесика Кудухова названа центр. улица.","В районном центре поселка городского типа Ленингор, Южная Осетия, в честь Бесика Кудухова названа центральная улица."
"нас. составляет 55 чел. (на 31 дек. 2010 года).","Население составляет 55 человек (на 31 декабря 2010 года)."
"Занимает пл. 3,41 км².","Занимает площадь 3,41 км²."
"офиц. страница","Официальная страница"
"Станция Хаката (яп. 博多駅 Хаката-эки) — ж.-д. станция в японском городе Фукуока, основной ж.-д. вокзал этого города.","Станция Хаката (яп. 博多駅 Хаката-эки) — железнодорожная станция в японском городе Фукуока, основной железнодорожный вокзал этого города."
"Станция была реконструирована в 2011 г, специально под открытие нового участка Кюсю-синкансэн от Хакаты до Син-Яцусиро и продолжения существующего маршрута на Кагосима-Тюо.","Станция была реконструирована в 2011 году, специально под открытие нового участка Кюсю-синкансэн от Хакаты до Син-Яцусиро и продолжения существующего маршрута на Кагосима-Тюо."
"11 дек. 1889 года — открытие первого здания станции, оно было расположено примерно в 600 м к северу от текущей позиции.","11 декабря 1889 года — открытие первого здания станции, оно было расположено примерно в 600 м к северу от текущей позиции."
"1 дек. 1963 года — вокзал реконструирован в нынешнем виде.","1 декабря 1963 года — вокзал реконструирован в нынешнем виде."
"22 марта 1983 года — открылась врем. станция Фукуокского метро.","22 марта 1983 года — открылась временная станция Фукуокского метро."
