question,answer
"д. находится в юго-восточной части Тульской области, в лесостепной зоне, на левом берегу реки Гоголь, на расстоянии примерно 8 км (по прямой) к юго-западу от города Ефремова, административного центра округа.","Деревня находится в юго-восточной части Тульской области, в лесостепной зоне, на левом берегу реки Гоголь, на расстоянии примерно 8 километров (по прямой) к юго-западу от города Ефремова, административного центра округа."
"Абсолютная выс. — 153 м над уровнем моря.","Абсолютная высота — 153 метра над уровнем моря."
"На оформление квадратного м поверхности макета уходил примерно месяц труда одного специалиста.","На оформление квадратного метра поверхности макета уходил примерно месяц труда одного специалиста."
"Для оптимизации движения на макете на нескольких уровнях уложено более 2500 м рельсов и установлено 452 стрелочных перевода.","Для оптимизации движения на макете на нескольких уровнях уложено более 2500 метров рельсов и установлено 452 стрелочных перевода."
"Разнообразить движение помогают 2 револьверных обменника, служащих для хранения и смены 60 составов, а также 2 поворотных круга, которые позволяют развернуть локомотив на 180 °.","Разнообразить движение помогают 2 револьверных обменника, служащих для хранения и смены 60 составов, а также 2 поворотных круга, которые позволяют развернуть локомотив на 180 градусов."
"Максимальный перепад высот — 1 м, чтобы его преодолеть, составу необходимо проделать путь в 50 м по спиральному подъёмнику.","Максимальный перепад высот — 1 метр, чтобы его преодолеть, составу необходимо проделать путь в 50 метров по спиральному подъёмнику."
"Мишель Па, Жером Колле — Фролло","Мишель Паскаль, Жером Колле — Фролло"
"Средний вес каждого ягнёнка к отбивке составил 41 кг.","Средний вес каждого ягнёнка к отбивке составил 41 килограмм."
"д. находится в юго-восточной части Тверской области, в зоне хвойно-широколиственных лесов, в пределах Верхневолжской низины (низменной равнины), к западу от автодороги 28Н-0490, на расстоянии примерно 40 км (по прямой) к северо-востоку от Твери, административного центра области и района.","Деревня находится в юго-восточной части Тверской области, в зоне хвойно-широколиственных лесов, в пределах Верхневолжской низины (низменной равнины), к западу от автодороги 28Н-0490, на расстоянии примерно 40 километров (по прямой) к северо-востоку от Твери, административного центра области и района."
"Абсолютная выс. — 156 м над уровнем моря.","Абсолютная высота — 156 метров над уровнем моря."
"д. находится в южной части Калужской области, в зоне хвойно-широколиственных лесов, в пределах юго-западных склонов Среднерусской возвышенности, к востоку от автодороги М3, на расстоянии примерно 28 км (по прямой) к югу от Жиздры, административного центра района.","Деревня находится в южной части Калужской области, в зоне хвойно-широколиственных лесов, в пределах юго-западных склонов Среднерусской возвышенности, к востоку от автодороги М3, на расстоянии примерно 28 километров (по прямой) к югу от Жиздры, административного центра района."
"Абсолютная выс. — 200 м над уровнем моря.","Абсолютная высота — 200 метров над уровнем моря."
"Первый раз он «принял 100 г» в 1991 г перед еврокубковым матчем минского «Динамо» против «Вердера».","Первый раз он «принял 100 грамм» в 1991 году перед еврокубковым матчем минского «Динамо» против «Вердера»."
"Тогда же эскадрилья приняла боевое крещение: первую победу в её составе одержал гвардии старший лейтенант Николай Зенькович, зам. командира эскадрильи: 17 октября на высоте 8 тыс. м им был сбит нем. бомбардировщик-разведчик He-111 в 30 км за линией фронта.","Тогда же эскадрилья приняла боевое крещение: первую победу в её составе одержал гвардии старший лейтенант Николай Зенькович, заместитель командира эскадрильи: 17 октября на высоте 8 тысяч метров им был сбит немецкий бомбардировщик-разведчик He-111 в 30 км за линией фронта."
"В тот же день гвардии лейтенант Тараненко на высоте 7 тыс. м одержал также свою первую победу, сбив ещё один He-111, а гвардии лейтенант Непряхин от Витебска до Орши преследовал FW-189, где и сбил его.","В тот же день гвардии лейтенант Тараненко на высоте 7 тысяч метров одержал также свою первую победу, сбив ещё один He-111, а гвардии лейтенант Непряхин от Витебска до Орши преследовал FW-189, где и сбил его."
"центр. ч. населённого пункта расположена на высоте 273 м над уровнем моря.","Центральная часть населённого пункта расположена на высоте 273 метров над уровнем моря."
"Узбекистан имеет 1100 км внутренних водных путей, по которым имеют возможность передвигаться небольшие судна, катера, баржи, сухогрузы, теплоходы, пароходы, паромы.","Узбекистан имеет 1100 километров внутренних водных путей, по которым имеют возможность передвигаться небольшие судна, катера, баржи, сухогрузы, теплоходы, пароходы, паромы."
"В нескольких км к востоку от порта расположен трансграничный «Мост Дружбы» над Амударьёй, к-рый соединяет узбекистанский Термез с афганским Хайратоном.","В нескольких километрах к востоку от порта расположен трансграничный «Мост Дружбы» над Амударьёй, который соединяет узбекистанский Термез с афганским Хайратоном."
"Колумбиец поднялся, но через неск. с был нокаутирован тяжёлым левым боковым.","Колумбиец поднялся, но через несколько секунд был нокаутирован тяжёлым левым боковым."
"В 2015 г на всероссийских соревнования «54-я большая моск. регата» завоевала золотую медаль в парах на дистанции в 2000 м и серебряную в составе четвёрки.","В 2015 году на всероссийских соревнования «54-я большая Московская регата» завоевала золотую медаль в парах на дистанции в 2000 метров и серебряную в составе четвёрки."
"Цветки 2–4 мм в поперечнике, весной собраны в большие разветвлённые метёлки длиной до м.","Цветки 2–4 мм в поперечнике, весной собраны в большие разветвлённые метёлки длиной до метра."
"д. находится в юго-западной части республики, в зоне хвойно-широколиственных лесов, к северу от автодороги 88К-010, на расстоянии примерно 22 км (по прямой) к юго-западу от города Козьмодемьянска, административного центра района.","Деревня находится в юго-западной части республики, в зоне хвойно-широколиственных лесов, к северу от автодороги 88К-010, на расстоянии примерно 22 километров (по прямой) к юго-западу от города Козьмодемьянска, административного центра района."
"Абсолютная выс. — 133 м над уровнем моря.","Абсолютная высота — 133 метра над уровнем моря."
"Аэропорт Портленд-Траутдейл занимает пл. в 115 га и возвышается на 12 м над уровнем моря.","Аэропорт Портленд-Траутдейл занимает площадь в 115 га и возвышается на 12 метров над уровнем моря."
"д. находится в южной части Тверской области, в зоне хвойно-широколиственных лесов, в пределах южной части Валдайской возвышенности, при автодороге 28Н-1314, на расстоянии примерно 18 км (по прямой) к юго-юго-западу от города Ржева, административного центра района.","Деревня находится в южной части Тверской области, в зоне хвойно-широколиственных лесов, в пределах южной части Валдайской возвышенности, при автодороге 28Н-1314, на расстоянии примерно 18 километров (по прямой) к юго-юго-западу от города Ржева, административного центра района."
"Абсолютная выс. — 203 м над уровнем моря.","Абсолютная высота — 203 метра над уровнем моря."
"д. находится в юго-восточной части области, в зоне хвойно-широколиственных лесов, при автодороге 78К-0016, на расстоянии примерно 19 км (по прямой) к северо-западу от города Гаврилов-Ям, административного центра района.","Деревня находится в юго-восточной части области, в зоне хвойно-широколиственных лесов, при автодороге 78К-0016, на расстоянии примерно 19 километров (по прямой) к северо-западу от города Гаврилов-Ям, административного центра района."
"Абсолютная выс. — 166 м над уровнем моря.","Абсолютная высота — 166 метров над уровнем моря."
"Эффективная температура — ок. 5334 K. Удалён на 64,5 угловых с.","Эффективная температура — около 5334 K. Удалён на 64,5 угловых секунды."
"Удалён от третьего компонента на 19 угловых с.","Удалён от третьего компонента на 19 угловых секунд."
"д. находится в северной части Тульской области, в зоне хвойно-широколиственных лесов, к западу от автодороги 70К-024, на расстоянии примерно 2 км (по прямой) к северо-северо-востоку от посёлка городского типа Заокский, административного центра округа.","Деревня находится в северной части Тульской области, в зоне хвойно-широколиственных лесов, к западу от автодороги 70К-024, на расстоянии примерно 2 километров (по прямой) к северо-северо-востоку от посёлка городского типа Заокский, административного центра округа."
"Абсолютная выс. — 204 м над уровнем моря.","Абсолютная высота — 204 метра над уровнем моря."
"Общая его дл. составляет 230 м, вкл. пролёт длиной ок. 190 м над ущельем реки Эйвон, через которую он перекинут.","Общая его длина составляет 230 метров, включая пролёт длиной около 190 метров над ущельем реки Эйвон, через которую он перекинут."
"Интересно, что первый банги (банджи)-прыжок в мире был сделан с этого моста 1 апреля 1979 года с высоты более 76 м (250 футов).","Интересно, что первый банги (банджи)-прыжок в мире был сделан с этого моста 1 апреля 1979 года с высоты более 76 метров (250 футов)."
"Alion — хозяйство, располож. в 15 км от основной винодельни компании в Парадилла де Дуеро.","Alion — хозяйство, расположенное в 15 километрах от основной винодельни компании в Парадилла де Дуеро."
"Pintia— хозяйство, располож. в ста км от Vega Sicilia в регионе Торо неподалёку от города Сан Роман де Орниха.","Pintia— хозяйство, расположенное в ста километрах от Vega Sicilia в регионе Торо неподалёку от города Сан Роман де Орниха."
"Они расположены на холмах, выс. которых достигает семисот м над уровнем моря.","Они расположены на холмах, высота которых достигает семисот метров над уровнем моря."
"Страж ворот «Востока» Жиль Вильмур прервал свою рекордную «сухую» серию в матчах всех звёзд, к-рый продолжалась 79 минут 21 с, пропустив на 55-й с второго периода шайбу от Грега Полиса.","Страж ворот «Востока» Жиль Вильмур прервал свою рекордную «сухую» серию в матчах всех звёзд, которая продолжалась 79 минут 21 секунду, пропустив на 55-й секунде второго периода шайбу от Грега Полиса."
"район. центр — с. Жалагаш, к-рый находится в 72 км от областного центра — города Кызылорда.","Районный центр — село Жалагаш, который находится в 72 километрах от областного центра — города Кызылорда."
"пос. находился в северной части области, в пределах Окско-Донской низменной равнины, на правом берегу реки Пара, на расстоянии примерно 33 км (по прямой) к западу от города Моршанска, административного центра района.","Посёлок находился в северной части области, в пределах Окско-Донской низменной равнины, на правом берегу реки Пара, на расстоянии примерно 33 километра (по прямой) к западу от города Моршанска, административного центра района."
"Ханумгюль Шаммедова стала одной из первых доярок в районе, добившихся надоя в 3000 кг молока от каждой коровы.","Ханумгюль Шаммедова стала одной из первых доярок в районе, добившихся надоя в 3000 килограмм молока от каждой коровы."
"За период восьмой пятилетки доярка ухаживала за 10 крупными коровами и получила высочайший надой в совхозе — 4200 кг молока от каждой коровы, но не перестала активно участвовать в социалистическом соревновании последующих годов — так она в первом квартале 1971 года надоила от каждой коровы 701 кг молока","За период восьмой пятилетки доярка ухаживала за 10 крупными коровами и получила высочайший надой в совхозе — 4200 килограмм молока от каждой коровы, но не перестала активно участвовать в социалистическом соревновании последующих годов — так она в первом квартале 1971 года надоила от каждой коровы 701 килограмм молока"
"Средняя продолжительность летнего времени (с периодом среднесуточных температур выше +15 °) составляет 82 дня.","Средняя продолжительность летнего времени (с периодом среднесуточных температур выше +15 градусов) составляет 82 дня."
"Общая протяжённость улиц — 1048 км.","Общая протяжённость улиц — 1048 километров."
"Абсолютная выс. 968 м выше уровня моря","Абсолютная высота 968 метров выше уровня моря"
"Наивысшая отметка — 569 м над уровнем моря, относительная выс. — от 100 до 200 м.","Наивысшая отметка — 569 метров над уровнем моря, относительная высота — от 100 до 200 м."
"Педро Па — Дэвид Портильо","Педро Паскаль — Дэвид Портильо"
"Гнедой жеребец Жест первым из отечественных лошадей вошёл в число международной элиты рысаков, пробегающих 1600 м менее 2 минут.","Гнедой жеребец Жест первым из отечественных лошадей вошёл в число международной элиты рысаков, пробегающих 1600 метров менее 2 минут."
"д. находится в юго-восточной части Тверской области, в зоне хвойно-широколиственных лесов, в пределах Верхневолжской низины (низменной равнины), на левом берегу реки Орши, на расстоянии примерно 15 км (по прямой) к северо-востоку от Твери, административного центра области и района.","Деревня находится в юго-восточной части Тверской области, в зоне хвойно-широколиственных лесов, в пределах Верхневолжской низины (низменной равнины), на левом берегу реки Орши, на расстоянии примерно 15 километров (по прямой) к северо-востоку от Твери, административного центра области и района."
"Абсолютная выс. — 135 м над уровнем моря.","Абсолютная высота — 135 метров над уровнем моря."
"Средний вес поросёнка составил 20,5 кг.","Средний вес поросёнка составил 20,5 килограмм."
"Мерижо, Па.","Мерижо, Паскаль."
"Харьягинский расположен за Полярным кругом, в устье реки Хараяха, на реке Колва в 165 км от Усинска и соединён с ним автодорогой.","Харьягинский расположен за Полярным кругом, в устье реки Хараяха, на реке Колва в 165 километрах от Усинска и соединён с ним автодорогой."
"<…> Среди лишайников-аэрофитов примечательна так называемая «лишайниковая манна» (виды рода Aspicilia): её слоевища съедобны; не закреплённые на чём-либо, они могут переноситься ветром на мн. км.","<…> Среди лишайников-аэрофитов примечательна так называемая «лишайниковая манна» (виды рода Aspicilia): её слоевища съедобны; не закреплённые на чём-либо, они могут переноситься ветром на многие километры."
"В отчете экспедиции говорится: «Они начинают собирать манну, когда температура почвы достигает 21 ° по Цельсию — это происходит ок. 8-30 утра.","В отчете экспедиции говорится: «Они начинают собирать манну, когда температура почвы достигает 21 градуса по Цельсию — это происходит около 8-30 утра."
"Автомобильный свинцово-кислотный аккумулятор с напряжением 12 В и ёмкостью 55 А·ч.","Автомобильный свинцово-кислотный аккумулятор с напряжением 12 вольт и ёмкостью 55 А·ч."
"Суммарное напряжение такой батареи также 12 В, ёмкость значительно меньше — примерно 1 А·ч.","Суммарное напряжение такой батареи также 12 вольт, ёмкость значительно меньше — примерно 1 А·ч."
"Так, автомобильный аккумулятор способен отдать в нагрузку б. ток (от аккумулятора заводится двигатель автомобиля, при этом стартер потребляет ток порядка 250 А), а от батареи элементов стартер вообще не станет вращаться, так как напряжение батареи при подключении к зажимам стартера упадёт до долей В.","Так, автомобильный аккумулятор способен отдать в нагрузку большой ток (от аккумулятора заводится двигатель автомобиля, при этом стартер потребляет ток порядка 250 А), а от батареи элементов стартер вообще не станет вращаться, так как напряжение батареи при подключении к зажимам стартера упадёт до долей вольта."
"Дело не в относительно небольшой электрической ёмкости батареек: запасённой в ней энергии и заряде в один ампер-час хватило бы для того, чтобы вращать стартер в течение 14 с (при токе 250 А).","Дело не в относительно небольшой электрической ёмкости батареек: запасённой в ней энергии и заряде в один ампер-час хватило бы для того, чтобы вращать стартер в течение 14 секунд (при токе 250 А)."
"На фотографии показан результат такого измерения в розетке бытовой электросети напряжением 220 В:","На фотографии показан результат такого измерения в розетке бытовой электросети напряжением 220 вольт:"
"Благодаря столь низкому внутреннему сопротивлению ток, отдаваемый батареей при запуске двигателя, достигает 250 А и более (для легковых автомобилей).","Благодаря столь низкому внутреннему сопротивлению ток, отдаваемый батареей при запуске двигателя, достигает 250 ампер и более (для легковых автомобилей)."
"Ток при коротком замыкании в хорошей бытовой электросети достигает нескольких сотен А.","Ток при коротком замыкании в хорошей бытовой электросети достигает нескольких сотен ампер."
"д. находится в северо-западной части Липецкой области, в лесостепной зоне, в пределах Среднерусской возвышенности, на правом берегу реки Семенек, на расстоянии примерно 27 км (по прямой) к северо-западу от села Станового, административного центра района.","Деревня находится в северо-западной части Липецкой области, в лесостепной зоне, в пределах Среднерусской возвышенности, на правом берегу реки Семенек, на расстоянии примерно 27 километров (по прямой) к северо-западу от села Станового, административного центра района."
"Абсолютная выс. — 168 м над уровнем моря.","Абсолютная высота — 168 метров над уровнем моря."
"Финиш находился на высоте 1567 м над уровнем моря.","Финиш находился на высоте 1567 метров над уровнем моря."
"д. Гридино упоминается в сборнике рассказов «Чистый Дор» Юрия Иосифовича Коваля, в рассказе «Кепка с карасями», при этом скорее всего имеется в виду д. Гридинская, располож. в нескольких км от Чистого Дора, в которой Коваль некоторое время проживал.","Деревня Гридино упоминается в сборнике рассказов «Чистый Дор» Юрия Иосифовича Коваля, в рассказе «Кепка с карасями», при этом скорее всего имеется в виду деревня Гридинская, расположенная в нескольких километрах от Чистого Дора, в которой Коваль некоторое время проживал."
"Урочище находится в северо-восточной части области, в подзоне средней тайги, на расстоянии примерно 13 км (по прямой) к югу от Нюксеницы, административного центра района.","Урочище находится в северо-восточной части области, в подзоне средней тайги, на расстоянии примерно 13 километров (по прямой) к югу от Нюксеницы, административного центра района."
"Располагается на высоте 17,2 м над уровнем моря.","Располагается на высоте 17,2 метров над уровнем моря."
"Внешняя граница предполья может быть вынесена на 12 — 15 км от переднего края главной полосы обороны, а при благоприятных условиях и далее.","Внешняя граница предполья может быть вынесена на 12 — 15 километров от переднего края главной полосы обороны, а при благоприятных условиях и далее."
"Из позиции боевого охранения, выдвигаемой вперед на 1 — 3 км от переднего края главной полосы обороны.","Из позиции боевого охранения, выдвигаемой вперед на 1 — 3 километра от переднего края главной полосы обороны."
"Первоначально радиус действия ракет не превышал 6 км, однако со временем их дальность значительно возросла.","Первоначально радиус действия ракет не превышал 6 километров, однако со временем их дальность значительно возросла."
"Общая дл. опорной поверхности гусениц составляла 6 м, что для машины подобных размеров и массы было весьма скромным показателем.","Общая длина опорной поверхности гусениц составляла 6 метров, что для машины подобных размеров и массы было весьма скромным показателем."
"с. находится в юго-восточной части Калужской области, в зоне хвойно-широколиственных лесов, в пределах Среднерусской возвышенности, на правом берегу реки Дубенки, на расстоянии примерно 17 км (по прямой) к юго-востоку от Ульянова, административного центра района.","Село находится в юго-восточной части Калужской области, в зоне хвойно-широколиственных лесов, в пределах Среднерусской возвышенности, на правом берегу реки Дубенки, на расстоянии примерно 17 километров (по прямой) к юго-востоку от Ульянова, административного центра района."
"Абсолютная выс. — 183 м над уровнем моря.","Абсолютная высота — 183 метра над уровнем моря."
"Хотя будущий певец жил с постоянной мыслью о т., что его жизнь может оборваться в любую с, бедность и тяжёлое состояние здоровья не преобладали над ним, а наоборот, будили стремление достигнуть высоких вершин в жизни.","Хотя будущий певец жил с постоянной мыслью о том, что его жизнь может оборваться в любую секунду, бедность и тяжёлое состояние здоровья не преобладали над ним, а наоборот, будили стремление достигнуть высоких вершин в жизни."
"Практически неизвестные тогда Ричард Прайор, Флип Уилсон и Уэйн Н участвовали в открытии ночного клуба, где выступал певец.","Практически неизвестные тогда Ричард Прайор, Флип Уилсон и Уэйн Ньютон участвовали в открытии ночного клуба, где выступал певец."
"Одной из такой записи является хит Н — «Danke Schoen», с которым певец достиг прорыва в музыкальных чартах.","Одной из такой записи является хит Ньютона — «Danke Schoen», с которым певец достиг прорыва в музыкальных чартах."
"Абсолютная выс. — 126 м над уровнем моря.","Абсолютная высота — 126 метров над уровнем моря."
"Маршрут гонки состоял из 6 этапов общей протяжённостью 914,5 км.","Маршрут гонки состоял из 6 этапов общей протяжённостью 914,5 километра."
"В начале XX вв. для серии «Общества истории Франции» (фр. Société de l'histoire de France), по инициативе вышеназванного Ашиля Люшера, подготовлено было новое трёхтомное критическое изд., отредактированное по всем существующим рукописям Па Гебеном (1887—1945) и Эрнестом Лайоном (1881—1957), и выпущенное в 1926—1939 гг в Париже.","В начале XX века для серии «Общества истории Франции» (фр. Société de l'histoire de France), по инициативе вышеназванного Ашиля Люшера, подготовлено было новое трёхтомное критическое издание, отредактированное по всем существующим рукописям Паскалем Гебеном (1887—1945) и Эрнестом Лайоном (1881—1957), и выпущенное в 1926—1939 годах в Париже."
"В 1980 г они снова вышли в финал против Керри, и уже на 35-й с Джон «Джиггер» О’Коннор поразил сетку ворот керрийцев, выведя команду Роскоммона вперёд, а те к перерыву ещё дважды поразили цель над перекладиной.","В 1980 году они снова вышли в финал против Керри, и уже на 35-й секунде Джон «Джиггер» О’Коннор поразил сетку ворот керрийцев, выведя команду Роскоммона вперёд, а те к перерыву ещё дважды поразили цель над перекладиной."
"В наст. время стан. расположена на крайнем северо-западе Котельниковского района, на восточном берегу Цимлянского водохранилища, между посёлком Приморский и хутором Генераловский, на высоте ок. 40 м над уровнем моря.","В настоящее время станица расположена на крайнем северо-западе Котельниковского района, на восточном берегу Цимлянского водохранилища, между посёлком Приморский и хутором Генераловский, на высоте около 40 метров над уровнем моря."
"д. находится в восточной части Рязанской области, в зоне хвойно-широколиственных лесов, в пределах Окско-Донской равнины, на расстоянии примерно 17 км (по прямой) к юго-востоку от Кадома, административного центра района.","Деревня находится в восточной части Рязанской области, в зоне хвойно-широколиственных лесов, в пределах Окско-Донской равнины, на расстоянии примерно 17 километров (по прямой) к юго-востоку от Кадома, административного центра района."
"Абсолютная выс. — 117 м над уровнем моря.","Абсолютная высота — 117 метров над уровнем моря."
"Флэгг же обретает форму бесформенного чудища и исчезает за неск. с до взрыва.","Флэгг же обретает форму бесформенного чудища и исчезает за несколько секунд до взрыва."
"Отбросив эту идею, Кинг посмотрел телесюжет об испытаниях химико-биологического оружия на мышах и также вспомнил об инциденте на полигоне Дагвэй, произошедшем в штате Юта — во время одного из тестов с нервно-паралитическими газами на полигоне Дагвэй газ был распылён с истребителя в 43 км от полигона, в результате чего погибло всё находившееся там стадо; репортёр впосл. отмечал, что если бы ветер подул в сторону Солт-Лейк-Сити, человеческие жертвы были бы неизбежны.","Отбросив эту идею, Кинг посмотрел телесюжет об испытаниях химико-биологического оружия на мышах и также вспомнил об инциденте на полигоне Дагвэй, произошедшем в штате Юта — во время одного из тестов с нервно-паралитическими газами на полигоне Дагвэй газ был распылён с истребителя в 43 километрах от полигона, в результате чего погибло всё находившееся там стадо; репортёр впоследствии отмечал, что если бы ветер подул в сторону Солт-Лейк-Сити, человеческие жертвы были бы неизбежны."
"Выход полной версии романа в новом переводе Виктора Вб состоялся в 2012 г.","Выход полной версии романа в новом переводе Виктора Вебера состоялся в 2012 году."
"По сути от успеха сериала и зависело появление полного м.","По сути от успеха сериала и зависело появление полного метра."
"Стрелецкие полки обороняли специально сооружённую крепость, с земляным валом высотой 3,5 м, глубоким рвом и бойницами.","Стрелецкие полки обороняли специально сооружённую крепость, с земляным валом высотой 3,5 метра, глубоким рвом и бойницами."
"с. расположено в западной части марза, на берегах реки Севджур, при автодороге , на расстоянии 20 км к северо-западу от города Арташат, административного центра области.","Село расположено в западной части марза, на берегах реки Севджур, при автодороге , на расстоянии 20 километров к северо-западу от города Арташат, административного центра области."
"Абсолютная выс. — 830 м над уровнем моря.","Абсолютная высота — 830 метров над уровнем моря."
"Новосёлово расположено на правом берегу Тавды в 65 км (по автотрассе в 81 км) к северо-западу от районного центра — села Таборы и примерно в 500 км к северо-востоку от Екатеринбурга.","Новосёлово расположено на правом берегу Тавды в 65 километрах (по автотрассе в 81 километрах) к северо-западу от районного центра — села Таборы и примерно в 500 км к северо-востоку от Екатеринбурга."
