question,answer
"С 2023 года начнет производство полупроводников во Вьетнаме крупнейший производитель микросхем памяти корпорация Samsung (также создавая центр разработки в Ханое), инвестиции составят 3,3 млрд $.","С 2023 года начнет производство полупроводников во Вьетнаме крупнейший производитель микросхем памяти корпорация Samsung (также создавая центр разработки в Ханое), инвестиции составят 3,3 млрд долларов."
"Капитализация только полупроводникового сектора к 2024 году превысит 6 млрд $; на Вьетнам уже делают ставку как на страну, способную сыграть решающую роль в ликвидации мирового дефицита этой продукции.","Капитализация только полупроводникового сектора к 2024 году превысит 6 млрд долларов; на Вьетнам уже делают ставку как на страну, способную сыграть решающую роль в ликвидации мирового дефицита этой продукции."
"Песня стала хитом № один на Украине, возглавив радиочарт, также песня вошла в шведский и британский сингловые чарты, заняв 46-ю и 167-ю позиции соответственно.","Песня стала хитом номер один на Украине, возглавив радиочарт, также песня вошла в шведский и британский сингловые чарты, заняв 46-ю и 167-ю позиции соответственно."
"В конце года Лобода выпустила сингл «40 °», который стал хитом и возглавил радиочарт Украины и попал в первую тридцатку радиочарта России.","В конце года Лобода выпустила сингл «40 градусов», который стал хитом и возглавил радиочарт Украины и попал в первую тридцатку радиочарта России."
"В 2013 году исполнительница заработала ещё два хита № один на Украине («Под лёд» и «Город под запретом») и записала свою первую украиноязычную песню «Кохана».","В 2013 году исполнительница заработала ещё два хита номер один на Украине («Под лёд» и «Город под запретом») и записала свою первую украиноязычную песню «Кохана»."
"Серийные № (перевод с немецкой Википедии)","Серийные номера (перевод с немецкой Википедии)"
"Ущерб был оценен в 80 миллионов ₽.","Ущерб был оценен в 80 миллионов рублей."
"Музыкальные № также были оценены неоднозначно.","Музыкальные номера также были оценены неоднозначно."
"На основании части 2 статьи 5 Указа Президиума Верховного Совета СССР от 26 июня 1940 года он был приговорён к исправительно-трудовым работам по месту работы сроком на 6 месяцев с вычетом из заработной платы 20 % в доход государства.","На основании части 2 статьи 5 Указа Президиума Верховного Совета СССР от 26 июня 1940 года он был приговорён к исправительно-трудовым работам по месту работы сроком на 6 месяцев с вычетом из заработной платы 20 процентов в доход государства."
"При этом стало возможным сэкономить 62 млн $ США.","При этом стало возможным сэкономить 62 млн долларов США."
"Так, на конец 2017 года он не уплатил налогов на общую сумму 262 тысячи ₽, на конец 2018 года — 464 тысячи, в 2019 году — 210 тысяч.","Так, на конец 2017 года он не уплатил налогов на общую сумму 262 тысячи рублей, на конец 2018 года — 464 тысячи, в 2019 году — 210 тысяч."
"Человеческое вмешательство в экосистемы лесов (а особенно обезлесения в результате деятельности людей, = как и другие факторы (человеческие или природные, такие, как пожары и засухи, которые приводят к гибели деревьев) играет важную роль в высвобождении тропическими лесами углекислого газа.","Человеческое вмешательство в экосистемы лесов (а особенно обезлесения в результате деятельности людей, равно как и другие факторы (человеческие или природные, такие, как пожары и засухи, которые приводят к гибели деревьев) играет важную роль в высвобождении тропическими лесами углекислого газа."
"Boeing 737-4Q8 (регистрационный № TC-JEP, заводской 25378, серийный 2732) был выпущен в 1995 году (первый полёт совершил 9 июня).","Boeing 737-4Q8 (регистрационный номер TC-JEP, заводской 25378, серийный 2732) был выпущен в 1995 году (первый полёт совершил 9 июня)."
"Спустя год, 21 июня 2018 года, продлил контракт с «Голден Найтс» на два года, сумма которая составляет 2.75 млн $.","Спустя год, 21 июня 2018 года, продлил контракт с «Голден Найтс» на два года, сумма которая составляет 2.75 млн долларов."
"В том же году выступил на эстрадном конкурсе «Братиславская ₺».","В том же году выступил на эстрадном конкурсе «Братиславская лира»."
"Она также включает около сотни вузов, каждый из которых получил базовый годовой грант в размере 100 млн ₽.","Она также включает около сотни вузов, каждый из которых получил базовый годовой грант в размере 100 млн рублей."
"Университет ИТМО входит в десятку вузов первой группы, которым полагается дополнительное финансирование на научно-технические разработки из федерального бюджета в размере 1 млрд ₽.","Университет ИТМО входит в десятку вузов первой группы, которым полагается дополнительное финансирование на научно-технические разработки из федерального бюджета в размере 1 млрд рублей."
"По итогам 2022 года вуз занимает первое место в группе «исследовательское лидерство», на работу будет выделено 820 млн ₽.","По итогам 2022 года вуз занимает первое место в группе «исследовательское лидерство», на работу будет выделено 820 млн рублей."
"В 2020-м частное и государственное финансирование научно-технической, инновационной и опытно-конструкторской деятельности университета составило 3,4 млрд ₽.","В 2020-м частное и государственное финансирование научно-технической, инновационной и опытно-конструкторской деятельности университета составило 3,4 млрд рублей."
"Весной 2020-го МТС и ИТМО представили совместную акселлерационную программу для стартапов в сфере 5G-технологий, две команды-победителя которой стали резидентами MTS StartUp Hub и получили гранты по 500 тысяч ₽.","Весной 2020-го МТС и ИТМО представили совместную акселлерационную программу для стартапов в сфере 5G-технологий, две команды-победителя которой стали резидентами MTS StartUp Hub и получили гранты по 500 тысяч рублей."
"Летом 2022-го ИТМО в числе других вузов стал победителем федерального проекта по организации передовых инженерных школ (ПИШ), на реализацию проекта партнёры вуза «Татнефть» и «Газпром нефть» заложили 2 млрд ₽.","Летом 2022-го ИТМО в числе других вузов стал победителем федерального проекта по организации передовых инженерных школ (ПИШ), на реализацию проекта партнёры вуза «Татнефть» и «Газпром нефть» заложили 2 млрд рублей."
"С 2017 по 2020 специалисты ИТМО были в команде разработчиков квантового шифрования дата-центров Минобрнауки, на проект министерство выделило 160 млн ₽.","С 2017 по 2020 специалисты ИТМО были в команде разработчиков квантового шифрования дата-центров Минобрнауки, на проект министерство выделило 160 млн рублей."
"В 2020-м университет получил грант в размере 300 млн ₽ на создание аппаратно-программного решения «Квантовая коммуникационная платформа цифровой экономики».","В 2020-м университет получил грант в размере 300 млн рублей на создание аппаратно-программного решения «Квантовая коммуникационная платформа цифровой экономики»."
"Общий размер вложений составит более 19 млрд ₽, из которых 13 млрд — средства федерального бюджета и 6,5 млрд — деньги РЖД и других частных инвесторов.","Общий размер вложений составит более 19 млрд рублей, из которых 13 млрд — средства федерального бюджета и 6,5 млрд — деньги РЖД и других частных инвесторов."
"Расходы на строительство оценили в 41 млрд ₽, из которых 53 % ложится на федеральный бюджет, 12 % — региональный, 35 % — частные инвестиции.","Расходы на строительство оценили в 41 млрд рублей, из которых 53 % ложится на федеральный бюджет, 12 % — региональный, 35 % — частные инвестиции."
"Конкурс на разработку архитектуры и планировки Хайпарка был объявлен осенью того же года, на него выделили 63 млн ₽.","Конкурс на разработку архитектуры и планировки Хайпарка был объявлен осенью того же года, на него выделили 63 млн рублей."
"В июле 2019-го архитектурное бюро «Студия 44» выиграла конкурс по проектированию технопарка с начальной ценой 260 млн ₽.","В июле 2019-го архитектурное бюро «Студия 44» выиграла конкурс по проектированию технопарка с начальной ценой 260 млн рублей."
"В конце 2021 года из бюджета страны и города на строительство поступило 3 и 2 млрд ₽ соответственно.","В конце 2021 года из бюджета страны и города на строительство поступило 3 и 2 млрд рублей соответственно."
"В октябре 2022 года Правительство РФ выделило ещё 6,8 млрд ₽ на создание первой очереди кампуса.","В октябре 2022 года Правительство РФ выделило ещё 6,8 млрд рублей на создание первой очереди кампуса."
"В августе 2020 года Хаузер купил поместье за 16,5 млн. $ в районе Брентвуд в Лос-Анджелесе.","В августе 2020 года Хаузер купил поместье за 16,5 млн. долларов в районе Брентвуд в Лос-Анджелесе."
"Однако в 2018 году исследовательская группа из Университета штата Колорадо информировала, что при анализе спутниковых измерений зафиксирована рекордно низкая температура на поверхности Земли, а именно в Антарктиде: - 98,6 °C.","Однако в 2018 году исследовательская группа из Университета штата Колорадо информировала, что при анализе спутниковых измерений зафиксирована рекордно низкая температура на поверхности Земли, а именно в Антарктиде: минус 98,6 °C."
"«Анализ спутниковых данных выявил рассеянные карманы очень холодного воздуха на Восточно-Антарктическом плато между куполами Аргус и Фуджи: температуры… в период с 2004 по 2016 год несколько раз достигали −98 ° по Цельсию», — известили исследователи.","«Анализ спутниковых данных выявил рассеянные карманы очень холодного воздуха на Восточно-Антарктическом плато между куполами Аргус и Фуджи: температуры… в период с 2004 по 2016 год несколько раз достигали −98 градусов по Цельсию», — известили исследователи."
"На деле же Иенг Сари был «номером третьим», поскольку имя «№ второго», Нуон Чеа, было практически неизвестно за рубежом и мало известно в самой Камбодже.","На деле же Иенг Сари был «номером третьим», поскольку имя «номера второго», Нуон Чеа, было практически неизвестно за рубежом и мало известно в самой Камбодже."
"WrestleMania XXVIII собрала 1 217 000 покупателей по системе PPV, став самым широко проданным шоу в истории рестлинга, превзойдя показатель WrestleMania 23, который составлял около 1,2 млн, а глобальные доходы превысили 67 млн $.","WrestleMania XXVIII собрала 1 217 000 покупателей по системе PPV, став самым широко проданным шоу в истории рестлинга, превзойдя показатель WrestleMania 23, который составлял около 1,2 млн, а глобальные доходы превысили 67 млн долларов."
"Это событие также установило новый рекорд по самому кассовому живому мероприятию в истории WWE, заработав 8,9 млн $.","Это событие также установило новый рекорд по самому кассовому живому мероприятию в истории WWE, заработав 8,9 млн долларов."
"Для проведения праздника WWE выделили 250 000 $ Miami-Dade Sports Commission.","Для проведения праздника WWE выделили 250 000 долларов Miami-Dade Sports Commission."
"крыло должно закрывать по крайней мере сектор колеса в 30 ° спереди оси и 50 ° сзади;","крыло должно закрывать по крайней мере сектор колеса в 30 градусов спереди оси и 50 градусов сзади;"
"В 1968 году ЦРУ убедилось, что Носенко был действительно перебежчиком, а не провокатором, в результате чего он был освобожден и принят на работу в ЦРУ консультантом с выдачей компенсации в размере 137 тыс. $.","В 1968 году ЦРУ убедилось, что Носенко был действительно перебежчиком, а не провокатором, в результате чего он был освобожден и принят на работу в ЦРУ консультантом с выдачей компенсации в размере 137 тыс. долларов."
"В 2001 году Мелдау расширился собственный список саундтреков к фильмам, в котором уже числились Отель «Миллион $» и Космические ковбои.","В 2001 году Мелдау расширился собственный список саундтреков к фильмам, в котором уже числились Отель «Миллион долларов» и Космические ковбои."
"Отель «Миллион $» (Million Dollar Hotel) (2000)","Отель «Миллион долларов» (Million Dollar Hotel) (2000)"
"На 2010 год доходы городского бюджета запланированы в размере 95 000 тыс. ₽, источники их формирования представлены в таблице:","На 2010 год доходы городского бюджета запланированы в размере 95 000 тыс. рублей, источники их формирования представлены в таблице:"
"Расходные обязательства на 2010 год запланированы в сумме 114 000,0 тысяч ₽.","Расходные обязательства на 2010 год запланированы в сумме 114 000,0 тысяч рублей."
"По состоянию на 2008 год на проведение реставрационных работ было потрачено около $4 миллионов, на завершение реставрации музею требуются 92 млн ₽.","По состоянию на 2008 год на проведение реставрационных работ было потрачено около $4 миллионов, на завершение реставрации музею требуются 92 млн рублей."
"На эти цели из городского бюджета выделено 231,6 млн ₽.","На эти цели из городского бюджета выделено 231,6 млн рублей."
"Ямагути-гуми является также одним из самых богатых сообществ в мире организованной преступности, имея миллиарды $ прибыли в год от вымогательства, азартных игр, секс-индустрии, торговли оружием, наркотиками, а также операций в сфере недвижимости и строительства.","Ямагути-гуми является также одним из самых богатых сообществ в мире организованной преступности, имея миллиарды долларов прибыли в год от вымогательства, азартных игр, секс-индустрии, торговли оружием, наркотиками, а также операций в сфере недвижимости и строительства."
"После окончания сезона Слейтер избежал арбитража по условиям контракта, заключив с клубом однолетнее соглашение на сумму 1,15 млн $.","После окончания сезона Слейтер избежал арбитража по условиям контракта, заключив с клубом однолетнее соглашение на сумму 1,15 млн долларов."
"1959 — Не имей 100 ₽… — Василий Васильевич Гуляев, многодетный отец, шофёр-любитель","1959 — Не имей 100 рублей… — Василий Васильевич Гуляев, многодетный отец, шофёр-любитель"
"В Японии использовалась та же γ двигателей: 3,5 л и 2,5 л специально для японского рынка.","В Японии использовалась та же гамма двигателей: 3,5 л и 2,5 л специально для японского рынка."
"ОАО "Конструкторское бюро «Рубин-Север» (100 % - 1 акция)","ОАО "Конструкторское бюро «Рубин-Север» (100 % минус 1 акция)"
"ОАО «Специальное конструкторско-технологическое бюро по электрохимии с опытным заводом» (100 % - 1 акция)","ОАО «Специальное конструкторско-технологическое бюро по электрохимии с опытным заводом» (100 % минус 1 акция)"
"Застрахованный ущерб от шторма оценивался в 206 миллионов $ США по состоянию на январь 2011 года, в то время как общий ущерб составил приблизительно 3,9 миллиарда $ США.","Застрахованный ущерб от шторма оценивался в 206 миллионов долларов США по состоянию на январь 2011 года, в то время как общий ущерб составил приблизительно 3,9 миллиарда долларов США."
"Цены поднялись на 54 цента до 75,11 $ за баррель.","Цены поднялись на 54 цента до 75,11 доллара за баррель."
"Приблизительно 7800 гектаров сахарного тростника вдоль берегов Рио-Ондо были потеряны, что привело к экономическим потерям в размере 76 миллионов мексиканских песо (6,23 миллиона $ США).","Приблизительно 7800 гектаров сахарного тростника вдоль берегов Рио-Ондо были потеряны, что привело к экономическим потерям в размере 76 миллионов мексиканских песо (6,23 миллиона долларов США)."
"В целом ущерб дорогам, сооружениям и имуществу в муниципалитете оценивался в 120 миллионов песо (9,9 миллионов $ США).","В целом ущерб дорогам, сооружениям и имуществу в муниципалитете оценивался в 120 миллионов песо (9,9 миллионов долларов США)."
"По предварительным оценкам, ущерб от урагана Карл в Веракрусе составил 70 млрд мексиканских песо (5,6 млрд $ США).","По предварительным оценкам, ущерб от урагана Карл в Веракрусе составил 70 млрд мексиканских песо (5,6 млрд долларов США)."
"В Пуэбле потери от шторма достигли 200 миллионов песо (16 миллионов $ США).","В Пуэбле потери от шторма достигли 200 миллионов песо (16 миллионов долларов США)."
"Окончательные оценки экономических потерь по всей Мексике составили 50 млрд песо (3,9 млрд $ США), а страховые убытки — 2,5 млрд песо (200 млн $ США).","Окончательные оценки экономических потерь по всей Мексике составили 50 млрд песо (3,9 млрд долларов США), а страховые убытки — 2,5 млрд песо (200 млн долларов США)."
"Boeing 727-251 (регистрационный № N274US, заводской 20296, серийный 777) был выпущен в 1969 году (первый полёт совершил 25 ноября; по другим данным — 2 декабря).","Boeing 727-251 (регистрационный номер N274US, заводской 20296, серийный 777) был выпущен в 1969 году (первый полёт совершил 25 ноября; по другим данным — 2 декабря)."
"В 1980-х годах широко распространилось мнение, что экстракт желе этого вида является эффективным лекарством от рака, что мгновенно привело к значительному увеличению спроса на этот вид, а отдельные животные достигли высокой экономической ценности (оцененной более чем в 1000 $ США к 2000 году).","В 1980-х годах широко распространилось мнение, что экстракт желе этого вида является эффективным лекарством от рака, что мгновенно привело к значительному увеличению спроса на этот вид, а отдельные животные достигли высокой экономической ценности (оцененной более чем в 1000 долларов США к 2000 году)."
"В Китае выращивается более 20 000 особей, чья стоимость — около 20 000 ¥ за черепаху.","В Китае выращивается более 20 000 особей, чья стоимость — около 20 000 юаней за черепаху."
"Основываясь на данных большой выборки (почти половина всех зарегистрированных черепаховых ферм в стране), исследователи подсчитали, что у черепаховых фермеров, участвовавших в опросе, общее стадо черепах этого вида составляло 115 900 особей; они продавали 20 600 черепах этого вида в год на оценочную стоимость почти 37 миллионов $ США.","Основываясь на данных большой выборки (почти половина всех зарегистрированных черепаховых ферм в стране), исследователи подсчитали, что у черепаховых фермеров, участвовавших в опросе, общее стадо черепах этого вида составляло 115 900 особей; они продавали 20 600 черепах этого вида в год на оценочную стоимость почти 37 миллионов долларов США."
"В результате выращенная на ферме трёхполосая шарнирная черепаха будет стоить почти 1800 $, что делает её, безусловно, самым дорогим видом, включенным в исследование (для сравнения: черепаха Pelodiscus sinensis, выращиваемая в пищу, будет стоить менее 7 $, а Cuora mouhotii, продаваемая как домашнее животное, — около 80 $).","В результате выращенная на ферме трёхполосая шарнирная черепаха будет стоить почти 1800 долларов, что делает её, безусловно, самым дорогим видом, включенным в исследование (для сравнения: черепаха Pelodiscus sinensis, выращиваемая в пищу, будет стоить менее 7 долларов, а Cuora mouhotii, продаваемая как домашнее животное, — около 80 долларов)."
"Это увеличило цену пойманных в дикой природе самцов до 20 000 $.","Это увеличило цену пойманных в дикой природе самцов до 20 000 долларов."
"8 ноября 2006 года пейзаж «Яблоня I» был продан на торгах в аукционном доме «Кристис» за 33,056 млн $ США.","8 ноября 2006 года пейзаж «Яблоня I» был продан на торгах в аукционном доме «Кристис» за 33,056 млн долларов США."
"Всё это снижало реальные доходы городского населения, а выигрыш деревни (преимущественно кулака) от государственного регулирования цен повышало: в 1926/27 г. сельхозпроизводители получили дополнительно 77,8 млн ₽, а в 1927/28 г. уже 362,4 млн.","Всё это снижало реальные доходы городского населения, а выигрыш деревни (преимущественно кулака) от государственного регулирования цен повышало: в 1926/27 г. сельхозпроизводители получили дополнительно 77,8 млн рублей, а в 1927/28 г. уже 362,4 млн."
"Памятник находился на оси улицы Московской, ближе к углу гостиницы «Столичные №» (ныне — «Волгоград»).","Памятник находился на оси улицы Московской, ближе к углу гостиницы «Столичные номера» (ныне — «Волгоград»)."
"В 1890 году на Александровской площади одним из крупнейших купцов Царицына Василием Ворониным была открыта гостиница «Столичные №».","В 1890 году на Александровской площади одним из крупнейших купцов Царицына Василием Ворониным была открыта гостиница «Столичные номера»."
"Здание является памятником архитектуры и градостроительства регионального значения:№ 294, а также памятником истории регионального значения как «Здание гостиницы „Столичные №“, где работал Чрезвычайный продовольственный комитет (ЧОКПРОД), руководивший заготовками на юге России»:№ 430.","Здание является памятником архитектуры и градостроительства регионального значения:№ 294, а также памятником истории регионального значения как «Здание гостиницы „Столичные номера“, где работал Чрезвычайный продовольственный комитет (ЧОКПРОД), руководивший заготовками на юге России»:№ 430."
"В Царицыне и довоенном Сталинграде на месте сквера, расположенного в затрибунной части площади Павших Борцов, располагался плотно застроенный квартал, носивший № 34.","В Царицыне и довоенном Сталинграде на месте сквера, расположенного в затрибунной части площади Павших Борцов, располагался плотно застроенный квартал, носивший номер 34."
"К 1920 году против него рассматривалось всего три дела: ограбление человека на Пятой авеню (отпущен под залог в размере 5000 $), угон грузовика с обувью на сумму 10 000 $ и кража шёлка на 10 000 $ со склада в Ред-Хуке.","К 1920 году против него рассматривалось всего три дела: ограбление человека на Пятой авеню (отпущен под залог в размере 5000 долларов), угон грузовика с обувью на сумму 10 000 долларов и кража шёлка на 10 000 долларов со склада в Ред-Хуке."
"Одной такой звезды бывало достаточно, чтобы находились желающие сделать деньги на арматорстве, а = и охотники пополнить команды.","Одной такой звезды бывало достаточно, чтобы находились желающие сделать деньги на арматорстве, а равно и охотники пополнить команды."
"Не имела успеха, главным образом вследствие противодействия Англии, и попытка уничтожить каперство, сделанная Францией (1823) во время войны с Испанией, = как переговоры, начатые в том же году президентом США Монро, предлагавшим не только уничтожить каперство, но и признать неприкосновенность неприятельской собственности на море.","Не имела успеха, главным образом вследствие противодействия Англии, и попытка уничтожить каперство, сделанная Францией (1823) во время войны с Испанией, равно как переговоры, начатые в том же году президентом США Монро, предлагавшим не только уничтожить каперство, но и признать неприкосновенность неприятельской собственности на море."
"Выдача каперских свидетельств совершается не иначе, как по представлении залога (по русским правилам 1787 года — 20000 ₽, по правилам 1788 года — 10000 ₽) в обеспечение гражданской ответственности арматора.","Выдача каперских свидетельств совершается не иначе, как по представлении залога (по русским правилам 1787 года — 20000 рублей, по правилам 1788 года — 10000 рублей) в обеспечение гражданской ответственности арматора."
"Хлор-36 распадается через бета-минус и β-+ распад до аргона-36 и серы-36 в процентном соотношении 98,1 к 1,9.","Хлор-36 распадается через бета-минус и бета-плюс распад до аргона-36 и серы-36 в процентном соотношении 98,1 к 1,9."
"В 2021 году компания опубликовала отчёт за 2020 год о проделанной работе и о общем заработке который составил более 53 миллионов $.","В 2021 году компания опубликовала отчёт за 2020 год о проделанной работе и о общем заработке который составил более 53 миллионов долларов."
"Кроме того, имение при селении Луцк площадью 9 десятин принадлежало крестьянину Лифляндской губернии А. М. Блауфету, имение было приобретено в 1885 году за 8500 ₽, в нём находилась мельница и крупорушка.","Кроме того, имение при селении Луцк площадью 9 десятин принадлежало крестьянину Лифляндской губернии А. М. Блауфету, имение было приобретено в 1885 году за 8500 рублей, в нём находилась мельница и крупорушка."
"Им был «Антикиллер» Егора Кончаловского, который собрал в прокате более миллиона $.","Им был «Антикиллер» Егора Кончаловского, который собрал в прокате более миллиона долларов."
"Самыми кассовыми фильмами студии являются: «Холоп» (более трёх миллиардов ₽) и «Чебурашка» (более шести миллиардов ₽).","Самыми кассовыми фильмами студии являются: «Холоп» (более трёх миллиардов рублей) и «Чебурашка» (более шести миллиардов рублей)."
"Сборы всех фильмов, выпущенных компанией в прокат, превысили 1,5 млрд $.","Сборы всех фильмов, выпущенных компанией в прокат, превысили 1,5 млрд долларов."
"Готовность № один (неопр.).","Готовность номер один (неопр.)."
"Апельсины содержат различные фитохимические вещества, включая каротиноиды (β-каротин, лютеин и β-криптоксантин), флавоноиды (например, нарингенин) и многочисленные летучие органические соединения, производящие аромат апельсина, включая альдегиды, сложные эфиры, терпены, спирты и кетоны.","Апельсины содержат различные фитохимические вещества, включая каротиноиды (бета-каротин, лютеин и β-криптоксантин), флавоноиды (например, нарингенин) и многочисленные летучие органические соединения, производящие аромат апельсина, включая альдегиды, сложные эфиры, терпены, спирты и кетоны."
"Вопрос о финансировании библиотеки был решён на конференции в Асуане: правительства Ирака, Саудовской Аравии и Объединённых Арабских Эмиратов предоставили 65 млн $ США, 27 млн $ были пожертвованы ещё 26 странами, правительство Египта выделило 120 млн, также в финансировании приняло участие ЮНЕСКО.","Вопрос о финансировании библиотеки был решён на конференции в Асуане: правительства Ирака, Саудовской Аравии и Объединённых Арабских Эмиратов предоставили 65 млн долларов США, 27 млн долларов были пожертвованы ещё 26 странами, правительство Египта выделило 120 млн, также в финансировании приняло участие ЮНЕСКО."
"Интернет-архив пожертвовал библиотеке пять миллионов $ США, в том числе:","Интернет-архив пожертвовал библиотеке пять миллионов долларов США, в том числе:"
"Закон № 245/2000 Sb. от 29 июня 2000 года о государственных праздниках, о других праздниках, о важных днях и о нерабочих днях (с поправками 101/2004 Sb.) (чешск.)","Закон номер 245/2000 Sb. от 29 июня 2000 года о государственных праздниках, о других праздниках, о важных днях и о нерабочих днях (с поправками 101/2004 Sb.) (чешск.)"
