question,answer
"После того, как Федерация берёт на себя управление станцией, главные герои шоу обнаруживают уникальную стабильную червоточину, которая обеспечивает непосредственный доступ к дальнему γ Квадранту, делая планету Баджор и станцию одними из самых стратегически важных мест в галактике.","После того, как Федерация берёт на себя управление станцией, главные герои шоу обнаруживают уникальную стабильную червоточину, которая обеспечивает непосредственный доступ к дальнему гамма Квадранту, делая планету Баджор и станцию одними из самых стратегически важных мест в галактике."
"Таким образом, фильм «То, что мы оставили позади», собрал около 650 000 $, а запланированный документальный фильм «Вояджер» собрал 450 000 $ за 24 часа.","Таким образом, фильм «То, что мы оставили позади», собрал около 650 000 долларов, а запланированный документальный фильм «Вояджер» собрал 450 000 долларов за 24 часа."
"Одним из самых успешных фильмов стал «Звёздный путь 4: Дорога домой», собравший в мировом прокате 133 миллиона $ при бюджете в 21 миллион $.","Одним из самых успешных фильмов стал «Звёздный путь 4: Дорога домой», собравший в мировом прокате 133 миллиона долларов при бюджете в 21 миллион долларов."
"После нескольких недель обсуждений он обратился к Sony Pictures Classics, которые согласились обеспечить около половины из 2 миллионов $ производственного бюджета.","После нескольких недель обсуждений он обратился к Sony Pictures Classics, которые согласились обеспечить около половины из 2 миллионов долларов производственного бюджета."
"Специальные муниципалитеты Нидерландов: Бонайре, Синт-Эстатиус и Саба (Карибские Нидерланды) перешли с антильского гульдена на $ США.","Специальные муниципалитеты Нидерландов: Бонайре, Синт-Эстатиус и Саба (Карибские Нидерланды) перешли с антильского гульдена на доллар США."
"В 2006 году он принял предложение от клуба НБА «Индиана Пэйсерс» — двухлетний контракт на сумму в 1,8 млн $ с опцией продления на второй год по желанию игрока.","В 2006 году он принял предложение от клуба НБА «Индиана Пэйсерс» — двухлетний контракт на сумму в 1,8 млн долларов с опцией продления на второй год по желанию игрока."
"Суммарные расходы на охрану окружающей среды в 2020 году составили 213 миллионов ₽.","Суммарные расходы на охрану окружающей среды в 2020 году составили 213 миллионов рублей."
"В 2020 году на охрану окружающей среды Смоленская АЭС выделила 210 млн ₽.","В 2020 году на охрану окружающей среды Смоленская АЭС выделила 210 млн рублей."
"В 2008 году авторский экземпляр обложки был продан на аукционе за 28 тысяч $.","В 2008 году авторский экземпляр обложки был продан на аукционе за 28 тысяч долларов."
"10 июня 2019 года приговорён судом к 13 годам лишения свободы с отбыванием наказания в исправительной колонии строгого режима и к штрафу в 117,99 миллионов ₽ по делу о получении взятки и воспрепятствовании правосудию.","10 июня 2019 года приговорён судом к 13 годам лишения свободы с отбыванием наказания в исправительной колонии строгого режима и к штрафу в 117,99 миллионов рублей по делу о получении взятки и воспрепятствовании правосудию."
"В ходе расследования по делу Захарченко следователи обнаружили у офицера и членов его семьи 13 квартир, 14 машиномест в элитных районах Москвы, а также четыре автомобиля, слиток золота массой 500 граммов, часы «Rolex» и драгоценности, а также валюту, сумма которых в рублёвом эквиваленте составляет 8,5 миллиарда ₽.","В ходе расследования по делу Захарченко следователи обнаружили у офицера и членов его семьи 13 квартир, 14 машиномест в элитных районах Москвы, а также четыре автомобиля, слиток золота массой 500 граммов, часы «Rolex» и драгоценности, а также валюту, сумма которых в рублёвом эквиваленте составляет 8,5 миллиарда рублей."
"Позже по делу полковника Дмитрия Захарченко дополнительно арестованы деньги, сумма которых в рублёвом эквиваленте составляет более одного миллиарда ₽.","Позже по делу полковника Дмитрия Захарченко дополнительно арестованы деньги, сумма которых в рублёвом эквиваленте составляет более одного миллиарда рублей."
"В августе 2018 года было обращено в доход государства 8,5 млрд ₽, 2 млн евро и более 120 млн $ США и иное имущество, которое будет в дальнейшем распродано.","В августе 2018 года было обращено в доход государства 8,5 млрд рублей, 2 млн евро и более 120 млн долларов США и иное имущество, которое будет в дальнейшем распродано."
"По утверждениям СКР, один из задержанных передал Захарченко в качестве взяток 2 млрд ₽.","По утверждениям СКР, один из задержанных передал Захарченко в качестве взяток 2 млрд рублей."
"В мае 2019 года, во время прений сторон, обвинение запросило для Дмитрия Захарченко 15,5 лет колонии строгого режима, назначить штраф в размере более 494 млн ₽, а также лишить полковника звания, наград и медалей.","В мае 2019 года, во время прений сторон, обвинение запросило для Дмитрия Захарченко 15,5 лет колонии строгого режима, назначить штраф в размере более 494 млн рублей, а также лишить полковника звания, наград и медалей."
"10 июня 2019 года Пресненским судом города Москвы Захарченко был приговорён к 13 годам лишения свободы с отбыванием наказания в исправительной колонии строгого режима и к штрафу в 117,99 миллионов ₽ по делу о получении взятки и воспрепятствовании правосудию.","10 июня 2019 года Пресненским судом города Москвы Захарченко был приговорён к 13 годам лишения свободы с отбыванием наказания в исправительной колонии строгого режима и к штрафу в 117,99 миллионов рублей по делу о получении взятки и воспрепятствовании правосудию."
"При взгляде сбоку видны распашные задние двери типа «бабочка», открывающиеся на 90 °, облегчая посадку пассажиров.","При взгляде сбоку видны распашные задние двери типа «бабочка», открывающиеся на 90 градусов, облегчая посадку пассажиров."
"Расширилась тремя новыми вариантами цветовая γ окраски кузова: белый (calcite white), бежевый (sanidine beige) и зелёный (periclase green).","Расширилась тремя новыми вариантами цветовая гамма окраски кузова: белый (calcite white), бежевый (sanidine beige) и зелёный (periclase green)."
"Орудие № 4 вело бой до 13:30, было окружено немецкими пулемётчиками, погибли 7—8 краснофлотцев, 7 человек были захвачены в плен.","Орудие номер 4 вело бой до 13:30, было окружено немецкими пулемётчиками, погибли 7—8 краснофлотцев, 7 человек были захвачены в плен."
"Ещё до выставки Павел Третьяков предлагал Поленову за эту картину 20 тысяч ₽, если Александр III не захочет её купить; цена могла быть увеличена до 24 тысяч ₽ в случае, если император захотел бы её приобрести.","Ещё до выставки Павел Третьяков предлагал Поленову за эту картину 20 тысяч рублей, если Александр III не захочет её купить; цена могла быть увеличена до 24 тысяч рублей в случае, если император захотел бы её приобрести."
"Александр III заплатил за полотно 30 тысяч ₽, что было выше цены Третьякова.","Александр III заплатил за полотно 30 тысяч рублей, что было выше цены Третьякова."
"Вероятно, это та же самая картина, которая под названием «Кто из вас без греха?» (англ. He that is without sin) была продана в ноябре 2011 года на русских торгах аукциона Bonhams в Лондоне за 4 073 250 фунтов, или примерно 5 381 742 $ (холст, масло, 118 × 239 см).","Вероятно, это та же самая картина, которая под названием «Кто из вас без греха?» (англ. He that is without sin) была продана в ноябре 2011 года на русских торгах аукциона Bonhams в Лондоне за 4 073 250 фунтов, или примерно 5 381 742 долларов (холст, масло, 118 × 239 см)."
"Средний годовой доход домохозяйства составлял 33 750 $, а средний годовой доход семьи — 35 625 $.","Средний годовой доход домохозяйства составлял 33 750 долларов, а средний годовой доход семьи — 35 625 долларов."
"Средний доход мужчин — 30 938 $, в то время как у женщин — 19 625.","Средний доход мужчин — 30 938 долларов, в то время как у женщин — 19 625."
"Доход на душу населения составил 13 220 $.","Доход на душу населения составил 13 220 долларов."
"Указанная розничная цена составляла 2119 $ США (26 062 $ США в долларах 2022 года), было произведено 31 412 штук.","Указанная розничная цена составляла 2119 долларов США (26 062 доллара США в долларах 2022 года), было произведено 31 412 штук."
"Указанная розничная цена составляла 2392 $ (26 131 $ в долларах 2022 года), а объем производства увеличился до 19 011.","Указанная розничная цена составляла 2392 доллара (26 131 доллар в долларах 2022 года), а объем производства увеличился до 19 011."
"Версия 1960 года с двигателем V8 стоила 3080 $ США (30 467 $ в долларах 2022 года) до того, как было добавлено дополнительное оборудование.","Версия 1960 года с двигателем V8 стоила 3080 долларов США (30 467 долларов в долларах 2022 года) до того, как было добавлено дополнительное оборудование."
"Версия 1965 года с двигателем V8 стоила 3216 $ США (36 179 $ в долларах 2022 года).","Версия 1965 года с двигателем V8 стоила 3216 долларов США (36 179 долларов в долларах 2022 года)."
"Версия с десятью пассажирами 1969 года стоила 3721 $ США (29 694 $ в долларах 2022 года).","Версия с десятью пассажирами 1969 года стоила 3721 доллар США (29 694 доллара в долларах 2022 года)."
"Цена на десять пассажиров 1973 года составляла 4401 $ США (29 012 $ в долларах 2022 года).","Цена на десять пассажиров 1973 года составляла 4401 доллар США (29 012 долларов в долларах 2022 года)."
"Фильм имел кассовый успех, став седьмым кассовым фильмом 2018 года с более чем 856 миллионами $ по всему миру и установив несколько кассовых рекордов для октябрьского выпуска.","Фильм имел кассовый успех, став седьмым кассовым фильмом 2018 года с более чем 856 миллионами долларов по всему миру и установив несколько кассовых рекордов для октябрьского выпуска."
"Финальный бюджет фильма составил 100 миллионов $, из которых треть — от китайской компании Tencent Pictures.","Финальный бюджет фильма составил 100 миллионов долларов, из которых треть — от китайской компании Tencent Pictures."
"По информации Deadline Hollywood, фильму достаточно было собрать около 450 млн $, чтобы окупиться в кинопрокате.","По информации Deadline Hollywood, фильму достаточно было собрать около 450 млн долларов, чтобы окупиться в кинопрокате."
"6 ноября «Веном» перешагнул отметку в 200 млн $ отечественных сборов.","6 ноября «Веном» перешагнул отметку в 200 млн долларов отечественных сборов."
"Сборы в Китае в дебютный уик-енд составили 110,3 млн $, что обеспечило кассу в $119,5 млн в шестой уик-енд по миру.","Сборы в Китае в дебютный уик-енд составили 110,3 млн долларов, что обеспечило кассу в $119,5 млн в шестой уик-енд по миру."
"В России фильм является самым прибыльным для студии Sony, по сборам в первый уик-енд — третьим; 7 ноября «Веном» стал самым кассовым релизом 2018 года со сборами 1,89 млрд ₽, обогнав блокбастер «Мстители: Война бесконечности».","В России фильм является самым прибыльным для студии Sony, по сборам в первый уик-енд — третьим; 7 ноября «Веном» стал самым кассовым релизом 2018 года со сборами 1,89 млрд рублей, обогнав блокбастер «Мстители: Война бесконечности»."
"В январе 1862 года вышел последний, 13-й № журнала.","В январе 1862 года вышел последний, 13-й номер журнала."
"В 1878 году отправил все № журнала «Шадринский вестник» в архив Петербургской Академии наук.","В 1878 году отправил все номера журнала «Шадринский вестник» в архив Петербургской Академии наук."
"Первушин просил земское собрание назначить на 1898 год тем же школам «небольшое вспоможение» в размере 50 ₽, а сверх того выделить 55 ₽ на поддержание сада, огорода и цветника при Мехонской церковно-приходской школе.","Первушин просил земское собрание назначить на 1898 год тем же школам «небольшое вспоможение» в размере 50 рублей, а сверх того выделить 55 рублей на поддержание сада, огорода и цветника при Мехонской церковно-приходской школе."
"Академия Наук, в поощрение трудов Первушина, исхлопотала у Святейшего Синода высылки ему математических книг на 190 ₽.","Академия Наук, в поощрение трудов Первушина, исхлопотала у Святейшего Синода высылки ему математических книг на 190 рублей."
"Синод подарил математическую литературу на сумму 190 ₽.","Синод подарил математическую литературу на сумму 190 рублей."
"На оборотной стороне знака — рельефная надпись: «ЗА БЛАГОДЕЯНИЕ» и № знака отличия.","На оборотной стороне знака — рельефная надпись: «ЗА БЛАГОДЕЯНИЕ» и номер знака отличия."
"На границах этих поясов напряжение = нулю.","На границах этих поясов напряжение равно нулю."
"не = нулю.","не равно нулю."
"не = нулю.","не равно нулю."
"не = нулю).","не равно нулю)."
"G-Force BARS экипаж: Борис Гадасин и Игорь Петенко, стартовый № 207, технический сход","G-Force BARS экипаж: Борис Гадасин и Игорь Петенко, стартовый номер 207, технический сход"
"G-Force BARS экипаж: Андрей Н и Владимир Н, стартовый № 209, технический сход","G-Force BARS экипаж: Андрей Н и Владимир Н, стартовый номер 209, технический сход"
"G-Force BARS экипаж: Андрей Рудской и Евгений Загороднюк , стартовый № 212,","G-Force BARS экипаж: Андрей Рудской и Евгений Загороднюк , стартовый номер 212,"
"Пущен 30 декабря 1934 года, получил № 12, начальная мощность шести печей завода составила 200 тонн чёрного весового хлеба в сутки.","Пущен 30 декабря 1934 года, получил номер 12, начальная мощность шести печей завода составила 200 тонн чёрного весового хлеба в сутки."
"«Скай» стали вторыми на востоке и получили четвёртый № посева, пропустив первый раунд плей-офф.","«Скай» стали вторыми на востоке и получили четвёртый номер посева, пропустив первый раунд плей-офф."
"Третий студийный альбом Error, включающий шесть треков с Mayday + восемь новых песен, был выпущен в июне 2022 года[12].","Третий студийный альбом Error, включающий шесть треков с Mayday плюс восемь новых песен, был выпущен в июне 2022 года[12]."
"Температура воды даже в летнее время не поднимается выше 16-18 °.","Температура воды даже в летнее время не поднимается выше 16-18 градусов."
"В 2012 году Центральным банком Российской Федерации была выпущена монета (2 ₽, сталь с никелевым гальваническим покрытием) из серии «Полководцы и герои Отечественной войны 1812 года» с изображением на реверсе портрета генерала от инфантерии Д. С. Дохтурова.","В 2012 году Центральным банком Российской Федерации была выпущена монета (2 рубля, сталь с никелевым гальваническим покрытием) из серии «Полководцы и герои Отечественной войны 1812 года» с изображением на реверсе портрета генерала от инфантерии Д. С. Дохтурова."
"К середине 2013 года Manjaro находился в стадии β-тестирования, несмотря на ключевые элементы финальной системы, такие как графический установщик (затем форк установщика Antergos), менеджер пакетов (Pacman) с фронтендами, Pamac для графической оболочки Xfce, Octopi (Qt) для своей версии Openbox, MHWD (Manjaro HardWare Detection — средство для обнаружения свободных и проприетарных видеодрайверов), и Manjaro Settings Manager — системные настройки.","К середине 2013 года Manjaro находился в стадии бета-тестирования, несмотря на ключевые элементы финальной системы, такие как графический установщик (затем форк установщика Antergos), менеджер пакетов (Pacman) с фронтендами, Pamac для графической оболочки Xfce, Octopi (Qt) для своей версии Openbox, MHWD (Manjaro HardWare Detection — средство для обнаружения свободных и проприетарных видеодрайверов), и Manjaro Settings Manager — системные настройки."
"Выпуски серии 0.8.x были последними версиями Manjaro, в которых использовался № версии.","Выпуски серии 0.8.x были последними версиями Manjaro, в которых использовался номер версии."
"На февраль 2016 года был только α-выпуск для Raspberry Pi 2 в 3 видах: Minimal, Base, Server.","На февраль 2016 года был только альфа-выпуск для Raspberry Pi 2 в 3 видах: Minimal, Base, Server."
"Книга «Знак Трёх» была номинирована на премию Amazon's Best Books of the Year (2007) в категории Middle Readers и заняла шестое место из десяти, набрав шесть % голосов.","Книга «Знак Трёх» была номинирована на премию Amazon's Best Books of the Year (2007) в категории Middle Readers и заняла шестое место из десяти, набрав шесть процентов голосов."
"В июне 2017 года Джейден переехал из дома своих родителей в дом стоимостью 4 миллиона $ в Хидден-Хиллз.","В июне 2017 года Джейден переехал из дома своих родителей в дом стоимостью 4 миллиона долларов в Хидден-Хиллз."
"Мировая индустрия электронного обучения еще в 2000 году составляла 48 млрд $.","Мировая индустрия электронного обучения еще в 2000 году составляла 48 млрд долларов."
"Поклонникам группы было предложено оставить телефонные № в чате, чтобы Бенджамин Джаред Миллер и Джон Фамильетти сами могли перезвонить и пообщаться с фанатами.","Поклонникам группы было предложено оставить телефонные номера в чате, чтобы Бенджамин Джаред Миллер и Джон Фамильетти сами могли перезвонить и пообщаться с фанатами."
"Владелец запросил за имение 16 тысяч ₽, которых у Д. И. Менделеева не было и тогда Д. И. Менделеев и Н. П. Ильин купили этот имение в складчину.","Владелец запросил за имение 16 тысяч рублей, которых у Д. И. Менделеева не было и тогда Д. И. Менделеев и Н. П. Ильин купили этот имение в складчину."
"Средний доход на одно домашнее хозяйство в городе составил 21 612 $ США, а средний доход на одну семью — 28 665 $.","Средний доход на одно домашнее хозяйство в городе составил 21 612 долларов США, а средний доход на одну семью — 28 665 долларов."
"При этом мужчины имели средний доход в 27 384 $ США в год против 17 289 $ среднегодового дохода у женщин.","При этом мужчины имели средний доход в 27 384 долларов США в год против 17 289 долларов среднегодового дохода у женщин."
"Доход на душу населения в городе составил 11 515 $ в год.","Доход на душу населения в городе составил 11 515 долларов в год."
"Все четыре сингла заняли первое место в танцевальном хит-параде Dance Club Songs в США, увеличив её рекорд как исполнителя с наибольшим количеством песен № один в одном единственном чарте Billboard, в общей сложности до 50.","Все четыре сингла заняли первое место в танцевальном хит-параде Dance Club Songs в США, увеличив её рекорд как исполнителя с наибольшим количеством песен номер один в одном единственном чарте Billboard, в общей сложности до 50."
"По сообщениям СМИ, участие певицы эфире обошлось Европейскому вещательному союзу в 1 миллион $, за что заплатит израильско-канадский бизнесмен Сильван Адамс.","По сообщениям СМИ, участие певицы эфире обошлось Европейскому вещательному союзу в 1 миллион долларов, за что заплатит израильско-канадский бизнесмен Сильван Адамс."
"К этому моменту игра в Steam продавалась за 30 $, после релиза версия для РС будет стоить 40 $, консольные версии оценивались в 50 $ (при этом цена в Xbox Game Preview должна была повыситься).","К этому моменту игра в Steam продавалась за 30 долларов, после релиза версия для РС будет стоить 40 долларов, консольные версии оценивались в 50 долларов (при этом цена в Xbox Game Preview должна была повыситься)."
"В 50-е годы XX века «Фортинайнерс» славились своей группой игроков нападения, которой дали прозвище «Бэкфилд на миллион $» – в неё входили четыре будущих члена Зала Славы американского футбола – квотербек Уай Эй Титтл и раннинбеки Джон Генри Джонсон, Хью МакЭлхенни и Джо Перри.","В 50-е годы XX века «Фортинайнерс» славились своей группой игроков нападения, которой дали прозвище «Бэкфилд на миллион долларов» – в неё входили четыре будущих члена Зала Славы американского футбола – квотербек Уай Эй Титтл и раннинбеки Джон Генри Джонсон, Хью МакЭлхенни и Джо Перри."
"Гарсия и Террелл Оуэнс, который зарекомендовал себя в качестве принимающего № 1 в команде, впервые были выбраны в Пробоул.","Гарсия и Террелл Оуэнс, который зарекомендовал себя в качестве принимающего номер 1 в команде, впервые были выбраны в Пробоул."
"Здание посольства Швеции — историческое здание XIX века в Минске, памятник архитектуры (№ 711Е000001).","Здание посольства Швеции — историческое здание XIX века в Минске, памятник архитектуры (номер 711Е000001)."
"* «Dance Number» (ダンス・ナンバー Танцевальный №)","* «Dance Number» (ダンス・ナンバー Танцевальный номер)"
"Команда основателей начала свою деятельность с начальным фондом в размере 100 000 $ США, собранным от друзей и семьи.","Команда основателей начала свою деятельность с начальным фондом в размере 100 000 долларов США, собранным от друзей и семьи."
"В 2021 году компания получила контракт на 7,2 млн $ от ВВС США на свои малые беспилотные авиационные комплексы (БАС).","В 2021 году компания получила контракт на 7,2 млн долларов от ВВС США на свои малые беспилотные авиационные комплексы (БАС)."
"В ноябре того же года, согласно пресс-релизам компании, The Dallas Morning News сообщила, что после раунда финансирования компания была оценена более чем в 1 миллиард $.","В ноябре того же года, согласно пресс-релизам компании, The Dallas Morning News сообщила, что после раунда финансирования компания была оценена более чем в 1 миллиард долларов."
"В июне 2022 г. TechCrunch процитировал пресс-релиз компании, оценивающей себя в 2,3 миллиарда $.","В июне 2022 г. TechCrunch процитировал пресс-релиз компании, оценивающей себя в 2,3 миллиарда долларов."
"FedScoop сообщила, что стоимость контракта составляет 60 миллионов $.","FedScoop сообщила, что стоимость контракта составляет 60 миллионов долларов."
"Изото́пы (от др.-греч. ἴσος «равный; одинаковый» + τόπος «место») — разновидности атомов (и ядер) химического элемента, имеющие одинаковый атомный №, но разные массовые числа.","Изото́пы (от др.-греч. ἴσος «равный; одинаковый» + τόπος «место») — разновидности атомов (и ядер) химического элемента, имеющие одинаковый атомный номер, но разные массовые числа."
"На март 2017 года известно 3437 изотопов всех элементов, из них 254 стабильных, 29 условно-стабильных (с периодом полураспада более 10 миллиардов лет), 294 (9 %) изотопы трансурановых элементов, 1209 (38 %) нейтронно-избыточных и 1277 (40 %) протонно-избыточных (то есть отклоняющихся от линии β-стабильности в сторону избытка нейтронов или протонов, соответственно).","На март 2017 года известно 3437 изотопов всех элементов, из них 254 стабильных, 29 условно-стабильных (с периодом полураспада более 10 миллиардов лет), 294 (9 %) изотопы трансурановых элементов, 1209 (38 %) нейтронно-избыточных и 1277 (40 %) протонно-избыточных (то есть отклоняющихся от линии бета-стабильности в сторону избытка нейтронов или протонов, соответственно)."
"Государь повелел ему заплатить Желябужским за увечье вдвое (750 ₽ с полтиною), и сверх того "за озорничество" и за запирательство приговорил высечь его кнутом.","Государь повелел ему заплатить Желябужским за увечье вдвое (750 рублей с полтиною), и сверх того "за озорничество" и за запирательство приговорил высечь его кнутом."
"Общество арендовало в Петровско-Разумовском территорию и здания усадьбы, которая в январе 1861 года по высочайшему повелению была выкуплена в казну за 250 тысяч ₽ специально «с целью учреждения агрономического института, фермы и других сельскохозяйственных заведений».","Общество арендовало в Петровско-Разумовском территорию и здания усадьбы, которая в январе 1861 года по высочайшему повелению была выкуплена в казну за 250 тысяч рублей специально «с целью учреждения агрономического института, фермы и других сельскохозяйственных заведений»."
"Полный курс обучения продолжался 4 года; за слушание лекций взималась плата 25 ₽ в год, а за один предмет — 5 ₽.","Полный курс обучения продолжался 4 года; за слушание лекций взималась плата 25 рублей в год, а за один предмет — 5 рублей."
"Цветовая модель RGB может использовать разные базовые цвета (в том числе, цвета не реализуемые физически), разную цветовую температуру для «белой точки», и разный показатель γ-коррекции.","Цветовая модель RGB может использовать разные базовые цвета (в том числе, цвета не реализуемые физически), разную цветовую температуру для «белой точки», и разный показатель гамма-коррекции."
"Здесь уместным будет отметить, что Старинный театр «поглотил» около 20 тысяч ₽ — деньги немалые по тем временам, однако известно, что бюджет некоторых современных ему постановок многократно превышал названную сумму, так что в значительной степени эта затея держалась на альтруизме и энтузиазме.","Здесь уместным будет отметить, что Старинный театр «поглотил» около 20 тысяч рублей — деньги немалые по тем временам, однако известно, что бюджет некоторых современных ему постановок многократно превышал названную сумму, так что в значительной степени эта затея держалась на альтруизме и энтузиазме."
"В 1961 году продолжил карьеру в «Милане», за который сыграл 4 матча, но ни разу не смог забить гол, однако, всё = стал вместе с клубом чемпионом Италии, после чего в 1962 году вернулся на родину где ещё 6 лет, до 1968 года, выступал за клуб «Данубио».","В 1961 году продолжил карьеру в «Милане», за который сыграл 4 матча, но ни разу не смог забить гол, однако, всё равно стал вместе с клубом чемпионом Италии, после чего в 1962 году вернулся на родину где ещё 6 лет, до 1968 года, выступал за клуб «Данубио»."
"Во-первых, имеется возможность быстрого, обзорного ознакомления со всем репертуаром сообщений, включенных в № или книгу, что в свою очередь даёт возможность получить первичную, целостную ориентацию во всём объеме и разнообразии информации.","Во-первых, имеется возможность быстрого, обзорного ознакомления со всем репертуаром сообщений, включенных в номер или книгу, что в свою очередь даёт возможность получить первичную, целостную ориентацию во всём объеме и разнообразии информации."
"В первые годы работы с The Grateful Dead Гарсия играл на гитаре Guild, а затем перешёл на Gibson, + к этому иногда использовал и Fender Stratocaster.","В первые годы работы с The Grateful Dead Гарсия играл на гитаре Guild, а затем перешёл на Gibson, плюс к этому иногда использовал и Fender Stratocaster."
"В 2010 году Управление древностей Израиля завершило двухмесячную реставрацию и чистку Яффских ворот — что было частью начатого в 2007 году проекта, стоимостью 4 миллиона $, по обновлению стен Старого города по всей их длине.","В 2010 году Управление древностей Израиля завершило двухмесячную реставрацию и чистку Яффских ворот — что было частью начатого в 2007 году проекта, стоимостью 4 миллиона долларов, по обновлению стен Старого города по всей их длине."
