question,answer
"После завершения спортивной карьеры в 1960—1968 гг работал тренером по лыжным гонкам в коллективе физической культуры «Уралмаша», состоял в заводском спортивном клубе и возглавлял заводскую сборную команду по лыжным гонкам.","После завершения спортивной карьеры в 1960—1968 годах работал тренером по лыжным гонкам в коллективе физической культуры «Уралмаша», состоял в заводском спортивном клубе и возглавлял заводскую сборную команду по лыжным гонкам."
"ум. 6 сентября 1993 года в Екатеринбурге в возрасте 63 лет.","Умер 6 сентября 1993 года в Екатеринбурге в возрасте 63 лет."
"Ванчур — д. в Шиловском районе Рязанской области в составе Боровского сельского поселения.","Ванчур — деревня в Шиловском районе Рязанской области в составе Боровского сельского поселения."
"д. Ванчур расположена на Окско-Донской равнине на ручье Ванчур (приток Тырницы) в 10 км к востоку от пгт Шилово.","Деревня Ванчур расположена на Окско-Донской равнине на ручье Ванчур (приток Тырницы) в 10 км к востоку от пгт Шилово."
"д. Ванчур находится в окружении лесных массивов и длительное время славилась как излюбленное место грибников.","Деревня Ванчур находится в окружении лесных массивов и длительное время славилась как излюбленное место грибников."
"К западу от нее протекает р. Тырница и расположено урочище Лес Чистый.","К западу от нее протекает река Тырница и расположено урочище Лес Чистый."
"В армянском языке ван — селение, д., местожительство, обитаемое место.","В армянском языке ван — селение, деревня, местожительство, обитаемое место."
"Н. П. Милонов выводил назв. деревни Ванчур от эрзя-мордовского «сур» — палец.","Н. П. Милонов выводил название деревни Ванчур от эрзя-мордовского «сур» — палец."
"Михайловские краеведы И. Журкин и Б. Катагощин и шиловский краевед А. П. Гаврилов отмечали, что д. получила назв. по ручью Сухой Ванчур, на котором расположена.","Михайловские краеведы И. Журкин и Б. Катагощин и шиловский краевед А. П. Гаврилов отмечали, что деревня получила название по ручью Сухой Ванчур, на котором расположена."
"А. П. Гаврилов приводит два местных предания, по одному из которых назв. деревни произошло от им. богатыря Ванчура, к-рый был убит неподалеку.","А. П. Гаврилов приводит два местных предания, по одному из которых название деревни произошло от имени богатыря Ванчура, который был убит неподалеку."
"В «Списках населенных мест Российской империи» за 1862 г. д. упоминается с двойным названием — Никитина, Ванчур тож, при речке Ванчур.","В «Списках населенных мест Российской империи» за 1862 г. деревня упоминается с двойным названием — Никитина, Ванчур тож, при речке Ванчур."
"К 1891 г., по данным И. В. Добролюбова, д. Никитина, Ванчур тож, относилась к приходу Никольской церкви села Березово и в ней насчитывалось 68 дворов.","К 1891 г., по данным И. В. Добролюбова, деревня Никитина, Ванчур тож, относилась к приходу Никольской церкви села Березово и в ней насчитывалось 68 дворов."
"Из деревни Ванчур имеется выезд на проходящую севернее автомобильную дорогу регионального значения Р125: «Ряжск — Касимов — ниж. Новгород».","Из деревни Ванчур имеется выезд на проходящую севернее автомобильную дорогу регионального значения Р125: «Ряжск — Касимов — Нижний Новгород»."
"Жабокричка (укр. Жабокричка) — с. на Украине, находится в Чечельницком районе Винницкой области.","Жабокричка (укр. Жабокричка) — село на Украине, находится в Чечельницком районе Винницкой области."
"нас. по переписи 2001 года составляет 618 чел.","Население по переписи 2001 года составляет 618 человек."
"Занимает пл. 2,46 км².","Занимает площадь 2,46 км²."
"24812, Винницкая область, Чечельницкий р-н, с. Каташин, ул. Ленина, 68","24812, Винницкая область, Чечельницкий район, с. Каташин, ул. Ленина, 68"
"Махмуд II ибн Мухаммад (перс. محمود دوم سلجوقی‎; 1105 — 1131) — сельджукский султан Ирака, вошедший на престол в 1118 г после смерти своего отца Мухаммада I.","Махмуд II ибн Мухаммад (перс. محمود دوم سلجوقی‎; 1105 — 1131) — сельджукский султан Ирака, вошедший на престол в 1118 году после смерти своего отца Мухаммада I."
"В начале правления Махмуда его вассал какуид Гаршасп II, к-рый был зятем его отца Мухаммада I, попал в опалу; клевета о нём распространилась по двору.","В начале правления Махмуда его вассал какуид Гаршасп II, который был зятем его отца Мухаммада I, попал в опалу; клевета о нём распространилась по двору."
"Ахмад согласился и в 1119 г отправился с армией на з., где он вместе с «пятью царями» победил Махмуда в Саве.","Ахмад согласился и в 1119 году отправился с армией на запад, где он вместе с «пятью царями» победил Махмуда в Саве."
"Молодой брат Махмуда — Масуд восстал против него в 1120 г, но гражд. война закончилась в следующем г из-за вмешательства атабека Мосула Ак-Сункура аль-Бурзуки, а Масуд был помилован.","Молодой брат Махмуда — Масуд восстал против него в 1120 году, но гражданская война закончилась в следующем году из-за вмешательства атабека Мосула Ак-Сункура аль-Бурзуки, а Масуд был помилован."
"В 1127 г он назначил Ануширвана ибн Халида визирем, но на след. г уволил его.","В 1127 году он назначил Ануширвана ибн Халида визирем, но на следующий год уволил его."
"В 1129 г Махмуд официально признал власть Зенги, к-рый поддерживал его восстание против халифа Багдада аль-Мустаршида в Сирии и Северном Ираке.","В 1129 году Махмуд официально признал власть Зенги, который поддерживал его восстание против халифа Багдада аль-Мустаршида в Сирии и Северном Ираке."
"Махмуд ум. в 1131 г в возрасте 26 лет.","Махмуд умер в 1131 году в возрасте 26 лет."
"За его смертью последовала гражд. война между его сыном Даудом, племянником Масудом и атабеком Тогрулом II.","За его смертью последовала гражданская война между его сыном Даудом, племянником Масудом и атабеком Тогрулом II."
"Первая Португальская респ. (порт. Primeira República Portuguesa) — 16-летний период в истории Португалии между революцией 1910 года и государственным переворотом 1926 года.","Первая Португальская республика (порт. Primeira República Portuguesa) — 16-летний период в истории Португалии между революцией 1910 года и государственным переворотом 1926 года."
"После республиканского восстания 5 октября 1910 года, свергнувшего короля Мануэла II, в 1911 г была принята республ. конституция, провозгласившая парламентский режим с небольшой властью в руках президента и двухпалатную систему.","После республиканского восстания 5 октября 1910 года, свергнувшего короля Мануэла II, в 1911 году была принята республиканская конституция, провозгласившая парламентский режим с небольшой властью в руках президента и двухпалатную систему."
"Особое внимание уделялось ликвидации засилья Католической церкви: были ликвидированы все религиозные титулы, церковь и гос-во были официально разделены в апреле 1911 года, церк. собственность попала в светские руки.","Особое внимание уделялось ликвидации засилья Католической церкви: были ликвидированы все религиозные титулы, церковь и государство были официально разделены в апреле 1911 года, церковная собственность попала в светские руки."
"Часы, отведённые на религ. образование, были урезаны более чем вдвое, кол-во духовных семинарий было сокращено наполовину.","Часы, отведённые на религиозное образование, были урезаны более чем вдвое, количество духовных семинарий было сокращено наполовину."
"В первые два года существования республики было проведено много демократических реформ: началось расширение системы всеобщего школьного образования, в 1911 г португальские рабочие получили право на забастовку, была также проведена налоговая реформа.","В первые два года существования республики было проведено много демократических реформ: началось расширение системы всеобщего школьного образования, в 1911 году португальские рабочие получили право на забастовку, была также проведена налоговая реформа."
"Первый республ. парламент был избран в мае 1911 года.","Первый республиканский парламент был избран в мае 1911 года."
"В период первой республики страна испытывала крайнюю нестабильность — с 1910 по 1926 гг. сменилось 44 правительства, произошло 24 восстания, 158 всеобщих забастовок и 17 попыток государственного переворота с участием недовольных военных.","В период первой республики страна испытывала крайнюю нестабильность — с 1910 по 1926 годы сменилось 44 правительства, произошло 24 восстания, 158 всеобщих забастовок и 17 попыток государственного переворота с участием недовольных военных."
"Португальская республ. партия, более изв. как демокр. партия во главе с Афонсу Аугушту да Коштой оставалась главной политической силой республики.","Португальская республиканская партия, более известная как Демократическая партия во главе с Афонсу Аугушту да Коштой оставалась главной политической силой республики."
"Оппозиционные силы стали использовать насилие как метод получения власти, так как не было подлинно демократической политической и парламентской традиции; почти все политические фракции боролись за радикальные преобразования, которые положили бы кон. неподвижности, характерной для Дома Браганса.","Оппозиционные силы стали использовать насилие как метод получения власти, так как не было подлинно демократической политической и парламентской традиции; почти все политические фракции боролись за радикальные преобразования, которые положили бы конец неподвижности, характерной для Дома Браганса."
"В начале Первой мир. войны Португалия была нейтральным государством, но в феврале 1916 года вступила в войну на стороне Антанты.","В начале Первой мировой войны Португалия была нейтральным государством, но в феврале 1916 года вступила в войну на стороне Антанты."
"демокр. партия (официально Португальская республ. партия) увидела в участии в войне уникальную возможность для достижения своих целей: положить кон. угрозе иностранной оккупации колоний, а внутри страны создать нац. консенсус вокруг режима и даже вокруг партии.","Демократическая партия (официально Португальская республиканская партия) увидела в участии в войне уникальную возможность для достижения своих целей: положить конец угрозе иностранной оккупации колоний, а внутри страны создать национальный консенсус вокруг режима и даже вокруг партии."
"Эти внутренние цели не были достигнуты, так как финансовые трудности Португалии помешали сформировать адекватный контингент для войны, хотя пр-во и послало армию из почти 12 000 солдат во Францию.","Эти внутренние цели не были достигнуты, так как финансовые трудности Португалии помешали сформировать адекватный контингент для войны, хотя правительство и послало армию из почти 12 000 солдат во Францию."
"Отсутствие единого мнения об участии Португалии в войне сделало возможным появление двух диктатур во главе с Жоакимом Пиментой де Каштру (янв. — май 1915 года) и Сидониу Паишем (1917—1918 гг.), получившим прозвище «през.-король».","Отсутствие единого мнения об участии Португалии в войне сделало возможным появление двух диктатур во главе с Жоакимом Пиментой де Каштру (январь — май 1915 года) и Сидониу Паишем (1917—1918 годы), получившим прозвище «Президент-король»."
"8 дек. 1917 года Сидониу Паиш установил в стране полудиктаторский режим.","8 декабря 1917 года Сидониу Паиш установил в стране полудиктаторский режим."
"гос-во проводило интервенционистскую экономическую политику, преследуя профсоюзы и рабочие движения.","Государство проводило интервенционистскую экономическую политику, преследуя профсоюзы и рабочие движения."
"Сидониу Паиш также пытался восстановить обществ. порядок, сделав республику более приемлемой моделью для монархистов и католиков, которые всё ещё оставались политической силой (их представляла, в частности, партия Португальский католический центр).","Сидониу Паиш также пытался восстановить общественный порядок, сделав республику более приемлемой моделью для монархистов и католиков, которые всё ещё оставались политической силой (их представляла, в частности, партия Португальский католический центр)."
"Но правление Паиша закончилось 14 дек. 1918 года его убийством.","Но правление Паиша закончилось 14 декабря 1918 года его убийством."
"В 1919 г произошла неудачная попытка восстановления монархии.","В 1919 году произошла неудачная попытка восстановления монархии."
"Португальское об-во, опьянённое первичной демократизацией и крайней либерализацией, вскоре столкнулось с их побочными явлениями, с которыми в силу ряда культурно-исторических особенностей было не в состоянии справиться.","Португальское общество, опьянённое первичной демократизацией и крайней либерализацией, вскоре столкнулось с их побочными явлениями, с которыми в силу ряда культурно-исторических особенностей было не в состоянии справиться."
"Финансовый махинатор Артур Виржилиу Рейш осуществил грандиозную аферу, заказав в 1925 г вып. наличных эскудо, действуя якобы от им. Португальского банка.","Финансовый махинатор Артур Виржилиу Рейш осуществил грандиозную аферу, заказав в 1925 году выпуск наличных эскудо, действуя якобы от имени Португальского банка."
"В особо крупных масштабах в коррупции погрязло пр-во Антониу Марии да Силвы.","В особо крупных масштабах в коррупции погрязло правительство Антониу Марии да Силвы."
"К 1926 г португальские демократы окончательно утратили доверие народа, особенно крестьян на севере страны, которые оставались глубоко религиозны даже в период церковных гонений.","К 1926 году португальские демократы окончательно утратили доверие народа, особенно крестьян на севере страны, которые оставались глубоко религиозны даже в период церковных гонений."
"К середине 1920-х годов нац. и междунар. полит. практика показывали, что только с помощью авторитарного стабильного правительства можно установить обществ. порядок и восстановить политическую ситуацию.","К середине 1920-х годов национальная и международная политическая практика показывали, что только с помощью авторитарного стабильного правительства можно установить общественный порядок и восстановить политическую ситуацию."
"нас. Лиссабона не пыталось защитить республику, а сами левые партии и их профсоюзы отказались сопротивляться перевороту, позволив власти перейти в руки армии.","Население Лиссабона не пыталось защитить республику, а сами левые партии и их профсоюзы отказались сопротивляться перевороту, позволив власти перейти в руки армии."
"Так образовалась Вторая португальская респ. 1926—1933 годов, а после принятия новой конституции она трансформировалась в так называемую диктатуру Антониу ди Салазара, получившую назв. Новое гос-во (1933—1976).","Так образовалась Вторая португальская республика 1926—1933 годов, а после принятия новой конституции она трансформировалась в так называемую диктатуру Антониу ди Салазара, получившую название Новое государство (1933—1976)."
"Протяжённость хребта составляет ок. 120 км.","Протяжённость хребта составляет около 120 км."
"высш. точка — гора Пэксан (1452 м).","Высшая точка — гора Пэксан (1452 м)."
"Хребет Пуктэбон пересекают жел. дорога и ш., соединяющие Пхеньян и Вонсан.","Хребет Пуктэбон пересекают железная дорога и шоссе, соединяющие Пхеньян и Вонсан."
"— М. : сов. энциклопедия, 1975.","— М. : Советская энциклопедия, 1975."
"— (Большая сов. энциклопедия : [в 30 т.] / гл. ред. А. М. Прохоров ; 1969—1978, т. 21).","— (Большая советская энциклопедия : [в 30 т.] / гл. ред. А. М. Прохоров ; 1969—1978, т. 21)."
"«Испытание» (англ. Spinning Into Butter) — амер. драма 2008 года с Сарой Джессикой Паркер в главной роли.","«Испытание» (англ. Spinning Into Butter) — американская драма 2008 года с Сарой Джессикой Паркер в главной роли."
"Действие происходит на территории элитного колледжа и развивается вокруг реакции белых руководителей на сообщение о т., что чернокожий студент первого курса получает анонимные письма с угрозами в свой адрес.","Действие происходит на территории элитного колледжа и развивается вокруг реакции белых руководителей на сообщение о том, что чернокожий студент первого курса получает анонимные письма с угрозами в свой адрес."
"В 2008 г фильм был отмечен на Кинофестивале в Монреале","В 2008 году фильм был отмечен на Кинофестивале в Монреале"
"Оригинальное назв. фильма — «Spinning Into Butter» — можно перевести как «Кружась в масле»","Оригинальное название фильма — «Spinning Into Butter» — можно перевести как «Кружась в масле»"
"офиц. сайт","Официальный сайт"
"Улица является одной из немногих городских улиц, не сменивших своё назв. после революции 1917 года, и единственной таковой на территории Визовского жилого района.","Улица является одной из немногих городских улиц, не сменивших своё название после революции 1917 года, и единственной таковой на территории Визовского жилого района."
"назв. улица получила по своему нагорному положению, так как вост. её ч. расположена на Никольской горке.","Название улица получила по своему нагорному положению, так как восточная её часть расположена на Никольской горке."
"Нагорная улица проходит с в. на з. между улицами Фролова (в самом начале — Синяева) и Татищева.","Нагорная улица проходит с восток на запад между улицами Фролова (в самом начале — Синяева) и Татищева."
"Улица начинается от улицы Крылова, после улицы Токарей делает поворот немного вправо и в т. же направлении (на з.) идёт до Верх-Исетского пруда, а затем два квартала вдоль него у самого берега.","Улица начинается от улицы Крылова, после улицы Токарей делает поворот немного вправо и в том же направлении (на запад) идёт до Верх-Исетского пруда, а затем два квартала вдоль него у самого берега."
"шир. проезжей части — в среднем ок. 6 м (по одной полосе в каждую сторону движения), в конечной части улицы сужается до 3-4 м.","Ширина проезжей части — в среднем около 6 м (по одной полосе в каждую сторону движения), в конечной части улицы сужается до 3-4 м."
"Именно это место было выбрано для строительства жилья вблизи завода, так как географич. положение улицы (на возвышенности) защищало жителей от выходов реки Исети во время весеннего половодья.","Именно это место было выбрано для строительства жилья вблизи завода, так как географическое положение улицы (на возвышенности) защищало жителей от выходов реки Исети во время весеннего половодья."
"Её нач. занимают корпус завода «Уралкабель» и среднеэтажные административные здания.","Её начало занимают корпус завода «Уралкабель» и среднеэтажные административные здания."
"Кварталы между улицами Токарей и Плотников застроены многоэтажной застройкой, кварталы в конце улицы заняты малоэтажным жильём («частным сектором»), к-рый, согласно Генплану Екатеринбурга, подлежит сносу и застройке на его месте новыми кварталами микрорайона «ВИЗ-Правобережный».","Кварталы между улицами Токарей и Плотников застроены многоэтажной застройкой, кварталы в конце улицы заняты малоэтажным жильём («частным сектором»), который, согласно Генплану Екатеринбурга, подлежит сносу и застройке на его месте новыми кварталами микрорайона «ВИЗ-Правобережный»."
"Однако из-за отсутствия финансирование стр-во отложено на неопределённый срок.","Однако из-за отсутствия финансирование строительство отложено на неопределённый срок."
"Пежув (пол. Perzów) — сельская гмина (волость) в Польше, входит как адм. единица в Кемпненский повет, Великопольское воеводство.","Пежув (пол. Perzów) — сельская гмина (волость) в Польше, входит как административная единица в Кемпненский повет, Великопольское воеводство."
"нас. — 3925 чел. (на 2004 г).","Население — 3925 человек (на 2004 год)."
"офиц. страница","Официальная страница"
"Проектное назв. у остановочного пункта — Речное, это назв. используется на некоторых картах.","Проектное название у остановочного пункта — Речное, это название используется на некоторых картах."
"По состоянию на май 2019 года обе посадочные платформы пребывают в замороженном состоянии: стр-во не ведётся, отсутствует ч. лестниц для спуска / подъёма на платформу.","По состоянию на май 2019 года обе посадочные платформы пребывают в замороженном состоянии: строительство не ведётся, отсутствует часть лестниц для спуска / подъёма на платформу."
"Проектирование и стр-во линии ведутся с 2010 года.","Проектирование и строительство линии ведутся с 2010 года."
"Планируемый ввод в эксплуатацию — 2019 г.","Планируемый ввод в эксплуатацию — 2019 год."
"В июне 2018 года «Интерфакс», со ссылкой на постановление, подписанное премьер-министром Дмитрием Медведевым, сообщил что пр-во РФ направит дополнительные 1,79 млрд руб. на достройку линии Лосево — Каменногорск.","В июне 2018 года «Интерфакс», со ссылкой на постановление, подписанное премьер-министром Дмитрием Медведевым, сообщил что правительство РФ направит дополнительные 1,79 млрд рублей на достройку линии Лосево — Каменногорск."
"Список глав государств в 751 г — 752 г — Список глав государств в 753 г — Список глав государств по годам","Список глав государств в 751 году — 752 год — Список глав государств в 753 году — Список глав государств по годам"
"Абхазия (Абазгия) — Леон I, кн. (ок. 745 — 767)","Абхазия (Абазгия) — Леон I, князь (ок. 745 — 767)"
"Кахетия — Арчил, кн. (736 — 786)","Кахетия — Арчил, князь (736 — 786)"
"Тао-Кларджети — Адарнас, кн. (742 — 779)","Тао-Кларджети — Адарнас, князь (742 — 779)"
"Китай (Династия Тан) — Сюань-цзун (Ли Лунцзи), имп. (712 — 756)","Китай (Династия Тан) — Сюань-цзун (Ли Лунцзи), император (712 — 756)"
"Тямпа — Рудраварман II, кн. (ок. 731 — ок. 758)","Тямпа — Рудраварман II, князь (ок. 731 — ок. 758)"
"вост. Англия —","Восточная Англия —"
"болг. царство — Севар, хан (738 — 753)","Болгарское царство — Севар, хан (738 — 753)"
"Венецианская респ. — Теодато Ипато, дож (742 — 755)","Венецианская республика — Теодато Ипато, дож (742 — 755)"
"визант. империя — Константин V, имп. (741 — 775)","Византийская империя — Константин V, император (741 — 775)"
"Захарий, папа рим. (741 — 752)","Захарий, папа римский (741 — 752)"
"Стефан II, папа рим. (752)","Стефан II, папа римский (752)"
"Стефан II (III), папа рим. (752 — 757)","Стефан II (III), папа римский (752 — 757)"
"Приморская Хорватия — Будимир, кн. (740 — 785)","Приморская Хорватия — Будимир, князь (740 — 785)"
"Макон — Тьерри I, гр. (733 — 791)","Макон — Тьерри I, граф (733 — 791)"
"Отён — Тьерри I, гр. (733 — 791)","Отён — Тьерри I, граф (733 — 791)"
"Шалон — Адалард, гр. (733 — ок. 765)","Шалон — Адалард, граф (733 — ок. 765)"
"Иоа́ннис Малоки́нис (греч. Ιωάννης Μαλοκίνης; 1880, Пирей, Греция — 1942) — греч. моряк и пловец, чемпион летних Олимпийских игр 1896.","Иоа́ннис Малоки́нис (греч. Ιωάννης Μαλοκίνης; 1880, Пирей, Греция — 1942) — греческий моряк и пловец, чемпион летних Олимпийских игр 1896."
"Малокинис был моряком Королевского флота, для моряков которого устроили отд. заплыв на играх.","Малокинис был моряком Королевского флота, для моряков которого устроили отдельный заплыв на играх."
"Иоаннис Малокинис на sports-reference.com Архивная копия от 15 дек. 2012 на Wayback Machine (англ.)","Иоаннис Малокинис на sports-reference.com Архивная копия от 15 декабря 2012 на Wayback Machine (англ.)"
"нас. составляет 1574 чел. (на 31 дек. 2006 года).","Население составляет 1574 человека (на 31 декабря 2006 года)."
"Занимает пл. 6,99 км².","Занимает площадь 6,99 км²."
"Во время Второй мир. войни в Ротлебероде находился филиал концентрационного лагеря Бухенвальд.","Во время Второй мировой войни в Ротлебероде находился филиал концентрационного лагеря Бухенвальд."
"офиц. страница","Официальная страница"
"Ставд-Дурт или Ставд-Дурта, Ставд-Дорта (осет. Ставд Дуртæ, Ставд Дортæ) — с. в Кировском районе Республики сев. Осетия — Алания.","Ставд-Дурт или Ставд-Дурта, Ставд-Дорта (осет. Ставд Дуртæ, Ставд Дортæ) — село в Кировском районе Республики Северная Осетия — Алания."
"адм. центр одноимённого сельского поселения.","Административный центр одноимённого сельского поселения."
"с. расположено в западной части Кировского района, на правом берегу реки Урух.","Село расположено в западной части Кировского района, на правом берегу реки Урух."
"пл. сельского поселения составляет — 9.5 км2.","Площадь сельского поселения составляет — 9.5 км2."
"Большую ч. площади занимают сельскохозяйственные угодья.","Большую часть площади занимают сельскохозяйственные угодья."
"Среднегодовая температура составляет +9,0°С. Температура самого холодного месяца (янв.) составляет ок. -4,0°С, самого тёплого месяца (июль) — +23,0°С. Зима сравнительно мягкая с небольшими морозами и наступает в середине дек.","Среднегодовая температура составляет +9,0°С. Температура самого холодного месяца (январь) составляет около -4,0°С, самого тёплого месяца (июль) — +23,0°С. Зима сравнительно мягкая с небольшими морозами и наступает в середине декабря."
"Среднее кол-во осадков в г составляет ок. 600 мм.","Среднее количество осадков в год составляет около 600 мм."
"Самыми дождливыми месяцами в г являются май и июнь.","Самыми дождливыми месяцами в году являются май и июнь."
"с. основано в 1923 г переселяющимися с гор на предгорья осетинами.","Село основано в 1923 году переселяющимися с гор на предгорья осетинами."
"Со временем в с. начали переселяться семьи из других близлежащих сёл, в частности из сёл Новый Урух и Средний Урух.","Со временем в село начали переселяться семьи из других близлежащих сёл, в частности из сёл Новый Урух и Средний Урух."
"В 1924 г к селу прирезана ч. земель Средне-Урухского юрта.","В 1924 году к селу прирезана часть земель Средне-Урухского юрта."
"Весной 1924 года в с. были переселены мн. жители из Карца и Тамиска, пострадавшие от стихийного бедствия.","Весной 1924 года в село были переселены многие жители из Карца и Тамиска, пострадавшие от стихийного бедствия."
"Ими был образован отд. квартал в селе.","Ими был образован отдельный квартал в селе."
