question,answer
"гл. тренер национальной сборной Парагвая Хосе Дуранд Лагуна вызвал Каррераса на первый чемпионат мира 1930, к-рый прошёл в Уругвае.","Главный тренер национальной сборной Парагвая Хосе Дуранд Лагуна вызвал Каррераса на первый чемпионат мира 1930, который прошёл в Уругвае."
"Жиренайгыр (каз. Жиренайғыр) — с. в Жамбылском районе Алматинской области Казахстана.","Жиренайгыр (каз. Жиренайғыр) — село в Жамбылском районе Алматинской области Казахстана."
"В 1999 г нас. села составляло 69 чел. (37 мужчин и 32 женщины).","В 1999 году население села составляло 69 человек (37 мужчин и 32 женщины)."
"По данным переписи 2009 года, в селе проживало 87 чел. (46 мужчин и 41 женщина).","По данным переписи 2009 года, в селе проживало 87 человек (46 мужчин и 41 женщина)."
"«Помнить или забыть» (латыш. Atcerēties vai aizmirst) — драма режиссёра Яниса Стрейча, снятая в 1981 г на Рижской киностудии по сценарию Олега Руднева.","«Помнить или забыть» (латыш. Atcerēties vai aizmirst) — драма режиссёра Яниса Стрейча, снятая в 1981 году на Рижской киностудии по сценарию Олега Руднева."
"У них иностр. машина и престижная квартира в центре города.","У них иностранная машина и престижная квартира в центре города."
"По ошибке медсестры, новорождённый, направленный в реанимационное отд., был назван умершим.","По ошибке медсестры, новорождённый, направленный в реанимационное отделение, был назван умершим."
"Через неск. лет у Нины просыпается материнское чувство, и она не находит себе места.","Через несколько лет у Нины просыпается материнское чувство, и она не находит себе места."
"Жизнь поставила перед ними такие вопр., на которые невозможно найти ответ.","Жизнь поставила перед ними такие вопросы, на которые невозможно найти ответ."
"Эдуард Павулс — худ. Бертуланс","Эдуард Павулс — художник Бертуланс"
"реж.: Янис Стрейч","Режиссёр: Янис Стрейч"
"худ.: Василий Масс","Художник: Василий Масс"
"(О худож. фильме «Помнить или забыть», реж. Ян Стрейч) // сов. экран, 1982 , № 22. — с. 6.","(О худож. фильме «Помнить или забыть», реж. Ян Стрейч) // Советский экран, 1982 , № 22. — с. 6."
"Плахова Е. — Мадонна с торшером (Худож. фильмы «Родителей не выбирают» и «Помнить или забыть») // лит. газ., 21 дек. 1983.","Плахова Е. — Мадонна с торшером (Худож. фильмы «Родителей не выбирают» и «Помнить или забыть») // Литературная газета, 21 декабря 1983."
"Все попытки сближения натыкаются на скопившееся за гг. брака раздражение и завершаются ссорами.","Все попытки сближения натыкаются на скопившееся за годы брака раздражение и завершаются ссорами."
"13 января — през. Нигера Махамаду Иссуфу встретился с послом России в Нигере Алексеем Дульяном и генеральным директором Зарубежводстроя, Ярославом Шалимовым.","13 января — президент Нигера Махамаду Иссуфу встретился с послом России в Нигере Алексеем Дульяном и генеральным директором Зарубежводстроя, Ярославом Шалимовым."
"Темой разговора было стр-во плотины в Кандаджи.","Темой разговора было строительство плотины в Кандаджи."
"рос. делегация заверила президента, что в сентябре подготовительные работы будут завершены и начнутся работы по сооружению временной плотины для отвода воды.","Российская делегация заверила президента, что в сентябре подготовительные работы будут завершены и начнутся работы по сооружению временной плотины для отвода воды."
"22 января — през. Нигера Махамаду Иссуфу совершил визит в город Арлит, где участвовал в открытии 8-го фестиваля Аира, форума по вопросам мира, безопасности и развития Сахары и Сахели, а также в открытии туристического сезона в регионе Агадес, закрытого четыре года из-за политической нестабильности.","22 января — президент Нигера Махамаду Иссуфу совершил визит в город Арлит, где участвовал в открытии 8-го фестиваля Аира, форума по вопросам мира, безопасности и развития Сахары и Сахели, а также в открытии туристического сезона в регионе Агадес, закрытого четыре года из-за политической нестабильности."
"3 февраля — през. Нигера Махамаду Иссуфу принял верительные грамоты шести новых послов: посла Турции Хасана Улусоя, посла Чехии Ярослава Сиро с резиденцией в Абудже (Нигерия), посла Мавритании Сиди Моххамеда ульд Хананы с резиденцией в Бамако (Мали), посла Омана Али бен Абдуллы аль Алави с резиденцией в Алжире, посла Габона Фаустина Мунгенги Нзигу с резиденцией в Абиджане (Кот-д'Ивуар) и посла Японии Сусуму Иноуэ с резиденцией в Абиджане (Кот-д'Ивуар).","3 февраля — президент Нигера Махамаду Иссуфу принял верительные грамоты шести новых послов: посла Турции Хасана Улусоя, посла Чехии Ярослава Сиро с резиденцией в Абудже (Нигерия), посла Мавритании Сиди Моххамеда ульд Хананы с резиденцией в Бамако (Мали), посла Омана Али бен Абдуллы аль Алави с резиденцией в Алжире, посла Габона Фаустина Мунгенги Нзигу с резиденцией в Абиджане (Кот-д'Ивуар) и посла Японии Сусуму Иноуэ с резиденцией в Абиджане (Кот-д'Ивуар)."
"Ка́ролис Криступович Диджю́лис (лит. Karolis Didžiulis; до 1940 года Гросманас, 19 августа 1894, д. Мандейкяй (ныне Шяуляйский р-н) — 24 мая 1958 года, Вильнюс) — литовский коммунистический активист, многолетний глава Литовской ССР (1940—58), вице-премьер и предс. Верховного Суда Литовской ССР (1947—58).","Ка́ролис Криступович Диджю́лис (лит. Karolis Didžiulis; до 1940 года Гросманас, 19 августа 1894, деревня Мандейкяй (ныне Шяуляйский район) — 24 мая 1958 года, Вильнюс) — литовский коммунистический активист, многолетний глава Литовской ССР (1940—58), вице-премьер и председатель Верховного Суда Литовской ССР (1947—58)."
"род. под именем Карлис Гроссманс в латышской семье, проживающей в Жемайтии.","Родился под именем Карлис Гроссманс в латышской семье, проживающей в Жемайтии."
"В 1919 г вступил в КПЛ, где в конце 1920 — 1921 г возглавлял отдел по вопросам транспорта нелегальной литературы.","В 1919 году вступил в КПЛ, где в конце 1920 — 1921 году возглавлял отдел по вопросам транспорта нелегальной литературы."
"В 1922 г был арестован и в первый раз заключён в тюрьму за свою деятельность.","В 1922 году был арестован и в первый раз заключён в тюрьму за свою деятельность."
"В тюрьме он также провёл 1928—1933 и 1936—1940 гг.","В тюрьме он также провёл 1928—1933 и 1936—1940 годы."
"В 1925 г окончил Коммунистический ун-т национальных меньшинств Запада им. Мархлевского в Москве.","В 1925 году окончил Коммунистический университет национальных меньшинств Запада им. Мархлевского в Москве."
"С 1927 года работал в Политбюро, а в 1927—1928 гг и 1934—1935 гг — в ЦК КПЛ.","С 1927 года работал в Политбюро, а в 1927—1928 годах и 1934—1935 годах — в ЦК КПЛ."
"Заседал в Верховном Совете Литовской ССР, будучи в гг 1940—1947 гг заместителем председателя ее Президиума.","Заседал в Верховном Совете Литовской ССР, будучи в годах 1940—1947 годах заместителем председателя ее Президиума."
"25 сентября 1957 года возглавляемый им суд приговорил к смертной казни одного из наиб. известных лесных братьев Адольфаса Раманаускаса.","25 сентября 1957 года возглавляемый им суд приговорил к смертной казни одного из наиболее известных лесных братьев Адольфаса Раманаускаса."
"В 1954—1958 гг имел мандат депутата Верховного Совета СССР.","В 1954—1958 годах имел мандат депутата Верховного Совета СССР."
"Во времена Советского Союза был покровителем многочисленных учреждений в Литве, в т. числе технической школы в Шяуляй.","Во времена Советского Союза был покровителем многочисленных учреждений в Литве, в том числе технической школы в Шяуляй."
"пам. Константину Эдуардовичу Циолковскому в городе Боровске (Калужская область) был установлен в 2007 г.","Памятник Константину Эдуардовичу Циолковскому в городе Боровске (Калужская область) был установлен в 2007 году."
"Дата установки памятника — 17 сентября, в день рождения К. Э. Циолковского, пам. получил назв. «Сельский учитель».","Дата установки памятника — 17 сентября, в день рождения К. Э. Циолковского, памятник получил название «Сельский учитель»."
"пам. находится на территории сквера вдоль улицы сов.","Памятник находится на территории сквера вдоль улицы Советская."
"Ранее на этом месте располагался бюст Циолковского, к-рый был установлен здесь в 1960 гг.","Ранее на этом месте располагался бюст Циолковского, который был установлен здесь в 1960 годах."
"Позднее, в конце 1980-х годов, бронз. бюст «отца космонавтики» был утрачен.","Позднее, в конце 1980-х годов, бронзовый бюст «отца космонавтики» был утрачен."
"В Боровске было принято решение установить пам. основателю космонавтики в связи с тем, что в этом городе он жил и работал над своими трудами, в т. числе и посвящёнными космонавтике, более двенадцати лет, а также с целью восстановить монумент, утраченный в перестроечный период.","В Боровске было принято решение установить памятник основателю космонавтики в связи с тем, что в этом городе он жил и работал над своими трудами, в том числе и посвящёнными космонавтике, более двенадцати лет, а также с целью восстановить монумент, утраченный в перестроечный период."
"Инициатором установки памятника в Боровске междунар. благотворит. фонд «Диалог культур — Единый мир», располагающийся в Калужской области на территории комплекса Этномир.","Инициатором установки памятника в Боровске международный благотворительный фонд «Диалог культур — Единый мир», располагающийся в Калужской области на территории комплекса Этномир."
"пам., выполненный из бронзы, представляет собой скульптурную композицию в необычном для таких памятников стиле, к-рый называют лубочно-фольклорным.","Памятник, выполненный из бронзы, представляет собой скульптурную композицию в необычном для таких памятников стиле, который называют лубочно-фольклорным."
"Вблизи фигуры Циолковского помещена стела, которую венчает изображение взлетающей ракеты, к-рый представляет собой уменьшенную копию стелы с ракетой, к-рый находится ок. московского Музея космонавтики на ВДНХ.","Вблизи фигуры Циолковского помещена стела, которую венчает изображение взлетающей ракеты, которая представляет собой уменьшенную копию стелы с ракетой, которая находится около московского Музея космонавтики на ВДНХ."
"«Константин Эдуардович Циолковский, рус. учёный, основоположник космонавтики»","«Константин Эдуардович Циолковский, русский учёный, основоположник космонавтики»"
"Части армии в момент её формирования занимали позиции проходящие от излучины реки Луги на правом фланге, по рекам Мшага, Шелонь, на подступах к Шимску и на левом фланге неск. западнее озера Ильмень.","Части армии в момент её формирования занимали позиции проходящие от излучины реки Луги на правом фланге, по рекам Мшага, Шелонь, на подступах к Шимску и на левом фланге несколько западнее озера Ильмень."
"Насчитывала ок. 10 тыс. чел. личного состава.","Насчитывала около 10 тысяч человек личного состава."
"Силы 11-й пехотной дивизии и 21-й пехотной дивизии, поддержанные мощными ударами пикировщиков VIII авиационного корпуса быстро прорвали непрочную оборону армии (в некоторых местах, напр. на участке 1-й горнострелковой бригады для принуждения к отходу оказалось достаточно авиации).","Силы 11-й пехотной дивизии и 21-й пехотной дивизии, поддержанные мощными ударами пикировщиков VIII авиационного корпуса быстро прорвали непрочную оборону армии (в некоторых местах, например на участке 1-й горнострелковой бригады для принуждения к отходу оказалось достаточно авиации)."
"48-я армия до 12 августа 1941 года ведёт бои в глубине своей обороны, но уже 13 августа 1941 года организованное сопротивление прекратилось, и армия начала отход частью к на в. к Новгороду, частью на с. к Батецкой и затем под давлением немецких войск — к Чудово.","48-я армия до 12 августа 1941 года ведёт бои в глубине своей обороны, но уже 13 августа 1941 года организованное сопротивление прекратилось, и армия начала отход частью к на восток к Новгороду, частью на север к Батецкой и затем под давлением немецких войск — к Чудово."
"ч. войск армии вела бои в районе Новгорода, ч. пыталась организовать оборону и закрепиться в районе Чудово, после безуспешных попыток отстоять город, с боями отступала в направлениях Любань — Кириши, и затем к началу сентября 1941 года от Мги к Шлиссельбургу.","Часть войск армии вела бои в районе Новгорода, часть пыталась организовать оборону и закрепиться в районе Чудово, после безуспешных попыток отстоять город, с боями отступала в направлениях Любань — Кириши, и затем к началу сентября 1941 года от Мги к Шлиссельбургу."
"Ещё одна ч. попала в Лужский котёл и выходила из него в р-н Пушкину.","Ещё одна часть попала в Лужский котёл и выходила из него в район Пушкину."
"Брошенная на л. нем. лавина техники и солдат подминала под себя, обескровленные части Красной армии.","Брошенная на Ленинград немецкая лавина техники и солдат подминала под себя, обескровленные части Красной армии."
"Разбив и частично окружив наши дивизии на Лужском оборонительном рубеже 28 августа 1941 года немцам удаётся прорваться по Московскому ш. через боевые порядки 70-й стрелковой дивизии и захватить Тосно.","Разбив и частично окружив наши дивизии на Лужском оборонительном рубеже 28 августа 1941 года немцам удаётся прорваться по Московскому шоссе через боевые порядки 70-й стрелковой дивизии и захватить Тосно."
"В книге Л. Г. Виницкого «Бойцы особого фронта: зап. офицера разведки» на основе личных воспоминаниях автора и архивных документов используемых им, описываются действия разведки Ленинградского фронта в период отступления наших частей.","В книге Л. Г. Виницкого «Бойцы особого фронта: Записки офицера разведки» на основе личных воспоминаниях автора и архивных документов используемых им, описываются действия разведки Ленинградского фронта в период отступления наших частей."
"Войска 48-й армии — 128-я стрелковая дивизия и 21-я танковая дивизия — продолжали отход на северо-восток к Погостью, а 311-я стрелковая дивизия — на Посадников о-в и Кириши.","Войска 48-й армии — 128-я стрелковая дивизия и 21-я танковая дивизия — продолжали отход на северо-восток к Погостью, а 311-я стрелковая дивизия — на Посадников Остров и Кириши."
"В разл. время в состав армии входили:","В различное время в состав армии входили:"
"Управление 48-й армии 2-го формирования сформировано 20 апреля 1942 года на базе управления 28-го механизированного корпуса в составе Брянского фронта В неё вошли 1-я гвардейская стрелковая дивизия, миномётный полк и отд. инженерный батальон.","Управление 48-й армии 2-го формирования сформировано 20 апреля 1942 года на базе управления 28-го механизированного корпуса в составе Брянского фронта В неё вошли 1-я гвардейская стрелковая дивизия, миномётный полк и отдельный инженерный батальон."
"В конце июня-июле 1942 г. они вели тяжёлые оборонительные бои на елецком направлении, в ходе которых отошли на рубеж б. Малиновец, Залегощь (55 км восточнее г. Орёл), Сетенева, Светитский (30 км западнее г. Ливны) и прочно удерживали его до февраля 1943 г.","В конце июня-июле 1942 г. они вели тяжёлые оборонительные бои на елецком направлении, в ходе которых отошли на рубеж Большой Малиновец, Залегощь (55 км восточнее г. Орёл), Сетенева, Светитский (30 км западнее г. Ливны) и прочно удерживали его до февраля 1943 г."
"Продолжая наступление на Барановичско-Брестском направлении, 48-я армия во взаимодействии с 65-й и 28-й армиями в ходе трёхдневных боёв разгромила группировку противника в районе г. Барановичи и к концу июля вышла в р-н южнее Суража.","Продолжая наступление на Барановичско-Брестском направлении, 48-я армия во взаимодействии с 65-й и 28-й армиями в ходе трёхдневных боёв разгромила группировку противника в районе г. Барановичи и к концу июля вышла в район южнее Суража."
"Затем, в августе 1944 года армия прошла с боями ок. 150 км.","Затем, в августе 1944 года армия прошла с боями около 150 км."
"С 21 сентября 1944 г. включена во 2-й белорус. фронт.","С 21 сентября 1944 г. включена во 2-й Белорусский фронт."
"После Победы армия первое время оставалась на территории Польши (управление в г. Эльблонг), выполняя в т. числе и задачи по очистке территории от бандформирований.","После Победы армия первое время оставалась на территории Польши (управление в г. Эльблонг), выполняя в том числе и задачи по очистке территории от бандформирований."
"271-й отд. моторизованный батальон особого назначения","271-й отдельный моторизованный батальон особого назначения"
"33-й отд. огнемётный батальон","33-й отдельный огнемётный батальон"
"142-я отд. рота ранцевых огнемётов","142-я отдельная рота ранцевых огнемётов"
"102-й отд. ордена Александра Невского полк связи","102-й отдельный ордена Александра Невского полк связи"
"В разл. время в состав армии входили:","В различное время в состав армии входили:"
"Перечень № 2 управлений всех армий, округов и флотилий входивших в состав действующей армии в гг. Великой Отечественной войны","Перечень № 2 управлений всех армий, округов и флотилий входивших в состав действующей армии в годы Великой Отечественной войны"
"Командный состав РККА и РКВМФ в 1941—1945 гг","Командный состав РККА и РКВМФ в 1941—1945 годах"
"«Пя́тый элеме́нт» (англ. The Fifth Element, фр. Le Cinquième élément) — культовый франц. фантастический боевик с элементами комедии, снятый на английском языке режиссёром Люком Бессоном в 1996 г на студии Gaumont.","«Пя́тый элеме́нт» (англ. The Fifth Element, фр. Le Cinquième élément) — культовый французский фантастический боевик с элементами комедии, снятый на английском языке режиссёром Люком Бессоном в 1996 году на студии Gaumont."
"Выход фильма в прокат состоялся в 1997 г.","Выход фильма в прокат состоялся в 1997 году."
"В центре сюжета фильма, действие которого происходит в XXIII веке, спасение планеты Земля, к-рый становится обязанностью водителя такси Корбена Далласа (Брюс Уиллис), бывшего майора спецназа, после того как в его машину попадает девушка по им. Лилу (Милла Йовович).","В центре сюжета фильма, действие которого происходит в XXIII веке, спасение планеты Земля, которое становится обязанностью водителя такси Корбена Далласа (Брюс Уиллис), бывшего майора спецназа, после того как в его машину попадает девушка по имени Лилу (Милла Йовович)."
"Бюджет картины составил 90 млн долл.","Бюджет картины составил 90 миллионов долларов."
"На момент выхода фильма на экраны он был самым дорогим европейским фильмом, а в международном прокате оставался самым кассовым французским фильмом вплоть до выхода фильма «1+1» в 2011 г.","На момент выхода фильма на экраны он был самым дорогим европейским фильмом, а в международном прокате оставался самым кассовым французским фильмом вплоть до выхода фильма «1+1» в 2011 году."
"1914 г, Египет.","1914 год, Египет."
"европ. учёный, его юный студент-пом. и группа местных детишек-феллахов исследуют отдалённый пустынный храм, охраняемый служителем древнего культа, созданного инопланетянами из древней расы мондошаванов (англ. Mondoshawans).","Европейский учёный, его юный студент-помощник и группа местных детишек-феллахов исследуют отдалённый пустынный храм, охраняемый служителем древнего культа, созданного инопланетянами из древней расы мондошаванов (англ. Mondoshawans)."
"В это же время на планету прибывают сами мондошаване и объявляют жрецу, что они прибыли забрать хранимые в постройке святыни, так как из-за разгоревшейся крупной войны — Первой мир. войны — содержать их на Земле становится опасно.","В это же время на планету прибывают сами мондошаване и объявляют жрецу, что они прибыли забрать хранимые в постройке святыни, так как из-за разгоревшейся крупной войны — Первой мировой войны — содержать их на Земле становится опасно."
"Исследователя, не вовремя вмешавшегося в разговор мондошаванов, пришельцы вводят в состояние обморока, а его перепуганный пом. провоцирует инцидент, в результате которого глава инопланетной миссии остаётся запертым в храме, но успевает передать жрецу ключ от храма.","Исследователя, не вовремя вмешавшегося в разговор мондошаванов, пришельцы вводят в состояние обморока, а его перепуганный помощник провоцирует инцидент, в результате которого глава инопланетной миссии остаётся запертым в храме, но успевает передать жрецу ключ от храма."
"2263 г.","2263 год."
"Астрофеноменолог священник Вито Корнелиус рассказывает президенту Земного Союза единств. способ уничтожить Зло.","Астрофеноменолог священник Вито Корнелиус рассказывает президенту Земного Союза единственный способ уничтожить Зло."
"Мангалоры подосланы земным фабрикантом оружия Жаном-Батистом Эмануэлем Зоргом (Гэри Олдмен), к-рый, в свою очередь является марионеткой Сферы Зла.","Мангалоры подосланы земным фабрикантом оружия Жаном-Батистом Эмануэлем Зоргом (Гэри Олдмен), который, в свою очередь является марионеткой Сферы Зла."
"Но выясняется, что мондошаваны поосторожничали, — хорошо сохр. после аварии ящик для камней пуст.","Но выясняется, что мондошаваны поосторожничали, — хорошо сохранившийся после аварии ящик для камней пуст."
"Им оказывается красивая девушка по им. Лилу (Милла Йовович), говорящая на непонятном языке и обладающая невероятной силой.","Им оказывается красивая девушка по имени Лилу (Милла Йовович), говорящая на непонятном языке и обладающая невероятной силой."
"У священника Лилу срочно проходит ускоренный курс человеческой культурологии XXIII вв. в специальной видеоэнциклопедии, но не до конца.","У священника Лилу срочно проходит ускоренный курс человеческой культурологии XXIII века в специальной видеоэнциклопедии, но не до конца."
"В то же время мондошаваны сообщают это по дипломатическим каналам правительству, и през., по совету генерала Манро, решает использовать для этой цели Корбена Далласа, к-рый прежде служил в элитных войсках.","В то же время мондошаваны сообщают это по дипломатическим каналам правительству, и президент, по совету генерала Манро, решает использовать для этой цели Корбена Далласа, который прежде служил в элитных войсках."
"Билетами также пытаются завладеть: 1) культист, жаждущий исполнить своё предназначение; 2) агент Зорга, к-рый хочет уничтожить Элементы; и 3) смимикрировавшие под Корбена мангалоры, собирающиеся захватить обитателей курорта в заложники и тоже заполучить Элементы, но теперь уже в целях шантажа Зорга.","Билетами также пытаются завладеть: 1) культист, жаждущий исполнить своё предназначение; 2) агент Зорга, который хочет уничтожить Элементы; и 3) смимикрировавшие под Корбена мангалоры, собирающиеся захватить обитателей курорта в заложники и тоже заполучить Элементы, но теперь уже в целях шантажа Зорга."
"Все они выдают себя за Корбена Далласа (кроме жреца, вместо которого должен был отправиться его пом.), но наст. Корбен в итоге всей этой чехарды всё-таки получает заветные места и собирается улететь вместе с Лилу.","Все они выдают себя за Корбена Далласа (кроме жреца, вместо которого должен был отправиться его помощник), но настоящий Корбен в итоге всей этой чехарды всё-таки получает заветные места и собирается улететь вместе с Лилу."
"Спасители опережают Сферу Зла и в скором времени прибывают в храм мондошаванов в Египте, где их уже ждёт пом. священника.","Спасители опережают Сферу Зла и в скором времени прибывают в храм мондошаванов в Египте, где их уже ждёт помощник священника."
"пом. священника, вздохнув, случайно приоткрывает камень воздуха, и наконец они догадываются, что нужно сделать с этими элементами (на каждый из них нужно воздействовать его стихией — Воздух, Вода, Земля и Огонь) — и это срабатывает.","Помощник священника, вздохнув, случайно приоткрывает камень воздуха, и наконец они догадываются, что нужно сделать с этими элементами (на каждый из них нужно воздействовать его стихией — Воздух, Вода, Земля и Огонь) — и это срабатывает."
"Дело остаётся за Лилу, к-рый от ран и переживаний уже не соображает, чего от неё хотят.","Дело остаётся за Лилу, которая от ран и переживаний уже не соображает, чего от неё хотят."
"Корбен признаётся ей в любви, и это признание запускает в небо древн. оружие в виде луча света, так как пятая стихия — Любовь.","Корбен признаётся ей в любви, и это признание запускает в небо древнее оружие в виде луча света, так как пятая стихия — Любовь."
"през. посещает лабораторию, куда доставили ослабевших Корбена и Лилу, чтобы поблагодарить их.","Президент посещает лабораторию, куда доставили ослабевших Корбена и Лилу, чтобы поблагодарить их."
"Люк Бессон — реж.","Люк Бессон — режиссёр"
"первонач. сюжет разворачивался в 2300 г и рассказывал о «пустышке» по им. Залтман Блерос (позже — Корбен Даллас), к-рый выигрывает путёвку на курорт Club Med на планете Флостон Парадайз в созвездии Ангела.","Первоначальный сюжет разворачивался в 2300 году и рассказывал о «пустышке» по имени Залтман Блерос (позже — Корбен Даллас), который выигрывает путёвку на курорт Club Med на планете Флостон Парадайз в созвездии Ангела."
"Там он знакомится с Лилу, «песчаной девушкой», к-рый обладает «красотой молодости», несмотря на то, что ей уже более 2000 лет.","Там он знакомится с Лилу, «песчаной девушкой», которая обладает «красотой молодости», несмотря на то, что ей уже более 2000 лет."
"К 1991 г, когда вышел его документ. фильм «Атлантис», у него был готов сценарий на 400 страницах.","К 1991 году, когда вышел его документальный фильм «Атлантис», у него был готов сценарий на 400 страницах."
"Мезьер разработал проект комикса «Круги силы» (1994), в котором есть персонаж по им. С’Тракс, управляющий летающим такси в перегруженном воздушном пространстве огромного мегаполиса на планете Рубанис.","Мезьер разработал проект комикса «Круги силы» (1994), в котором есть персонаж по имени С’Тракс, управляющий летающим такси в перегруженном воздушном пространстве огромного мегаполиса на планете Рубанис."
