"Средняя температура на побережье Индийского океана в Африке составляет около 30°C круглый год.","Средняя температура на побережье Индийского океана в Африке составляет около 30 градусов Цельсия круглый год."
"Температура в центральной части России летом может достигать 35°C, а зимой опускаться до -20°C.","Температура в центральной части России летом может достигать 35 градусов Цельсия, а зимой опускаться до минус 20 градусов Цельсия."
"На высоте 5000 метров температура может опускаться до -30°C, что требует особой подготовки для альпинистов.","На высоте 5000 метров температура может опускаться до минус 30 градусов Цельсия, что требует особой подготовки для альпинистов."
"Температура в Северной Америке летом часто превышает 40°C в пустынных районах, что представляет опасность для здоровья.","Температура в Северной Америке летом часто превышает 40 градусов Цельсия в пустынных районах, что представляет опасность для здоровья."
"В горах температура зимой может опуститься до -25°C, создавая идеальные условия для зимних видов спорта.","В горах температура зимой может опуститься до минус 25 градусов Цельсия, создавая идеальные условия для зимних видов спорта."
"Температура воды в Атлантическом океане составляет около 20°C, что является удобной температурой для плавания.","Температура воды в Атлантическом океане составляет около 20 градусов Цельсия, что является удобной температурой для плавания."
"Температура воздуха на Марсе может опускаться до -125°C, что является крайне низким показателем для этой планеты.","Температура воздуха на Марсе может опускаться до минус 125 градусов Цельсия, что является крайне низким показателем для этой планеты."
"Температура на некоторых вулканах может достигать 500°C, создавая условия для образующихся лавовых потоков.","Температура на некоторых вулканах может достигать 500 градусов Цельсия, создавая условия для образующихся лавовых потоков."
"В некоторых странах температура летом может достигать 45°C, что требует использования системы кондиционирования в домах.","В некоторых странах температура летом может достигать 45 градусов Цельсия, что требует использования системы кондиционирования в домах."
"Температура в пустынях Восточной Африки может быть до 55°C, что делает эти территории непригодными для жизни людей.","Температура в пустынях Восточной Африки может быть до 55 градусов Цельсия, что делает эти территории непригодными для жизни людей."
"Для безопасного хранения замороженных продуктов температура в камерах должна быть не выше -18°C.","Для безопасного хранения замороженных продуктов температура в камерах должна быть не выше минус 18 градусов Цельсия."
"Температура воды в Карибском море остаётся стабильной около 28°C круглый год.","Температура воды в Карибском море остаётся стабильной около 28 градусов Цельсия круглый год."
"Температура в южных регионах Китая летом может достигать 40°C, что вызывает необходимость в охлаждении зданий.","Температура в южных регионах Китая летом может достигать 40 градусов Цельсия, что вызывает необходимость в охлаждении зданий."
"В некоторых экзотических регионах температура воздуха может превышать 45°C, что делает климат крайне жарким и непригодным для жизни без кондиционеров.","В некоторых экзотических регионах температура воздуха может превышать 45 градусов Цельсия, что делает климат крайне жарким и непригодным для жизни без кондиционеров."
"Температура в океане на глубине 1000 метров составляет около 4°C, что создаёт холодные условия для морской жизни.","Температура в океане на глубине 1000 метров составляет около 4 градусов Цельсия, что создаёт холодные условия для морской жизни."
"На Шпицбергене температура зимой может опуститься до -30°C, что приводит к длительным зимним периодам.","На Шпицбергене температура зимой может опуститься до минус 30 градусов Цельсия, что приводит к длительным зимним периодам."
"Температура на вершинах Альп зимой может достигать -15°C, что привлекает горнолыжников со всего мира.","Температура на вершинах Альп зимой может достигать минус 15 градусов Цельсия, что привлекает горнолыжников со всего мира."
"Температура в пустыне Гоби летом может превышать 50°C, создавая экстремальные условия для выживания.","Температура в пустыне Гоби летом может превышать 50 градусов Цельсия, создавая экстремальные условия для выживания."
"Средняя температура зимой в некоторых районах Арктики составляет -40°C, что характерно для этих холодных регионов.","Средняя температура зимой в некоторых районах Арктики составляет минус 40 градусов Цельсия, что характерно для этих холодных регионов."
"В химических лабораториях температура для проведения экспериментов с реагентами часто поддерживается на уровне 15°C.","В химических лабораториях температура для проведения экспериментов с реагентами часто поддерживается на уровне 15 градусов Цельсия."
"Температура воды в озерах Сибири зимой может опускаться до -10°C, что препятствует жизни в этих водоемах.","Температура воды в озерах Сибири зимой может опускаться до минус 10 градусов Цельсия, что препятствует жизни в этих водоемах."
"Температура в Тибете может варьироваться от -20°C зимой до 25°C летом, создавая широкие климатические различия.","Температура в Тибете может варьироваться от минус 20 градусов Цельсия зимой до 25 градусов Цельсия летом, создавая широкие климатические различия."
"Температура в холодильных складах должна быть ниже 4°C, чтобы продукты не теряли свои полезные свойства.","Температура в холодильных складах должна быть ниже 4 градусов Цельсия, чтобы продукты не теряли свои полезные свойства."
"Температура в Ледовитом океане может колебаться от -2°C до 5°C, создавая суровые условия для морских обитателей.","Температура в Ледовитом океане может колебаться от минус 2 градусов Цельсия до 5 градусов Цельсия, создавая суровые условия для морских обитателей."
"В некоторых частях Австралии летом температура может превышать 45°C, что ведёт к частым лесным пожарам.","В некоторых частях Австралии летом температура может превышать 45 градусов Цельсия, что ведёт к частым лесным пожарам."
"Температура в камерах хранения льда должна быть ниже -18°C для предотвращения его таяния.","Температура в камерах хранения льда должна быть ниже минус 18 градусов Цельсия для предотвращения его таяния."
"Температура в засушливых регионах Африки может достигать 50°C в период засухи, создавая неудобства для людей и животных.","Температура в засушливых регионах Африки может достигать 50 градусов Цельсия в период засухи, создавая неудобства для людей и животных."
"На горячих источниках температура воды может достигать 70°C, что делает их опасными для купания.","На горячих источниках температура воды может достигать 70 градусов Цельсия, что делает их опасными для купания."
"Температура в Антарктиде зимой может опускаться до -60°C, что является одной из самых холодных температур на Земле.","Температура в Антарктиде зимой может опускаться до минус 60 градусов Цельсия, что является одной из самых холодных температур на Земле."
"Для роста определённых растений в оранжереях поддерживается температура около 20°C.","Для роста определённых растений в оранжереях поддерживается температура около 20 градусов Цельсия."
"Температура на экваторе может поддерживаться на уровне 35°C в течение всего года.","Температура на экваторе может поддерживаться на уровне 35 градусов Цельсия в течение всего года."
"Температура в теплицах для выращивания тропических растений часто поддерживается на уровне 30°C.","Температура в теплицах для выращивания тропических растений часто поддерживается на уровне 30 градусов Цельсия."
"На поверхности Венеры температура достигает 470°C, что делает её наиболее жаркой планетой в Солнечной системе.","На поверхности Венеры температура достигает 470 градусов Цельсия, что делает её наиболее жаркой планетой в Солнечной системе."
"Температура воды в бассейнах поддерживается на уровне 26°C, что является комфортным для плавания.","Температура воды в бассейнах поддерживается на уровне 26 градусов Цельсия, что является комфортным для плавания."
"Для хорошего роста виноградников температура должна быть не ниже 15°C.","Для хорошего роста виноградников температура должна быть не ниже 15 градусов Цельсия."
"Температура в разных слоях атмосферы может колебаться от -50°C до 30°C в зависимости от высоты.","Температура в разных слоях атмосферы может колебаться от минус 50 градусов Цельсия до 30 градусов Цельсия в зависимости от высоты."
"Температура в окрестностях вулканов может достигать 300°C во время извержений.","Температура в окрестностях вулканов может достигать 300 градусов Цельсия во время извержений."
"Температура на поверхности океана в тропиках может быть около 27°C, что способствует развитию коралловых рифов.","Температура на поверхности океана в тропиках может быть около 27 градусов Цельсия, что способствует развитию коралловых рифов."
"В некоторых регионах мира температура достигает 50°C летом, что может быть опасным для здоровья.","В некоторых регионах мира температура достигает 50 градусов Цельсия летом, что может быть опасным для здоровья."
"На экваторе температура воды в океане составляет около 30°C, что привлекает туристов со всего мира.","На экваторе температура воды в океане составляет около 30 градусов Цельсия, что привлекает туристов со всего мира."
"В лабораторных исследованиях температура реактивов часто поддерживается на уровне 25°C для обеспечения точности измерений.","В лабораторных исследованиях температура реактивов часто поддерживается на уровне 25 градусов Цельсия для обеспечения точности измерений."
"На вершинах высоких гор температура воздуха зимой может опускаться до -40°C.","На вершинах высоких гор температура воздуха зимой может опускаться до минус 40 градусов Цельсия."
"Температура воды в крупных морских портах может достигать 15°C в холодное время года.","Температура воды в крупных морских портах может достигать 15 градусов Цельсия в холодное время года."
"Температура в некоторых частях Южной Америки может быть стабильно выше 30°C в течение всего года.","Температура в некоторых частях Южной Америки может быть стабильно выше 30 градусов Цельсия в течение всего года."
"Во время жаркого лета температура в пустыне Сахара может превышать 50°C, создавая экстремальные условия для жизни.","Во время жаркого лета температура в пустыне Сахара может превышать 50 градусов Цельсия, создавая экстремальные условия для жизни."
"На глубине 200 метров температура воды в океане составляет 4°C, что является стабильной температурой для многих морских обитателей.","На глубине 200 метров температура воды в океане составляет 4 градуса Цельсия, что является стабильной температурой для многих морских обитателей."
"Температура в шахтах во время работы в летнее время может превышать 40°C, что требует использования специального оборудования.","Температура в шахтах во время работы в летнее время может превышать 40 градусов Цельсия, что требует использования специального оборудования."
"Для выполнения некоторых химических реакций в лаборатории температура должна быть около 50°C.","Для выполнения некоторых химических реакций в лаборатории температура должна быть около 50 градусов Цельсия."
"Температура вблизи экватора не опускается ниже 20°C, обеспечивая стабильные климатические условия для флоры и фауны.","Температура вблизи экватора не опускается ниже 20 градусов Цельсия, обеспечивая стабильные климатические условия для флоры и фауны."
"Температура воздуха в тундре зимой может опускаться до -60°C, создавая суровые условия для жизни.","Температура воздуха в тундре зимой может опускаться до минус 60 градусов Цельсия, создавая суровые условия для жизни."
"В реакторах для термоядерного синтеза температура достигает миллионов градусов, но в лабораторных условиях она поддерживается на уровне 100°C.","В реакторах для термоядерного синтеза температура достигает миллионов градусов, но в лабораторных условиях она поддерживается на уровне 100 градусов Цельсия."
"Для сохранности некоторых продуктов температура в холодильных складах должна быть ниже 5°C.","Для сохранности некоторых продуктов температура в холодильных складах должна быть ниже 5 градусов Цельсия."
"Во время сильных зимних морозов температура в некоторых районах России может опускаться до -50°C.","Во время сильных зимних морозов температура в некоторых районах России может опускаться до минус 50 градусов Цельсия."
"Температура в оранжереях для выращивания экзотических растений поддерживается в пределах 25°C.","Температура в оранжереях для выращивания экзотических растений поддерживается в пределах 25 градусов Цельсия."
"Температура в различных частях Африки может варьироваться от 20°C до 50°C в зависимости от сезона.","Температура в различных частях Африки может варьироваться от 20 градусов Цельсия до 50 градусов Цельсия в зависимости от сезона."
"Для достижения необходимой термической обработки продуктов температура в печах должна достигать 200°C.","Для достижения необходимой термической обработки продуктов температура в печах должна достигать 200 градусов Цельсия."
"На многих карибских островах температура воды в океане не опускается ниже 26°C в любое время года.","На многих карибских островах температура воды в океане не опускается ниже 26 градусов Цельсия в любое время года."
"Температура на поверхности Луны варьируется от -170°C ночью до +120°C днем.","Температура на поверхности Луны варьируется от минус 170 градусов Цельсия ночью до плюс 120 градусов Цельсия днем."
"Во время сильных пожаров температура в эпицентре возгорания может превышать 1000°C.","Во время сильных пожаров температура в эпицентре возгорания может превышать 1000 градусов Цельсия."
"Температура в аквариумах для рыб может варьироваться от 18°C до 28°C в зависимости от вида рыбы.","Температура в аквариумах для рыб может варьироваться от 18 градусов Цельсия до 28 градусов Цельсия в зависимости от вида рыбы."
"Для термостойких материалов температура в некоторых высокотемпературных печах может быть более 1500°C.","Для термостойких материалов температура в некоторых высокотемпературных печах может быть более 1500 градусов Цельсия."
"Температура воды в реках, протекающих по северным территориям, летом может быть около 10°C.","Температура воды в реках, протекающих по северным территориям, летом может быть около 10 градусов Цельсия."
"На некоторых метеостанциях температура в зимний период достигает -30°C, что требует применения специального оборудования.","На некоторых метеостанциях температура в зимний период достигает минус 30 градусов Цельсия, что требует применения специального оборудования."
"Температура в горах в зимний период может опускаться до -20°C, создавая суровые условия для восхождений.","Температура в горах в зимний период может опускаться до минус 20 градусов Цельсия, создавая суровые условия для восхождений."
"Температура в холодильниках для хранения винограда может поддерживаться на уровне 4°C.","Температура в холодильниках для хранения винограда может поддерживаться на уровне 4 градусов Цельсия."
"Температура на поверхности Марса в ночное время может снижаться до -125°C.","Температура на поверхности Марса в ночное время может снижаться до минус 125 градусов Цельсия."
"Температура в лесах Сибири зимой может достигать -50°C, что делает климат региона крайне суровым.","Температура в лесах Сибири зимой может достигать минус 50 градусов Цельсия, что делает климат региона крайне суровым."
"Температура воды в Атлантическом океане в среднем составляет около 22°C, что способствует богатому морскому биоразнообразию.","Температура воды в Атлантическом океане в среднем составляет около 22 градусов Цельсия, что способствует богатому морскому биоразнообразию."
"Для нужд в химической промышленности температура реакторов может достигать 200°C.","Для нужд в химической промышленности температура реакторов может достигать 200 градусов Цельсия."
"В некоторых горных районах температура ночью может опускаться до -40°C.","В некоторых горных районах температура ночью может опускаться до минус 40 градусов Цельсия."
"Температура воды в озерах на высокогорьях может не превышать 10°C даже в летнее время.","Температура воды в озерах на высокогорьях может не превышать 10 градусов Цельсия даже в летнее время."
"В биологических лабораториях температура инкубатора поддерживается на уровне 37°C для роста клеток.","В биологических лабораториях температура инкубатора поддерживается на уровне 37 градусов Цельсия для роста клеток."
"В некоторых лабораториях температура воды в ваннах для стерилизации достигает 100°C.","В некоторых лабораториях температура воды в ваннах для стерилизации достигает 100 градусов Цельсия."
"При температуре -50°C работающие в зимний период автомобили нуждаются в специальном техническом обслуживании.","При температуре минус 50 градусов Цельсия работающие в зимний период автомобили нуждаются в специальном техническом обслуживании."
"В камерах термообработки температура для отжига металлов достигает 900°C.","В камерах термообработки температура для отжига металлов достигает 900 градусов Цельсия."
"В пустынях Австралии температура летом может превысить 50°C.","В пустынях Австралии температура летом может превысить 50 градусов Цельсия."
"Температура кипения масла в жаровнях может достигать 200°C.","Температура кипения масла в жаровнях может достигать 200 градусов Цельсия."
"В некоторых экзотических странах температура воды в реках достигает 30°C.","В некоторых экзотических странах температура воды в реках достигает 30 градусов Цельсия."
"Температура на поверхности Марса может опускаться до -125°C.","Температура на поверхности Марса может опускаться до минус 125 градусов Цельсия."
"При высоких температурах, например 150°C, некоторые пластиковые материалы начинают плавиться.","При высоких температурах, например 150 градусов Цельсия, некоторые пластиковые материалы начинают плавиться."
"Температура в пустынях США летом часто превышает 40°C, создавая экстремальные условия для жизни.","Температура в пустынях США летом часто превышает 40 градусов Цельсия, создавая экстремальные условия для жизни."
"На Луне температура в дневное время может подниматься до 120°C, а ночью падать до -170°C.","На Луне температура в дневное время может подниматься до 120 градусов Цельсия, а ночью падать до минус 170 градусов Цельсия."
"В некоторых высокогорных районах температура зимой может опускаться до -60°C.","В некоторых высокогорных районах температура зимой может опускаться до минус 60 градусов Цельсия."
"Температура воды в океане возле экватора составляет около 30°C.","Температура воды в океане возле экватора составляет около 30 градусов Цельсия."
"Температура на Северном полюсе зимой может достигать -40°C.","Температура на Северном полюсе зимой может достигать минус 40 градусов Цельсия."
"Во время рабочего процесса температура в печах для плавки металлов может достигать 1600°C.","Во время рабочего процесса температура в печах для плавки металлов может достигать 1600 градусов Цельсия."
"Для химических реакций в лабораториях температура часто поддерживается на уровне 60°C.","Для химических реакций в лабораториях температура часто поддерживается на уровне 60 градусов Цельсия."
"Температура плавления серы составляет 115°C, что делает её подходящей для использования в разных отраслях.","Температура плавления серы составляет 115 градусов Цельсия, что делает её подходящей для использования в разных отраслях."
"В серных шахтах температура часто бывает выше 40°C.","В серных шахтах температура часто бывает выше 40 градусов Цельсия."
"На глубине океана температура воды остаётся постоянной около 4°C.","На глубине океана температура воды остаётся постоянной около 4 градусов Цельсия."
"Для безопасного хранения некоторых продуктов температура в холодильнике должна быть ниже 5°C.","Для безопасного хранения некоторых продуктов температура в холодильнике должна быть ниже 5 градусов Цельсия."
"Температура на поверхности Солнца составляет около 5500°C.","Температура на поверхности Солнца составляет около 5500 градусов Цельсия."
"В тропических лесах температура воздуха часто достигает 25°C даже ночью.","В тропических лесах температура воздуха часто достигает 25 градусов Цельсия даже ночью."
"Температура поверхности Земли во время глобального потепления может увеличиться на 3°C к концу века.","Температура поверхности Земли во время глобального потепления может увеличиться на 3 градуса Цельсия к концу века."
"Для создания лабораторных условий температура в биореакторах поддерживается в пределах 37°C.","Для создания лабораторных условий температура в биореакторах поддерживается в пределах 37 градусов Цельсия."
"В Северной Америке температура летом в некоторых пустынях может достигать 60°C.","В Северной Америке температура летом в некоторых пустынях может достигать 60 градусов Цельсия."
"Температура в вакуумной камере может быть снижена до -270°C для проведения научных экспериментов.","Температура в вакуумной камере может быть снижена до минус 270 градусов Цельсия для проведения научных экспериментов."
"Температура горных вершин в Гималаях зимой может достигать -40°C.","Температура горных вершин в Гималаях зимой может достигать минус 40 градусов Цельсия."
"Температура поверхности жидких металлов, таких как ртуть, составляет около 356°C.","Температура поверхности жидких металлов, таких как ртуть, составляет около 356 градусов Цельсия."
"Температура в холодильных установках для хранения медикаментов должна быть не выше 8°C.","Температура в холодильных установках для хранения медикаментов должна быть не выше 8 градусов Цельсия."
"Температура в пустынях может изменяться в пределах от -5°C до 50°C в зависимости от времени суток.","Температура в пустынях может изменяться в пределах от минус 5 градусов Цельсия до 50 градусов Цельсия в зависимости от времени суток."
"Во время жаркого лета температура в Техасе часто превышает 40°C.","Во время жаркого лета температура в Техасе часто превышает 40 градусов Цельсия."
"Температура плавления золота составляет 1064°C, что делает его подходящим для переработки в ювелирной промышленности.","Температура плавления золота составляет 1064 градуса Цельсия, что делает его подходящим для переработки в ювелирной промышленности."
"Температура на поверхности Плутона составляет около -225°C.","Температура на поверхности Плутона составляет около минус 225 градусов Цельсия."
"При создании компьютерных чипов важно поддерживать температуру ниже 40°C для предотвращения перегрева.","При создании компьютерных чипов важно поддерживать температуру ниже 40 градусов Цельсия для предотвращения перегрева."
"Температура поверхности воды в озере на высоте 3000 метров над уровнем моря может не превышать 10°C.","Температура поверхности воды в озере на высоте 3000 метров над уровнем моря может не превышать 10 градусов Цельсия."
"В процессе сушки овощей температура в сушильных камерах достигает 80°C.","В процессе сушки овощей температура в сушильных камерах достигает 80 градусов Цельсия."
"В лабораторных условиях температура всегда точно контролируется и может варьироваться от 0°C до 100°C.","В лабораторных условиях температура всегда точно контролируется и может варьироваться от 0 градусов Цельсия до 100 градусов Цельсия."
"Вулканическое извержение сопровождается температурой магмы до 1200°C.","Вулканическое извержение сопровождается температурой магмы до 1200 градусов Цельсия."
"Температура плавления алюминия составляет 660°C, что позволяет использовать его в различных промышленных областях.","Температура плавления алюминия составляет 660 градусов Цельсия, что позволяет использовать его в различных промышленных областях."
"Температура внутри реактора на атомной электростанции может достигать 1200°C.","Температура внутри реактора на атомной электростанции может достигать 1200 градусов Цельсия."
"В некоторых странах температура воздуха в пустыне может достичь 60°C.","В некоторых странах температура воздуха в пустыне может достичь 60 градусов Цельсия."
"Температура в помещениях оранжереи поддерживается на уровне 25°C для комфортного роста растений.","Температура в помещениях оранжереи поддерживается на уровне 25 градусов Цельсия для комфортного роста растений."
"На МКС солнечная сторона нагревается до 121°C, что требует специальной теплоизоляции.","На МКС солнечная сторона нагревается до 121 градуса Цельсия, что требует специальной теплоизоляции."
"В пекарнях тесто для багетов выпекается при температуре около 240°C.","В пекарнях тесто для багетов выпекается при температуре около 240 градусов Цельсия."
"Температура верхних слоёв атмосферы Венеры достигает 467°C.","Температура верхних слоёв атмосферы Венеры достигает 467 градусов Цельсия."
"Для сохранения вакцин используются холодильники с температурой -20°C.","Для сохранения вакцин используются холодильники с температурой минус 20 градусов Цельсия."
"Во время лесных пожаров температура на кромке огня может достигать 900°C.","Во время лесных пожаров температура на кромке огня может достигать 900 градусов Цельсия."
"При производстве цемента температура в печах превышает 1450°C.","При производстве цемента температура в печах превышает 1450 градусов Цельсия."
