question,answer
"В 2019 году SNCC заключила соглашение с Российскими железными дорогами на сумму 500 миллионов $, чтобы компания помогла модернизировать железнодорожную систему Демократической Республики Конго.","В 2019 году SNCC заключила соглашение с Российскими железными дорогами на сумму 500 миллионов долларов, чтобы компания помогла модернизировать железнодорожную систему Демократической Республики Конго."
"Температура тела вампира очень высокая и составляет 120 ° по шкале Фаренгейта (или около 50 °C), что позволяет человеку почувствовать тепло их тела с расстояния нескольких метров.","Температура тела вампира очень высокая и составляет 120 градусов по шкале Фаренгейта (или около 50 °C), что позволяет человеку почувствовать тепло их тела с расстояния нескольких метров."
"25 лет со дня смерти», а в 2007 году почта России к 150-летию со дня рождения и к 80-летию со дня смерти учёного выпустила в обращение почтовую марку номиналом 5 ₽.","25 лет со дня смерти», а в 2007 году почта России к 150-летию со дня рождения и к 80-летию со дня смерти учёного выпустила в обращение почтовую марку номиналом 5 рублей."
"Центральным банком России в 2007 году, в память о 150-летии со дня рождения В. М. Бехтерева была выпущена в обращение серебряная памятная монета номиналом 2 ₽.","Центральным банком России в 2007 году, в память о 150-летии со дня рождения В. М. Бехтерева была выпущена в обращение серебряная памятная монета номиналом 2 рубля."
"Просёлочные дороги, одна из них — подъездная к автодороге «Михайловка — Зиновьев» (идентификационный № 18 ОП РЗ 18Н-73) (Постановление Администрации Волгоградской обл. от 24.05.2010 N 231-п (ред. от 26.02.2018) «Об утверждении Перечня автомобильных дорог общего пользования регионального или межмуниципального значения Волгоградской области»).","Просёлочные дороги, одна из них — подъездная к автодороге «Михайловка — Зиновьев» (идентификационный номер 18 ОП РЗ 18Н-73) (Постановление Администрации Волгоградской обл. от 24.05.2010 N 231-п (ред. от 26.02.2018) «Об утверждении Перечня автомобильных дорог общего пользования регионального или межмуниципального значения Волгоградской области»)."
"Флаг утверждён 20 апреля 2010 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 6370.","Флаг утверждён 20 апреля 2010 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 6370."
"Совхоз «Марфовский» имел годовой доход выше миллиона ₽.","Совхоз «Марфовский» имел годовой доход выше миллиона рублей."
"1 марта 2011 года вышел первый № бесплатной газеты самоуправления края с тиражом в 11 тысяч и периодичностью раз в месяц.","1 марта 2011 года вышел первый номер бесплатной газеты самоуправления края с тиражом в 11 тысяч и периодичностью раз в месяц."
"Это был первый случай использования песни «Битлз» в подобных целях; по некоторым данным за право использовать песню компания Ford выплатила сумму в 100 тысяч $.","Это был первый случай использования песни «Битлз» в подобных целях; по некоторым данным за право использовать песню компания Ford выплатила сумму в 100 тысяч долларов."
"С июля до середины сентября температура морской воды достигает комфортной (20 °, на мелководье до 24 °) для того, чтобы люди могли купаться.","С июля до середины сентября температура морской воды достигает комфортной (20 градусов, на мелководье до 24 градуса) для того, чтобы люди могли купаться."
"Средняя температура летом составляет 22 ° по цельсию.","Средняя температура летом составляет 22 градуса по цельсию."
"Абсолютным максимумом была зарегистрирована температура +37 °.","Абсолютным максимумом была зарегистрирована температура +37 градусов."
"Абсолютным минимумом была температура −26 °.","Абсолютным минимумом была температура −26 градусов."
"Среднегодовая температура 6,9 °.","Среднегодовая температура 6,9 градусов."
"Когда в 1892 умерла его жена, Марк Заменгоф, будучи в расстройстве, пропустил в газете Berliner Tageblatt упоминание о злоупотреблении алкоголем русского царя Александра III, за что был оштрафован на 5000 ₽.","Когда в 1892 умерла его жена, Марк Заменгоф, будучи в расстройстве, пропустил в газете Berliner Tageblatt упоминание о злоупотреблении алкоголем русского царя Александра III, за что был оштрафован на 5000 рублей."
"В 1876 году Московская городская дума ассигновала 50 000 ₽ на проведение эксперимента по устройству асфальтобетонного покрытия: на Тверской улице построили несколько участков из данного материала.","В 1876 году Московская городская дума ассигновала 50 000 рублей на проведение эксперимента по устройству асфальтобетонного покрытия: на Тверской улице построили несколько участков из данного материала."
"Тевита Куридрани (англ. Tevita Kuridrani, родился 31 марта 1991 года в Суве) — австралийский регбист фиджийского происхождения, выступающий на позиции внешнего центрового (№ 13) и винга; игрок клуба «Уэстерн Форс» из Супер Регби и сборной Австралии; в прошлом с 2012 по 2020 годы представлял клуб «Брамбиз».","Тевита Куридрани (англ. Tevita Kuridrani, родился 31 марта 1991 года в Суве) — австралийский регбист фиджийского происхождения, выступающий на позиции внешнего центрового (номер 13) и винга; игрок клуба «Уэстерн Форс» из Супер Регби и сборной Австралии; в прошлом с 2012 по 2020 годы представлял клуб «Брамбиз»."
"В сентябре 2021 года Татьяна Голикова сообщила, что на лечение детей с редкими заболеваниями фонду «Круг добра» в 2022—2024 годах будет направлено более 252 млрд ₽.","В сентябре 2021 года Татьяна Голикова сообщила, что на лечение детей с редкими заболеваниями фонду «Круг добра» в 2022—2024 годах будет направлено более 252 млрд рублей."
"На помощь детям с 2021 года фондом направлен 171 миллиард ₽.","На помощь детям с 2021 года фондом направлен 171 миллиард рублей."
"По состоянию на май 2023 года 157 детям со СМА Фонд закупил «Золгенсмы» на сумму более 16 миллиардов ₽.","По состоянию на май 2023 года 157 детям со СМА Фонд закупил «Золгенсмы» на сумму более 16 миллиардов рублей."
"Основные источники финансирования — ассигнования федерального бюджета (прибавка 2 % к НДФЛ для физических лиц и организаций, чей доход превышает 5 миллионов ₽ в год).","Основные источники финансирования — ассигнования федерального бюджета (прибавка 2 % к НДФЛ для физических лиц и организаций, чей доход превышает 5 миллионов рублей в год)."
"Планируемое ежегодное финансирование фонда — 60 млрд ₽.","Планируемое ежегодное финансирование фонда — 60 млрд рублей."
"За три года организация получила из федерального бюджета целевые средства в объёме 430,3 млрд ₽ — от поступлений НДФЛ в 15 % с доходов больше 5 млн ₽ в год.","За три года организация получила из федерального бюджета целевые средства в объёме 430,3 млрд рублей — от поступлений НДФЛ в 15 % с доходов больше 5 млн рублей в год."
"29 июня 2024 года премьер-министр РФ Михаил Мишустин сообщил, что на лечение детей с редкими и тяжелыми заболеваниями правительство выделило 24,5 млрд ₽.","29 июня 2024 года премьер-министр РФ Михаил Мишустин сообщил, что на лечение детей с редкими и тяжелыми заболеваниями правительство выделило 24,5 млрд рублей."
"В феврале 2022 года были зафиксированы несколько случаев, когда федеральные консилиумы врачей из подчиняющихся Минздраву клиник отказывались выдать препарат «Золгенсма» больным СМА детям, хотя их родителям удалось собрать по 120 миллионов ₽ на покупку лекарства.","В феврале 2022 года были зафиксированы несколько случаев, когда федеральные консилиумы врачей из подчиняющихся Минздраву клиник отказывались выдать препарат «Золгенсма» больным СМА детям, хотя их родителям удалось собрать по 120 миллионов рублей на покупку лекарства."
"От этой 6 ступени (при всех закрытых отверстиях) начинается параллельная минорная γ.","От этой 6 ступени (при всех закрытых отверстиях) начинается параллельная минорная гамма."
"Понижая седьмую ступень (на 1 и 9 отверстии), от второй ступени получается ещё одна γ Ре минор (для дудука Ля — Си минор).","Понижая седьмую ступень (на 1 и 9 отверстии), от второй ступени получается ещё одна гамма Ре минор (для дудука Ля — Си минор)."
"Шкаровська І. Такими були Μ… // Вечір. Київ. — 1978.","Шкаровська І. Такими були ми… // Вечір. Київ. — 1978."
"Контракт предполагался на 6 лет под половину прибыли, Живаго давал и стартовый капитал — 50—60 тысяч ₽ серебром.","Контракт предполагался на 6 лет под половину прибыли, Живаго давал и стартовый капитал — 50—60 тысяч рублей серебром."
"В декабре 1850 года Генрих Шлиман, взяв с собой 30 000 $ наличными (50 000 талеров), через Амстердам и Ливерпуль отправился в США.","В декабре 1850 года Генрих Шлиман, взяв с собой 30 000 долларов наличными (50 000 талеров), через Амстердам и Ливерпуль отправился в США."
"Дела шли успешно: с октября 1851 по апрель 1852 года он отправил в банк Ротшильдов в Сан-Франциско золотого песка на сумму 1 350 000 $, доход в наиболее удачные дни составлял 30 000 $, то есть около 100 кг шлихового золота.","Дела шли успешно: с октября 1851 по апрель 1852 года он отправил в банк Ротшильдов в Сан-Франциско золотого песка на сумму 1 350 000 долларов, доход в наиболее удачные дни составлял 30 000 долларов, то есть около 100 кг шлихового золота."
"Высокие обороты достигались тем, что Шлиман платил по самому высокому курсу (17 $ за унцию).","Высокие обороты достигались тем, что Шлиман платил по самому высокому курсу (17 долларов за унцию)."
"9 апреля 1852 года Шлиман дал объявление о передаче всех своих дел Дэвидсону и в тот же день отплыл в Панаму, имея при себе 60 000 $ золотом.","9 апреля 1852 года Шлиман дал объявление о передаче всех своих дел Дэвидсону и в тот же день отплыл в Панаму, имея при себе 60 000 долларов золотом."
"Только в один день — 3 июня 1854 года — он поставил Военному министерству 1527 слитков свинца; во время войны его месячный оборот достиг миллиона ₽.","Только в один день — 3 июня 1854 года — он поставил Военному министерству 1527 слитков свинца; во время войны его месячный оборот достиг миллиона рублей."
"В результате кризиса Шлиман потерял от 300 до 400 тысяч ₽ и совершенно поседел.","В результате кризиса Шлиман потерял от 300 до 400 тысяч рублей и совершенно поседел."
"Она началась иском шлимановского стряпчего — брата его жены П. П. Лыжина по опротестованию векселей на 50 000 ₽.","Она началась иском шлимановского стряпчего — брата его жены П. П. Лыжина по опротестованию векселей на 50 000 рублей."
"Его личный капитал к началу 1860-х годов составил около 2 700 000 ₽ или 10 млн марок.","Его личный капитал к началу 1860-х годов составил около 2 700 000 рублей или 10 млн марок."
"Шлиман продолжал лихорадочно работать: только за сезон навигации (май — октябрь) он доставил в Петербург товаров на 2 400 000 ₽ серебром — свинец, олово, ртуть, бумагу и огромные партии индиго.","Шлиман продолжал лихорадочно работать: только за сезон навигации (май — октябрь) он доставил в Петербург товаров на 2 400 000 рублей серебром — свинец, олово, ртуть, бумагу и огромные партии индиго."
"В результате он продал почти все свои акции (на сумму 300 000 $), а вырученную сумму вложил в железные дороги.","В результате он продал почти все свои акции (на сумму 300 000 долларов), а вырученную сумму вложил в железные дороги."
"Побывав на Кубе, 3 января 1868 года Шлиман вернулся в Нью-Йорк и присутствовал на публичном чтении Диккенсом его «Рождественских повестей», билет обошёлся ему в 3 $.","Побывав на Кубе, 3 января 1868 года Шлиман вернулся в Нью-Йорк и присутствовал на публичном чтении Диккенсом его «Рождественских повестей», билет обошёлся ему в 3 доллара."
"Нежелание ехать в Петербург объяснялось и тем, что дело о долге Соловьёва не закончилось даже с его смертью, поскольку сестра покойного, Е. К. Переяславцева, вознамерилась взыскать со Шлимана 20 000 ₽.","Нежелание ехать в Петербург объяснялось и тем, что дело о долге Соловьёва не закончилось даже с его смертью, поскольку сестра покойного, Е. К. Переяславцева, вознамерилась взыскать со Шлимана 20 000 рублей."
"Однако 11 июля 1869 года в письме одному из парижских знакомых Шлиман упоминал, что купил в Индианаполисе дом за 1125 $ и вложил 12 000 $ в 33 % акций крахмальной фабрики, причём обе сделки были завершены за две недели до суда.","Однако 11 июля 1869 года в письме одному из парижских знакомых Шлиман упоминал, что купил в Индианаполисе дом за 1125 долларов и вложил 12 000 долларов в 33 % акций крахмальной фабрики, причём обе сделки были завершены за две недели до суда."
"За акции он заплатил только 350 $ задатка, а в контракте значилось, что если оставшаяся часть суммы не будет выплачена до 25 июля, то сделка расторгается.","За акции он заплатил только 350 долларов задатка, а в контракте значилось, что если оставшаяся часть суммы не будет выплачена до 25 июля, то сделка расторгается."
"Исследователь распорядился зарисовать каждый из предметов отдельно и присвоил каждому инвентарный №.","Исследователь распорядился зарисовать каждый из предметов отдельно и присвоил каждому инвентарный номер."
"Ещё работая у Хойяка и Шрёдеров, он осознал важность внешнего вида, поэтому заботился о гардеробе, у него было более 50 сшитых в Лондоне костюмов, столько же пар обуви, двадцать шляп и три десятка тростей; но при этом во время путешествий он снимал самые дешёвые № в отелях.","Ещё работая у Хойяка и Шрёдеров, он осознал важность внешнего вида, поэтому заботился о гардеробе, у него было более 50 сшитых в Лондоне костюмов, столько же пар обуви, двадцать шляп и три десятка тростей; но при этом во время путешествий он снимал самые дешёвые номера в отелях."
"Екатерина Петровна Лыжина в письме 1885 года утверждала, что Сергею «не хватает терпения и последовательности», а также упрекала Шлимана, что назначенная им сыну пенсия в 3000 ₽ «слишком велика для его лет и для его слабохарактерности».","Екатерина Петровна Лыжина в письме 1885 года утверждала, что Сергею «не хватает терпения и последовательности», а также упрекала Шлимана, что назначенная им сыну пенсия в 3000 рублей «слишком велика для его лет и для его слабохарактерности»."
"Николай Валуев, узнав об этом, намеревался отсудить у кинотеатра 2 млн ₽.","Николай Валуев, узнав об этом, намеревался отсудить у кинотеатра 2 млн рублей."
"JNG использует ту же структуру, что и PNG, хранит в основном потоке JPEG данные, может хранить поток α-канала в виде PNG или JPEG, текстовую информацию, а также поддерживает γ и цветовую коррекцию.","JNG использует ту же структуру, что и PNG, хранит в основном потоке JPEG данные, может хранить поток альфа-канала в виде PNG или JPEG, текстовую информацию, а также поддерживает гамма и цветовую коррекцию."
"JNG использует поток α-канала и основной поток.","JNG использует поток альфа-канала и основной поток."
