question,answer
"При этом мужчины имели средний доход в 27 888 долл. США в г против 17 920 долл. США среднегодового дохода у женщин.","При этом мужчины имели средний доход в 27 888 долларов США в год против 17 920 долларов США среднегодового дохода у женщин."
"Доход на душу населения в округе составил 14 184 долл. США в год.","Доход на душу населения в округе составил 14 184 долларов США в год."
"В 1829 г Бессарабии передана дельта Дуная, к-рый изначально была включена в Аккерманский уезд, но уже через г, после образования Измаильского градоначальства, терр. дельты отошла последнему.","В 1829 году Бессарабии передана дельта Дуная, которая изначально была включена в Аккерманский уезд, но уже через год, после образования Измаильского градоначальства, территория дельты отошла последнему."
"Согласно 30-му аяту суры аль-Муддассир, кол-во ангелов в аз-Забания равно 19.","Согласно 30-му аяту суры аль-Муддассир, количество ангелов в аз-Забания равно 19."
"Стоимость реликвии в 2017 г оценивалась в 1 млн. долл. или 1 млн. евро..","Стоимость реликвии в 2017 году оценивалась в 1 млн. долларов или 1 млн. евро.."
"Также получил звание капитана гвардии, отказавшись от прочих наград, чинов и званий, но не желая служить ни на военном, ни на гражданском поприще в 1764 г Иван Григорьевич вышел в отставку, получив от императрицы ежегодную пенсию в 20 тыс. руб..","Также получил звание капитана гвардии, отказавшись от прочих наград, чинов и званий, но не желая служить ни на военном, ни на гражданском поприще в 1764 году Иван Григорьевич вышел в отставку, получив от императрицы ежегодную пенсию в 20 тысяч рублей."
"В жилых зонах вводился режим сходный с тюремным: решётки на окнах, запирающиеся на ночь бараки, запрет покидать барак в нерабочее время и номера на одежде.","В жилых зонах вводился режим сходный с тюремным: решётки на окнах, запирающиеся на ночь бараки, запрет покидать барак в нерабочее время и номера на одежде."
"Каждый из этих лагерей кроме номера имел ещё собств. имя, отличавшееся тем, что оно не было связано, как обычно, ни с местностью, где он располагался, ни с характером его деятельности.","Каждый из этих лагерей кроме номера имел ещё собственное имя, отличавшееся тем, что оно не было связано, как обычно, ни с местностью, где он располагался, ни с характером его деятельности."
"Особлаги были планово-убыточными, так при расходе в 1949 г 701 млн руб. (без учёта расходов на охрану, так как гл. управление конвойных войск финансировалось по др. статье) доходы планировались 443 млн руб..","Особлаги были планово-убыточными, так при расходе в 1949 году 701 млн рублей (без учёта расходов на охрану, так как Главное управление конвойных войск финансировалось по другой статье) доходы планировались 443 млн рублей."
"2011 — «Срочно в номер-3» (сериал) — Андрей Бирюков (фильм № 6 «Линия русской обороны»)","2011 — «Срочно в номер-3» (сериал) — Андрей Бирюков (фильм № 6 «Линия русской обороны»)"
"Очерки и рассказы из русской истории, древней и новой; а равно из истории русской литературы, искусств, художеств и т. п.","Очерки и рассказы из русской истории, древней и новой; а равно из истории русской литературы, искусств, художеств и т. п."
"Вечером они приезжают в придорожный отель, где снимают номер на двоих.","Вечером они приезжают в придорожный отель, где снимают номер на двоих."
"Добравшись до придорожного отеля, первая девушка врывается в номер и обливает пару и себя водой из канистры, однако её быв. бойфренд и его новоиспечённая спутница думают, что это бензин.","Добравшись до придорожного отеля, первая девушка врывается в номер и обливает пару и себя водой из канистры, однако её бывший бойфренд и его новоиспечённая спутница думают, что это бензин."
"Продавался по цене 350, 190 и 80 руб..","Продавался по цене 350, 190 и 80 рублей."
"Буква «Б» в названии означает «бытовая техника», «3» (именно «тройка», а не буква «З») — калькуляторы, 21 — номер модели.","Буква «Б» в названии означает «бытовая техника», «3» (именно «тройка», а не буква «З») — калькуляторы, 21 — номер модели."
"Калькулятор имеет 2 операционных регистра («X» и «Y»), 7 регистров для хранения чисел имели номера P2 — P8 и кольцевой двунаправленный стек на 6 чисел («C1» — «C6»), объед. с регистром X:","Калькулятор имеет 2 операционных регистра («X» и «Y»), 7 регистров для хранения чисел имели номера P2 — P8 и кольцевой двунаправленный стек на 6 чисел («C1» — «C6»), объединённый с регистром X:"
"В отличие от In Rainbows, к-рый был «определённым, конкретным высказыванием […] музыканты хотели сделать новый альбом похожим на газету [„когда выходит новый номер, это не значит, что больше новостей не будет“] — показать, чем являлись Radiohead в опред. момент времени, на момент выхода пластинки.","В отличие от In Rainbows, который был «определённым, конкретным высказыванием […] музыканты хотели сделать новый альбом похожим на газету [„когда выходит новый номер, это не значит, что больше новостей не будет“] — показать, чем являлись Radiohead в определённый момент времени, на момент выхода пластинки."
"В 1957 г «Заря Востока» в связи с 35-летием и с выходом в свет 10-тысячного номера была награждена орденом Трудового Красного Знамени.","В 1957 году «Заря Востока» в связи с 35-летием и с выходом в свет 10-тысячного номера была награждена орденом Трудового Красного Знамени."
"Попытка запретить проституцию в 1836 г не увенчалась успехом, равно как открытие государственного или лицензирование частных борделей.","Попытка запретить проституцию в 1836 году не увенчалась успехом, равно как открытие государственного или лицензирование частных борделей."
"Лидер — Облучённый гамма-радиацией гений со сверхчеловеческим интеллектом и способностями управления разумами.","Лидер — Облучённый гамма-радиацией гений со сверхчеловеческим интеллектом и способностями управления разумами."
"Порождённый гамма-радиацией чудовищный сверхсилач.","Порождённый гамма-радиацией чудовищный сверхсилач."
"Полужизнь — Энтони Мастерсон, облучённый гамма-радиацией энерговампир.","Полужизнь — Энтони Мастерсон, облучённый гамма-радиацией энерговампир."
"Разорение — Порождённый гамма-радиацией монстр, созд. из-за попыток профессора Джеффри Кроуфорда вылечить себя от калечащей болезни при помощи его Устройства телепортации материи.","Разорение — Порождённый гамма-радиацией монстр, созданный из-за попыток профессора Джеффри Кроуфорда вылечить себя от калечащей болезни при помощи его Устройства телепортации материи."
"На оборотной стороне ордена гравируется индивид. номер.","На оборотной стороне ордена гравируется индивидуальный номер."
"На оборотной стороне звезды расположены надпись «ОРДЕН РЕСПУБЛИКИ» и выгравированный порядковый номер ордена.","На оборотной стороне звезды расположены надпись «ОРДЕН РЕСПУБЛИКИ» и выгравированный порядковый номер ордена."
"Управление было создано на основании Национального закона о восстановлении промышленности, принятого в июне 1933 года в ответ на экономический кризис времён Великой депрессии: бюджет составлял 3,3 млрд долл. в первый г — и 6 млрд во второй; целью деятельности было обеспечение занятости, стабилизация покупательской способности населения и помощь в восстановлении экономики.","Управление было создано на основании Национального закона о восстановлении промышленности, принятого в июне 1933 года в ответ на экономический кризис времён Великой депрессии: бюджет составлял 3,3 миллиарда долларов в первый год — и 6 миллиардов во второй; целью деятельности было обеспечение занятости, стабилизация покупательской способности населения и помощь в восстановлении экономики."
"PWA потратила более 7 млрд долл. на контракты с частными строительными фирмами, которые выполняли фактическую работу.","PWA потратила более 7 миллиардов долларов на контракты с частными строительными фирмами, которые выполняли фактическую работу."
"Осенью 2014 года игровой номер Лехтинена (номер 10) был закреплен за ним навечно в «Эспоо».","Осенью 2014 года игровой номер Лехтинена (номер 10) был закреплен за ним навечно в «Эспоо»."
"В конце 2015 года игровой номер 26 за Лехтиненом закрепили навечно в сборной Финляндии.","В конце 2015 года игровой номер 26 за Лехтиненом закрепили навечно в сборной Финляндии."
"11 февраля 2017 года было объявлено, что номер Лехтинена, под которым он играл в «Далласе» (номер 26) будет за ним навсегда закреплён.","11 февраля 2017 года было объявлено, что номер Лехтинена, под которым он играл в «Далласе» (номер 26) будет за ним навсегда закреплён."
"Через единый номер «112» объединяет службы пожарной охраны, скорой медицинской помощи, полиции, газовой сети и т. д.","Через единый номер «112» объединяет службы пожарной охраны, скорой медицинской помощи, полиции, газовой сети и т. д."
"Однако стилистика и цветовая гамма хиджаба может разниться в зависимости от региона, народных традиций, менталитета, понимания скромности в одежде.","Однако стилистика и цветовая гамма хиджаба может разниться в зависимости от региона, народных традиций, менталитета, понимания скромности в одежде."
"Цены в США стартуют с отметки 17800 долл. США.","Цены в США стартуют с отметки 17800 долларов США."
"Ещё до Олимпиады спортсменка заявила, что если выиграет «золото», то продаст медаль с аукциона и пустит вырученные деньги на помощь детям, страдающим от лейкемии, и она сдержала слово: 19 дек. 2004 года медаль была продана за 257 550 злотых (82 437 долл. США по тогдашнему курсу), а деньги — переданы Онкологической и гематологической клинике при Вроцлавской детской больнице.","Ещё до Олимпиады спортсменка заявила, что если выиграет «золото», то продаст медаль с аукциона и пустит вырученные деньги на помощь детям, страдающим от лейкемии, и она сдержала слово: 19 декабря 2004 года медаль была продана за 257 550 злотых (82 437 долларов США по тогдашнему курсу), а деньги — переданы Онкологической и гематологической клинике при Вроцлавской детской больнице."
"Как правило, реагенты с выраженным альфа-эффектом не включаются в эти корреляции.","Как правило, реагенты с выраженным альфа-эффектом не включаются в эти корреляции."
"В 1996 г Баронио перешёл в «Лацио», заплативший за трансфер полузащитника 10 млрд лир.","В 1996 году Баронио перешёл в «Лацио», заплативший за трансфер полузащитника 10 млрд лир."
"Возвратившись в «Лацио», Баронио провёл только 7 матчей за клуб и был куплен, вместе с Андреа Пирло за 2,5 млрд лир «Реджиной».","Возвратившись в «Лацио», Баронио провёл только 7 матчей за клуб и был куплен, вместе с Андреа Пирло за 2,5 млрд лир «Реджиной»."
"Эти два игрока помогли клубу остаться в серии А. После удачного сезона «Лацио» выкупил контракт Баронио за 10 млрд лир.","Эти два игрока помогли клубу остаться в серии А. После удачного сезона «Лацио» выкупил контракт Баронио за 10 млрд лир."
"В рейтинге доходов российских чиновников «Власть и деньги» журнала «Forbes» за 2011 г чл. Совета Федерации Алексей Пиманов занял 100-е место — его доход составил 70 млн руб. (суммарный семейный доход — 71 млн руб.).","В рейтинге доходов российских чиновников «Власть и деньги» журнала «Forbes» за 2011 год член Совета Федерации Алексей Пиманов занял 100-е место — его доход составил 70 миллионов рублей (суммарный семейный доход — 71 миллион рублей)."
"Его первый номер здесь, «Танго», был выполнен с использованием элементов эротики: на сцене в эффектных костюмах танцевали прима-балерина и её партнёр, а Вертинский, стоя у кулис, исполнял песенку-пародию на происходящее.","Его первый номер здесь, «Танго», был выполнен с использованием элементов эротики: на сцене в эффектных костюмах танцевали прима-балерина и её партнёр, а Вертинский, стоя у кулис, исполнял песенку-пародию на происходящее."
"Вертинский вернулся к эстрадной деятельности, поступив на работу в театр Петровский, которым руководила Марья Николаевна Нинина-Петипа; здесь его гонорар составлял уже сто руб. в месяц.","Вертинский вернулся к эстрадной деятельности, поступив на работу в театр Петровский, которым руководила Марья Николаевна Нинина-Петипа; здесь его гонорар составлял уже сто рублей в месяц."
"Первый номер журнала вышел 20 июля 1883 года в городе Козенца, Италия.","Первый номер журнала вышел 20 июля 1883 года в городе Козенца, Италия."
"Флаг утверждён 16 апреля 2008 года и внесён в гос. геральдический регистр Российской Федерации с присвоением регистрационного номера 4027.","Флаг утверждён 16 апреля 2008 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 4027."
"Компания получила 2,1 млн долл. в августе 2013 года от группы венчурных инвесторов и бизнес-ангелов.","Компания получила 2,1 миллиона долларов в августе 2013 года от группы венчурных инвесторов и бизнес-ангелов."
"В июне 2014 компания получила ещё 15 млн долл. в раунде серии A благодаря Дэнни Римеру из Index Ventures.","В июне 2014 компания получила ещё 15 миллионов долларов в раунде серии A благодаря Дэнни Римеру из Index Ventures."
"В январе 2016 года Джошуа Кушнер инвестировал в компанию ещё 30 млн долл., в результате чего стартовый капитал Patreon дошёл до 47,1 млн долл..","В январе 2016 года Джошуа Кушнер инвестировал в компанию ещё 30 миллионов долларов, в результате чего стартовый капитал Patreon дошёл до 47,1 миллиона долларов."
"В конце 2014 года сайт объявил, что поклонники ежемесячно пересылают создателям контента более млн долл..","В конце 2014 года сайт объявил, что поклонники ежемесячно пересылают создателям контента более миллиона долларов."
"В январе 2017 года была озвучена цифра в 100 млн долл., переданных авторам с момента запуска сайта.","В январе 2017 года была озвучена цифра в 100 миллионов долларов, переданных авторам с момента запуска сайта."
"В мае 2017 владельцы сайта объявили, что сервисом пользуется более 50 000 авторов и млн поклонников, которые за 2017 г должны переслать более 150 млн долл..","В мае 2017 владельцы сайта объявили, что сервисом пользуется более 50 000 авторов и миллион поклонников, которые за 2017 год должны переслать более 150 миллионов долларов."
"В посл. раз медали из чистого золота вручались перед Первой мир. войной, на играх 1912 года, — при современных ценах стоимость такой медали составила бы более 41 тысячу долл..","В последний раз медали из чистого золота вручались перед Первой Мировой войной, на играх 1912 года, — при современных ценах стоимость такой медали составила бы более 41 тысячу долларов."
"Согласно предоставленной декларации в 2011 г А. Л. Гредин заработал 2,86 млн руб., а его супруга — 3,94 млн руб..","Согласно предоставленной декларации в 2011 году А. Л. Гредин заработал 2,86 млн рублей, а его супруга — 3,94 млн рублей."
"Кордебале́т (фр. corps de ballet) — артисты балета, исполняющие массовые танцевальные номера; анс. из танцовщиков и танцовщиц, в балете, а также опере, оперетте и мюзикле.","Кордебале́т (фр. corps de ballet) — артисты балета, исполняющие массовые танцевальные номера; ансамбль из танцовщиков и танцовщиц, в балете, а также опере, оперетте и мюзикле."
"Поэтому считалось, что от нелюбимой абзар иясё скотины необходимо избавиться, иначе она всё равно погибнет.","Поэтому считалось, что от нелюбимой абзар иясё скотины необходимо избавиться, иначе она всё равно погибнет."
"По официальным данным, за 2010 г заработала 85,2 млн руб., за 2011-й — 125,2 млн.","По официальным данным, за 2010 год заработала 85,2 млн рублей, за 2011-й — 125,2 млн."
"Издав два номера, Абхай был вынужден на время приостановить публикацию.","Издав два номера, Абхай был вынужден на время приостановить публикацию."
"Искренне надеясь исполнить наказ своего духовного учителя и принести «сознание Кришны» на з., Бхактиведанта взял с собой 200 трёхтомных комплекта своего комментированного перевода «Бхагавата-пураны», 500 брошюр с описанием этого текста и своих миссионерских целей на Западе, а также пару каратал (ручных цимбал), неск. комплектов шафрановой одежды санньясина, пару туфель, 40 индийских рупий (ок. 7 долл. США), дневник, зонт и рекомендательное письмо индийской семье в Пенсильвании.","Искренне надеясь исполнить наказ своего духовного учителя и принести «сознание Кришны» на Запад, Бхактиведанта взял с собой 200 трёхтомных комплекта своего комментированного перевода «Бхагавата-пураны», 500 брошюр с описанием этого текста и своих миссионерских целей на Западе, а также пару каратал (ручных цимбал), несколько комплектов шафрановой одежды санньясина, пару туфель, 40 индийских рупий (около 7 долларов США), дневник, зонт и рекомендательное письмо индийской семье в Пенсильвании."
"Гинзберг оказал Бхактиведанте материальную поддержку, подарив ему две фисгармонии и пожертвовав 200 долл. на иммиграционного адвоката.","Гинзберг оказал Бхактиведанте материальную поддержку, подарив ему две фисгармонии и пожертвовав 200 долларов на иммиграционного адвоката."
"Первый вып. журнала, отпечатанный на ксероксе, вышел тиражом в 100 экз. и быстро разошёлся по цене 50 центов за номер.","Первый выпуск журнала, отпечатанный на ксероксе, вышел тиражом в 100 экземпляров и быстро разошёлся по цене 50 центов за номер."
"Mantra-Rock Dance собрал 2000 долл., которые пошли на помощь храму в Сан-Франциско.","Mantra-Rock Dance собрал 2000 долларов, которые пошли на помощь храму в Сан-Франциско."
"В 1970 г Харрисон пожертвовал 19 тыс. долл. США на изд. первого тома трёхтомной трилогии «Кришна, Верховная Личность Бога» — книги о жизни Кришны, написанной Прабхупадой на основе 10-й песни «Бхагавата-пураны».","В 1970 году Харрисон пожертвовал 19 тыс. долларов США на издание первого тома трёхтомной трилогии «Кришна, Верховная Личность Бога» — книги о жизни Кришны, написанной Прабхупадой на основе 10-й песни «Бхагавата-пураны»."
"Стенки клеток содержать альфа-глюкан под названием изолихенин.","Стенки клеток содержать альфа-глюкан под названием изолихенин."
"По Указу от 19 мая 1805 года у владельца деревни, помещика Фёдора Мазган, были куплены за 1226 руб. 58 копеек 350 десятин пашни, 3 десятины 341 кв.саженей сенокосов.","По Указу от 19 мая 1805 года у владельца деревни, помещика Фёдора Мазган, были куплены за 1226 рублей 58 копеек 350 десятин пашни, 3 десятины 341 кв.саженей сенокосов."
"В 1845 г был назначен врачом студентов ветеринарного училища, где работал бесплатно и к тому же ежегодно жертвовал по 60 руб. на лекарства для малообеспеченных студентов.","В 1845 году был назначен врачом студентов ветеринарного училища, где работал бесплатно и к тому же ежегодно жертвовал по 60 рублей на лекарства для малообеспеченных студентов."
"1 августа 1990 года потерпел катастрофу гражд. самолёт Як-40 (бортовой номер CCCP-87453), выполнявший рейс Ереван — Степанакерт.","1 августа 1990 года потерпел катастрофу гражданский самолёт Як-40 (бортовой номер CCCP-87453), выполнявший рейс Ереван — Степанакерт."
"Он докладывал в гл. правление РАК: «вместо 500 положенных я признал справедливым выдать строителю онаго Осипу Нецветову 800 руб..","Он докладывал в Главное правление РАК: «вместо 500 положенных я признал справедливым выдать строителю онаго Осипу Нецветову 800 рублей."
"Передвижение на 9656 километров (примерно равно расстоянию от Санкт-Петербурга до Владивостока) на поезде (несчастный случай)","Передвижение на 9656 километров (примерно равно расстоянию от Санкт-Петербурга до Владивостока) на поезде (несчастный случай)"
"Учётный номер 4218010146.","Учётный номер 4218010146."
"Учётный номер 4218010027.","Учётный номер 4218010027."
"Учётный номер 4218010194.","Учётный номер 4218010194."
"Учётный номер 4218010002.","Учётный номер 4218010002."
"Учётный номер 4218010125. (улица Краснокаменская 17).","Учётный номер 4218010125. (улица Краснокаменская 17)."
"Учётный номер 4218010130.","Учётный номер 4218010130."
"Учётный номер 4218010155. (улица моск. 3).","Учётный номер 4218010155. (улица Московская 3)."
"Он выделил на стр-во 15 млн долл. — ок. половины от стоимости строительства.","Он выделил на строительство 15 млн долларов — около половины от стоимости строительства."
"2024 — Володя "Пять процентов" — Бомж с Васильевского острова","2024 — Володя "Пять процентов" — Бомж с Васильевского острова"
"С целью стимулирования на государственном уровне достижений научно-технического прогресса распоряжением Президента РФ № 282-рп от 5 июня 1992 года были учреждены на 1992 г 18, а с 1993 года — 20 ежегодных Государственных премий Российской Федерации в области науки и техники размером 100 тыс. руб. каждая в пределах бюджетных ассигнований, выделяемых на проведение научно-исследовательских и опытно-конструкторских работ.","С целью стимулирования на государственном уровне достижений научно-технического прогресса распоряжением Президента РФ № 282-рп от 5 июня 1992 года были учреждены на 1992 год 18, а с 1993 года — 20 ежегодных Государственных премий Российской Федерации в области науки и техники размером 100 тысяч рублей каждая в пределах бюджетных ассигнований, выделяемых на проведение научно-исследовательских и опытно-конструкторских работ."
"Размер премий составлял 1 млн руб. каждая.","Размер премий составлял 1 миллион рублей каждая."
"С 2020 года размер Государственной премии составляет 10 млн руб..","С 2020 года размер Государственной премии составляет 10 млн рублей."
"Премия присуждается гражданам Российской Федерации ежегодно в размере 300 000 руб.: в области военной науки; в области создания вооружения и военной техники; в области литературы и искусства за создание произведений литературы и искусства, раскрывающих величие народного подвига и роль выдающихся советских полководцев в Великой Отечественной войне 1941—1945 годов, героизм и мужество, проявленные воинами и партизанами, дружбу, единство и боевое братство защитников Отечества.","Премия присуждается гражданам Российской Федерации ежегодно в размере 300 000 рублей: в области военной науки; в области создания вооружения и военной техники; в области литературы и искусства за создание произведений литературы и искусства, раскрывающих величие народного подвига и роль выдающихся советских полководцев в Великой Отечественной войне 1941—1945 годов, героизм и мужество, проявленные воинами и партизанами, дружбу, единство и боевое братство защитников Отечества."
"Суд встал на сторону истца и постановил, что «Трансперенси Интернешнл — Россия» обязана компенсировать Литвиненко моральный ущерб в 1 млн руб..","Суд встал на сторону истца и постановил, что «Трансперенси Интернешнл — Россия» обязана компенсировать Литвиненко моральный ущерб в 1 млн рублей."
"В разные периоды времени Transparency International подверглась интенсивной критике за принятие млн долл. от компаний, которые занимались взяточничеством.","В разные периоды времени Transparency International подверглась интенсивной критике за принятие миллионов долларов от компаний, которые занимались взяточничеством."
"В 2014 г компания Siemens предоставила Transparency International 3 млн долл., при этом данная компания была признана в 2008 г виновной в выплате взяток на территории Греции, Норвегии, Ирака, Вьетнама, Италии, Израиля, Аргентины, Венесуэлы, Китая и России, за что заплатила более 1,6 млрд долл. США в виде штрафов.","В 2014 году компания Siemens предоставила Transparency International 3 миллиона долларов, при этом данная компания была признана в 2008 году виновной в выплате взяток на территории Греции, Норвегии, Ирака, Вьетнама, Италии, Израиля, Аргентины, Венесуэлы, Китая и России, за что заплатила более 1,6 млрд долларов США в виде штрафов."
"30 августа 2012 года был выведен на 100 процентов проектной мощности первый энергоблок Бушерской АЭС, первой атомной электростанции в стране и на всем Ближнем Востоке.","30 августа 2012 года был выведен на 100 процентов проектной мощности первый энергоблок Бушерской АЭС, первой атомной электростанции в стране и на всем Ближнем Востоке."
"Им также была приписана кража золота на сумму более 100 тыс. долл., кража сотни лошадей и убийство трёх отрядов полиции и трёх шерифов.","Им также была приписана кража золота на сумму более 100 тысяч долларов, кража сотни лошадей и убийство трёх отрядов полиции и трёх шерифов."
"пр-во штата решило платить калифорнийским рейнджерам по 150 долл. в месяц и пообещало вознаграждение в размере одной тыс. долл., если они схватят разыскиваемых.","Правительство штата решило платить калифорнийским рейнджерам по 150 долларов в месяц и пообещало вознаграждение в размере одной тысячи долларов, если они схватят разыскиваемых."
"«Доказательства» были продемонстрированы в округе Марипоза, Стоктоне и Сан-Франциско, затем рейнджеры начали возить их по всей Калифорнии; люди могли посмотреть на них за один доллар.","«Доказательства» были продемонстрированы в округе Марипоза, Стоктоне и Сан-Франциско, затем рейнджеры начали возить их по всей Калифорнии; люди могли посмотреть на них за один доллар."
"Тем не менее, 28 мая 1854 года Калифорнийское Законодательное собр. Штата проголосовало за то, чтобы рейнджеров вознаградили ещё на пять тыс. долл. за устранение Мурьеты.","Тем не менее, 28 мая 1854 года Калифорнийское Законодательное Собрание Штата проголосовало за то, чтобы рейнджеров вознаградили ещё на пять тысяч долларов за устранение Мурьеты."
"На территории РФ зарегистрирован препарат Канума (Себелипаза альфа) производства Алексион Юроп САС","На территории РФ зарегистрирован препарат Канума (Себелипаза альфа) производства Алексион Юроп САС"
"Введение в клиническую практику препарата себелипаза альфа (Канума) изменит ситуацию - все больные, получающие ферементозаместительную терапию возвращаются к нормальной жизни","Введение в клиническую практику препарата себелипаза альфа (Канума) изменит ситуацию - все больные, получающие ферементозаместительную терапию возвращаются к нормальной жизни"
