question,answer
"Омарова П. О. Формирование социальной компетентности у умственно отсталых учащихся подросткового возраста // изв. Российского государственного педагогического университета им. А. И. Герцена : ж..","Омарова П. О. Формирование социальной компетентности у умственно отсталых учащихся подросткового возраста // Известия Российского государственного педагогического университета им. А. И. Герцена : Журнал."
"Омарова П. О. Социализация детей с нарушениями интеллекта // пед. образование и наука : ж.. — М.: МПГУ, 2009.","Омарова П. О. Социализация детей с нарушениями интеллекта // Педагогическое образование и наука : Журнал. — М.: МПГУ, 2009."
"Омарова П. О., Гасанова З. З. Использование проективной методики «Дерево» в диагностике дефицитарной социальной ситуации развития // сиб. пед. ж., 2009.","Омарова П. О., Гасанова З. З. Использование проективной методики «Дерево» в диагностике дефицитарной социальной ситуации развития // Сибирский педагогический журнал, 2009."
"Омарова П. О. Общение и поведение умственно отсталых младших школьников // сиб. пед. ж., 2009.","Омарова П. О. Общение и поведение умственно отсталых младших школьников // Сибирский педагогический журнал, 2009."
"Омарова П.О. Роль выдающегося дагестанского ученого-педагога З. Т. Гасанова в развитии идей патриотического воспитания в России // изв. Дагестанского государственного педагогического университета.","Омарова П.О. Роль выдающегося дагестанского ученого-педагога З. Т. Гасанова в развитии идей патриотического воспитания в России // Известия Дагестанского государственного педагогического университета."
"Психолого-педагогические науки : ж..","Психолого-педагогические науки : Журнал."
"Омарова П. О. Характеристика социального развития детей с задержкой психического развития // изв. Российского государственного педагогического университета им. А. И. Герцена : ж..","Омарова П. О. Характеристика социального развития детей с задержкой психического развития // Известия Российского государственного педагогического университета им. А. И. Герцена : Журнал."
"Омарова П. О., Османова Г. А. Классификация стойкой школьной дезадаптации в младшем школьном возрасте // изв. Дагестанского государственного педагогического университета.","Омарова П. О., Османова Г. А. Классификация стойкой школьной дезадаптации в младшем школьном возрасте // Известия Дагестанского государственного педагогического университета."
"Психолого-педагогические науки : ж..","Психолого-педагогические науки : Журнал."
"Магомедова С. Ш., Омарова П. О. Модель профилактики наркомании в общеобразовательной школе // Фундаментальные исследования : ж. — М.: РАЕ, 2014.","Магомедова С. Ш., Омарова П. О. Модель профилактики наркомании в общеобразовательной школе // Фундаментальные исследования : Журнал — М.: РАЕ, 2014."
"Омарова П. О., Зайнулабидов Б. М. Добровольчество как фактор воспитания старшеклассников // Фундаментальные исследования : ж. — М.: РАЕ, 2015.","Омарова П. О., Зайнулабидов Б. М. Добровольчество как фактор воспитания старшеклассников // Фундаментальные исследования : Журнал — М.: РАЕ, 2015."
"Омарова П. О., Магомедова С. Ш. пед. профилактика зависимого поведения детей и молодёжи //Современные проблемы науки и образования : Электронный ж.- М.: РАЕ, 2015.","Омарова П. О., Магомедова С. Ш. Педагогическая профилактика зависимого поведения детей и молодёжи //Современные проблемы науки и образования : Электронный журнал- М.: РАЕ, 2015."
"Омарова П. О., Джамалудинова З. Г., Магомедов Д. З. Патриотическое воспитание учащихся начальных классов //Современные проблемы науки и образования : Электронный ж. — М.: РАЕ, 2015.","Омарова П. О., Джамалудинова З. Г., Магомедов Д. З. Патриотическое воспитание учащихся начальных классов //Современные проблемы науки и образования : Электронный журнал — М.: РАЕ, 2015."
"Омарова П. О., Магомедов Д. З., Гасанова З. З. Формирование общероссийской идентичности как фактор информационно-психологического противодействия идеологии экстремизма среди сельской молодёжи Дагестана //Современные проблемы науки и образования : Электронный ж. — М.: РАЕ, 2015.","Омарова П. О., Магомедов Д. З., Гасанова З. З. Формирование общероссийской идентичности как фактор информационно-психологического противодействия идеологии экстремизма среди сельской молодёжи Дагестана //Современные проблемы науки и образования : Электронный журнал — М.: РАЕ, 2015."
"чл. Российского психологического общества.","Член Российского психологического общества."
"чл. Санкт-Петербургского психологического общества.","Член Санкт-Петербургского психологического общества."
"Программа «Миротворческое образование и формирование толерантности среди детей и молодёжи Северного Кавказа» представляла собой сотр-во пяти республик Северного Кавказа (Дагестан, Чечня, Ингушетия, сев. Осетия — Алания, Кабардино-Балкария) в воспитании подрастающего поколения в духе культуры мира, ненасилия и толерантности; использование мирных способов разрешения конфликтов и разногласий; привитие гуманности и взаимоуважения, солидарности, сопереживания и сопричастности; повышение социокультурной компетентности детей и молодёжи.","Программа «Миротворческое образование и формирование толерантности среди детей и молодёжи Северного Кавказа» представляла собой сотрудничество пяти республик Северного Кавказа (Дагестан, Чечня, Ингушетия, Северная Осетия — Алания, Кабардино-Балкария) в воспитании подрастающего поколения в духе культуры мира, ненасилия и толерантности; использование мирных способов разрешения конфликтов и разногласий; привитие гуманности и взаимоуважения, солидарности, сопереживания и сопричастности; повышение социокультурной компетентности детей и молодёжи."
"В этот трехдневный визит были также организованы встречи с Президентом Республики Дагестан Муху Алиевым, Уполномоченным по правам ребёнка Интизар Мамутаевой, пресс-конференция для журналистов газетно-журнальных СМИ Дагестана (в т. числе — педагогических: «Учитель Дагестана», «Юная Махачкала», «Дагестанская школа», «Орленок Дагестана») и двух официальных телеканалов Дагестана ГТРК «Дагестан» и ВГТРК «Дагестан».","В этот трехдневный визит были также организованы встречи с Президентом Республики Дагестан Муху Алиевым, Уполномоченным по правам ребёнка Интизар Мамутаевой, пресс-конференция для журналистов газетно-журнальных СМИ Дагестана (в том числе — педагогических: «Учитель Дагестана», «Юная Махачкала», «Дагестанская школа», «Орленок Дагестана») и двух официальных телеканалов Дагестана ГТРК «Дагестан» и ВГТРК «Дагестан»."
"Под руководством П. О. Омаровой в период с 2005 по 2009 г на территории Северного Кавказа был проведен ряд межрегиональных миротворческих детских лагерей, направленных на гармонизацию межнациональных отношений и достижение межкультурного диалога.","Под руководством П. О. Омаровой в период с 2005 по 2009 год на территории Северного Кавказа был проведен ряд межрегиональных миротворческих детских лагерей, направленных на гармонизацию межнациональных отношений и достижение межкультурного диалога."
"Проведены первые в истории Северного Кавказа детские межрегиональные миротворческие лагеря, в которых объединились дети Дагестана, Чечни, Ингушетии, Северной Осетии-Алании, Кабардино-Балкарии и Ставропольского края («Каспийская одиссея», Дагестан, 2005; «Плюс», Дагестан, 2006; Дагестан, 2007; Ингушетия, 2007; сев. Осетия-Алания, 2007; Кабардино-Балкария, 2007).","Проведены первые в истории Северного Кавказа детские межрегиональные миротворческие лагеря, в которых объединились дети Дагестана, Чечни, Ингушетии, Северной Осетии-Алании, Кабардино-Балкарии и Ставропольского края («Каспийская одиссея», Дагестан, 2005; «Плюс», Дагестан, 2006; Дагестан, 2007; Ингушетия, 2007; Северная Осетия-Алания, 2007; Кабардино-Балкария, 2007)."
"рук. образовательных программ Молодёжных образовательных форумов «Каспий-2011» и «Каспий — 2012».","Руководитель образовательных программ Молодёжных образовательных форумов «Каспий-2011» и «Каспий — 2012»."
"Тренер первого Межрайонного молодёжного форума «Дети гор» в Ботлихском районе Республики Дагестан в 2011 г.","Тренер первого Межрайонного молодёжного форума «Дети гор» в Ботлихском районе Республики Дагестан в 2011 году."
"рук. образовательной программы Молодёжного образовательного форума «ДиалогМ-2012» (респ. Дагестан).","Руководитель образовательной программы Молодёжного образовательного форума «ДиалогМ-2012» (Республика Дагестан)."
"рук. образовательных программ Всероссийских молодёжных образовательных форумов Движения добровольцев Дагестана «3Dформат — 2011», «3Dформат — 2012», «3Dформат — 2014».","Руководитель образовательных программ Всероссийских молодёжных образовательных форумов Движения добровольцев Дагестана «3Dформат — 2011», «3Dформат — 2012», «3Dформат — 2014»."
"дир. молодёжного образовательного форума «3Dформат — 2013».","Директор молодёжного образовательного форума «3Dформат — 2013»."
"Эксперт Всероссийского Фестиваля «рус. яз. — 2012».","Эксперт Всероссийского Фестиваля «Русский язык — 2012»."
"рук. образовательной программы Всероссийского молодёжного образовательного конвента «Будущее России» в 2013 г.","Руководитель образовательной программы Всероссийского молодёжного образовательного конвента «Будущее России» в 2013 году."
"рук. образовательной площадки «Формирование профессиональной идентичности» Молодёжного образовательного форума «Школа-лидеров.","Руководитель образовательной площадки «Формирование профессиональной идентичности» Молодёжного образовательного форума «Школа-лидеров."
"рук. образовательной программы Северокавказского молодёжного образовательного слета «Куначество как инструмент против идеологии терроризма и экстремизма» в 2016 (сел. Ашильта Унцукульского района Республики Дагестан)..","Руководитель образовательной программы Северокавказского молодёжного образовательного слета «Куначество как инструмент против идеологии терроризма и экстремизма» в 2016 (сел. Ашильта Унцукульского района Республики Дагестан).."
"рук. образовательной программы Летней молодёжной школы "сев. Кавказ в единой семье российских народов" для молодёжи Юга России при поддержке Миннаца РД (Карабудахкентский р-н РД, 2018 г.).","Руководитель образовательной программы Летней молодёжной школы "Северный Кавказ в единой семье российских народов" для молодёжи Юга России при поддержке Миннаца РД (Карабудахкентский район РД, 2018 г.)."
"рук. образовательной программы Всероссийского молодёжного образовательного форума "Будущее России" (Кайтагский р-н, 2019 г.) по гранту Фонда президентских грантов.","Руководитель образовательной программы Всероссийского молодёжного образовательного форума "Будущее России" (Кайтагский район, 2019 г.) по гранту Фонда президентских грантов."
"рук. образовательной программы II Летней молодёжной школы «сев. Кавказ в единой семье российских народов» для молодёжи Юга России при поддержке Миннаца РД (Кайтагский р-н, 2019 г.)","Руководитель образовательной программы II Летней молодёжной школы «Северный Кавказ в единой семье российских народов» для молодёжи Юга России при поддержке Миннаца РД (Кайтагский район, 2019 г.)"
"Федеральный эксперт Росмолодёжи в 2016 г.","Федеральный эксперт Росмолодёжи в 2016 году."
"чл. Общественного совета при Министерстве образования и науки Республики Дагестан (2017 г.).","Член Общественного совета при Министерстве образования и науки Республики Дагестан (2017 г.)."
"чл. Межведомственного организационного совета по развитию добровольческой (волонтерской) деятельности социально ориентированных некоммерческих организаций Республики Дагестан (Распоряжение Правительства Республики Дагестан от 26.08.2019 №236-р)[1]","Член Межведомственного организационного совета по развитию добровольческой (волонтерской) деятельности социально ориентированных некоммерческих организаций Республики Дагестан (Распоряжение Правительства Республики Дагестан от 26.08.2019 №236-р)[1]"
"чл. Координационного совета по Северному региону Республики Дагестан при Правительстве Республики Дагестан.","Член Координационного совета по Северному региону Республики Дагестан при Правительстве Республики Дагестан."
"чл. Экспертного совета по образованию инвалидов Комитета по образованию и науке Государственной Думы Федерального собрания Российской Федерации.","Член Экспертного совета по образованию инвалидов Комитета по образованию и науке Государственной Думы Федерального собрания Российской Федерации."
"предс. Совета учителей-блогеров Министерства просвещения Российской Федерации","Председатель Совета учителей-блогеров Министерства просвещения Российской Федерации"
"Участник и рук. грантовых проектов Фонда им. Генриха Белля, Международного Комитета Красного Креста, Общественной палаты РФ, Российского благотворительного фонда «Нет алкоголизму и наркомании», Детского Фонда ООН (ЮНИСЕФ).","Участник и руководитель грантовых проектов Фонда им. Генриха Белля, Международного Комитета Красного Креста, Общественной палаты РФ, Российского благотворительного фонда «Нет алкоголизму и наркомании», Детского Фонда ООН (ЮНИСЕФ)."
"Ведущий науч. сотр. по исследовательской грантовой программе «Социализация детей с ограниченными возможностями здоровья» Института национальных проблем в образовании РАО в 2009—2012 г.г.","Ведущий научный сотрудник по исследовательской грантовой программе «Социализация детей с ограниченными возможностями здоровья» Института национальных проблем в образовании РАО в 2009—2012 г.г."
"рук. группы разработчиков гранта Министерства образования и науки РФ по Программе развития студенческих объединений «ПАТРИОТ РОССИИ» (Профессиональная Адаптация, творч. Реализация, Интерактивное образование, Технологическое Развитие, Оздоровление и Спорт, Социокультурная интеграция, Информатизация)" на 2012—2013 г.г. (Дагестанский гос. пед. ун-т).","Руководитель группы разработчиков гранта Министерства образования и науки РФ по Программе развития студенческих объединений «ПАТРИОТ РОССИИ» (Профессиональная Адаптация, Творческая Реализация, Интерактивное образование, Технологическое Развитие, Оздоровление и Спорт, Социокультурная интеграция, Информатизация)" на 2012—2013 г.г. (Дагестанский государственный педагогический университет)."
"рук. образовательной программы гранта Федерального агентства по делам молодёжи «Формирование общероссийской идентичности как фактор гармонизации межнациональных отношений и профилактики экстремизма среди сельской молодёжи Северного Кавказа» (2013—2014).","Руководитель образовательной программы гранта Федерального агентства по делам молодёжи «Формирование общероссийской идентичности как фактор гармонизации межнациональных отношений и профилактики экстремизма среди сельской молодёжи Северного Кавказа» (2013—2014)."
"Грант Главы Республики Дагестан в области общественной деятельности в 2013 г «Формирование общероссийской идентичности как фактор гармонизации межнациональных отношений и профилактики экстремизма среди сельской молодёжи Дагестана»","Грант Главы Республики Дагестан в области общественной деятельности в 2013 году «Формирование общероссийской идентичности как фактор гармонизации межнациональных отношений и профилактики экстремизма среди сельской молодёжи Дагестана»"
"Благодарность Кабардино-Балкарской общественной организации «ин-т проблем молодёжи» (2007).","Благодарность Кабардино-Балкарской общественной организации «Институт проблем молодёжи» (2007)."
"Благодарность Оргкомитета Молодёжного образовательного форума «Каспий-2012» за рук-во образовательной программой (2012).","Благодарность Оргкомитета Молодёжного образовательного форума «Каспий-2012» за руководство образовательной программой (2012)."
"Благодарность Оргкомитета Молодёжного образовательного форума «ДиалогМ» за рук-во образовательной программой (2012).","Благодарность Оргкомитета Молодёжного образовательного форума «ДиалогМ» за руководство образовательной программой (2012)."
"Благодарность Министра труда и социального развития Республики Дагестан за помощь в организации Республиканского чемпионата профессионального мастерства инвалидов «Абилимпикс» в 2017 г.","Благодарность Министра труда и социального развития Республики Дагестан за помощь в организации Республиканского чемпионата профессионального мастерства инвалидов «Абилимпикс» в 2017 году."
"Под руководством Патимат Омаровой студентка факультета специального (дефектологического) образования ДГПУ Луиза Зязикова стала чемпионкой России в номинации "Психология" III Национального чемпионата профессионального мастерства инвалидов в 2017 г, завоевав золотую медаль.","Под руководством Патимат Омаровой студентка факультета специального (дефектологического) образования ДГПУ Луиза Зязикова стала чемпионкой России в номинации "Психология" III Национального чемпионата профессионального мастерства инвалидов в 2017 году, завоевав золотую медаль."
"Под руководством Патимат Омаровой студентка факультета дошкольного образования ДГПУ Ашура Гапизова заняла второе место в номинации "Психология" IV Национального чемпионата профессионального мастерства инвалидов в 2018 г, завоевав серебряную медаль.","Под руководством Патимат Омаровой студентка факультета дошкольного образования ДГПУ Ашура Гапизова заняла второе место в номинации "Психология" IV Национального чемпионата профессионального мастерства инвалидов в 2018 году, завоевав серебряную медаль."
"Запись и микширование альбома осуществлялась в 2014 г и длилась в период с марта по май.","Запись и микширование альбома осуществлялась в 2014 году и длилась в период с марта по май."
"Казнозарядное орудие - это тип артиллерийского орудия, в котором заряжание производится через откр. задние отверстие ствола, а не через дульное отверстие, как в более ранних дульнозарядных орудиях.","Казнозарядное орудие - это тип артиллерийского орудия, в котором заряжание производится через открытое задние отверстие ствола, а не через дульное отверстие, как в более ранних дульнозарядных орудиях."
"Первые успешные казнозарядные орудия были приняты на вооружение армиями Пруссии и Австрии в 1860-х гг.","Первые успешные казнозарядные орудия были приняты на вооружение армиями Пруссии и Австрии в 1860-х годах."
"- Ствол, в задней части которого имеется откр. окно для заряжания.","- Ствол, в задней части которого имеется открытое окно для заряжания."
"При стрельбе из казнозарядного орудия сначала в ствол через откр. заднее отверстие досылается снаряд, затем вставляется заряд пороха и затвор закрывается.","При стрельбе из казнозарядного орудия сначала в ствол через открытое заднее отверстие досылается снаряд, затем вставляется заряд пороха и затвор закрывается."
"Дауева Т. Т. Конфликтогенные факторы и миротворческие ресурсы в традиционном осетинском обществе // Современные проблемы гуманитарной науки мат-лы Итоговой научной сессии.","Дауева Т. Т. Конфликтогенные факторы и миротворческие ресурсы в традиционном осетинском обществе // Современные проблемы гуманитарной науки Материалы Итоговой научной сессии."
"Кокиев С. зап. о быте осетин // сб. материалов по этнографии издаваемый при Дашковском этнографическом музее.","Кокиев С. Записки о быте осетин // Сборник материалов по этнографии издаваемый при Дашковском этнографическом музее."
"Оружейный сб..","Оружейный сборник."
"Оружейный сб..","Оружейный сборник."
"сов. военная энциклопедия, М., 1977","Советская военная энциклопедия, М., 1977"
"Ащысай (каз. Ащысай) — с. в Чингирлауском районе Западно-Казахстанской области Казахстана.","Ащысай (каз. Ащысай) — село в Чингирлауском районе Западно-Казахстанской области Казахстана."
"адм. центр Ащысайского сельского округа.","Административный центр Ащысайского сельского округа."
"В 1999 г нас. села составляло 1161 чел. (579 мужчин и 582 женщины).","В 1999 году население села составляло 1161 человек (579 мужчин и 582 женщины)."
"По данным переписи 2009 года в селе проживало 698 чел. (343 мужчины и 355 женщин).","По данным переписи 2009 года в селе проживало 698 человек (343 мужчины и 355 женщин)."
"Никола́й Никола́евич Фиоле́тов (1 дек. 1891 или 1891, Ерзовка, Саратовская губерния — 8 марта 1943 или 1943, Антибесская) — рос. юрист и богослов, специалист в области канонического права и христианской апологетики.","Никола́й Никола́евич Фиоле́тов (1 декабря 1891 или 1891, Ерзовка, Саратовская губерния — 8 марта 1943 или 1943, Антибесская) — российский юрист и богослов, специалист в области канонического права и христианской апологетики."
"род. в селе Ерзовка (Царицынский уезд, Саратовская губерния) в семье священника Николая Константиновича Фиолетова.","Родился в селе Ерзовка (Царицынский уезд, Саратовская губерния) в семье священника Николая Константиновича Фиолетова."
"Окончил Камышинское духовное уч-ще (1904), учился в Саратовской духовной семинарии, которую покинул в знак солидарности с исключёнными семинаристами.","Окончил Камышинское духовное училище (1904), учился в Саратовской духовной семинарии, которую покинул в знак солидарности с исключёнными семинаристами."
"Окончил Царицынскую гимназию с серебряной медалью (1908), юридический ф-т Московского университета (1913; удостоен зол. медали за соч. о применении канонического права в Средние вв.), был учеником Евгения Трубецкого.","Окончил Царицынскую гимназию с серебряной медалью (1908), юридический факультет Московского университета (1913; удостоен золотой медали за сочинение о применении канонического права в Средние века), был учеником Евгения Трубецкого."
"С 1915 года чл. коллегии присяжных поверенных, Московского религиозно-философского общества памяти Вл. Соловьёва и Московского комитета помощи беженцам.","С 1915 года член коллегии присяжных поверенных, Московского религиозно-философского общества памяти Вл. Соловьёва и Московского комитета помощи беженцам."
"С января 1917 года — приват-доцент по кафедре церковного права юридического факультета Московского университета, с мая и. д. экстраординарного профессора церковного права юридического факультета Пермского университета, чл. партии народных социалистов.","С января 1917 года — приват-доцент по кафедре церковного права юридического факультета Московского университета, с мая и. д. экстраординарного профессора церковного права юридического факультета Пермского университета, член партии народных социалистов."
"В 1917—1918 гг. — чл. Поместного собора Православной российской церкви (самый молодой), участвовал во всех трёх сессиях, тов. председателя Юридического совещания при Соборном Совете, секр. VI, чл. II, IV, XVII Отделов.","В 1917—1918 гг. — член Поместного собора Православной российской церкви (самый молодой), участвовал во всех трёх сессиях, товарищ председателя Юридического совещания при Соборном Совете, секретарь VI, член II, IV, XVII Отделов."
"В 1918 г обвенчался с дочерью ректора Пермского университета К. Д. Покровского филологом Людмилой Константиновной (позже — жена юриста А. Н. Круглевского).","В 1918 году обвенчался с дочерью ректора Пермского университета К. Д. Покровского филологом Людмилой Константиновной (позже — жена юриста А. Н. Круглевского)."
"После развода обвенчан в 1923 г с Надеждой Юрьевной Крупнянской (получила образование на философском отделении Высших женских курсов, преподаватель русского языка, автор работы о кумранских рукописях, мемуарист).","После развода обвенчан в 1923 году с Надеждой Юрьевной Крупнянской (получила образование на философском отделении Высших женских курсов, преподаватель русского языка, автор работы о кумранских рукописях, мемуарист)."
"В 1919 г был юрисконсультом при управлении делами Верховного правителя (А. В. Колчака) и Совета министров, затем директором Второго Департамента Главного Управления по делам вероисповеданий в составе Совета министров Российского правительства в 1919 г.","В 1919 году был юрисконсультом при управлении делами Верховного правителя (А. В. Колчака) и Совета министров, затем директором Второго Департамента Главного Управления по делам вероисповеданий в составе Совета министров Российского правительства в 1919 году."
"В 1921—1922 — профессор, зам. декана факультета общественных наук Пермского университета.","В 1921—1922 — профессор, заместитель декана факультета общественных наук Пермского университета."
"В 1922—1924 гг. — профессор теории права и истории политических учений факультета общественных наук Саратовского университета, зам. декана факультета.","В 1922—1924 гг. — профессор теории права и истории политических учений факультета общественных наук Саратовского университета, заместитель декана факультета."
"В 1933 г был переведён в Томск, где в апреле-июле находился под арестом по обвинению в подготовке японской интервенции.","В 1933 году был переведён в Томск, где в апреле-июле находился под арестом по обвинению в подготовке японской интервенции."
"В 1934 г был освобождён из ссылки, работал преподавателем истории средних веков кафедры всеобщей истории Курского педагогического института.","В 1934 году был освобождён из ссылки, работал преподавателем истории средних веков кафедры всеобщей истории Курского педагогического института."
"С 1935 года жил в Калинине, первоначально работал статистиком, затем зарабатывал статьями для журналов и б. советской энциклопедии и преподавательской деятельностью по договорам, месяцами был без работы.","С 1935 года жил в Калинине, первоначально работал статистиком, затем зарабатывал статьями для журналов и Большой советской энциклопедии и преподавательской деятельностью по договорам, месяцами был без работы."
