question,answer
"Мягкая цветовая γ картины подчёркивает спокойствие и умиротворение, отражающее величественность волжского пейзажа.","Мягкая цветовая гамма картины подчёркивает спокойствие и умиротворение, отражающее величественность волжского пейзажа."
"По пути Бринк подобрал попутчика, голосовавшего на дороге 16-летнего Уильяма Осборна, тот выстрелил ему в висок из пистолета и забрал у него 70 $.","По пути Бринк подобрал попутчика, голосовавшего на дороге 16-летнего Уильяма Осборна, тот выстрелил ему в висок из пистолета и забрал у него 70 долларов."
"В Полицейской академии 2 и 3 капитан Маузер (которого играет Арт Метрано) исполнял эту роль, но Метрано попросил заменить его на оставшуюся часть сериала после съемок № 3.","В Полицейской академии 2 и 3 капитан Маузер (которого играет Арт Метрано) исполнял эту роль, но Метрано попросил заменить его на оставшуюся часть сериала после съемок номера 3."
"Фильм дебютировал на 1 месте проката в прокате США по выходным и собрал в общей сложности 28 061 343 $.","Фильм дебютировал на 1 месте проката в прокате США по выходным и собрал в общей сложности 28 061 343 доллара."
"Он собрал 76 819 000 $ по всему миру.","Он собрал 76 819 000 долларов по всему миру."
"Священник монастыря в этот период имел жалование уже не 480, а 800 ₽.","Священник монастыря в этот период имел жалование уже не 480, а 800 рублей."
"Возросло жалование священника — в 1910 году он уже получал 1000 ₽ оклада в год.","Возросло жалование священника — в 1910 году он уже получал 1000 рублей оклада в год."
"Причт уже состоял из двух священников, получающих жалование в размере 700 и 500 ₽.","Причт уже состоял из двух священников, получающих жалование в размере 700 и 500 рублей."
"29 февраля 2016 года был обменян в «Анахайм Дакс» на выбор шестого № драфта 2016.","29 февраля 2016 года был обменян в «Анахайм Дакс» на выбор шестого номера драфта 2016."
"25 августа 2016 года, Брэндон, когда был свободным агентом, подписал годичный контракт с «Нью-Йорк Рейнджерс», сумма которая составляла 1,1 млн $.","25 августа 2016 года, Брэндон, когда был свободным агентом, подписал годичный контракт с «Нью-Йорк Рейнджерс», сумма которая составляла 1,1 млн долларов."
"Флаг утверждён 17 мая 2012 года решением Крутоярского сельского Совета депутатов № 19-62р и 2 июля 2012 года внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 7759.","Флаг утверждён 17 мая 2012 года решением Крутоярского сельского Совета депутатов № 19-62р и 2 июля 2012 года внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 7759."
"15 мая — в Санкт-Петербурге вышел в свет первый № журнала «Русское экономическое обозрение» под редакцией М. М. Фёдорова.","15 мая — в Санкт-Петербурге вышел в свет первый номер журнала «Русское экономическое обозрение» под редакцией М. М. Фёдорова."
"Она была добавлена в игру сразу после β-тестирования, но доступна только в тренировочном режиме.","Она была добавлена в игру сразу после бета-тестирования, но доступна только в тренировочном режиме."
"Игра была в закрытом β-тестировании с 10 апреля по 22 октября 2009 г.","Игра была в закрытом бета-тестировании с 10 апреля по 22 октября 2009 г."
"По контракту, BAMTech заплатит Riot Games 300 миллионов $ до 2023 года, за эксклюзивные права на трансляцию и работу над кибеспортивными турнирами League of Legends.","По контракту, BAMTech заплатит Riot Games 300 миллионов долларов до 2023 года, за эксклюзивные права на трансляцию и работу над кибеспортивными турнирами League of Legends."
"Сумма осуществлённых в League of Legends с января по сентябрь 2014 года микротранзакций составила 946 миллионов $, в то время как за весь 2013 год их число составило $624 млн.","Сумма осуществлённых в League of Legends с января по сентябрь 2014 года микротранзакций составила 946 миллионов долларов, в то время как за весь 2013 год их число составило $624 млн."
"В 2015 году доход тайтла составил 1,63 млрд $ США.","В 2015 году доход тайтла составил 1,63 млрд долларов США."
"На Чемпионате мира 3-го сезона гран-при составил один миллион $, а за играми следили 32 миллиона онлайн-зрителей.","На Чемпионате мира 3-го сезона гран-при составил один миллион долларов, а за играми следили 32 миллиона онлайн-зрителей."
"Последующие чемпионаты 2014 и 2015 годов имели фонд в 2,3 миллиона $.","Последующие чемпионаты 2014 и 2015 годов имели фонд в 2,3 миллиона долларов."
"В 1845 году главный инженер компании «Georgia Railroad» Дж. Эдгар Томсон предложил переименовать Мартасвилл в «Атлантика-Пасифика», которое вскоре было сокращено до Атланта и получило одобрение у поселенцев (которым, скорее всего, было всё =, так как до сих пор ни одного поезда на станцию так и не прибыло).","В 1845 году главный инженер компании «Georgia Railroad» Дж. Эдгар Томсон предложил переименовать Мартасвилл в «Атлантика-Пасифика», которое вскоре было сокращено до Атланта и получило одобрение у поселенцев (которым, скорее всего, было всё равно, так как до сих пор ни одного поезда на станцию так и не прибыло)."
"Годовой бюджет медицинского центра в 2014 году - более 490 млн. $.","Годовой бюджет медицинского центра в 2014 году - более 490 млн. долларов."
"5 октября 1990 года вышел первый № «Вятского края».","5 октября 1990 года вышел первый номер «Вятского края»."
"Объём экспорта — 63,3 млрд $, импорта — $ 77 млрд (по импорту — 38-е, по экспорту — 51-е место в мире).","Объём экспорта — 63,3 млрд долларов, импорта — $ 77 млрд (по импорту — 38-е, по экспорту — 51-е место в мире)."
"Значительный транзитный потенциал Украины позволяет развивать экспорт услуг, который в 2009 году достиг 9,5 млрд $.","Значительный транзитный потенциал Украины позволяет развивать экспорт услуг, который в 2009 году достиг 9,5 млрд долларов."
"Крупнейшими радиостанциями являются Национальная радиокомпания Украины, Радио «Свобода», Deutsche Welle, Украинская служба BBC, и развлекательные «Европа +», «Хит FM».","Крупнейшими радиостанциями являются Национальная радиокомпания Украины, Радио «Свобода», Deutsche Welle, Украинская служба BBC, и развлекательные «Европа плюс», «Хит FM»."
"В 1910 году за 14700 ₽ как подарок на Пасху для Марии Фёдоровны Николай II заказал у Фаберже «Памятник Александру III».","В 1910 году за 14700 рублей как подарок на Пасху для Марии Фёдоровны Николай II заказал у Фаберже «Памятник Александру III»."
"9 января 2010 года её 33-й № был навсегда закреплен командой, сделав её первой женщиной, получившей такую награду.","9 января 2010 года её 33-й номер был навсегда закреплен командой, сделав её первой женщиной, получившей такую награду."
"Совместно владея АЭС, две коммунальные компании с 2008 по 2017 год совместно инвестировали 9 миллиардов $ в строительство двух ядерных реакторов в округе Фэрфилд, Южная Каролина.","Совместно владея АЭС, две коммунальные компании с 2008 по 2017 год совместно инвестировали 9 миллиардов долларов в строительство двух ядерных реакторов в округе Фэрфилд, Южная Каролина."
"В 2008 году предприятия заключили контракт с Westinghouse на строительство двух ядерных реакторов AP1000 с ориентировочной стоимостью 9,8 миллиарда $.","В 2008 году предприятия заключили контракт с Westinghouse на строительство двух ядерных реакторов AP1000 с ориентировочной стоимостью 9,8 миллиарда долларов."
"В 2017 году сметная стоимость строительства выросла до 25 миллиардов $.","В 2017 году сметная стоимость строительства выросла до 25 миллиардов долларов."
"Общая стоимость, уплаченная обоими коммунальными предприятиями в рамках судебных расчётов с налогоплательщиками и акционерами, превысила миллиард $.","Общая стоимость, уплаченная обоими коммунальными предприятиями в рамках судебных расчётов с налогоплательщиками и акционерами, превысила миллиард долларов."
"Строительство двух блоков необходимо было завершить к 2020 году, чтобы получить более 2 миллиардов $ в виде федеральных налоговых льгот.","Строительство двух блоков необходимо было завершить к 2020 году, чтобы получить более 2 миллиардов долларов в виде федеральных налоговых льгот."
"Два реактора, стоимость которых оценивалась в 9,8 миллиарда $, должны были стать первыми реакторами, построенными в Соединенных Штатах после тридцатилетнего перерыва и тем самым положить начало ренессансу ядерных технологий в США.","Два реактора, стоимость которых оценивалась в 9,8 миллиарда долларов, должны были стать первыми реакторами, построенными в Соединенных Штатах после тридцатилетнего перерыва и тем самым положить начало ренессансу ядерных технологий в США."
"В 2008 году первоначальная смета расходов на расширение составляла 9,8 миллиарда $, но к 2017 году она выросла до 25 миллиардов $.","В 2008 году первоначальная смета расходов на расширение составляла 9,8 миллиарда долларов, но к 2017 году она выросла до 25 миллиардов долларов."
"Тем не менее, чертежи часто были ошибочными, что приводило к задержкам, неправильной деталировке, тысячам инженерных изменений и миллиардам $ потраченных впустую денег».","Тем не менее, чертежи часто были ошибочными, что приводило к задержкам, неправильной деталировке, тысячам инженерных изменений и миллиардам долларов потраченных впустую денег»."
"В проекте аудита Bechtel говорилось, что ядерные реакторы не будут завершены вовремя, поэтому заказчики не смогут получить 2 миллиарда $ в виде федеральных налоговых льгот, на которые полагался проект.","В проекте аудита Bechtel говорилось, что ядерные реакторы не будут завершены вовремя, поэтому заказчики не смогут получить 2 миллиарда долларов в виде федеральных налоговых льгот, на которые полагался проект."
"Полагая, что реакторы будут претендовать на налоговые льготы, Государственная комиссия по коммунальным услугам одобрила увеличение на 800 миллионов $ бюджета проекта, а также фиксированной цены контракта с Westinghouse.","Полагая, что реакторы будут претендовать на налоговые льготы, Государственная комиссия по коммунальным услугам одобрила увеличение на 800 миллионов долларов бюджета проекта, а также фиксированной цены контракта с Westinghouse."
"В то время строительство обоих блоков было завершено только на 30 %, но большинство составных частей реактора были уже смонтированы.","В то время строительство обоих блоков было завершено только на 30 процентов, но большинство составных частей реактора были уже смонтированы."
"В июле 2017 года компании объявили о заключении соглашения с Toshiba, материнской компанией Westinghouse, об освобождении Westinghouse от предыдущих обязательств на сумму 2,2 миллиарда $.","В июле 2017 года компании объявили о заключении соглашения с Toshiba, материнской компанией Westinghouse, об освобождении Westinghouse от предыдущих обязательств на сумму 2,2 миллиарда долларов."
"На момент закрытия SCE&G и Santee Cooper вложили в проект 9 миллиардов $.","На момент закрытия SCE&G и Santee Cooper вложили в проект 9 миллиардов долларов."
"В связи с этими повышениями к 2017 году клиенты SCE&G заплатили дополнительно 1,4 миллиарда $.","В связи с этими повышениями к 2017 году клиенты SCE&G заплатили дополнительно 1,4 миллиарда долларов."
"Типичный потребитель SCE&G платил дополнительно 27 $, а типичный потребитель Santee Cooper — 6,5 $.","Типичный потребитель SCE&G платил дополнительно 27 долларов, а типичный потребитель Santee Cooper — 6,5 долларов."
"Адвокаты, представляющие налогоплательщиков и акционеров SCE&G, отсудили у коммунальных предприятий 392,5 миллиона $ (200 миллионов $ клиентам и 192,5 миллиона $ акционерам).","Адвокаты, представляющие налогоплательщиков и акционеров SCE&G, отсудили у коммунальных предприятий 392,5 миллиона долларов (200 миллионов долларов клиентам и 192,5 миллиона долларов акционерам)."
"Santee Cooper выплатила клиентам и местными электроэнергетическими кооперативами 520 миллионов $.","Santee Cooper выплатила клиентам и местными электроэнергетическими кооперативами 520 миллионов долларов."
"В декабре 2020 года коммунальные предприятия рассчитались с инвесторами, купившими у них облигации на 2 миллиона $.","В декабре 2020 года коммунальные предприятия рассчитались с инвесторами, купившими у них облигации на 2 миллиона долларов."
"В жалобе утверждалось, что стороны ввели инвесторов в заблуждение, заявив, что проект будет претендовать на получение более 1 миллиарда $ в виде федеральных налоговых льгот.","В жалобе утверждалось, что стороны ввели инвесторов в заблуждение, заявив, что проект будет претендовать на получение более 1 миллиарда долларов в виде федеральных налоговых льгот."
"2 декабря 2020 года SEC объявила, что SCANA и SCE&G согласились урегулировать иски против них на сумму 112,5 млн $ в виде сборов за изъятие, а также штраф в размере 25 млн $, который должен выплатить SCANA (теперь Dominion Energy).","2 декабря 2020 года SEC объявила, что SCANA и SCE&G согласились урегулировать иски против них на сумму 112,5 млн долларов в виде сборов за изъятие, а также штраф в размере 25 млн долларов, который должен выплатить SCANA (теперь Dominion Energy)."
"Компания предлагала и рекламировала возмещение клиентам в размере 1000 $.","Компания предлагала и рекламировала возмещение клиентам в размере 1000 долларов."
"В декабре 2019 года Dominion Energy приобрела SCANA и SCE&G в соответствии с обновлённым предложением, где единовременные выплаты в размере 1000 $ были заменены более низкими ставками для клиентов.","В декабре 2019 года Dominion Energy приобрела SCANA и SCE&G в соответствии с обновлённым предложением, где единовременные выплаты в размере 1000 долларов были заменены более низкими ставками для клиентов."
"Клиенты продолжат платить дополнительные 2,3 миллиарда $, чтобы покрыть расходы на расширение в течение следующих двух десятилетий.","Клиенты продолжат платить дополнительные 2,3 миллиарда долларов, чтобы покрыть расходы на расширение в течение следующих двух десятилетий."
"В 2021 году Dominion Energy рассчиталась с налоговым органом штата по неуплаченным налогам в связи с незавершённым ядерным проектом на сумму 165 миллионов $.","В 2021 году Dominion Energy рассчиталась с налоговым органом штата по неуплаченным налогам в связи с незавершённым ядерным проектом на сумму 165 миллионов долларов."
"Однако долг предприятия, составляющий 7 миллиардов $, усложнил продажу.","Однако долг предприятия, составляющий 7 миллиардов долларов, усложнил продажу."
"В ноябре 2020 года Хью Лезерман, председатель финансового комитета сената, призвал председателя Santee Cooper уйти в отставку после того, как коммунальное предприятие заключило долговую сделку на 638 миллионов $.","В ноябре 2020 года Хью Лезерман, председатель финансового комитета сената, призвал председателя Santee Cooper уйти в отставку после того, как коммунальное предприятие заключило долговую сделку на 638 миллионов долларов."
"Однако Санти Купер представила генеральной ассамблее отдельный план по экономии налогоплательщикам 2,3 миллиарда $ в течение следующих двадцати лет за счет перехода от угольных электростанций к возобновляемым источникам энергии.","Однако Санти Купер представила генеральной ассамблее отдельный план по экономии налогоплательщикам 2,3 миллиарда долларов в течение следующих двадцати лет за счет перехода от угольных электростанций к возобновляемым источникам энергии."
"Доказательство проведём с помощью трёхгранного угла OA1B1C1 со сторонами (лучами) OA1, OB1, OC1 и вершиной в точке O, плоские углы A1OC1 и C1OB1 которого равны катетам b и a данного треугольника, плоский угол A1OB1 равен его гипотенузе c, двугранный угол между гранями A1OC1 и C1OB1 равен 90 °, а остальные два двугранных угла равны соответствующим углам сферического прямоугольного треугольника.","Доказательство проведём с помощью трёхгранного угла OA1B1C1 со сторонами (лучами) OA1, OB1, OC1 и вершиной в точке O, плоские углы A1OC1 и C1OB1 которого равны катетам b и a данного треугольника, плоский угол A1OB1 равен его гипотенузе c, двугранный угол между гранями A1OC1 и C1OB1 равен 90 градусов, а остальные два двугранных угла равны соответствующим углам сферического прямоугольного треугольника."
"Если считать, что сферическая теорема косинусов уже доказана, формулу для сферической теоремы Пифагора можно сразу получить из неё, записав сферическую теорему косинусов для гипотенузы данного прямоугольного сферического треугольника и просто подставив в получившееся выражение угол 90 °, косинус которого равен нулю.","Если считать, что сферическая теорема косинусов уже доказана, формулу для сферической теоремы Пифагора можно сразу получить из неё, записав сферическую теорему косинусов для гипотенузы данного прямоугольного сферического треугольника и просто подставив в получившееся выражение угол 90 градусов, косинус которого равен нулю."
"Из сферической теоремы Пифагора следует, что в прямоугольном сферическом треугольнике количество сторон, меньших 90 °, нечётно, а больших — чётно.","Из сферической теоремы Пифагора следует, что в прямоугольном сферическом треугольнике количество сторон, меньших 90 градусов, нечётно, а больших — чётно."
"Поэтому если оба катета прямоугольного сферического треугольника больше 90 °, то его гипотенуза меньше 90 °, то есть в этом случае гипотенуза короче каждого из двух катетов — положение, невозможное для прямоугольного треугольника на плоскости.","Поэтому если оба катета прямоугольного сферического треугольника больше 90 градусов, то его гипотенуза меньше 90 градусов, то есть в этом случае гипотенуза короче каждого из двух катетов — положение, невозможное для прямоугольного треугольника на плоскости."
"25 января 2003 года в квартиру Потеева в Москве на Крылатских холмах в 07:50, представившись работниками милиции, ворвались трое неизвестных в камуфляже и масках, которые избили его и сына, а также похитили 3300 $ и 30 тысяч ₽.","25 января 2003 года в квартиру Потеева в Москве на Крылатских холмах в 07:50, представившись работниками милиции, ворвались трое неизвестных в камуфляже и масках, которые избили его и сына, а также похитили 3300 долларов и 30 тысяч рублей."
"17 июля 2015 года Марьянович подписал однолетний контракт с «Сан-Антонио Спёрс» на сумму 1,2 миллиона $.","17 июля 2015 года Марьянович подписал однолетний контракт с «Сан-Антонио Спёрс» на сумму 1,2 миллиона долларов."
"7 июля 2016 года он получил предложение от «Детройт Пистонс» на три года и 21 миллион $.","7 июля 2016 года он получил предложение от «Детройт Пистонс» на три года и 21 миллион долларов."
"Поначалу Иван Алексеевич вместе с товарищем — Егором Захаровым — проживал в доме елецкого мещанина Бякина, бравшего с каждого из квартирантов по 15 ₽ в месяц.","Поначалу Иван Алексеевич вместе с товарищем — Егором Захаровым — проживал в доме елецкого мещанина Бякина, бравшего с каждого из квартирантов по 15 рублей в месяц."
"Несмотря на вхождение в семью состоятельных греков, материальное положение писателя оставалось тяжёлым — так, летом 1899 года он обращался к старшему брату с просьбой выслать «немедленно хоть десять ₽», отмечая при этом: «просить у Цакни не стану, хоть умру».","Несмотря на вхождение в семью состоятельных греков, материальное положение писателя оставалось тяжёлым — так, летом 1899 года он обращался к старшему брату с просьбой выслать «немедленно хоть десять рублей», отмечая при этом: «просить у Цакни не стану, хоть умру»."
"В итоге он был удостоен половинной премии (500 ₽), вторая часть досталась переводчику Петру Вейнбергу.","В итоге он был удостоен половинной премии (500 рублей), вторая часть досталась переводчику Петру Вейнбергу."
"„Листопад“ вместо ₽ 60 копеек».","„Листопад“ вместо рубля 60 копеек»."
"В октябре было официально объявлено, что Пушкинская премия за 1909 год поделена между Буниным и Куприным; каждый из них получил по 500 ₽.","В октябре было официально объявлено, что Пушкинская премия за 1909 год поделена между Буниным и Куприным; каждый из них получил по 500 рублей."
"За «Тёмные аллеи» Бунину было выплачено 300 $.","За «Тёмные аллеи» Бунину было выплачено 300 долларов."
"В течение многих лет его пристанищем были съёмные углы, меблированные №, гостиницы — он жил то в «Столичной», то в «Лоскутной», то в деревне, то на квартирах у друзей.","В течение многих лет его пристанищем были съёмные углы, меблированные номера, гостиницы — он жил то в «Столичной», то в «Лоскутной», то в деревне, то на квартирах у друзей."
"Реформу русской орфографии, при которой из алфавита исчезли и десятеричное, ять, Θ и ижица, Иван Алексеевич встретил весьма негативно, — он утверждал, что «„лес“ без „яти“ теряет весь свой смолистый аромат».","Реформу русской орфографии, при которой из алфавита исчезли и десятеричное, ять, фита и ижица, Иван Алексеевич встретил весьма негативно, — он утверждал, что «„лес“ без „яти“ теряет весь свой смолистый аромат»."
"Первая часть «Деревни» была опубликована в «Современном мире» в марте 1910 года, а первая рецензия появилась ещё до выхода № в свет — обозреватель газеты «Утро России» В. Батуринский сумел познакомиться в редакции с корректорским вариантом и, опередив коллег, подготовил рецензию, в которой назвал повесть «выдающимся произведением текущего сезона».","Первая часть «Деревни» была опубликована в «Современном мире» в марте 1910 года, а первая рецензия появилась ещё до выхода номера в свет — обозреватель газеты «Утро России» В. Батуринский сумел познакомиться в редакции с корректорским вариантом и, опередив коллег, подготовил рецензию, в которой назвал повесть «выдающимся произведением текущего сезона»."
"7 сентября 2020 года Банк России выпустил в обращение памятную серебряную монету номиналом 2 ₽ «Писатель И. А. Бунин, к 150-летию со дня рождения (22.10.1870)» серии «Выдающиеся личности России».","7 сентября 2020 года Банк России выпустил в обращение памятную серебряную монету номиналом 2 рубля «Писатель И. А. Бунин, к 150-летию со дня рождения (22.10.1870)» серии «Выдающиеся личности России»."
"В 1591 году участвовал в битве с крымскими татарами, в которой отличился, за что получил в награду шубу и 25 ₽.","В 1591 году участвовал в битве с крымскими татарами, в которой отличился, за что получил в награду шубу и 25 рублей."
"Флаг утверждён 22 апреля 2008 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 4071.","Флаг утверждён 22 апреля 2008 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 4071."
"Триптаза β-2 состоит из 275 аминокислот, молекулярная масса 30,6 кДа.","Триптаза бета-2 состоит из 275 аминокислот, молекулярная масса 30,6 кДа."
"Ген TPSB2 отличается множественностью аллелей, две основные из которых β II и β III ранее считались отдельными белками.","Ген TPSB2 отличается множественностью аллелей, две основные из которых бета II и бета III ранее считались отдельными белками."
"Хотя основные физиологические субстраты β-триптаз не выяснены, известно, что эти ферменты могут расщеплять несколько потенциально важных белков, включая фибриноген, фибронектин, предшественник матриксной металлопротеиназы про-MMP-3, протеазо-активируемый рецептор PAR2 и компонент комплемента C3.","Хотя основные физиологические субстраты бета-триптаз не выяснены, известно, что эти ферменты могут расщеплять несколько потенциально важных белков, включая фибриноген, фибронектин, предшественник матриксной металлопротеиназы про-MMP-3, протеазо-активируемый рецептор PAR2 и компонент комплемента C3."
"Назначенный рейхсканцлером фюрер выдернул Гесса из плотной толпы партийных лидеров, ожидавших фюрера в салоне № в берлинском отеле «Кайзерхоф», и провёл в свою спальню.","Назначенный рейхсканцлером фюрер выдернул Гесса из плотной толпы партийных лидеров, ожидавших фюрера в салоне номера в берлинском отеле «Кайзерхоф», и провёл в свою спальню."
"Рудольфу Гессу был присвоен седьмой №.","Рудольфу Гессу был присвоен седьмой номер."
"Эти № заменили заключённым имена и использовались персоналом при обращении к ним.","Эти номера заменили заключённым имена и использовались персоналом при обращении к ним."
"В XII столетии колёсная ₺ представляла собой громоздкий инструмент, который обслуживали два человека — музыкант и его помощник, который вращал ручку.","В XII столетии колёсная лира представляла собой громоздкий инструмент, который обслуживали два человека — музыкант и его помощник, который вращал ручку."
"После того как в XIII веке появились облегчённые (портативные) инструменты, колёсная ₺ быстро распространилась по Европе, будучи одним из характернейших атрибутов менестрельной культуры Средневековья.","После того как в XIII веке появились облегчённые (портативные) инструменты, колёсная лира быстро распространилась по Европе, будучи одним из характернейших атрибутов менестрельной культуры Средневековья."
"В XVIII веке колёсная ₺ стала модной игрушкой французских аристократов, увлекавшихся сельским бытом.","В XVIII веке колёсная лира стала модной игрушкой французских аристократов, увлекавшихся сельским бытом."
"Одной из особенностей французских ₺ является наличие т. н. жужжащего мостика (фр. chien, букв. «собачка»), на который натянута бурдонная струна.","Одной из особенностей французских лир является наличие т. н. жужжащего мостика (фр. chien, букв. «собачка»), на который натянута бурдонная струна."
"Кроме того, венгерская колёсная ₺ обладает двумя-тремя бурдонными и одной-двумя мелодическими струнами, корпус широкий и обильно украшенный, нередко резной.","Кроме того, венгерская колёсная лира обладает двумя-тремя бурдонными и одной-двумя мелодическими струнами, корпус широкий и обильно украшенный, нередко резной."
"На ней играли бродячие музыканты, калики перехожие и слепые, исполнявшие под заунывные звуки своих ₺ исторические песни, баллады и духовные стихи, а изредка песни другого характера и плясовые мелодии.","На ней играли бродячие музыканты, калики перехожие и слепые, исполнявшие под заунывные звуки своих лир исторические песни, баллады и духовные стихи, а изредка песни другого характера и плясовые мелодии."
