question,answer
"В связи с травмами центровых Вашингтона Майкла Руффина и Этана Томаса играл на позиции пятого № в сезоне 2006/2007.","В связи с травмами центровых Вашингтона Майкла Руффина и Этана Томаса играл на позиции пятого номера в сезоне 2006/2007."
"9 января 2010 года Блатч был оштрафован на 10000 $ Вашингтоном за участия в выходке Гилберта Аренаса перед игрой 5 января 2010 года против Филадельфия-76.","9 января 2010 года Блатч был оштрафован на 10000 долларов Вашингтоном за участия в выходке Гилберта Аренаса перед игрой 5 января 2010 года против Филадельфия-76."
"В 1754 году у горы Моховой владельцы Косотурского завода братья Мосоловы приобрели у башкирцев-вочинцев за 50 ₽ так называемое «Кусинское место» для строительства завода.","В 1754 году у горы Моховой владельцы Косотурского завода братья Мосоловы приобрели у башкирцев-вочинцев за 50 рублей так называемое «Кусинское место» для строительства завода."
"За несколько дней до DoS-атаки SCO Group заявила, что подозревает в создании червя сторонников операционной системы GNU/Linux, в которой якобы использовался принадлежавший SCO код, и объявила награду в 250 тысяч $ за информацию, которая поможет поймать создателей MyDoom.","За несколько дней до DoS-атаки SCO Group заявила, что подозревает в создании червя сторонников операционной системы GNU/Linux, в которой якобы использовался принадлежавший SCO код, и объявила награду в 250 тысяч долларов за информацию, которая поможет поймать создателей MyDoom."
"По данным компании HP, ущерб от деятельности MyDoom оценивается в 38 миллиардов $, что является рекордом за всю историю вредоносного ПО.","По данным компании HP, ущерб от деятельности MyDoom оценивается в 38 миллиардов долларов, что является рекордом за всю историю вредоносного ПО."
"27 января 2004 г.: SCO Group предлагает вознаграждение в 250 тыс. $ США за поимку автора червя.","27 января 2004 г.: SCO Group предлагает вознаграждение в 250 тыс. долларов США за поимку автора червя."
"Microsoft так же предлагают награду в 250 тыс. $ США за поимку автора червя.","Microsoft так же предлагают награду в 250 тыс. долларов США за поимку автора червя."
"С этого момента она стала получать официальную заработную плату — 200 $ в месяц, а визит к ней стоил для граждан социалистических государств 100 левов, для граждан «западных» государств — 50 $, хотя до этого момента Ванга принимала людей бесплатно, принимая лишь разные подарки . Ванге в помощь были выделены два секретаря, занимавшиеся рассмотрением заявлений на приём, а также личный водитель.","С этого момента она стала получать официальную заработную плату — 200 долларов в месяц, а визит к ней стоил для граждан социалистических государств 100 левов, для граждан «западных» государств — 50 долларов, хотя до этого момента Ванга принимала людей бесплатно, принимая лишь разные подарки . Ванге в помощь были выделены два секретаря, занимавшиеся рассмотрением заявлений на приём, а также личный водитель."
"С 1967 по 1991 год она заработала для государства 10 миллионов $.","С 1967 по 1991 год она заработала для государства 10 миллионов долларов."
"Каждый гражданин Болгарии за встречу платил 10 левов, а иностранец — 50 $.","Каждый гражданин Болгарии за встречу платил 10 левов, а иностранец — 50 долларов."
"После 20 недель обучения Зариньш вылетел в Германию, откуда 16 мая 1953 года был заброшен в Латвию с 25 000 ₽ наличными и документами на имя рабочего Юрия Ванага, для ведения диверсионной деятельности.","После 20 недель обучения Зариньш вылетел в Германию, откуда 16 мая 1953 года был заброшен в Латвию с 25 000 рублей наличными и документами на имя рабочего Юрия Ванага, для ведения диверсионной деятельности."
"Победитель предыдущего этапа и всей классификации получает красный № (фр. dossard rouge).","Победитель предыдущего этапа и всей классификации получает красный номер (фр. dossard rouge)."
"Лидер классификации получает жёлтый № (фр. dossard jaune) и жёлтый шлем.","Лидер классификации получает жёлтый номер (фр. dossard jaune) и жёлтый шлем."
"Относительная влажность воздуха составляет в среднем 63 % в год (среднесуточная максимальная — 75, среднесуточная минимальная — 53).","Относительная влажность воздуха составляет в среднем 63 процента в год (среднесуточная максимальная — 75, среднесуточная минимальная — 53)."
"В городе проживают порядка десяти % от общего числа жителей штата.","В городе проживают порядка десяти процентов от общего числа жителей штата."
"Средний годичный доход домохозяйства составляет 65 290 $, что на 17 % ниже среднего уровня по штату и на 0,5 % выше среднего по стране.","Средний годичный доход домохозяйства составляет 65 290 долларов, что на 17 % ниже среднего уровня по штату и на 0,5 % выше среднего по стране."
"Минимальная заработная плата в Лос-Анджелесе — 16,04 $ в час.","Минимальная заработная плата в Лос-Анджелесе — 16,04 доллара в час."
"Стоимость дневных билетов начинается с семи $.","Стоимость дневных билетов начинается с семи долларов."
"Она доступна на всех станциях метрополитена и в некоторых розничных магазинах (с доплатой в два $).","Она доступна на всех станциях метрополитена и в некоторых розничных магазинах (с доплатой в два доллара)."
"Мужской турнир относится к серии Мастерс с призовым фондом около 8,9 миллионов евро и турнирной сеткой, рассчитанной на 96 участников в одиночном разряде и 32 пары; а женский — к серии WTA 1000 с призовым фондом около 5,5 миллионов $ и турнирной сеткой, рассчитанной на 96 участниц в одиночном разряде и 32 пары.","Мужской турнир относится к серии Мастерс с призовым фондом около 8,9 миллионов евро и турнирной сеткой, рассчитанной на 96 участников в одиночном разряде и 32 пары; а женский — к серии WTA 1000 с призовым фондом около 5,5 миллионов долларов и турнирной сеткой, рассчитанной на 96 участниц в одиночном разряде и 32 пары."
"Метод снежной лавины является самым быстрым методом выплаты долга, и он обеспечивает выплату наименьшего % в целом.","Метод снежной лавины является самым быстрым методом выплаты долга, и он обеспечивает выплату наименьшего процента в целом."
"Стоимость трансфера составила около 50 миллионов ₽.","Стоимость трансфера составила около 50 миллионов рублей."
"За свою боксёрскую карьеру Томми заработал 12 миллионов $, но к концу жизни остался практически без средств к существованию.","За свою боксёрскую карьеру Томми заработал 12 миллионов долларов, но к концу жизни остался практически без средств к существованию."
"обычно не зависит и от № шага.","обычно не зависит и от номера шага."
"Позднее (в конце IX века) известный арабский историк и знаменитый географ Макаддаси (944—990), который путешествовал по Хорасану и Мавераннахру, в своём труде «Ахсан-ул-такосим φ маърифат ал-аколим» даёт сведения о городе Канде и упоминает о том, что по центру этого города проходил ручей.","Позднее (в конце IX века) известный арабский историк и знаменитый географ Макаддаси (944—990), который путешествовал по Хорасану и Мавераннахру, в своём труде «Ахсан-ул-такосим фи маърифат ал-аколим» даёт сведения о городе Канде и упоминает о том, что по центру этого города проходил ручей."
"Цена платного высшего образования на отдельных специальностях достигла в 2012 году 1200 ₽ в год, и продолжала расти.","Цена платного высшего образования на отдельных специальностях достигла в 2012 году 1200 рублей в год, и продолжала расти."
"На протяжении своей карьеры Дональд не раз доказывал, что не любит Микки Мауса и хочет стать звездой Диснея № один.","На протяжении своей карьеры Дональд не раз доказывал, что не любит Микки Мауса и хочет стать звездой Диснея номер один."
"Здесь располагалось большое количество галантерейных, продовольственных, кондитерских и цветочных магазинов, а также одни из самых престижных гостиниц города — «Большая Московская», «Империал», «Лондон», «Северные №».","Здесь располагалось большое количество галантерейных, продовольственных, кондитерских и цветочных магазинов, а также одни из самых престижных гостиниц города — «Большая Московская», «Империал», «Лондон», «Северные номера»."
"Средний доход на одно домашнее хозяйство в городе составил 25 000 $ США, а средний доход на одну семью — 26 447 $.","Средний доход на одно домашнее хозяйство в городе составил 25 000 долларов США, а средний доход на одну семью — 26 447 долларов."
"При этом мужчины имели средний доход в 22 500 $ США в год против 18 229 $ среднегодового дохода у женщин.","При этом мужчины имели средний доход в 22 500 долларов США в год против 18 229 долларов среднегодового дохода у женщин."
"Доход на душу населения в городе составил 11 047 $ в год.","Доход на душу населения в городе составил 11 047 долларов в год."
"В 2016 году программа государственных гарантий оказания бесплатной медицинской помощи жителям Югры составила более 59 млрд ₽.","В 2016 году программа государственных гарантий оказания бесплатной медицинской помощи жителям Югры составила более 59 млрд рублей."
"VLA-2 (англ. Very Late Antigen-2; интегрин α2β1) — мембранный белок, гетеродимерный интегрин подсемейства β1-интегринов (рецепторы VLA), состоящий из α цепи α2 (CD49b) и β цепи β1 (CD29).","VLA-2 (англ. Very Late Antigen-2; интегрин α2β1) — мембранный белок, гетеродимерный интегрин подсемейства β1-интегринов (рецепторы VLA), состоящий из альфа цепи α2 (CD49b) и бета цепи β1 (CD29)."
"За первый год американцы выплатили 50 сотрудникам 3,4 миллиона $ США.","За первый год американцы выплатили 50 сотрудникам 3,4 миллиона долларов США."
"Заглавный трек «Red» вошел и достиг пика на № 3 в цифровой диаграмме Gaon в выпуске диаграммы от 27 июля-2 августа 2014 года с 221 261 проданными загрузками-возглавляя диаграмму загрузки и 3,230 615 потоками.","Заглавный трек «Red» вошел и достиг пика на номер 3 в цифровой диаграмме Gaon в выпуске диаграммы от 27 июля-2 августа 2014 года с 221 261 проданными загрузками-возглавляя диаграмму загрузки и 3,230 615 потоками."
"Рынок таких собак оценивается в 60 млрд $ США.","Рынок таких собак оценивается в 60 млрд долларов США."
"Стремящийся открыть фирму по связям с общественностью на 120 тыс. $ заемных денег пенсионер из Сиэтла Гей Маллинз 28 мая сформировал организацию Old Cola Drinkers of America, чтобы пролоббировать Coca-Cola на повторное внедрение старой формулы либо продажу её кому-то ещё.","Стремящийся открыть фирму по связям с общественностью на 120 тыс. долларов заемных денег пенсионер из Сиэтла Гей Маллинз 28 мая сформировал организацию Old Cola Drinkers of America, чтобы пролоббировать Coca-Cola на повторное внедрение старой формулы либо продажу её кому-то ещё."
"В 2006 году журнал «Форбс» оценил его личное состояние в 1,2 миллиарда $ США.","В 2006 году журнал «Форбс» оценил его личное состояние в 1,2 миллиарда долларов США."
"Взял в команде 9 №.","Взял в команде 9 номер."
"К 2010 году в МО США утверждена смета комплектов доработки, стоимость работ оценивается в 14 млн $ на борт, при общих затратах 1,4 млрд $.","К 2010 году в МО США утверждена смета комплектов доработки, стоимость работ оценивается в 14 млн долларов на борт, при общих затратах 1,4 млрд долларов."
"По оценкам, убытки составляют 115,6 млн $.","По оценкам, убытки составляют 115,6 млн долларов."
"Причинён ущерб корпусу и левому крылу самолёта, после подтверждения сдвига центроплана, планируется списание самолёта, стоимость которого около 27,6 млн $.","Причинён ущерб корпусу и левому крылу самолёта, после подтверждения сдвига центроплана, планируется списание самолёта, стоимость которого около 27,6 млн долларов."
"При этом мужчины имели медианный доход в 46 224 $ США в год против 33 406 $ среднегодового дохода у женщин.","При этом мужчины имели медианный доход в 46 224 доллара США в год против 33 406 долларов среднегодового дохода у женщин."
"Операторы связи: CVTelecom (городские №, монополист), CVMovel и Unitel T+ (мобильная связь).","Операторы связи: CVTelecom (городские номера, монополист), CVMovel и Unitel T+ (мобильная связь)."
"В 1936 году Кейнс отметил в своей книге «Общая теория занятости, % и денег», что работа Гобсона «Физиология промышленности: разоблачение определенных заблуждений в существующих экономических теориях» предвосхитила его собственную теорию о том, что общество может при определенных обстоятельствах сберегать слишком большую часть своего дохода, и тогда экономность несёт отрицательный эффект.","В 1936 году Кейнс отметил в своей книге «Общая теория занятости, процента и денег», что работа Гобсона «Физиология промышленности: разоблачение определенных заблуждений в существующих экономических теориях» предвосхитила его собственную теорию о том, что общество может при определенных обстоятельствах сберегать слишком большую часть своего дохода, и тогда экономность несёт отрицательный эффект."
"В момент старта продаж в декабре 2018 года цены на модель начинались с 6 107 000 ₽.","В момент старта продаж в декабре 2018 года цены на модель начинались с 6 107 000 рублей."
"Она носит название «Обманка с палитрой и миниатюрой» (англ. «Trompe l'oeil with Palettes and Miniature», 119,1 x 91,8 сантиметров, холст, масло, инвентарный № — 1976.100.13), эта картина была завещана музею президентом нью-йоркской фирмы «F. Kleinberger & Co», специализировавшейся на торговле антиквариатом, искусствоведом и коллекционером Гарри Дж. Сперлингом в 1971 году, сама фирма приобрела её за 5200 $ в 1960 году, это полотно принято сопоставлять с более поздним творчеством малоизвестного флорентийского художника Иеронима Хастнера по прозвищу Корацца, итал.","Она носит название «Обманка с палитрой и миниатюрой» (англ. «Trompe l'oeil with Palettes and Miniature», 119,1 x 91,8 сантиметров, холст, масло, инвентарный номер — 1976.100.13), эта картина была завещана музею президентом нью-йоркской фирмы «F. Kleinberger & Co», специализировавшейся на торговле антиквариатом, искусствоведом и коллекционером Гарри Дж. Сперлингом в 1971 году, сама фирма приобрела её за 5200 долларов в 1960 году, это полотно принято сопоставлять с более поздним творчеством малоизвестного флорентийского художника Иеронима Хастнера по прозвищу Корацца, итал."
"Поль Гаммельбо атрибутирует также Жану-Франсуа де Ле Мотту картину, находящуюся в коллекции Музея Кальве в Авиньоне «Мольберт художника» (фр. «Le Chevalet du peintre», инвентарный № — 22431).","Поль Гаммельбо атрибутирует также Жану-Франсуа де Ле Мотту картину, находящуюся в коллекции Музея Кальве в Авиньоне «Мольберт художника» (фр. «Le Chevalet du peintre», инвентарный номер — 22431)."
"Первоначально майорат мог быть установлен для имений, включающих не менее 10 тысяч десятин земли, приносивших не менее 12 тысяч ₽ годового дохода; затем эти условия были снижены в два раза указом Николая II в 1899 году.","Первоначально майорат мог быть установлен для имений, включающих не менее 10 тысяч десятин земли, приносивших не менее 12 тысяч рублей годового дохода; затем эти условия были снижены в два раза указом Николая II в 1899 году."
"Litecoin также примечателен тем, что помогает защитить блокчейн Dogecoin, который, несмотря на то, что был создан в шутку в 2014 году, вошел в топ-20 проектов с рыночной капитализацией в 14 миллиардов $.","Litecoin также примечателен тем, что помогает защитить блокчейн Dogecoin, который, несмотря на то, что был создан в шутку в 2014 году, вошел в топ-20 проектов с рыночной капитализацией в 14 миллиардов долларов."
"В случае, если числовое значение хеша заголовка блока = или ниже сгенерированного системой параметра, условие считается выполненным и создаётся новый блок.","В случае, если числовое значение хеша заголовка блока равно или ниже сгенерированного системой параметра, условие считается выполненным и создаётся новый блок."
"Он собрал 125 000 $ от богатых членов совета и отправил письма с просьбой о выделении средств «тысяче самых богатых американцев».","Он собрал 125 000 долларов от богатых членов совета и отправил письма с просьбой о выделении средств «тысяче самых богатых американцев»."
"На эти средства в сентябре 1922 года был опубликован первый № журнала Foreign Affairs, занимающегося международными отношениями:8-9.","На эти средства в сентябре 1922 года был опубликован первый номер журнала Foreign Affairs, занимающегося международными отношениями:8-9."
"Местное население согласно сниматься в массовке за два $ в день и при этом выполнять физическую работу по подготовке декораций для съёмок.","Местное население согласно сниматься в массовке за два доллара в день и при этом выполнять физическую работу по подготовке декораций для съёмок."
"После этого Коста предлагает Даниэлю несколько тысяч $, чтобы он прекратил участие в демонстрациях.","После этого Коста предлагает Даниэлю несколько тысяч долларов, чтобы он прекратил участие в демонстрациях."
"Стоимость трансфера составила 300 тыс. $.","Стоимость трансфера составила 300 тыс. долларов."
"Перед сезоном 2016/17 взял себе в «Спартаке» 7-й № вместо 49-го, который освободился после ухода из команды Кирилла Комбарова.","Перед сезоном 2016/17 взял себе в «Спартаке» 7-й номер вместо 49-го, который освободился после ухода из команды Кирилла Комбарова."
"Рассказы: о любви (Персидская песнь (1953)), о боксёрах (Триста $ (1953)), о слепом музыканте (Подвиг (1953)), Обиженный полисмен ("Московский комсомолец" и из-во "Молодая гвардия" (Альманах молодых), 1953)","Рассказы: о любви (Персидская песнь (1953)), о боксёрах (Триста долларов (1953)), о слепом музыканте (Подвиг (1953)), Обиженный полисмен ("Московский комсомолец" и из-во "Молодая гвардия" (Альманах молодых), 1953)"
"За исполнение убийства участники банды брали от 10000 до 15000 $.","За исполнение убийства участники банды брали от 10000 до 15000 долларов."
"Бандиты похитили из квартиры 1 миллион деноминированных ₽ и ювелирные украшения.","Бандиты похитили из квартиры 1 миллион деноминированных рублей и ювелирные украшения."
"Бандиты похитили у него около 100 тысяч ₽.","Бандиты похитили у него около 100 тысяч рублей."
"За это двойное убийство киллеры получили 30 тысяч $.","За это двойное убийство киллеры получили 30 тысяч долларов."
"Заказчики, предложившие за исполнение убийства 30 тысяч $, вели переговоры с бандитами через криминального авторитета Станислава Тюрина, который вышел на некоего Авзалутдинова, знакомого Алексея Кескюля.","Заказчики, предложившие за исполнение убийства 30 тысяч долларов, вели переговоры с бандитами через криминального авторитета Станислава Тюрина, который вышел на некоего Авзалутдинова, знакомого Алексея Кескюля."
"В феврале 2006 года бандиты согласились выполнить заказ за 15 тысяч $.","В феврале 2006 года бандиты согласились выполнить заказ за 15 тысяч долларов."
"Александра садится на диету, начинает заниматься спортом и йогой, но её всё = гложут сомнения.","Александра садится на диету, начинает заниматься спортом и йогой, но её всё равно гложут сомнения."
"В ней состоят порядка 150 тыс. членов, бюджет организации составляет около 70 миллионов $.","В ней состоят порядка 150 тыс. членов, бюджет организации составляет около 70 миллионов долларов."
"Во время реорганизации АПА в 1945 году была создана система секций (divisions), каждая из которых имеет свой №.","Во время реорганизации АПА в 1945 году была создана система секций (divisions), каждая из которых имеет свой номер."
"Финансовые расходы на изготовление, перевозку, установку оцениваются в сумму свыше 3 миллионов $ США.","Финансовые расходы на изготовление, перевозку, установку оцениваются в сумму свыше 3 миллионов долларов США."
"Награждён орденом Св. Анны 3 степени 15 мая 1883 г. (Донские епархиальные ведомости, 1883 г, № 12 от 15 июня).","Награждён орденом Св. Анны 3 степени 15 мая 1883 г. (Донские епархиальные ведомости, 1883 г, номер 12 от 15 июня)."
"Умер 10 сентября 1883 года (Донские епархиальные ведомости, 1883 г, № 24 от 15 декабря, РГБ).","Умер 10 сентября 1883 года (Донские епархиальные ведомости, 1883 г, номер 24 от 15 декабря, РГБ)."
"Средний годовой доход домохозяйства составлял 58 750 $, а средний годовой доход семьи — 70 938 $.","Средний годовой доход домохозяйства составлял 58 750 долларов, а средний годовой доход семьи — 70 938 долларов."
"Средний доход мужчин — 36 250 $, в то время как у женщин — 25 000.","Средний доход мужчин — 36 250 долларов, в то время как у женщин — 25 000."
"Доход на душу населения составил 20 568 $.","Доход на душу населения составил 20 568 долларов."
"Актриса приглашалась «на роли героинь-кокетт с пением и танцами за 35 ₽ со своим гардеробом».","Актриса приглашалась «на роли героинь-кокетт с пением и танцами за 35 рублей со своим гардеробом»."
"Многие её высказывания (= как и приписываемые ей) превратились в крылатые выражения, чему способствовали их ёмкость и образность, = как и отсутствие у актрисы внутренней цензуры, свобода её суждений (например, в виде присутствия сниженной лексики).","Многие её высказывания (равно как и приписываемые ей) превратились в крылатые выражения, чему способствовали их ёмкость и образность, равно как и отсутствие у актрисы внутренней цензуры, свобода её суждений (например, в виде присутствия сниженной лексики)."
"В январе 2017 года он присоединился к шоу «The Art of Teese» Диты фон Тиз, где стал исполнять бурлеск и № с воздушной гимнастикой..","В январе 2017 года он присоединился к шоу «The Art of Teese» Диты фон Тиз, где стал исполнять бурлеск и номера с воздушной гимнастикой.."
"9 декабря 2011 года, незадолго до начала предсезонных сборов, Томпсон подписал с «Кавальерс» начальный четырёхлетний контракт, по которому его зарплата составит 16,65 миллионов $.","9 декабря 2011 года, незадолго до начала предсезонных сборов, Томпсон подписал с «Кавальерс» начальный четырёхлетний контракт, по которому его зарплата составит 16,65 миллионов долларов."
"22 октября 2015 года Томпсон переподписал контракт с «Кавальерс» на пять лет и 82 миллиона $.","22 октября 2015 года Томпсон переподписал контракт с «Кавальерс» на пять лет и 82 миллиона долларов."
"30 ноября 2020 года Томпсон подписал двухлетний контракт с «Бостон Селтикс» на сумму 19 миллионов $.","30 ноября 2020 года Томпсон подписал двухлетний контракт с «Бостон Селтикс» на сумму 19 миллионов долларов."
"Средний годовой доход домохозяйства составлял 46 667 $, а средний годовой доход семьи — 46 500 $.","Средний годовой доход домохозяйства составлял 46 667 долларов, а средний годовой доход семьи — 46 500 долларов."
"Средний доход мужчин — 30 000 $, в то время как у женщин — 24 444.","Средний доход мужчин — 30 000 долларов, в то время как у женщин — 24 444."
"Доход на душу населения составил 19 116 $.","Доход на душу населения составил 19 116 долларов."
"Журнал прекратил своё существование после выпуска шестого №, но с него началась история карьеры Найта как издателя и автора, которая продолжалась в течение сорока лет.","Журнал прекратил своё существование после выпуска шестого номера, но с него началась история карьеры Найта как издателя и автора, которая продолжалась в течение сорока лет."
"В 1996 году министр правительства, опасавшийся, что его вот-вот уволят в результате предстоящих перестановок в кабинете министров, прилетел во дворец Мобуту в Гбадолите, чтобы навестить президента и его семью, взяв с собой портфель с 1 миллионом $ США в качестве подарка для Боби Ладавы.","В 1996 году министр правительства, опасавшийся, что его вот-вот уволят в результате предстоящих перестановок в кабинете министров, прилетел во дворец Мобуту в Гбадолите, чтобы навестить президента и его семью, взяв с собой портфель с 1 миллионом долларов США в качестве подарка для Боби Ладавы."
"Так, 17 августа 2017 один из двух детекторов LIGO зафиксировал небывало длинный — около 100 секунд — сигнал (позже выяснилось, что волну, искажённую шумами, увидел и второй детектор LIGO, а также и VIRGO); несколько секунд спустя мощную вспышку γ-излучения заметили автоматические телескопы «Ферми» и «Интеграл».","Так, 17 августа 2017 один из двух детекторов LIGO зафиксировал небывало длинный — около 100 секунд — сигнал (позже выяснилось, что волну, искажённую шумами, увидел и второй детектор LIGO, а также и VIRGO); несколько секунд спустя мощную вспышку гамма-излучения заметили автоматические телескопы «Ферми» и «Интеграл»."
"Хотя огонь быстро распространился на соломенную крышу, уничтожив её в процессе, в конце концов обгорело менее одного % глины в стенах (превратилось в керамический материал), что противоречит большому количеству обломков из обожжённой глины, найденный в развалинах кукутень-трипольского городища.","Хотя огонь быстро распространился на соломенную крышу, уничтожив её в процессе, в конце концов обгорело менее одного процента глины в стенах (превратилось в керамический материал), что противоречит большому количеству обломков из обожжённой глины, найденный в развалинах кукутень-трипольского городища."
"Стоимость модернизации каждого самолёта обошлась около 4 млн $ США.","Стоимость модернизации каждого самолёта обошлась около 4 млн долларов США."
"Пусками расчёта советского зенитно-ракетного комплекса С-125 один нарушитель был сбит, обломки сбитого истребителя рухнули на турецкой территории, там же и приземлился катапультировавшийся турецкий пилот старший лейтенант Сахир Бесерен (личный № 1970—243).","Пусками расчёта советского зенитно-ракетного комплекса С-125 один нарушитель был сбит, обломки сбитого истребителя рухнули на турецкой территории, там же и приземлился катапультировавшийся турецкий пилот старший лейтенант Сахир Бесерен (личный номер 1970—243)."
"Оба пилота считаются погибшими, № потерянных «Фридом Файтеров»: № 70-1390/N6511 и № 67-21237/N6343;","Оба пилота считаются погибшими, номера потерянных «Фридом Файтеров»: № 70-1390/N6511 и № 67-21237/N6343;"
"Фамилий или № самолёта не называется.","Фамилий или номера самолёта не называется."
"Фамилий или № самолёта не называется.","Фамилий или номера самолёта не называется."
"Температура упала на семь °, а уровень моря опустился на 100 футов ниже нынешнего уровня.","Температура упала на семь градусов, а уровень моря опустился на 100 футов ниже нынешнего уровня."
