question,answer
"Свой отличный сезон она продолжила в августе, завоевав серебро на чемпионате NACAC во Фрипорте, Багамы, с результатом 49,86 с.","Свой отличный сезон она продолжила в августе, завоевав серебро на чемпионате NACAC во Фрипорте, Багамы, с результатом 49,86 секунды."
"В 2023 г на чемпионате мира по лёгкой атлетикев Будапеште Сада выиграла бронзу в беге на 400 м с результатом 49,60.","В 2023 году на чемпионате мира по лёгкой атлетикев Будапеште Сада выиграла бронзу в беге на 400 метров с результатом 49,60."
"Sequence number (32 бита) — измеряется в Б, и каждый переданный Б полезных данных (payload) увеличивает это значение на 1.","Sequence number (32 бита) — измеряется в байтах, и каждый переданный байт полезных данных (payload) увеличивает это значение на 1."
"Первый Б полезных данных в устанавливающейся сессии будет иметь номер ISN+1.","Первый байт полезных данных в устанавливающейся сессии будет иметь номер ISN+1."
"В противном случае, если SYN не установлен, первый Б данных, передаваемый в данном пакете, имеет этот порядковый номер.","В противном случае, если SYN не установлен, первый байт данных, передаваемый в данном пакете, имеет этот порядковый номер."
"Минимальный размер составляет 20 Б (пять 32-битовых слов), а максимальный — 60 Б (пятнадцать 32-битовых слов).","Минимальный размер составляет 20 байт (пять 32-битовых слов), а максимальный — 60 байт (пятнадцать 32-битовых слов)."
"напр., Data offset равное 11112 говорит о т., что заголовок занимает пятнадцать 32-битных слова (15 строк*32 бита в каждой строке/8 бит = 60 Б).","Например, Data offset равное 11112 говорит о том, что заголовок занимает пятнадцать 32-битных слова (15 строк*32 бита в каждой строке/8 бит = 60 байт)."
"Когда он получает информацию, TCP сохраняет её в буфере, чтобы не тревожить прилож. из-за каждого Б полученной информации.","Когда он получает информацию, TCP сохраняет её в буфере, чтобы не тревожить приложение из-за каждого байта полученной информации."
"Window Size самостоятельно определяет кол-во Б данных (payload), после передачи которых отправитель ожидает подтверждения от получателя, что данные получены.","Window Size самостоятельно определяет количество байт данных (payload), после передачи которых отправитель ожидает подтверждения от получателя, что данные получены."
"Иначе говоря, получатель пакета располагает для приёма данных буфером длиной «размер окна» Б.","Иначе говоря, получатель пакета располагает для приёма данных буфером длиной «размер окна» байт."
"По умолчанию размер окна измеряется в Б, поэтому ограничен 216 (65535) Б.","По умолчанию размер окна измеряется в байтах, поэтому ограничен 216 (65535) байтами."
"На данный момент в опции практически всегда включают 2 Б NOP (в данном случае 0x01) и 10 Б, задающих timestamps.","На данный момент в опции практически всегда включают 2 байта NOP (в данном случае 0x01) и 10 байт, задающих timestamps."
"Если клиент не получает ответа в течение 10 с, то он повторяет процесс соединения заново.","Если клиент не получает ответа в течение 10 секунд, то он повторяет процесс соединения заново."
"TCP требует явного указания максимального размера сегмента (MSS) в случае, если виртуальное соединение осуществляется через сегмент сети, где максимальный размер блока (MTU) менее, чем стандартный MTU Ethernet (1500 Б).","TCP требует явного указания максимального размера сегмента (MSS) в случае, если виртуальное соединение осуществляется через сегмент сети, где максимальный размер блока (MTU) менее, чем стандартный MTU Ethernet (1500 байт)."
"дл. TCP-сегмента (TCP length) — содержит в себе длину TCP-сегмента в Б (TCP-заголовок + данные; дл. псевдозаголовка не учитывается).","Длина TCP-сегмента (TCP length) — содержит в себе длину TCP-сегмента в байтах (TCP-заголовок + данные; длина псевдозаголовка не учитывается)."
"«Беглецы»/Les Fugitifs, Франция, (реж. Франсис Вб)","«Беглецы»/Les Fugitifs, Франция, (реж. Франсис Вебер)"
"По данным Бюро переписи населения США город Элизабет имеет общую пл. в 1,37 квадратного км.","По данным Бюро переписи населения США город Элизабет имеет общую площадь в 1,37 квадратного километра."
"Triturus pygmaeus внешне похож на мраморного тритона, но меньше по размеру: взрослые особи достигают общей длины 13 см по сравнению с 17 см у последнего.","Triturus pygmaeus внешне похож на мраморного тритона, но меньше по размеру: взрослые особи достигают общей длины 13 сантиметров по сравнению с 17 сантиметрами у последнего."
"Большая ч. конструкции выполнена из ПКМ на основе бисмалеимидов — класса термостойких полимеров, работоспособных при температурах до 230 ° по Цельсию.","Большая часть конструкции выполнена из ПКМ на основе бисмалеимидов — класса термостойких полимеров, работоспособных при температурах до 230 градусов по Цельсию."
"Истребители F-22 с начала 2011 года находятся под действием ещё одного запрета — им нельзя подниматься выше 7,6 тыс. м.","Истребители F-22 с начала 2011 года находятся под действием ещё одного запрета — им нельзя подниматься выше 7,6 тысячи метров."
"Считается, что на этой высоте при возникновении признаков удушья пилот имеет возможность снизиться хотя бы до 5,4 тыс. м, чтобы снять маску и дышать воздухом в кабине.","Считается, что на этой высоте при возникновении признаков удушья пилот имеет возможность снизиться хотя бы до 5,4 тысячи метров, чтобы снять маску и дышать воздухом в кабине."
"16 ноября 2010 года в 19:40 F-22A Block 30 (сер. номер 06-4125), приписанный к 525-й истребительной эскадрилье 3-го крыла ВВС США, разбился в 160 км от Анкориджа при выполнении парного тренировочного полёта.","16 ноября 2010 года в 19:40 F-22A Block 30 (сер. номер 06-4125), приписанный к 525-й истребительной эскадрилье 3-го крыла ВВС США, разбился в 160 километрах от Анкориджа при выполнении парного тренировочного полёта."
"Также у F-22 отсутствуют радары бокового обзора, позволяющие направлять выпущенную ракету, продолжая передачу данных сопровождения после отклонения более чем на 90 ° от курса ракеты.","Также у F-22 отсутствуют радары бокового обзора, позволяющие направлять выпущенную ракету, продолжая передачу данных сопровождения после отклонения более чем на 90 градусов от курса ракеты."
"Дорожка для бега на 3000 м с препятствиями имеет особую разметку и препятствие с водой вынесено на специальный вираж.","Дорожка для бега на 3000 метров с препятствиями имеет особую разметку и препятствие с водой вынесено на специальный вираж."
"Принято измерять дистанции на стадионах в м (бег на 10 000 м), а на ш. или открытой местности в км (кросс 10 км).","Принято измерять дистанции на стадионах в метрах (бег на 10 000 метров), а на шоссе или открытой местности в километрах (кросс 10 километров)."
"Стандартно включает в себя овальную 200-метровую дорожку, состоящую из четырёх-шести отдельных дорожек, дорожку для бега на 60 м и секторов для прыжковых видов.","Стандартно включает в себя овальную 200-метровую дорожку, состоящую из четырёх-шести отдельных дорожек, дорожку для бега на 60 метров и секторов для прыжковых видов."
"Официальные соревнования IAAF проводятся только на 200-метровой дорожке, однако существуют стадионы с нестандартной дорожкой (140 м, 300 м и др.).","Официальные соревнования IAAF проводятся только на 200-метровой дорожке, однако существуют стадионы с нестандартной дорожкой (140 метров, 300 метров и другие)."
"Начиная с 2006 года, дистанция 200 м была исключена из программы чемпионатов мира и Европы по соображениям того, что участники поставлены в неравные условия, то есть тот, кто бежит по внешней дорожке, находится в самых выгодных условиях.","Начиная с 2006 года, дистанция 200 метров была исключена из программы чемпионатов мира и Европы по соображениям того, что участники поставлены в неравные условия, то есть тот, кто бежит по внешней дорожке, находится в самых выгодных условиях."
"По-настоящему громкий скандал разразился в связи с делом Бена Джонсона, канадского спринтера, к-рый в 1988 г выиграл забег на 100 м в финале сеульской Олимпиады.","По-настоящему громкий скандал разразился в связи с делом Бена Джонсона, канадского спринтера, который в 1988 году выиграл забег на 100 метров в финале сеульской Олимпиады."
"Мариты Кох (ГДР), Рекорды на 100 и 200 м Флоренс Гриффит-Джойнер, рекорд на 3000 м и 10 000 м.","Мариты Кох (ГДР), Рекорды на 100 и 200 метров Флоренс Гриффит-Джойнер, рекорд на 3000 м и 10 000 м."
"Расположена в 10 км на з. от Могилёва и в 7,5 км от платформы Тишовка железной дороги Могилёв — Осиповичи.","Расположена в 10 километрах на запад от Могилёва и в 7,5 километрах от платформы Тишовка железной дороги Могилёв — Осиповичи."
"В = Время на льду (минуты: с);","В = Время на льду (минуты: секунды);"
"с. находится в юго-восточной части Грузии, на южных склонах Триалетского хребта, на расстоянии приблизительно 20 км (по прямой) к северо-востоку от города Тетри-Цкаро, административного центра муниципалитета.","Село находится в юго-восточной части Грузии, на южных склонах Триалетского хребта, на расстоянии приблизительно 20 километров (по прямой) к северо-востоку от города Тетри-Цкаро, административного центра муниципалитета."
"Абсолютная выс. — 1148 м над уровнем моря.","Абсолютная высота — 1148 метров над уровнем моря."
"Подпустив их на 300 м, артиллеристы открыли меткий огонь.","Подпустив их на 300 метров, артиллеристы открыли меткий огонь."
"Проход для экипажа и груза имеет диаметр 800 мм (31 ″).","Проход для экипажа и груза имеет диаметр 800 миллиметров (31 ″)."
"с. расположено в восточной части края, в 15 км по прямой к юго-западу от центра муниципалитета Лагодехи.","Село расположено в восточной части края, в 15 километрах по прямой к юго-западу от центра муниципалитета Лагодехи."
"выс. центра — 230 м над уровнем моря.","Высота центра — 230 метров над уровнем моря."
"В пересчёте на метрическую систему 1 чарка = 0,12299 л.","В пересчёте на метрическую систему 1 чарка = 0,12299 литра."
"с. находится в юго-западной части Брянской области, в зоне хвойно-широколиственных лесов, в пределах Полесской низменности, при автодороге 15К-1211, на расстоянии примерно 29 км (по прямой) к юго-западу от Климова, административного центра района.","Село находится в юго-западной части Брянской области, в зоне хвойно-широколиственных лесов, в пределах Полесской низменности, при автодороге 15К-1211, на расстоянии примерно 29 километров (по прямой) к юго-западу от Климова, административного центра района."
"Абсолютная выс. — 111 м над уровнем моря.","Абсолютная высота — 111 метров над уровнем моря."
"Средняя выс. над уровнем моря — 40 м.","Средняя высота над уровнем моря — 40 метров."
"Рельеф города представляет собой обширную межгорную котловину, окружённую среднегорьем, с абсолютными высотами не более 700 м над уровнем моря.","Рельеф города представляет собой обширную межгорную котловину, окружённую среднегорьем, с абсолютными высотами не более 700 метров над уровнем моря."
"Выделяют три основных уровня: на севере и северо-востоке — водораздельный уровень низкогорья, высоты в котором колеблются между отметками в 300—700 м; в южных районах — холмисто-увалистое предгорье с относительными высотами 100—200 м; основная терр. — речные террасы с максимальной высотой 54 м.","Выделяют три основных уровня: на севере и северо-востоке — водораздельный уровень низкогорья, высоты в котором колеблются между отметками в 300—700 метров; в южных районах — холмисто-увалистое предгорье с относительными высотами 100—200 метров; основная территория — речные террасы с максимальной высотой 54 метра."
"Самая высокая точка — безымянная выс. в 700 м.","Самая высокая точка — безымянная высота в 700 метров."
"В межгорной котловине высоты не превышают 30-40 м, поэтому в общем рельефе выделяется Орловская сопка высотой 54 м.","В межгорной котловине высоты не превышают 30-40 метров, поэтому в общем рельефе выделяется Орловская сопка высотой 54 метра."
"Вдоль берега моря простирается узкий (5-20 м) каменистый и песчано-галечниковый пляж, прерываемый скалами.","Вдоль берега моря простирается узкий (5-20 метров) каменистый и песчано-галечниковый пляж, прерываемый скалами."
"Горнолыжный центр расположен на сопке Синяя, на высоте 447 м, общая пл. — 110 га.","Горнолыжный центр расположен на сопке Синяя, на высоте 447 метров, общая площадь — 110 га."
"Градус Н (°N) — неиспользуемая ныне единица температуры.","Градус Ньютона (°N) — неиспользуемая ныне единица температуры."
"Температурная шкала Н была разработана Исааком Н в 1701 г для проведения теплофизических исследований и стала, вероятно, прообразом шкалы Цельсия.","Температурная шкала Ньютона была разработана Исааком Ньютоном в 1701 году для проведения теплофизических исследований и стала, вероятно, прообразом шкалы Цельсия."
"В качестве термометрической жидкости Н использовал льняное масло.","В качестве термометрической жидкости Ньютон использовал льняное масло."
"За ноль ° Н взял температуру замерзания пресной воды, а температуру человеческого тела он обозначил как 12 °.","За ноль градусов Ньютон взял температуру замерзания пресной воды, а температуру человеческого тела он обозначил как 12 градусов."
"Формула для перевода ° Н в градусы Цельсия и обратно:","Формула для перевода градусов Ньютона в градусы Цельсия и обратно:"
"Джеймс Н Ховард — аранжировки струнных партий и дирижёр (песни 1, 2, 4, 10), акустическое фортепиано (песня 10), клавесин (песня 10)","Джеймс Ньютон Ховард — аранжировки струнных партий и дирижёр (песни 1, 2, 4, 10), акустическое фортепиано (песня 10), клавесин (песня 10)"
"Не видна и полукилометровая свеча Останкинской телебашни, не проглядывает многоэтажное здание телецентра, хотя они совсем рядом, м в трёхстах.","Не видна и полукилометровая свеча Останкинской телебашни, не проглядывает многоэтажное здание телецентра, хотя они совсем рядом, метрах в трёхстах."
"д. находится в юго-западной части области, в зоне хвойно-широколиственных лесов, на правом берегу реки Сутки, к востоку от автодороги 78Н-0346, на расстоянии примерно 12 км (по прямой) к северо-западу от города Мышкина, административного центра района.","Деревня находится в юго-западной части области, в зоне хвойно-широколиственных лесов, на правом берегу реки Сутки, к востоку от автодороги 78Н-0346, на расстоянии примерно 12 километров (по прямой) к северо-западу от города Мышкина, административного центра района."
"Абсолютная выс. — 118 м над уровнем моря.","Абсолютная высота — 118 метров над уровнем моря."
"В 1991 г на Универсиаде Мэлоун-Уоллес завоевала золотые медали в беге на 400 м, а также в эстафете.","В 1991 году на Универсиаде Мэлоун-Уоллес завоевала золотые медали в беге на 400 метров, а также в эстафете."
"В 1991 г установила амер. крытый рекорд в эстафете 4 на 400 м.","В 1991 году установила американский крытый рекорд в эстафете 4 на 400 метров."
"Также Мисиодакас увлекался идеями Декарта, Галилея, Вольфа, Локка, но больше других он восхищался Н.","Также Мисиодакас увлекался идеями Декарта, Галилея, Вольфа, Локка, но больше других он восхищался Ньютоном."
"д. находится в южной части республики, в подзоне смешанных лесов, на левом берегу реки Агрызки, при автодороге М7, на расстоянии примерно 2 км (по прямой) к юго-юго-западу от села м. Пурга, административного центра района.","Деревня находится в южной части республики, в подзоне смешанных лесов, на левом берегу реки Агрызки, при автодороге М7, на расстоянии примерно 2 километров (по прямой) к юго-юго-западу от села Малая Пурга, административного центра района."
"Маринер-9 стал первым искусственным спутником др. планеты и впервые произвёл фотографирование поверхности Марса с разрешением в неск. сотен м.","Маринер-9 стал первым искусственным спутником другой планеты и впервые произвёл фотографирование поверхности Марса с разрешением в несколько сотен метров."
"Поскольку период вращения Марса составляет 24 ч 37 мин, за каждый оборот Маринера на орбите зона обзора сдвигается на 9—10 ° по долготе.","Поскольку период вращения Марса составляет 24 ч 37 мин, за каждый оборот Маринера на орбите зона обзора сдвигается на 9—10 градусов по долготе."
"Наклонение орбиты должно находится в диапазоне от 60 до 80 °.","Наклонение орбиты должно находится в диапазоне от 60 до 80 градусов."
"юж. полярная область оказывается в пределах видимости, а зона от −90 до +40 ° по широте может быть заснята за 90 суток.","Южная полярная область оказывается в пределах видимости, а зона от −90 до +40 градусов по широте может быть заснята за 90 суток."
"Такой период обеспечивает последовательный обзор поверхности Марса со сдвигом на 120 ° по долготе.","Такой период обеспечивает последовательный обзор поверхности Марса со сдвигом на 120 градусов по долготе."
"Наклонение орбиты — примерно 50 ° — обеспечивает обзор участка поверхности от 0 до −30 ° по широте при каждом прохождении апоцентра.","Наклонение орбиты — примерно 50 градусов — обеспечивает обзор участка поверхности от 0 до −30 градусов по широте при каждом прохождении апоцентра."
"Маринер-9 был предназначен для продолжения изучения Марса, начатого станцией Маринер-4, продолженного станциями Маринер-6 и Маринер-7, и был способен произвести картографирование более 70 % марсианской поверхности c меньшего расстояния (1500 км) и с более высоким разрешением (от 1 км на пиксел до 100 м на пиксел), чем любой предыдущий космический аппарат.","Маринер-9 был предназначен для продолжения изучения Марса, начатого станцией Маринер-4, продолженного станциями Маринер-6 и Маринер-7, и был способен произвести картографирование более 70 % марсианской поверхности c меньшего расстояния (1500 километров) и с более высоким разрешением (от 1 км на пиксел до 100 м на пиксел), чем любой предыдущий космический аппарат."
"Космический аппарат ориентировался по трём осям с точностью до 0,25 ° при помощи 12 маневровых двигателей на сжатом газе.","Космический аппарат ориентировался по трём осям с точностью до 0,25 градусов при помощи 12 маневровых двигателей на сжатом газе."
"Ракетный двигатель имел тягу 1335 Н.","Ракетный двигатель имел тягу 1335 ньютонов."
"Для перехода Маринера-9 с пролётной траектории на орбиту искусственного спутника Марса требуется очень большое изменение скорости (продолжительность работы двигателя 860 с), а для коррекций требуются небольшие и очень точные импульсы (продолжительность работы двигателя 4—13 с).","Для перехода Маринера-9 с пролётной траектории на орбиту искусственного спутника Марса требуется очень большое изменение скорости (продолжительность работы двигателя 860 секунд), а для коррекций требуются небольшие и очень точные импульсы (продолжительность работы двигателя 4—13 секунд)."
"К 29 сентября она охватила двести ° по долготе от Авзонии до Тавмасии, а 30 сентября закрыла южную полярную шапку.","К 29 сентября она охватила двести градусов по долготе от Авзонии до Тавмасии, а 30 сентября закрыла южную полярную шапку."
"915,6 с, уменьшил скорость АМС на 1600 м/с, и Маринер-9 вышел на орбиту искусственного спутника Марса с параметрами 1398 × 17916 км, наклонением 64,3° и периодом обращения 12 часов 34 минуты 1 с.","915,6 секунд, уменьшил скорость АМС на 1600 м/с, и Маринер-9 вышел на орбиту искусственного спутника Марса с параметрами 1398 × 17916 км, наклонением 64,3° и периодом обращения 12 часов 34 минуты 1 секунда."
"После коррекции период обращения составил 11 часов 58 минут 14 с, периапсис — 1387 км.","После коррекции период обращения составил 11 часов 58 минут 14 секунд, периапсис — 1387 км."
"После второй коррекции орбиты период обращения составил 11 часов 59 минут 28 с, периапсис — 1650 км.","После второй коррекции орбиты период обращения составил 11 часов 59 минут 28 секунд, периапсис — 1650 км."
"За 349 дней работы на околомарсианской орбите космический аппарат передал в общей сложности 7329 снимков, покрыв ок. 85 % поверхности планеты с разрешением от 1 до 2 км (2 % поверхности сфотографированы с разрешением от 100 до 300 м).","За 349 дней работы на околомарсианской орбите космический аппарат передал в общей сложности 7329 снимков, покрыв около 85 % поверхности планеты с разрешением от 1 до 2 км (2 % поверхности сфотографированы с разрешением от 100 до 300 метров)."
"На снимках видны русла высохших рек, кратеры, огромные вулканические образования (такие как вулкан Олимп — крупнейший из вулканов, обнаруженных в Солнечной системе), каньоны (вкл. долины Маринера — гигантскую систему каньонов длиной св. 4000 км, названную в честь научных достижений станции Маринер-9), признаки ветровой и водной эрозии и смещения пластов, погодные фронты, туман и ещё много интересных подробностей.","На снимках видны русла высохших рек, кратеры, огромные вулканические образования (такие как вулкан Олимп — крупнейший из вулканов, обнаруженных в Солнечной системе), каньоны (включая долины Маринера — гигантскую систему каньонов длиной свыше 4000 километров, названную в честь научных достижений станции Маринер-9), признаки ветровой и водной эрозии и смещения пластов, погодные фронты, туман и ещё много интересных подробностей."
"с. находится в северной части области, на правом берегу реки Яя, на расстоянии примерно 2 км (по прямой) к северу от районного центра посёлка городского типа Яя.","Село находится в северной части области, на правом берегу реки Яя, на расстоянии примерно 2 километров (по прямой) к северу от районного центра посёлка городского типа Яя."
"Абсолютная выс. — 138 м над уровнем моря.","Абсолютная высота — 138 метров над уровнем моря."
"Абсолютная выс. — 77 м над уровнем моря.","Абсолютная высота — 77 метров над уровнем моря."
"д. находится в юго-восточной части Архангельской области, в подзоне средней тайги, в пределах северной окраины возвышенности Северные Увалы, на левом берегу реки Виледи, при автодороге 11К-142, на расстоянии примерно 13 км (по прямой) к востоко-юго-востоку от села Ильинско-Подомского, административного центра округа.","Деревня находится в юго-восточной части Архангельской области, в подзоне средней тайги, в пределах северной окраины возвышенности Северные Увалы, на левом берегу реки Виледи, при автодороге 11К-142, на расстоянии примерно 13 километров (по прямой) к востоко-юго-востоку от села Ильинско-Подомского, административного центра округа."
"Абсолютная выс. — 88 м над уровнем моря.","Абсолютная высота — 88 метров над уровнем моря."
"Общая пл. мозаик составляет ок. 3,500 квадратных м, что делает их одними из крупнейших в мире.","Общая площадь мозаик составляет около 3,500 квадратных метров, что делает их одними из крупнейших в мире."
"д. находится в северо-восточной части Калужской области, в зоне хвойно-широколиственных лесов, в пределах северной части Среднерусской возвышенности, на правом берегу реки Тарусы, при автодороге 29Н-435, на расстоянии примерно 1 км (по прямой) к западу от города Тарусы, административного центра района.","Деревня находится в северо-восточной части Калужской области, в зоне хвойно-широколиственных лесов, в пределах северной части Среднерусской возвышенности, на правом берегу реки Тарусы, при автодороге 29Н-435, на расстоянии примерно 1 километра (по прямой) к западу от города Тарусы, административного центра района."
"Перепад высот незначительны; средняя выс. округа — ок. 310 м над уровнем моря.","Перепад высот незначительны; средняя высота округа — около 310 метров над уровнем моря."
"Через территорию сельского округа с востока на з. проходит ок. 10 км автодороги областного значения — КС-4 «Жолымбет — Шортанды — Пригородное».","Через территорию сельского округа с востока на запад проходит около 10 километров автодороги областного значения — КС-4 «Жолымбет — Шортанды — Пригородное»."
"Гора Муравьёва-Амурского Набильского хребта с абсолютной высотой 1398,4 м в Сахалинской области 50°27′07″ с. ш. 143°14′06″ в. д.","Гора Муравьёва-Амурского Набильского хребта с абсолютной высотой 1398,4 метра в Сахалинской области 50°27′07″ с. ш. 143°14′06″ в. д."
"д. находится в восточной части Нижегородской области, в зоне хвойно-широколиственных лесов, на правом берегу реки Урги, на расстоянии приблизительно 14 км (по прямой) к северо-западу от села Спасского, административного центра района.","Деревня находится в восточной части Нижегородской области, в зоне хвойно-широколиственных лесов, на правом берегу реки Урги, на расстоянии приблизительно 14 километров (по прямой) к северо-западу от села Спасского, административного центра района."
"Период со среднесуточной температурой выше 0 ° начинается с апреля и продолжается до октября.","Период со среднесуточной температурой выше 0 градусов начинается с апреля и продолжается до октября."
"Период со среднесуточной температурой выше 10 ° составляет 125 дней.","Период со среднесуточной температурой выше 10 градусов составляет 125 дней."
"Aston Martin показал первый за 50 лет двигатель собственной разработки (наддувный V6 объёмом три л, первый двигатель, самостоятельно разработанный Aston Martin с 1968 года) // Популярная механика, 24 марта 2020","Aston Martin показал первый за 50 лет двигатель собственной разработки (наддувный V6 объёмом три литра, первый двигатель, самостоятельно разработанный Aston Martin с 1968 года) // Популярная механика, 24 марта 2020"
"Парк станции объединяет 9 приёмо-отправочных и сортировочных путей полезной длиной 513—709 м.","Парк станции объединяет 9 приёмо-отправочных и сортировочных путей полезной длиной 513—709 метров."
"дл. галеры составляла 38,4 м, шир. — 5,5 м, а осадка — 1,75—1,8 м.","Длина галеры составляла 38,4 метра, ширина — 5,5 метра, а осадка — 1,75—1,8 метра."
"д. находится в северо-восточной части Калужской области, в зоне хвойно-широколиственных лесов, в пределах Протвинской низины, при автодороге 29Н-069, на расстоянии примерно 11 км (по прямой) к юго-западу от города Боровска, административного центра района.","Деревня находится в северо-восточной части Калужской области, в зоне хвойно-широколиственных лесов, в пределах Протвинской низины, при автодороге 29Н-069, на расстоянии примерно 11 километров (по прямой) к юго-западу от города Боровска, административного центра района."
