question,answer
"17 дек. «Александр Невский» и «Пересвет» прибыли прямо из Нью-Йорка.","17 декабря «Александр Невский» и «Пересвет» прибыли прямо из Нью-Йорка."
"После пополнения запасов, «Александр Невский», «Витязь» и «Пересвет» 29 дек. вышли в Карибское м. и Мексиканский зал., имея индивидуальные распоряжения.","После пополнения запасов, «Александр Невский», «Витязь» и «Пересвет» 29 декабря вышли в Карибское море и Мексиканский залив, имея индивидуальные распоряжения."
"ок. полугода фрегат возглавлял эскадру русских судов в Средиземном м., начальником которой стал контр-адмирал С. С. Лесовский, а 21 мая 1865 года «Александр Невский» благополучно вернулся в Кронштадт.","Около полугода фрегат возглавлял эскадру русских судов в Средиземном море, начальником которой стал контр-адмирал С. С. Лесовский, а 21 мая 1865 года «Александр Невский» благополучно вернулся в Кронштадт."
"след. загран. кампания «Александра Невского» началась 25 мая 1867 года.","Следующая заграничная кампания «Александра Невского» началась 25 мая 1867 года."
"В то же время лейтенанты Его Императорское Высочество Алексей Александрович, Ден, Вишилов и пр. офицеры… занимались устройством плотов…","В то же время лейтенанты Его Императорское Высочество Алексей Александрович, Ден, Вишилов и прочие офицеры… занимались устройством плотов…"
"Я отправил на ней больных и лейтенанта Тудора, к-рый знал швед. яз.…","Я отправил на ней больных и лейтенанта Тудора, который знал шведский язык…"
"Виновников нелепой гибели фрегата имп. по семейному великодушию освободил от всякой ответственности (Посьет, к-рый был наставником и воспитателем цесаревича Алексея — будущего генерал-адмирала, отделался выговором в приказе).","Виновников нелепой гибели фрегата император по семейному великодушию освободил от всякой ответственности (Посьет, который был наставником и воспитателем цесаревича Алексея — будущего генерал-адмирала, отделался выговором в приказе)."
"В порту города Тюборён (северо-зап. побережье Ютландии) стоит на постаменте один из якорей фрегата «Александр Невский».","В порту города Тюборён (северо-западное побережье Ютландии) стоит на постаменте один из якорей фрегата «Александр Невский»."
"В музее соседнего городка Лемвиг есть отд. раздел, посвященный этому происшествию.","В музее соседнего городка Лемвиг есть отдельный раздел, посвященный этому происшествию."
"В 1869 г остатки фрегата продали на слом за 16 108 руб., но к работам по утилизации судна новые владельцы по каким-то причинам приступили только в 1900 г.","В 1869 году остатки фрегата продали на слом за 16 108 рублей, но к работам по утилизации судна новые владельцы по каким-то причинам приступили только в 1900 году."
"рос. флот учёл уроки этой катастрофы.","Российский флот учёл уроки этой катастрофы."
"К. Н. Посьет стал организатором созданного в России в 1872 г Общества спасения на водах.","К. Н. Посьет стал организатором созданного в России в 1872 году Общества спасения на водах."
"Знаменитый рус. поэт кн. Петр Андреевич Вяземский, встречавший в Ницце на борту фрегата новый 1865 г, посвятил кораблю стихотворение «Фрегат „Александр Невский“».","Знаменитый русский поэт князь Петр Андреевич Вяземский, встречавший в Ницце на борту фрегата новый 1865 год, посвятил кораблю стихотворение «Фрегат „Александр Невский“»."
"В т. же г поэт написал стихотворение «Вечером на берегу моря», посвященное траурному плаванию фрегата из Ниццы в Кронштадт с телом покойного великого князя Николая Александровича.","В том же году поэт написал стихотворение «Вечером на берегу моря», посвященное траурному плаванию фрегата из Ниццы в Кронштадт с телом покойного великого князя Николая Александровича."
"Гибель фрегата «Александр Невский» // Всемирная илл..","Гибель фрегата «Александр Невский» // Всемирная иллюстрация."
"Обзор заграничных плаваний судов русского военного флота в 1850-1868 гг / Сгибнев А. С.. — СПб.: тип. Морского Ведомства в Главном Адмиралтействе, 1871.","Обзор заграничных плаваний судов русского военного флота в 1850-1868 годах / Сгибнев А. С.. — СПб.: Типография Морского Ведомства в Главном Адмиралтействе, 1871."
"Кронштадт — Нью-Йорк: Атлантическая эскадра русского флота // Кронштадтский вест. : газ.. — СПб., 2008.","Кронштадт — Нью-Йорк: Атлантическая эскадра русского флота // Кронштадтский Вестник : газета. — СПб., 2008."
"Корякин В. И., Вальчук С. В. летоп. Российского флота.","Корякин В. И., Вальчук С. В. Летопись Российского флота."
"От зарождения мореходства в древнерусском государстве до начала XXI вв..","От зарождения мореходства в древнерусском государстве до начала XXI века."
"Оп. 1. Д. 2072, 8802 // Гангут : ж..","Оп. 1. Д. 2072, 8802 // Гангут : журнал."
"Фрегат «Александр Невский» // Судостроение : ж.. — СПб., 1979.","Фрегат «Александр Невский» // Судостроение : журнал. — СПб., 1979."
"— янв. (№ 1).","— Январь (№ 1)."
"// Морской сб..","// Морской сборник."
"Дом, где училась Елена Белевич — пам. истории местного значения в Чернигове.","Дом, где училась Елена Белевич — памятник истории местного значения в Чернигове."
"Решением исполкома Черниговского областного совета народных депутатов трудящихся от 31.05.1971 № 286 присвоен статус пам. истории местного значения с охранным № 58 под названием Дом, где училась Елена Белевич — юная партизанка-разведчица.","Решением исполкома Черниговского областного совета народных депутатов трудящихся от 31.05.1971 № 286 присвоен статус памятник истории местного значения с охранным № 58 под названием Дом, где училась Елена Белевич — юная партизанка-разведчица."
"Приказом Департамента культуры и туризма, национальностей и религий Черниговской областной государственной администрации от 26.06.2019 № 245 для памятника истории используется назв. Дом школы, где училась участница антинацистского движения Елена Белевич.","Приказом Департамента культуры и туризма, национальностей и религий Черниговской областной государственной администрации от 26.06.2019 № 245 для памятника истории используется название Дом школы, где училась участница антинацистского движения Елена Белевич."
"Здание имеет собственную «территорию памятника», расположено в «охранной зоне» (включает всю территорию школы № 11 — просп. Мира № 137), согласно правилам застройки и использования территории.","Здание имеет собственную «территорию памятника», расположено в «охранной зоне» (включает всю территорию школы № 11 — проспект Мира № 137), согласно правилам застройки и использования территории."
"На здании установлена информ. доска.","На здании установлена информационная доска."
"Здание для школы № 10 было построено в 1939 г по типовому проекту.","Здание для школы № 10 было построено в 1939 году по типовому проекту."
"кам., двухэтажный, П-образный в плане дом.","Каменный, двухэтажный, П-образный в плане дом."
"Фасад направлен на з. к проспекту Мира.","Фасад направлен на запад к проспекту Мира."
"В школе № 10 в период 1939-1941 гг. училась Елена Иосифовна Белевич — участница партизанского движения в УССР времён Великой Отечественной войны — рук. подпольной группы «Юные патриоты».","В школе № 10 в период 1939-1941 годы училась Елена Иосифовна Белевич — участница партизанского движения в УССР времён Великой Отечественной войны — руководитель подпольной группы «Юные патриоты»."
"В 1946 г дом был отстроен.","В 1946 году дом был отстроен."
"Позже было построено 3-этажной здание школы, к-рый примыкает к 2-этажному.","Позже было построено 3-этажной здание школы, которое примыкает к 2-этажному."
"В 1969 г на фасаде здания была открыта мрам. мемор. доска Елене Белевич.","В 1969 году на фасаде здания была открыта мраморная мемориальная доска Елене Белевич."
"В 2003 г была установлена новая мемор. доска Елене Белевич — объект культурного наследия вновь выявленный.","В 2003 году была установлена новая мемориальная доска Елене Белевич — объект культурного наследия вновь выявленный."
"Сейчас на здании установлены две мемор. доски: одна посвящена Елене Белевич, другая — подпольной молодёжной организации времён Великой Отечественной войны под руководством Елены Белевич, в состав которой входили ученики школы.","Сейчас на здании установлены две мемориальный доски: одна посвящена Елене Белевич, другая — подпольной молодёжной организации времён Великой Отечественной войны под руководством Елены Белевич, в состав которой входили ученики школы."
"Майлз Роббинс (англ. Miles Robbins; род. 4 мая 1992 года, Нью-Йорк, США) — амер. актёр и музыкант.","Майлз Роббинс (англ. Miles Robbins; род. 4 мая 1992 года, Нью-Йорк, США) — американский актёр и музыкант."
"Майлз Гатри Томалин Роббинс род. 4 мая 1992 года в Нью-Йорке в семье актёров Тима Роббинса и Сьюзан Сарандон.","Майлз Гатри Томалин Роббинс родился 4 мая 1992 года в Нью-Йорке в семье актёров Тима Роббинса и Сьюзан Сарандон."
"Он изучал документ. кино и произ-во музыки в Университете Брауна в течение трёх лет, но ушёл до окончания учёбы.","Он изучал документальное кино и производство музыки в Университете Брауна в течение трёх лет, но ушёл до окончания учёбы."
"В своей нынешней психоделической поп-группе под названием «Pow Pow Family Band» Роббинс выступал в роли персонажа по им. «Милли» — «недовольной домохозяйки», обожающей платья и красную помаду.","В своей нынешней психоделической поп-группе под названием «Pow Pow Family Band» Роббинс выступал в роли персонажа по имени «Милли» — «недовольной домохозяйки», обожающей платья и красную помаду."
"В 2018 г принял участие в съёмках 11 сезона «Секретных материалов», где сыграл Уильяма, сына-подростка Даны Скалли и Фокса Малдера.","В 2018 году принял участие в съёмках 11 сезона «Секретных материалов», где сыграл Уильяма, сына-подростка Даны Скалли и Фокса Малдера."
"В этом же г сыграл Дэйва в слэшере «Хэллоуин», ставшем прямым продолжением первой ленты 1978 года.","В этом же году сыграл Дэйва в слэшере «Хэллоуин», ставшем прямым продолжением первой ленты 1978 года."
"Степанцево — д. в Большесельском районе Ярославской области России.","Степанцево — деревня в Большесельском районе Ярославской области России."
"Вегетационный период длится ок. 123 дней.","Вегетационный период длится около 123 дней."
"Годовое кол-во атмосферных осадков составляет 500—600 мм, из которых большая ч. выпадает в тёплый период.","Годовое количество атмосферных осадков составляет 500—600 мм, из которых большая часть выпадает в тёплый период."
"Степанцево, как и вся яросл. область, находится в часовой зоне МСК (моск. время).","Степанцево, как и вся Ярославская область, находится в часовой зоне МСК (московское время)."
"Аварийный распределительный щит — электрический щит, на к-рый, в случае выхода из строя основной системы снабжения электроэнергией, питание подается непосредственно от аварийного источника электроэнергии посредством устройства автоматического включения резерва и предназначен для распределения электрической энергии к аварийным устройствам и системам, в частности, к системе аварийного освещения, пожарной сигнализации, газотушения и т.д.","Аварийный распределительный щит — электрический щит, на который, в случае выхода из строя основной системы снабжения электроэнергией, питание подается непосредственно от аварийного источника электроэнергии посредством устройства автоматического включения резерва и предназначен для распределения электрической энергии к аварийным устройствам и системам, в частности, к системе аварийного освещения, пожарной сигнализации, газотушения и т.д."
"О́ника Та́ня Мара́ж-Пе́тти (англ. Onika Tanya Maraj-Petty, род. 8 дек. 1982, Порт-оф-Спейн, Тринидад и Тобаго), изв. под псевдонимом Ни́ки Мина́ж (англ. Nicki Minaj) — тринидадская певица, рэперша, автор песен и актриса.","О́ника Та́ня Мара́ж-Пе́тти (англ. Onika Tanya Maraj-Petty, род. 8 декабря 1982, Порт-оф-Спейн, Тринидад и Тобаго), известная под псевдонимом Ни́ки Мина́ж (англ. Nicki Minaj) — тринидадская певица, рэперша, автор песен и актриса."
"Заметил талант молодой девушки Лил Уэйн, к-рый, услышав микстейпы Playtime Is Over, Sucka Free и Beam Me Up Scotty заключил с ней контракт от им. своего лейбла Young Money Entertainment в августе 2009 года.","Заметил талант молодой девушки Лил Уэйн, который, услышав микстейпы Playtime Is Over, Sucka Free и Beam Me Up Scotty заключил с ней контракт от имени своего лейбла Young Money Entertainment в августе 2009 года."
"Дебютный альбом Pink Friday в первую неделю продаж попал на второе место чарта Billboard 200, а через неск. недель возглавил его.","Дебютный альбом Pink Friday в первую неделю продаж попал на второе место чарта Billboard 200, а через несколько недель возглавил его."
"Её второй сингл «Your Love» возглавлял чарт Billboard Hot Rap Songs, что не удавалось сделать любой др. рэперше сольно с 2003 года.","Её второй сингл «Your Love» возглавлял чарт Billboard Hot Rap Songs, что не удавалось сделать любой другой рэперше сольно с 2003 года."
"На сегодняшний день продано ок. 7,5 млн копий сингла.","На сегодняшний день продано около 7,5 миллионов копий сингла."
"В 2013 г Минаж снялась в комедии «Другая женщина», премьера которой состоялась 24 мая 2014 года, в роли Лидии.","В 2013 году Минаж снялась в комедии «Другая женщина», премьера которой состоялась 24 мая 2014 года, в роли Лидии."
"В 2014 г была ведущей церемонии MTV EMA в Глазго.","В 2014 году была ведущей церемонии MTV EMA в Глазго."
"Оника Таня Мараж род. 8 дек. 1982 года в Сент-Джеймсе (пригород Порт-оф-Спейн, столицы Республики Тринидад и Тобаго).","Оника Таня Мараж родилась 8 декабря 1982 года в Сент-Джеймсе (пригород Порт-оф-Спейн, столицы Республики Тринидад и Тобаго)."
"После окончания школы поступила в муз. колледж им. Fiorello H. LaGuardia.","После окончания школы поступила в музыкальный колледж имени Fiorello H. LaGuardia."
"За ним последовала другая пластинка Sucka Free, выпущенная в 2008 г.","За ним последовала другая пластинка Sucka Free, выпущенная в 2008 году."
"18 апреля 2009 года Минаж выпускает третий и посл. микстейп Beam Me Up Scotty и появляется в журнале XXL.","18 апреля 2009 года Минаж выпускает третий и последний микстейп Beam Me Up Scotty и появляется в журнале XXL."
"амер. рэпер Лил Уэйн заинтересовался творчеством Ники и предложил ей контракт со звукозаписывающей компанией Young Money Entertainment.","Американский рэпер Лил Уэйн заинтересовался творчеством Ники и предложил ей контракт со звукозаписывающей компанией Young Money Entertainment."
"Он получил назв. Pink Friday и был выпущен 19 ноября 2010 года.","Он получил название Pink Friday и был выпущен 19 ноября 2010 года."
"Альбом продаётся в двух версиях: 13 (стандартная версия) или 17 песен (делюкс-изд.).","Альбом продаётся в двух версиях: 13 (стандартная версия) или 17 песен (делюкс-издание)."
"Четыре в США: Филадельфия, Ватербулли, Вашингтон, Бостон, а также один концерт на родине певицы в городе Порт-оф-Спейн, столице гос-ва Тринидад и Тобаго.","Четыре в США: Филадельфия, Ватербулли, Вашингтон, Бостон, а также один концерт на родине певицы в городе Порт-оф-Спейн, столице государства Тринидад и Тобаго."
"На данный момент, продажи альбома в мире составляют 3,8 млн копий.","На данный момент, продажи альбома в мире составляют 3,8 миллионов копий."
"Синглами с альбома стали 8 песен: «Your Love» (1 июля 2010), «Check It Out» (3 сентября 2010), «Right Thru Me» (24 сентября 2010), «Moment 4 Life» (7 дек. 2010), «Did It On’em» (7 марта 2011), «Super Bass» (5 апреля 2011), «Girls Fall Like Dominoes» (11 апреля 2011), «Fly» (30 августа 2011).","Синглами с альбома стали 8 песен: «Your Love» (1 июля 2010), «Check It Out» (3 сентября 2010), «Right Thru Me» (24 сентября 2010), «Moment 4 Life» (7 декабря 2010), «Did It On’em» (7 марта 2011), «Super Bass» (5 апреля 2011), «Girls Fall Like Dominoes» (11 апреля 2011), «Fly» (30 августа 2011)."
"Самым успешным синглом из альбома стал «Super Bass», к-рый стал международным хитом.","Самым успешным синглом из альбома стал «Super Bass», который стал международным хитом."
"Альбом Pink Friday вывел Ники Минаж на уровень мир. суперзвезды.","Альбом Pink Friday вывел Ники Минаж на уровень мировой суперзвезды."
"В 2011 г Минаж появилась в альбоме французского диджея Давида Гетты, исполнив две композиции, а также приняла участие в создании мультфильма «Ледниковый период 4», озвучив одного из главных персонажей.","В 2011 году Минаж появилась в альбоме французского диджея Давида Гетты, исполнив две композиции, а также приняла участие в создании мультфильма «Ледниковый период 4», озвучив одного из главных персонажей."
"В середине ноября 2011 года Ники Минаж на своём Twitter сообщила назв. нового альбома и дату его выхода.","В середине ноября 2011 года Ники Минаж на своём Twitter сообщила название нового альбома и дату его выхода."
"Чтобы подогреть интерес к предстоящей пластинке, был выпущен промосингл «Stupid Hoe», на к-рый был снят очень провокационный клип, запрещённый на телевидении в 87 странах.","Чтобы подогреть интерес к предстоящей пластинке, был выпущен промосингл «Stupid Hoe», на который был снят очень провокационный клип, запрещённый на телевидении в 87 странах."
"Затем, 14 февраля, как полноценный сингл был выпущен «Starships», к-рый стал хитом во всем мире.","Затем, 14 февраля, как полноценный сингл был выпущен «Starships», который стал хитом во всем мире."
"Как и обещала Ники, альбом получил назв. Pink Friday: Roman Reloaded.","Как и обещала Ники, альбом получил название Pink Friday: Roman Reloaded."
"16 мая 2012 года Ники Минаж отправилась в своё первое мировое турне Pink Friday Tour, к-рый длилось до 14 августа, и через два месяца — во второе турне Pink Friday: Reloaded Tour.","16 мая 2012 года Ники Минаж отправилась в своё первое мировое турне Pink Friday Tour, которое длилось до 14 августа, и через два месяца — во второе турне Pink Friday: Reloaded Tour."
"В начале сентября было объявлено, что Минаж работает над своим первым EP, к-рый должен был выйти 19 ноября 2012 года.","В начале сентября было объявлено, что Минаж работает над своим первым EP, который должен был выйти 19 ноября 2012 года."
"В сентябре вышел совместный сингл Алиши Киз и Ники Минаж «Girl on Fire», к-рый просто взорвал хит-парады.","В сентябре вышел совместный сингл Алиши Киз и Ники Минаж «Girl on Fire», который просто взорвал хит-парады."
"Первый эпизод посмотрели более 11 млн зрителей.","Первый эпизод посмотрели более 11 миллионов зрителей."
"В августе 2014 года выходит второй сингл — «Anaconda», к-рый стал хитом в США, добравшись до 2 строчки в национальном чарте.","В августе 2014 года выходит второй сингл — «Anaconda», который стал хитом в США, добравшись до 2 строчки в национальном чарте."
"Выход альбома The Pinkprint состоялся 15 дек. 2014 года.","Выход альбома The Pinkprint состоялся 15 декабря 2014 года."
"Для третьего студийного альбома Арианы Гранде Dangerous Woman записала композицию «Side to Side», к-рый стала третьим синглом в его поддержку.","Для третьего студийного альбома Арианы Гранде Dangerous Woman записала композицию «Side to Side», которая стала третьим синглом в его поддержку."
"7 мая 2018 года, на церемонии Met Gala, Минаж сообщила назв. будущего альбома — Queen и дату его релиза — 15 июня 2018 года.","7 мая 2018 года, на церемонии Met Gala, Минаж сообщила название будущего альбома — Queen и дату его релиза — 15 июня 2018 года."
"Она также сообщила о релизе документального фильма, к-рый выйдет сразу с выходом альбома.","Она также сообщила о релизе документального фильма, который выйдет сразу с выходом альбома."
"11 июня Минаж заявила, что её след. тур будет называться «NickiHndrxx» и отправится она с ним вместе с рэпером Future.","11 июня Минаж заявила, что её следующий тур будет называться «NickiHndrxx» и отправится она с ним вместе с рэпером Future."
"20 августа Минаж получила награду MTV Video Music Award за муз. видео «Chun-Li» на 35-й ежегодной церемонии.","20 августа Минаж получила награду MTV Video Music Award за музыкальное видео «Chun-Li» на 35-й ежегодной церемонии."
"12 октября брит. девичья группа Little Mix выпустила сингл с участием Минаж «Woman Like Me».","12 октября британская девичья группа Little Mix выпустила сингл с участием Минаж «Woman Like Me»."
"12 июня 6ix9ine и Минаж выпустили песню «Trollz», к-рый также оказалась на первой строчке чарта.","12 июня 6ix9ine и Минаж выпустили песню «Trollz», которая также оказалась на первой строчке чарта."
"7 мая 2021 года трек «LLC» с альбома Queen, вышедшего ещё в 2018 г, неожиданно достиг вершины чарта iTunes в США.","7 мая 2021 года трек «LLC» с альбома Queen, вышедшего ещё в 2018 году, неожиданно достиг вершины чарта iTunes в США."
"Песня «Seeing Green» с этого альбома, записанная при участии Дрейка и Лил Уэйна, была признана одной из лучших хип-хоп-песен 2021 года по версии издания HipHopDX, а текст «Fractions» изд. Complex поместило в свой топ лучших рэп-текстов 2021 года.","Песня «Seeing Green» с этого альбома, записанная при участии Дрейка и Лил Уэйна, была признана одной из лучших хип-хоп-песен 2021 года по версии издания HipHopDX, а текст «Fractions» издание Complex поместило в свой топ лучших рэп-текстов 2021 года."
"Так, он получил крупнейший дебют для сольной женской рэп-песни в истории сервиса Spotify, собрав более трёх млн стримов.","Так, он получил крупнейший дебют для сольной женской рэп-песни в истории сервиса Spotify, собрав более трёх миллионов стримов."
"Он также стал самым быстрым сольным женским рэп-синглом, набравшим 100 и 200 млн стримов на т. же сервисе.","Он также стал самым быстрым сольным женским рэп-синглом, набравшим 100 и 200 миллионов стримов на том же сервисе."
"Сингл достиг пятой строчки в Billboard Global 200, что является лучшим результатом в карьере Минаж, а также дебютировал с вершины хит-парада Hot 100, став первым прецедентом, когда сольный жен. рэп-сингл дебютировал с вершины с 1998 года, когда такого же результата достигла Лорин Хилл с синглом «Doo Wop (That Thing)».","Сингл достиг пятой строчки в Billboard Global 200, что является лучшим результатом в карьере Минаж, а также дебютировал с вершины хит-парада Hot 100, став первым прецедентом, когда сольный женский рэп-сингл дебютировал с вершины с 1998 года, когда такого же результата достигла Лорин Хилл с синглом «Doo Wop (That Thing)»."
"Видеоклип на сингл получил неск. номинаций на премии MTV Video Music Awards в 2023 г, в частности главную номинацию — «Видео года».","Видеоклип на сингл получил несколько номинаций на премии MTV Video Music Awards в 2023 году, в частности главную номинацию — «Видео года»."
"26 августа 2022, состоялась премьера первого сборника хитов рэперши, под названием Queen Radio: Volume 1, к-рый включает в себя 29 главных хитов артистки за всю её карьеру.","26 августа 2022, состоялась премьера первого сборника хитов рэперши, под названием Queen Radio: Volume 1, который включает в себя 29 главных хитов артистки за всю её карьеру."
"Она говорит о т., что её любимыми дизайнерами являются Александр Маккуин, Донателла Версаче и Кристиан Лубутен.","Она говорит о том, что её любимыми дизайнерами являются Александр Маккуин, Донателла Версаче и Кристиан Лубутен."
"„Куки“ (Cookie) была моей первой личностью… к-рый осталась со мной на длительное время.","„Куки“ (Cookie) была моей первой личностью… которая осталась со мной на длительное время."
"Эта личность известна тем, что является более мягкой по характеру, и наиб. наивной, чем остальные.","Эта личность известна тем, что является более мягкой по характеру, и наиболее наивной, чем остальные."
"Минаж также 6 дек. 2010 года появилась на Lopez Tonight и представила ведущему своё новое альтер эго в испанском стиле под именем Роса (Rosa) (произносится Р-р-р-р-ро́са).","Минаж также 6 декабря 2010 года появилась на Lopez Tonight и представила ведущему своё новое альтер эго в испанском стиле под именем Роса (Rosa) (произносится Р-р-р-р-ро́са)."
"Романа сравнивали со Слимом Шейди — др. личностью Эминема.","Романа сравнивали со Слимом Шейди — другой личностью Эминема."
"Роман представляет собой вульгарного парня-гомосексуала родом из Лондона, к-рый появляется в песнях Минаж в тот момент, когда необходимо высвободить гнев, при этом в речи Романа всегда много нецензурных высказываний.","Роман представляет собой вульгарного парня-гомосексуала родом из Лондона, который появляется в песнях Минаж в тот момент, когда необходимо высвободить гнев, при этом в речи Романа всегда много нецензурных высказываний."
"Считается, что неск. треков на Pinkprint были вдохновлены окончанием их отношений.","Считается, что несколько треков на Pinkprint были вдохновлены окончанием их отношений."
"В июле 2011 года её двоюродный брат Николас Телемак был убит возле своего дома в Бруклине, Нью-Йорк, инцидент, к-рый она упоминает в своих песнях «Champion» и «All Things Go».","В июле 2011 года её двоюродный брат Николас Телемак был убит возле своего дома в Бруклине, Нью-Йорк, инцидент, который она упоминает в своих песнях «Champion» и «All Things Go»."
"Минаж — единств. женщина, к-рый появилась в списке Forbes «Hip Hop Cash Kings», сделав четыре последовательных выступления между 2011 и 2014 годами.","Минаж — единственная женщина, которая появилась в списке Forbes «Hip Hop Cash Kings», сделав четыре последовательных выступления между 2011 и 2014 годами."
"30 сентября 2020 у пары род. сын.","30 сентября 2020 у пары родился сын."
"офиц. сайт","Официальный сайт"
"Гимназия «Рехавия» (ивр. גימנסיה רחביה‎), евр. гимназия в Иерусалиме (הגמנסיה העברית ירושלים‎) — среднее общеобразовательное учреждение в Иерусалиме (Израиль).","Гимназия «Рехавия» (ивр. גימנסיה רחביה‎), Еврейская гимназия в Иерусалиме (הגמנסיה העברית ירושלים‎) — среднее общеобразовательное учреждение в Иерусалиме (Израиль)."
"Гимназия, основанная в 1909 г, была вторым (после гимназии «Герцлия») учреждением среднего образования в Палестине с преподаванием на иврите.","Гимназия, основанная в 1909 году, была вторым (после гимназии «Герцлия») учреждением среднего образования в Палестине с преподаванием на иврите."
"евр. гимназия в Иерусалиме была основана в 1909 г в Бухарском квартале — одном из первых кварталов за стенами Старого города.","Еврейская гимназия в Иерусалиме была основана в 1909 году в Бухарском квартале — одном из первых кварталов за стенами Старого города."
"Гимназия, откр. небольшой группой учителей-энтузиастов, среди которых были будущий второй през. Израиля Ицхак Бен-Цви и его будущая жена Рахель Янаит, стала всего лишь второй современной средней школой в Палестине после гимназии «Герцлия».","Гимназия, открытая небольшой группой учителей-энтузиастов, среди которых были будущий второй президент Израиля Ицхак Бен-Цви и его будущая жена Рахель Янаит, стала всего лишь второй современной средней школой в Палестине после гимназии «Герцлия»."
