question,answer
"амер. ежемесячный научно-популярный ж. Popular Science сохранил за Портлендом присуждённый титул самого зелёного города Америки, а в рейтинге журнала Grist он занимает второе место в списке самых зелёных городов мира.","Американский ежемесячный научно-популярный журнал Popular Science сохранил за Портлендом присуждённый титул самого зелёного города Америки, а в рейтинге журнала Grist он занимает второе место в списке самых зелёных городов мира."
"Город является родиной ежегодного зрелищного парада «Бутоны и шипы роз», к-рый был основан в 1975 г и продолжил традицию известного гей-парада Императорского независимого двора Роз Орегона (Imperial Sovereign Rose Court of Oregon).","Город является родиной ежегодного зрелищного парада «Бутоны и шипы роз», который был основан в 1975 году и продолжил традицию известного гей-парада Императорского независимого двора Роз Орегона (Imperial Sovereign Rose Court of Oregon)."
"Здесь также есть неск. театральных сцен подобных Нью-Йоркским Офф-Бродвей или Офф-Офф-Бродвей театрам, такие как Portland Center Stage, Artists Repertory Theatre, Miracle Theatre, Stark Raving Theatre и Tears of Joy Theatre.","Здесь также есть несколько театральных сцен подобных Нью-Йоркским Офф-Бродвей или Офф-Офф-Бродвей театрам, такие как Portland Center Stage, Artists Repertory Theatre, Miracle Theatre, Stark Raving Theatre и Tears of Joy Theatre."
"Портленд организовывает единств. в мире фестиваль фильмов по произведениям Г. Ф. Лавкрафта (HP Lovecraft Film Festival), к-рый проходит в Hollywood Theatre.","Портленд организовывает единственный в мире фестиваль фильмов по произведениям Г. Ф. Лавкрафта (HP Lovecraft Film Festival), который проходит в Hollywood Theatre."
"Также широко известны и др. музыкальные исполнители: The Dandy Warhols, Everclear, Pink Martini, Sleater-Kinney, The Shins, Blitzen Trapper, The Decemberists и Эллиот Смит.","Также широко известны и другие музыкальные исполнители: The Dandy Warhols, Everclear, Pink Martini, Sleater-Kinney, The Shins, Blitzen Trapper, The Decemberists и Эллиот Смит."
"Ныне снесённый гор. ночной клуб Satyricon широко известен как место, где встретились покойный лидер группы Nirvana Курт Кобейн и лидер группы Hole Кортни Лав;","Ныне снесённый городской ночной клуб Satyricon широко известен как место, где встретились покойный лидер группы Nirvana Курт Кобейн и лидер группы Hole Кортни Лав;"
"Лав выросла и провела большую ч. своей жизни в Портленде.","Лав выросла и провела большую часть своей жизни в Портленде."
"Особенной чертой индустрии развлечений Портленда является большое кол-во кинотеатров, где продают пиво и показывают фильмы в повторном прокате или заново восстановленные ленты.","Особенной чертой индустрии развлечений Портленда является большое количество кинотеатров, где продают пиво и показывают фильмы в повторном прокате или заново восстановленные ленты."
"Такие известные сериалы, как Портландия, Воздействие, Под подозрением, Гримм, чел. ниоткуда и Жизнь непредсказуема снимались в Портленде.","Такие известные сериалы, как Портландия, Воздействие, Под подозрением, Гримм, Человек ниоткуда и Жизнь непредсказуема снимались в Портленде."
"Авторами из Портленда являются писательница, работавшая в жанре научной фантастики Урсула Ле Гуин, изв. своим циклом произведений о Земноморье, «Хайнским циклом» и «Орсинианскими историями» (действие её романа-дистопии «Резец небесный» разворачивается в Портленде ближайшего будущего); трансгрессивный романист художественной прозы Чак Паланик, широко изв. удостоенным многих наград романом «Бойцовский клуб», популярный писатель-христианин Дон Миллер (Don Miller); признанный автор и журналист, отмеченный наградой Вашингтонского института книги, Майкл Дж. Тоттен (Michael J. Totten) и Беверли Клири, автор известной серии детских книг, рассказывающих о Генри Хаггинсе и его собаке Рибси, Беатрис «Безус» Квимби и Рамоне Квимби.","Авторами из Портленда являются писательница, работавшая в жанре научной фантастики Урсула Ле Гуин, известная своим циклом произведений о Земноморье, «Хайнским циклом» и «Орсинианскими историями» (действие её романа-дистопии «Резец небесный» разворачивается в Портленде ближайшего будущего); трансгрессивный романист художественной прозы Чак Паланик, широко известный удостоенным многих наград романом «Бойцовский клуб», популярный писатель-христианин Дон Миллер (Don Miller); признанный автор и журналист, отмеченный наградой Вашингтонского института книги, Майкл Дж. Тоттен (Michael J. Totten) и Беверли Клири, автор известной серии детских книг, рассказывающих о Генри Хаггинсе и его собаке Рибси, Беатрис «Безус» Квимби и Рамоне Квимби."
"В Портленде находится ряд независимых, маленьких издательств комиксов, таких как Dark Horse Comics и Oni Press, а также проживают художники и создатели комиксов, напр. Брайан Майкл Бендис и Фарел Далримпл (Farel Dalrymple).","В Портленде находится ряд независимых, маленьких издательств комиксов, таких как Dark Horse Comics и Oni Press, а также проживают художники и создатели комиксов, например Брайан Майкл Бендис и Фарел Далримпл (Farel Dalrymple)."
"Портленд является домом для целого ряда разноплановых художников и творческих организаций, в 2006 г город получил 10 место в рейтинге самых интересных центров искусств по версии журнала American Style.","Портленд является домом для целого ряда разноплановых художников и творческих организаций, в 2006 году город получил 10 место в рейтинге самых интересных центров искусств по версии журнала American Style."
"Портлендский музей искусств (Portland Art Museum) владеет самой б. гор. художественной коллекцией произведений искусств, и каждый г представляет разнообразные передвижные выставки.","Портлендский музей искусств (Portland Art Museum) владеет самой большой городской художественной коллекцией произведений искусств, и каждый год представляет разнообразные передвижные выставки."
"Орегонский Музей Науки и Промышленности (OMSI) находится на восточном берегу реки Уилламетт, напротив центральных кварталов Портленда, и содержит разнообразное кол-во практических экспонатов из области естественных наук, биологии, геологии, технологии, астрономии, а также модели для раннего развития детей.","Орегонский Музей Науки и Промышленности (OMSI) находится на восточном берегу реки Уилламетт, напротив центральных кварталов Портленда, и содержит разнообразное количество практических экспонатов из области естественных наук, биологии, геологии, технологии, астрономии, а также модели для раннего развития детей."
"В OMSI есть кинотеатр OMNIMAX, а также экспонируется подводная лодка USS Blueback, к-рый была задействована в съёмках фильма Охота за «Красным октябрём».","В OMSI есть кинотеатр OMNIMAX, а также экспонируется подводная лодка USS Blueback, которая была задействована в съёмках фильма Охота за «Красным октябрём»."
"общ. художественные объекты находятся под управлением Регионального Совета по Культуре и Искусству.","Общественные художественные объекты находятся под управлением Регионального Совета по Культуре и Искусству."
"Город книги Пауэлла (Powell’s City of Books), чьё центр. многоэтажное здание на перекрёстке улицы Бернсайд и 10-й улицы занимает целый квартал, претендует на звание самого большого независимого книжного магазина в Соединённых Штатах и крупнейшего книжного магазина западнее реки Миссисипи.","Город книги Пауэлла (Powell’s City of Books), чьё центральное многоэтажное здание на перекрёстке улицы Бернсайд и 10-й улицы занимает целый квартал, претендует на звание самого большого независимого книжного магазина в Соединённых Штатах и крупнейшего книжного магазина западнее реки Миссисипи."
"А специализир. компьютерный и науч. отдел этого магазина недавно переехал на новое место, располож. напротив главного здания.","А специализированный компьютерный и научный отдел этого магазина недавно переехал на новое место, расположенное напротив главного здания."
"Вашингтон-парк, что лежит на Западных Холмах, является популярной зоной отдыха и развлечений, к-рый состоит из Орегонского зоопарка, Портлендского японского сада, Всемирного лесного центра и дендрария Хойта.","Вашингтон-парк, что лежит на Западных Холмах, является популярной зоной отдыха и развлечений, которая состоит из Орегонского зоопарка, Портлендского японского сада, Всемирного лесного центра и дендрария Хойта."
"Большая ч. крупных магазинов находится в центре, вкл. Nordstrom, Macy’s и H&M.","Большая часть крупных магазинов находится в центре, включая Nordstrom, Macy’s и H&M."
"обществ. телевидение штата Орегон документально подтвердило вклад Портленда в микропивоваренной революции Соединённых Штатов в репортаже, названном Beervana.","Общественное телевидение штата Орегон документально подтвердило вклад Портленда в микропивоваренной революции Соединённых Штатов в репортаже, названном Beervana."
"мн. объясняют интерес портлендцев к пиву сделанным в 1888 г местным пивоваром Генри Вайнхардом (Henry Weinhard) предложением закачивать пиво из его пивоварни в новый фонтан Skidmore.","Многие объясняют интерес портлендцев к пиву сделанным в 1888 году местным пивоваром Генри Вайнхардом (Henry Weinhard) предложением закачивать пиво из его пивоварни в новый фонтан Skidmore."
"совр. изобилие пивоварен Портленда ведёт отсчёт от 1980 года, когда был принят закон штата, разрешающий потребление пива в пивоваренных заведениях.","Современное изобилие пивоварен Портленда ведёт отсчёт от 1980 года, когда был принят закон штата, разрешающий потребление пива в пивоваренных заведениях."
"Только бр. Макменамин (McMenamin brothers) владеют более чем тридцатью пивными пабами, спиртоводочными и винокуренными заводами, разбросанными по всему городу, некоторые из которых расположены в отреставрированных кинотеатрах, а другие — в исторических зданиях, ранее планировавшихся к сносу.","Только Братья Макменамин (McMenamin brothers) владеют более чем тридцатью пивными пабами, спиртоводочными и винокуренными заводами, разбросанными по всему городу, некоторые из которых расположены в отреставрированных кинотеатрах, а другие — в исторических зданиях, ранее планировавшихся к сносу."
"В 1999 г автор Michael «Beerhunter» Jackson назвал Портленд кандидатом на звание пивной столицы мира, потому что город хвалится своими пивоварнями больше, чем город Кёльн в Германии.","В 1999 году автор Michael «Beerhunter» Jackson назвал Портленд кандидатом на звание пивной столицы мира, потому что город хвалится своими пивоварнями больше, чем город Кёльн в Германии."
"В середине января 2006 года мэр города т. Поттер дал офиц. второе назв. городу — Beertown (Город пива).","В середине января 2006 года мэр города Том Поттер дал официальное второе название городу — Beertown (Город пива)."
"В Портленде стремительно развивается ресторанный бизнес, город был отмечен в числе трёх номинантов Food Network Awards и был удостоен звания «Самое вкусное достижение года: растущий город с быстро-развивающейся пищевой индустрией» в 2007 г.","В Портленде стремительно развивается ресторанный бизнес, город был отмечен в числе трёх номинантов Food Network Awards и был удостоен звания «Самое вкусное достижение года: растущий город с быстро-развивающейся пищевой индустрией» в 2007 году."
"В т. же г, The New York Times также отметила Портленд за его развивающийся ресторанный мир.","В том же году, The New York Times также отметила Портленд за его развивающийся ресторанный мир."
"изд. Travel + Leisure поставило Портленд на 9-е место среди всех национальных городов в 2007 г.","Издание Travel + Leisure поставило Портленд на 9-е место среди всех национальных городов в 2007 году."
"Этот город также известен, как наиб. благоприятное место для вегетарианцев в Америке.","Этот город также известен, как наиболее благоприятное место для вегетарианцев в Америке."
"Число торговых точек, предлагающих еду на улице достигло 500 штук в 2010 г.","Число торговых точек, предлагающих еду на улице достигло 500 штук в 2010 году."
"В городе существуют также и др. менее известные команды.","В городе существуют также и другие менее известные команды."
"Бег является очень популярным видом спорта в гор. зоне, где ежегодно проводится Портлендский марафон и большая ч. Hood to Coast эстафеты, самого крупного в мире (по количеству участников) состязания по бегу на длинную дистанцию.","Бег является очень популярным видом спорта в городской зоне, где ежегодно проводится Портлендский марафон и большая часть Hood to Coast эстафеты, самого крупного в мире (по количеству участников) состязания по бегу на длинную дистанцию."
"В 2016 г пройдёт чемпионат мира по лёгкой атлетике в помещении.","В 2016 году пройдёт чемпионат мира по лёгкой атлетике в помещении."
"Лыжный спорт и сноубординг также очень популярны в городе со множеством близлежащих курортов в районе Маунт-Худ, вкл. круглогодичный «Тимберлайн Лодж» (Timberline Lodge).","Лыжный спорт и сноубординг также очень популярны в городе со множеством близлежащих курортов в районе Маунт-Худ, включая круглогодичный «Тимберлайн Лодж» (Timberline Lodge)."
"The Rosebuds играли в финале кубка Стэнли в 1916 г и стали первой американской командой, достигшей такого успеха.","The Rosebuds играли в финале кубка Стэнли в 1916 году и стали первой американской командой, достигшей такого успеха."
"В 1926 г команда была продана инвестору из Чикаго и переименована в «Чикаго Блэкхокс».","В 1926 году команда была продана инвестору из Чикаго и переименована в «Чикаго Блэкхокс»."
"Портленд является одним из наиб. активных мест проведения соревнований по велогонкам в Соединённых Штатах.","Портленд является одним из наиболее активных мест проведения соревнований по велогонкам в Соединённых Штатах."
"Еженедельные состязания на «Альпенроуз Велодром» (Alpenrose Velodrome) и Портлендской международной трассе (Portland International Raceway) позволяют ездить вечером почти каждую неделю с марта по сент., а с сентября по дек. проходят гонки по велокроссу, среди которых нужно выделить the Cross Crusade, собирающую ок. 1000 велосипедистов и их неистовых болельщиков.","Еженедельные состязания на «Альпенроуз Велодром» (Alpenrose Velodrome) и Портлендской международной трассе (Portland International Raceway) позволяют ездить вечером почти каждую неделю с марта по сентябрь, а с сентября по декабрь проходят гонки по велокроссу, среди которых нужно выделить the Cross Crusade, собирающую около 1000 велосипедистов и их неистовых болельщиков."
"Оба университета тренируют команды по многим видам спорта, среди которых: футбол, бейсбол, баскетбол и амер. футбол.","Оба университета тренируют команды по многим видам спорта, среди которых: футбол, бейсбол, баскетбол и американский футбол."
"Портлендский гос. ун-т играет в Stott Center и на поле «Провиденс Парк».","Портлендский государственный университет играет в Stott Center и на поле «Провиденс Парк»."
"В свою очередь, колледж Льюиса и Кларка готовит неск. спортивных команд, которые выступают в Третьем дивизионе Национальной ассоциации студенческого спорта (NCAA).","В свою очередь, колледж Льюиса и Кларка готовит несколько спортивных команд, которые выступают в Третьем дивизионе Национальной ассоциации студенческого спорта (NCAA)."
"The Oregonian — единств. ежедневная общеобразовательная газ., к-рый освещает события в Портленде.","The Oregonian — единственная ежедневная общеобразовательная газета, которая освещает события в Портленде."
"Более мелкие местные газеты, распространяющиеся бесплатно по почтовым ящикам и посредством раздачи их по всему городу, включают Портленд Трибьюн (Portland Tribune) (газ. для широких масс, к-рый выходит по четвергам), Уилламетт Уик (Willamette Week) (еженедельник для широких масс, выходящий по средам), Портленд Меркьюри (The Portland Mercury) — ещё один еженедельник, нацеленный на молодую городскую аудиторию и публикующийся по четвергам, Эйжиан Репортер (The Asian Reporter) — еженедельник, освещающий новости Азии, как международные, так и местные.","Более мелкие местные газеты, распространяющиеся бесплатно по почтовым ящикам и посредством раздачи их по всему городу, включают Портленд Трибьюн (Portland Tribune) (газета для широких масс, которая выходит по четвергам), Уилламетт Уик (Willamette Week) (еженедельник для широких масс, выходящий по средам), Портленд Меркьюри (The Portland Mercury) — ещё один еженедельник, нацеленный на молодую городскую аудиторию и публикующийся по четвергам, Эйжиан Репортер (The Asian Reporter) — еженедельник, освещающий новости Азии, как международные, так и местные."
"периодич. изд., выходящее раз в две недели, Street Roots, распространяется в городе членами общества бездомных.","Периодическое издание, выходящее раз в две недели, Street Roots, распространяется в городе членами общества бездомных."
"Портлендский Business Journal — еженедельник, к-рый освещает новости, касающиеся финансов и экономики, также как и The Daily Journal of Commerce.","Портлендский Business Journal — еженедельник, который освещает новости, касающиеся финансов и экономики, также как и The Daily Journal of Commerce."
"Portland Monthly ежемесячный ж. новостей культуры.","Portland Monthly ежемесячный журнал новостей культуры."
"The Bee («Пчела»), основанная 105 лет тому назад, — район. газ., обслуживающая южные окрестности.","The Bee («Пчела»), основанная 105 лет тому назад, — районная газета, обслуживающая южные окрестности."
"На июль 2008 года нас. города по приблизительным оценкам составляло 575 930 чел., делая его тридцатым по населению городом США.","На июль 2008 года население города по приблизительным оценкам составляло 575 930 человек, делая его тридцатым по населению городом США."
"Портленд — самый населённый город штата Орегон и третий из крупнейших городов тихоокеанского северо-запада после Ванкувера (брит. Колумбия, Канада) и Сиэтла (штат Вашингтон, США).","Портленд — самый населённый город штата Орегон и третий из крупнейших городов тихоокеанского северо-запада после Ванкувера (Британская Колумбия, Канада) и Сиэтла (штат Вашингтон, США)."
"В агломерации Портленда проживает ок. 2 млн чел., что на июль 2006 года ставит его на 23 место среди самых населённых городских территорий в США.","В агломерации Портленда проживает около 2 миллионов человек, что на июль 2006 года ставит его на 23 место среди самых населённых городских территорий в США."
"пл. — 376,5 км², в т. числе водная поверхность — 28,6 км².","Площадь — 376,5 км², в том числе водная поверхность — 28,6 км²."
"Средний размер домашнего хозяйства составил 2,3 чел., размер средней семьи — 3 чел..","Средний размер домашнего хозяйства составил 2,3 человека, размер средней семьи — 3 человека."
"Средний уровень дохода в городе составил $40 146 долл., а средний доход на семью показал значение в $50 271 долл..","Средний уровень дохода в городе составил $40 146 доллара, а средний доход на семью показал значение в $50 271 долларов."
"Доход на душу населения в городе — 22 643 долл..","Доход на душу населения в городе — 22 643 доллара."
"ок. 8,5 % семей и 13,1 % населения проживали за чертой бедности, вкл. 15,7 % жителей в возрасте до 18 лет и 10,4 % в возрасте от 65 лет и старше.","Около 8,5 % семей и 13,1 % населения проживали за чертой бедности, включая 15,7 % жителей в возрасте до 18 лет и 10,4 % в возрасте от 65 лет и старше."
"Впрочем, несмотря на рост численности населения, кол-во детей в городе уменьшается, что оказывает негативное влияние на городскую систему образования, и уже привело к закрытию нескольких школ.","Впрочем, несмотря на рост численности населения, количество детей в городе уменьшается, что оказывает негативное влияние на городскую систему образования, и уже привело к закрытию нескольких школ."
"В 2005 г было проведено иссл., к-рый показало, что в Портленде сейчас обучается меньше детей, чем в 1925 г, в то время как общая численность жителей увеличилась вдвое.","В 2005 году было проведено исследование, которое показало, что в Портленде сейчас обучается меньше детей, чем в 1925 году, в то время как общая численность жителей увеличилась вдвое."
"Эта тенденция ведёт к тому, что в течение следующего десятилетия Портленду придётся закрывать по 3—4 школы каждый г.","Эта тенденция ведёт к тому, что в течение следующего десятилетия Портленду придётся закрывать по 3—4 школы каждый год."
"В 1940 г афроамериканское нас. Портленда составляло приблизительно 2000 чел., которые в основном были представлены работниками железной дороги и членами их семей.","В 1940 году афроамериканское население Портленда составляло приблизительно 2000 человек, которые в основном были представлены работниками железной дороги и членами их семей."
"В военное время строит. бум кораблей «Либерти» привёл к значительному росту потребности в рабочей силе и притоку в город представителей чёрной расы.","В военное время строительный бум кораблей «Либерти» привёл к значительному росту потребности в рабочей силе и притоку в город представителей чёрной расы."
"Достигнув доли в 7,90 %, афроамериканское нас. Портленда почти в 4 раза превышает средний показатель по штату Орегон.","Достигнув доли в 7,90 %, афроамериканское население Портленда почти в 4 раза превышает средний показатель по штату Орегон."
"Оставшиеся 6 школ имеют преимущество не белых студентов, вкл. темнокожих и азиатов.","Оставшиеся 6 школ имеют преимущество не белых студентов, включая темнокожих и азиатов."
"нас. Портленда было и остается в основном представленным белой этнической группой, что обосновано историческими тенденциями.","Население Портленда было и остается в основном представленным белой этнической группой, что обосновано историческими тенденциями."
"В 1940 г, белые составляли 98 % общего числа жителей города.","В 1940 году, белые составляли 98 % общего числа жителей города."
"В 2009 г Портленд занимал пятую позицию среди 40 крупнейших городских территорий США по доле белого населения.","В 2009 году Портленд занимал пятую позицию среди 40 крупнейших городских территорий США по доле белого населения."
"В 2007 г иссл., проведённое в 40 крупнейших городах США показало что Портленд является городом с наивысшей долей белого населения в общем числе жителей города.","В 2007 году исследование, проведённое в 40 крупнейших городах США показало что Портленд является городом с наивысшей долей белого населения в общем числе жителей города."
"Несмотря на то, что структура населения Портленда исторически похожа на соседние города Сиэтл и Солт-Лейк-Сити, в последних происходила более значительная диверсификация этнических групп в конце 1990-х и 2000-х гг.","Несмотря на то, что структура населения Портленда исторически похожа на соседние города Сиэтл и Солт-Лейк-Сити, в последних происходила более значительная диверсификация этнических групп в конце 1990-х и 2000-х годах."
"Орегон запретил миграцию чернокожего населения в 1849 г.","Орегон запретил миграцию чернокожего населения в 1849 году."
"В начале 1920-х годов стремительный рост организации Ку-клукс-клан, к-рый стала оказывать серьёзное влияние на политику штата Орегон, привёл к избранию губернатором Уолтера Пирса (Walter M. Pierce).","В начале 1920-х годов стремительный рост организации Ку-клукс-клан, которая стала оказывать серьёзное влияние на политику штата Орегон, привёл к избранию губернатором Уолтера Пирса (Walter M. Pierce)."
"Самый б. рост этнических меньшинств наблюдался в городе во время Второй мир. войны, когда число афроамериканского населения выросло в 10 раз, что было вызвано необходимостью привлечения дополнительной рабочей силы для военного производства.","Самый большой рост этнических меньшинств наблюдался в городе во время Второй мировой войны, когда число афроамериканского населения выросло в 10 раз, что было вызвано необходимостью привлечения дополнительной рабочей силы для военного производства."
"После войны, наводнение в городе Вэнпорт (Vanport City) в 1948 г привело к переселению многих темнокожих жителей.","После войны, наводнение в городе Вэнпорт (Vanport City) в 1948 году привело к переселению многих темнокожих жителей."
"И там, и в других районах Портленда они испытывали на себе враждебность полиции, трудности при поисках работы, дискриминацию в вопросах предоставления ссуд, что стало причиной отъезда ок. половины всех темнокожих жителей.","И там, и в других районах Портленда они испытывали на себе враждебность полиции, трудности при поисках работы, дискриминацию в вопросах предоставления ссуд, что стало причиной отъезда около половины всех темнокожих жителей."
"Аудит рынка арендуемой недвижимости, проведённый в 2011 г Орегонским советом справедливых жилищных условий, показал, что 64 % из 50 агентов, сдающих жильё в аренду, предоставляли дискриминационные условия для темнокожих или латиноамериканских этнических групп.","Аудит рынка арендуемой недвижимости, проведённый в 2011 году Орегонским советом справедливых жилищных условий, показал, что 64 % из 50 агентов, сдающих жильё в аренду, предоставляли дискриминационные условия для темнокожих или латиноамериканских этнических групп."
"Местная газ. The Oregonian утверждает: «Этим группам предлагают более высокие цены и суммы залога, или требуют оплаты дополнительных комиссий, или не дают обычных специальных условий по переезду и так далее».","Местная газета The Oregonian утверждает: «Этим группам предлагают более высокие цены и суммы залога, или требуют оплаты дополнительных комиссий, или не дают обычных специальных условий по переезду и так далее»."
"В 1980-х—1990-х гг в Портленде бурно развивались радикальные группировки скинхедов.","В 1980-х—1990-х годах в Портленде бурно развивались радикальные группировки скинхедов."
"В 1988 г студент из Эфиопии Мулугета Серо (Mulugeta Seraw) был убит тремя скинхедами.","В 1988 году студент из Эфиопии Мулугета Серо (Mulugeta Seraw) был убит тремя скинхедами."
"В 10 из 29 исследований состава населения, проведённых в 2000 г в северных и северо-восточных кварталах Портленда, преобладали не белые этнические группы.","В 10 из 29 исследований состава населения, проведённых в 2000 году в северных и северо-восточных кварталах Портленда, преобладали не белые этнические группы."
