question,answer
"Порядковый № — 23.","Порядковый номер — 23."
"За 2011 год Пехтин задекларировал доход в размере 2150,6 тыс. ₽, супруга — 160,7 тыс. ₽.","За 2011 год Пехтин задекларировал доход в размере 2150,6 тыс. рублей, супруга — 160,7 тыс. рублей."
"По расчетам Дмитрия Гудкова, Владимир Пехтин за четыре года депутатских полномочий на зарплату чуть более двух миллионов ₽ в год приобрел восемь земельных участков общей площадью 11845 квадратных метров кадастровой стоимостью почти 71 миллион ₽.","По расчетам Дмитрия Гудкова, Владимир Пехтин за четыре года депутатских полномочий на зарплату чуть более двух миллионов рублей в год приобрел восемь земельных участков общей площадью 11845 квадратных метров кадастровой стоимостью почти 71 миллион рублей."
"При этом в официальной декларации указано только «нежилое помещение» 199,4 м², а доход Пехтиной за 2011 год — 166 730 ₽.","При этом в официальной декларации указано только «нежилое помещение» 199,4 м², а доход Пехтиной за 2011 год — 166 730 рублей."
"12 февраля 2013 года Алексей Навальный на основании данных, полученных из открытых источников (сведения о сделках с недвижимостью находятся в открытом доступе), указал на факты сокрытия Владимиром Пехтиным недвижимости в городе Майами (США) стоимостью 2,5 млн $.","12 февраля 2013 года Алексей Навальный на основании данных, полученных из открытых источников (сведения о сделках с недвижимостью находятся в открытом доступе), указал на факты сокрытия Владимиром Пехтиным недвижимости в городе Майами (США) стоимостью 2,5 млн долларов."
"Квартира при покупке в 2007 году стоила 540 тысяч $; участок — 120 тысяч.","Квартира при покупке в 2007 году стоила 540 тысяч долларов; участок — 120 тысяч."
"Апартаменты в 1500 Ocean Drive Алексей и Владимир Пехтин приобрели в апреле 2012 года за 1,275 млн $ США.","Апартаменты в 1500 Ocean Drive Алексей и Владимир Пехтин приобрели в апреле 2012 года за 1,275 млн долларов США."
"В 2008 году господин Пехтин был внесён в регистрационные документы квартиры, которую его сын Алексей Пехтин купил в 2007 году за 540 тыс. $.","В 2008 году господин Пехтин был внесён в регистрационные документы квартиры, которую его сын Алексей Пехтин купил в 2007 году за 540 тыс. долларов."
"В апреле 2012 года, согласно регистрационным данным на недвижимость округа Майами-Дейд, эти два человека также купили апартаменты в доме № 1500 на Оушен Драйв в Майами-Бич за 1 275 000 $.","В апреле 2012 года, согласно регистрационным данным на недвижимость округа Майами-Дейд, эти два человека также купили апартаменты в доме номер 1500 на Оушен Драйв в Майами-Бич за 1 275 000 долларов."
"Юлий подчинился ограничениям на количество гладиаторов, но выдал каждому из них серебряные доспехи, благодаря чему его гладиаторские бои всё = запомнились римлянам.","Юлий подчинился ограничениям на количество гладиаторов, но выдал каждому из них серебряные доспехи, благодаря чему его гладиаторские бои всё равно запомнились римлянам."
"В условиях сложной ситуации с выплатой ссуд и % жителями провинции подобная мера оказалась выгодна и для заёмщиков, и для кредиторов, поскольку Цезарь всё же подтвердил необходимость обязательного погашения всех долгов.","В условиях сложной ситуации с выплатой ссуд и процентов жителями провинции подобная мера оказалась выгодна и для заёмщиков, и для кредиторов, поскольку Цезарь всё же подтвердил необходимость обязательного погашения всех долгов."
"Той ночью Онфрой должен был забронировать № в отеле.","Той ночью Онфрой должен был забронировать номер в отеле."
"В феврале 2020 года команда из Браганса-Паулисты (которая стала называться «Ред Булл Брагантино») всё же приобрела игрока за 23 млн реалов (около 4,2 млн $ США).","В феврале 2020 года команда из Браганса-Паулисты (которая стала называться «Ред Булл Брагантино») всё же приобрела игрока за 23 млн реалов (около 4,2 млн долларов США)."
"Например, вино «Pheasant's Tears» было отмечено в рейтинге лучших натуральных вин дешевле 40 $ за 2017 год от журнала Esquire.","Например, вино «Pheasant's Tears» было отмечено в рейтинге лучших натуральных вин дешевле 40 долларов за 2017 год от журнала Esquire."
"В 2002 году клубы чемпионата Аргентины начали выводить из обращения игровые № баскетболистов, отмечая таким образом их заслуги.","В 2002 году клубы чемпионата Аргентины начали выводить из обращения игровые номера баскетболистов, отмечая таким образом их заслуги."
"Флаг утверждён 8 июля 2009 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 5609.","Флаг утверждён 8 июля 2009 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 5609."
"Флаг утверждён 28 июня 2007 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 3478.","Флаг утверждён 28 июня 2007 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 3478."
"Средний годовой доход домохозяйства составлял 22 386 $, а средний годовой доход семьи — 28 750 $.","Средний годовой доход домохозяйства составлял 22 386 долларов, а средний годовой доход семьи — 28 750 долларов."
"Средний доход мужчин — 22 083 $, в то время как у женщин — 19 750.","Средний доход мужчин — 22 083 доллара, в то время как у женщин — 19 750."
"Доход на душу населения составил 11 306 $.","Доход на душу населения составил 11 306 долларов."
"Сумм Б. Д., Иванова Н. И. Коллоидно-химические аспекты нанохимии — от Фарадея до Пригожина (Вестник Московского универси-θ. Сер. 2. Химия).","Сумм Б. Д., Иванова Н. И. Коллоидно-химические аспекты нанохимии — от Фарадея до Пригожина (Вестник Московского универси-тета. Сер. 2. Химия)."
"стоимость проезда в Петербургском метрополитене поднялась с 35 до 45 ₽.","стоимость проезда в Петербургском метрополитене поднялась с 35 до 45 рублей."
"1 февраля — стоимость проезда в Екатеринбургском метрополитене поднялась с 26 до 28 ₽.","1 февраля — стоимость проезда в Екатеринбургском метрополитене поднялась с 26 до 28 рублей."
"15 августа — стоимость проезда в метро Нижнего Новгорода поднялась с 20 до 28 ₽","15 августа — стоимость проезда в метро Нижнего Новгорода поднялась с 20 до 28 рублей"
"На протяжении 1990-х годов городские власти успешно внедряли современные меры для борьбы со смогом, в результате в городе, смог сегодня не появляется даже при температуре воздуха выше 40 ° Цельсия.","На протяжении 1990-х годов городские власти успешно внедряли современные меры для борьбы со смогом, в результате в городе, смог сегодня не появляется даже при температуре воздуха выше 40 градусов Цельсия."
"Несмотря на тяжёлые расходы, которые составили около 1,5 млрд $ США и раскритикованные некоторыми греческими властями, Афины всего за несколько лет были превращены в один из самых современных городов мира, особенно в области транспортной инфраструктуры.","Несмотря на тяжёлые расходы, которые составили около 1,5 млрд долларов США и раскритикованные некоторыми греческими властями, Афины всего за несколько лет были превращены в один из самых современных городов мира, особенно в области транспортной инфраструктуры."
"Через некоторое время протопресвитер Адриан узнал, что в соседнем городке Спринг-Вэлли находилась пустовавшая несколько лет усадьба католического монастыря, причём католики готовы были отдать её за 30 тысяч $, с условием, что покупатель не создаст на приобретённом участке ничего такого, что нарушило бы святость бывшего монастыря.","Через некоторое время протопресвитер Адриан узнал, что в соседнем городке Спринг-Вэлли находилась пустовавшая несколько лет усадьба католического монастыря, причём католики готовы были отдать её за 30 тысяч долларов, с условием, что покупатель не создаст на приобретённом участке ничего такого, что нарушило бы святость бывшего монастыря."
"В 1970 году она отправилась в благотворительное турне по больницам южных тихоокеанских островов вместо того, чтобы принять приглашение о съёмках в новом сериале, которые принесли бы ей 78 000 $ (более 544 000 $ в ценах 2020 года).","В 1970 году она отправилась в благотворительное турне по больницам южных тихоокеанских островов вместо того, чтобы принять приглашение о съёмках в новом сериале, которые принесли бы ей 78 000 долларов (более 544 000 долларов в ценах 2020 года)."
"На одной стороне лопатки нарисована волнистая горизонтальная линия (обозначает потерю контакта с поверхностью), на другой — 2 отрезка, соединённых примерно под углом 150 ° (обозначает согнутую ногу).","На одной стороне лопатки нарисована волнистая горизонтальная линия (обозначает потерю контакта с поверхностью), на другой — 2 отрезка, соединённых примерно под углом 150 градусов (обозначает согнутую ногу)."
"Каждая камера имеет поле зрения 95 ° по азимуту и 40 ° по углу места.","Каждая камера имеет поле зрения 95 градусов по азимуту и 40 градусов по углу места."
"В 2023 году общий объем производства раков в Сюйи в денежном выражении достиг 30,6 млрд ¥ (около 4,2 млрд долл. США).","В 2023 году общий объем производства раков в Сюйи в денежном выражении достиг 30,6 млрд юаней (около 4,2 млрд долл. США)."
"После провозглашения независимости, итальянцы и итало-туниссцы, = как и другие группы европейского происхождения предпочли незамедлительно покинуть страну.","После провозглашения независимости, итальянцы и итало-туниссцы, равно как и другие группы европейского происхождения предпочли незамедлительно покинуть страну."
"В библиотеке Центра Жоржа Помпиду сохранились два №, датированные концом 1919 года.","В библиотеке Центра Жоржа Помпиду сохранились два номера, датированные концом 1919 года."
"Обложка первого № авторства С. Сенькина: шрифтовая композиция и акварель в духе супрематизма.","Обложка первого номера авторства С. Сенькина: шрифтовая композиция и акварель в духе супрематизма."
"Также, многочисленные объекты недвижимости, стоимостью более 230 млн ₽, были выявлены у начальника Б. Б. Колесникова — Д. А. Сугробова, записанные на его жену: помимо квартиры и двух машиномест, также недвижимое имущество площадью 233,24 м², 130,68 м², 126,20 м², 424,61 м², 424,61 м² и 68,01 м².","Также, многочисленные объекты недвижимости, стоимостью более 230 млн рублей, были выявлены у начальника Б. Б. Колесникова — Д. А. Сугробова, записанные на его жену: помимо квартиры и двух машиномест, также недвижимое имущество площадью 233,24 м², 130,68 м², 126,20 м², 424,61 м², 424,61 м² и 68,01 м²."
"27 марта 1996 года РТ-214 вошёл в состав Военно-Морских Сил Украины, где получил название «Геническ» в честь одноимённого украинского города с присвоением бортового № U360.","27 марта 1996 года РТ-214 вошёл в состав Военно-Морских Сил Украины, где получил название «Геническ» в честь одноимённого украинского города с присвоением бортового номера U360."
"По мнению Моргана, Вашингтон был подобен остальным вирджинским плантаторам, которые постоянно говорили, что не хотят разделять семьи, и всё = часто это делали.","По мнению Моргана, Вашингтон был подобен остальным вирджинским плантаторам, которые постоянно говорили, что не хотят разделять семьи, и всё равно часто это делали."
"18,3 % % занимают серые и тёмно-серые лесные почвы.","18,3 % процента занимают серые и тёмно-серые лесные почвы."
"С 30 августа 1990 года официальное название республики — Татарская Советская Социалистическая Республика (= как и Республика Татарстан), а с 7 февраля 1992 года — Республика Татарстан (Татарстан).","С 30 августа 1990 года официальное название республики — Татарская Советская Социалистическая Республика (равно как и Республика Татарстан), а с 7 февраля 1992 года — Республика Татарстан (Татарстан)."
"По итогам 2021 года Валовой региональный продукт Татарстана составил 3,35 трлн ₽, или 7 место в России.","По итогам 2021 года Валовой региональный продукт Татарстана составил 3,35 трлн рублей, или 7 место в России."
"Общая сумма налогов, собранных в Татарстане за 2021 год, составила 1,12 трлн ₽, 70 % из которых или 776 млрд ₽ направлены в федеральный бюджет.","Общая сумма налогов, собранных в Татарстане за 2021 год, составила 1,12 трлн рублей, 70 % из которых или 776 млрд рублей направлены в федеральный бюджет."
"Согласно исследованиям PricewaterhouseCoopers, опубликованным в 2009 году, в которых участвовали крупнейшие города мира, ВВП Карачи составило 78 млрд. $.","Согласно исследованиям PricewaterhouseCoopers, опубликованным в 2009 году, в которых участвовали крупнейшие города мира, ВВП Карачи составило 78 млрд. долларов."
"Правительство Японии предоставило Пакистану льготный кредит на строительство метро в размере 872 млн $ США, который подлежит выплате через 40 лет.","Правительство Японии предоставило Пакистану льготный кредит на строительство метро в размере 872 млн долларов США, который подлежит выплате через 40 лет."
"Она предъявила водителю иск на 21 500 $ (более 389 000 $ в ценах 2018 года), утверждая, что Холмс управлял автомобилем в нетрезвом состоянии.","Она предъявила водителю иск на 21 500 долларов (более 389 000 долларов в ценах 2018 года), утверждая, что Холмс управлял автомобилем в нетрезвом состоянии."
"Последний № вышел 5 июля 2018 года.","Последний номер вышел 5 июля 2018 года."
"n — пропустить № строк.","n — пропустить номера строк."
"Летом 2009 года существовало грузовое сообщение баржами до Усть-Кута, время в пути четыре дня, стоимость переправы пять тысяч ₽ за один метр длины автомобиля.","Летом 2009 года существовало грузовое сообщение баржами до Усть-Кута, время в пути четыре дня, стоимость переправы пять тысяч рублей за один метр длины автомобиля."
"Интегрин α-2 (α2, CD49b) — мембранный белок, гликопротеин из надсемейства интегринов, продукт гена ITGA2, коллаген-связывающий рецептор.","Интегрин альфа-2 (α2, CD49b) — мембранный белок, гликопротеин из надсемейства интегринов, продукт гена ITGA2, коллаген-связывающий рецептор."
"Интегрин α-2/бета-1, (α2β1, называемый также англ. very late antigen-2, VLA-2) является рецептором для ламинина, коллагена, коллагеновых C-пропептидов, фибронектина и E-кадгерина.","Интегрин альфа-2/бета-1, (α2β1, называемый также англ. very late antigen-2, VLA-2) является рецептором для ламинина, коллагена, коллагеновых C-пропептидов, фибронектина и E-кадгерина."
"Интегрин α-2 — крупный белок, состоит из 1152 аминокислот, молекулярная масса белковой части — 129,3 кДа.","Интегрин альфа-2 — крупный белок, состоит из 1152 аминокислот, молекулярная масса белковой части — 129,3 кДа."
"Интегрин α-2 относится к интегринам с I-доменом (VWFA домен), которые не подвергаются ограниченному протеолизу в процессе созревания.","Интегрин альфа-2 относится к интегринам с I-доменом (VWFA домен), которые не подвергаются ограниченному протеолизу в процессе созревания."
"Фильм собрал в прокате более 44 миллионов $ при производственном бюджете в 9 миллионов.","Фильм собрал в прокате более 44 миллионов долларов при производственном бюджете в 9 миллионов."
"Желая проверить свою догадку женщина с ужасом обнаруживает, что в Чаки действительно нет батареек, но он всё = функционирует.","Желая проверить свою догадку женщина с ужасом обнаруживает, что в Чаки действительно нет батареек, но он всё равно функционирует."
"Истерзанное тело Чаки вновь падает, но всё = двигается, и тогда Карен разряжает последние 2 патрона ему в спину.","Истерзанное тело Чаки вновь падает, но всё равно двигается, и тогда Карен разряжает последние 2 патрона ему в спину."
"Когда были освоены половина из необходимых 28 миллионов $ США, строительство было приостановлено и возобновилось только тогда, когда губернатор Гонконга сэр Мюррей Маклехос не облегчил кредитование под гарантии правительства.","Когда были освоены половина из необходимых 28 миллионов долларов США, строительство было приостановлено и возобновилось только тогда, когда губернатор Гонконга сэр Мюррей Маклехос не облегчил кредитование под гарантии правительства."
"28 апреля 2014 года была опубликована информация о том, что основатель российской социальной сети «ВКонтакте» Павел Дуров получил гражданство островного государства за инвестиции в промышленность в размере 250 000 $ США.","28 апреля 2014 года была опубликована информация о том, что основатель российской социальной сети «ВКонтакте» Павел Дуров получил гражданство островного государства за инвестиции в промышленность в размере 250 000 долларов США."
"Герои, сменившие фамилию после присвоения звания, приводятся в списках дважды, при этом строка с новой фамилией выделяется бежевым цветом и не имеет №.","Герои, сменившие фамилию после присвоения звания, приводятся в списках дважды, при этом строка с новой фамилией выделяется бежевым цветом и не имеет номера."
"По словам потерпевшего, после приёма, за который журналист заплатил 39 тысяч 100 ₽, Грабовой сказал, что человек, изображённый на фотопортрете, воскрешён и находится в Санкт-Петербурге.","По словам потерпевшего, после приёма, за который журналист заплатил 39 тысяч 100 рублей, Грабовой сказал, что человек, изображённый на фотопортрете, воскрешён и находится в Санкт-Петербурге."
"Согласно материалам по статистике народного хозяйства Новоладожского уезда 1891 года имение при селе Часовенская площадью 112 десятин принадлежало местному крестьянину И. И. Аникееву, имение было приобретено в 1875 году за 150 ₽, другое имение при селе Часовенская площадью 12 десятин принадлежало купеческому сыну И. А. Евсееву, имение было приобретено в 1881—1883 годах за 800 ₽.","Согласно материалам по статистике народного хозяйства Новоладожского уезда 1891 года имение при селе Часовенская площадью 112 десятин принадлежало местному крестьянину И. И. Аникееву, имение было приобретено в 1875 году за 150 рублей, другое имение при селе Часовенская площадью 12 десятин принадлежало купеческому сыну И. А. Евсееву, имение было приобретено в 1881—1883 годах за 800 рублей."
"«Божья земля» собрала в мировом прокате 2,6 млн $, в том числе 1,2 млн $ в Великобритании.","«Божья земля» собрала в мировом прокате 2,6 млн долларов, в том числе 1,2 млн долларов в Великобритании."
"1993 Ye Skellington Chronicles (расширенная версия Skellington + сиквел Skellington 2)","1993 Ye Skellington Chronicles (расширенная версия Skellington плюс сиквел Skellington 2)"
"В 2015—2017 годах в реальный сектор экономики района поступило 48,1 млн $ иностранных инвестиций, в том числе 42,4 млн $ прямых иностранных инвестиций.","В 2015—2017 годах в реальный сектор экономики района поступило 48,1 млн долларов иностранных инвестиций, в том числе 42,4 млн долларов прямых иностранных инвестиций."
"В 2017 году предприятия района экспортировали товаров на сумму 123,2 млн $, импортировали на 92,7 млн $ (сальдо — 30,5 млн $).","В 2017 году предприятия района экспортировали товаров на сумму 123,2 млн долларов, импортировали на 92,7 млн долларов (сальдо — 30,5 млн долларов)."
"Выручка от реализации продукции, товаров, работ, услуг за 2017 год составила 1348 млн ₽ (около 674 млн $), в том числе 170,5 млн ₽ пришлось на сельское, лесное и рыбное хозяйство, 602,1 млн на промышленность, 71,2 млн на строительство, 213,3 млн на торговлю и ремонт, 291 млн на прочие виды экономической деятельности.","Выручка от реализации продукции, товаров, работ, услуг за 2017 год составила 1348 млн рублей (около 674 млн долларов), в том числе 170,5 млн рублей пришлось на сельское, лесное и рыбное хозяйство, 602,1 млн на промышленность, 71,2 млн на строительство, 213,3 млн на торговлю и ремонт, 291 млн на прочие виды экономической деятельности."
"Стоимость реализации программы комплексного развития региона оценивается примерно в 1,1 млрд $.","Стоимость реализации программы комплексного развития региона оценивается примерно в 1,1 млрд долларов."
"За 2022-й год общий объем продаж иранских нанопродуктов составил 250 трлн. риалов (почти 600 млн. $).","За 2022-й год общий объем продаж иранских нанопродуктов составил 250 трлн. риалов (почти 600 млн. долларов)."
"Около 42 % продукции в этой области относятся к строительству, более 17 % - к области нефти, газа и нефтехимии, 13 % - к области автомобилей, более 10 % - к области оптоэлектроники.","Около 42 процентов продукции в этой области относятся к строительству, более 17 процентов - к области нефти, газа и нефтехимии, 13 процентов - к области автомобилей, более 10 процентов - к области оптоэлектроники."
"Около 270 компаний активно работают в сфере нанотехнологий, и, по прогнозам, их доход достигнет 130 триллионов риалов (почти 310 миллионов $), заявил вице-президент по науке и технологиям Сурена Саттари..","Около 270 компаний активно работают в сфере нанотехнологий, и, по прогнозам, их доход достигнет 130 триллионов риалов (почти 310 миллионов долларов), заявил вице-президент по науке и технологиям Сурена Саттари.."
"Расстояние по поверхности между противоположными точками планеты = примерно 20 000 километрам в любом направлении.","Расстояние по поверхности между противоположными точками планеты равно примерно 20 000 километрам в любом направлении."
"На предприятии было занято около 30 работников, а годовой оборот составлял более 300 тысяч ₽.","На предприятии было занято около 30 работников, а годовой оборот составлял более 300 тысяч рублей."
"Препятствием для проведения работ стали как технические, так и финансовые сложности — около полувековая давность нахождения судна под водой, расположение ледокола на дне под углом 30 °, скопление речного грунта внутри корпуса; отсутствие средств на подъём, последующую реставрацию и создание музея.","Препятствием для проведения работ стали как технические, так и финансовые сложности — около полувековая давность нахождения судна под водой, расположение ледокола на дне под углом 30 градусов, скопление речного грунта внутри корпуса; отсутствие средств на подъём, последующую реставрацию и создание музея."
"После поражения каждый игрок был оштрафован на 2000 $ — две месячные зарплаты.","После поражения каждый игрок был оштрафован на 2000 долларов — две месячные зарплаты."
"Во время очередной службы в городской церкви приходской священник (Морони Олсен) просит богатых граждан пожертвовать деньги на расширение и благоустройство храма, однако никто не проявляет такого желания, пока Дженни не встаёт и не заявляет, что жертвует церкви 1000 $.","Во время очередной службы в городской церкви приходской священник (Морони Олсен) просит богатых граждан пожертвовать деньги на расширение и благоустройство храма, однако никто не проявляет такого желания, пока Дженни не встаёт и не заявляет, что жертвует церкви 1000 долларов."
"Она честно рассказывает об этом Джону, на что он спокойно отвечает, что всё = будет любить её.","Она честно рассказывает об этом Джону, на что он спокойно отвечает, что всё равно будет любить её."
"Он рассказывает бывшей невесте, что, обдумав всё, всё = любит Дженни и вернётся к ней.","Он рассказывает бывшей невесте, что, обдумав всё, всё равно любит Дженни и вернётся к ней."
"И всё = это не сработало.","И всё равно это не сработало."
"Однажды в Чикаго после целого дня рекламных мероприятий, я пришла в свой гостиничный № полностью изнурённой.","Однажды в Чикаго после целого дня рекламных мероприятий, я пришла в свой гостиничный номер полностью изнурённой."
"Несмотря ни на что, «фильм собрал 2,8 миллиона $, став одним из самых успешных фильмов 1946 года — и редким набегом в фильмы категории А для Ульмера, который обычно работал над фильмами ниже своего уровня».","Несмотря ни на что, «фильм собрал 2,8 миллиона долларов, став одним из самых успешных фильмов 1946 года — и редким набегом в фильмы категории А для Ульмера, который обычно работал над фильмами ниже своего уровня»."
"В апреле 1944 года RKO приобрела права на эту историю за 10 000 $.","В апреле 1944 года RKO приобрела права на эту историю за 10 000 долларов."
"После того, как несколько известных сценаристов (Далтон Трамбо, Клиффорд Одетс и Марк Коннелли) работали над адаптацией рассказа, киностудия RKO продала в 1945 году права на сюжет «Liberty Films», основанной в 1945 году продюсерской компании Фрэнка Капры за те же 10 000 $.","После того, как несколько известных сценаристов (Далтон Трамбо, Клиффорд Одетс и Марк Коннелли) работали над адаптацией рассказа, киностудия RKO продала в 1945 году права на сюжет «Liberty Films», основанной в 1945 году продюсерской компании Фрэнка Капры за те же 10 000 долларов."
"В современной критике отмечается, что в классических фильмах 1930-х годов прославлял простого американца, к чему он вернулся в своём первом послевоенном фильме, в котором так же, как и раньше, «любуется добротой простого народа, = как и ценностью скромных желаний, даже неисполнимых».","В современной критике отмечается, что в классических фильмах 1930-х годов прославлял простого американца, к чему он вернулся в своём первом послевоенном фильме, в котором так же, как и раньше, «любуется добротой простого народа, равно как и ценностью скромных желаний, даже неисполнимых»."
"Эти 16-битные поля содержат № портов — числа, которые определяются по специальному списку.","Эти 16-битные поля содержат номера портов — числа, которые определяются по специальному списку."
"Ответные данные передаются клиенту на основании этого №.","Ответные данные передаются клиенту на основании этого номера."
"Если установлен флаг SYN (идёт установление сессии), то поле содержит изначальный порядковый № — ISN (Initial Sequence Number).","Если установлен флаг SYN (идёт установление сессии), то поле содержит изначальный порядковый номер — ISN (Initial Sequence Number)."
"В целях безопасности это значение генерируется случайным образом и может быть = от 0 до 232−1 (4294967295).","В целях безопасности это значение генерируется случайным образом и может быть равно от 0 до 232−1 (4294967295)."
"Первый байт полезных данных в устанавливающейся сессии будет иметь № ISN+1.","Первый байт полезных данных в устанавливающейся сессии будет иметь номер ISN+1."
