question,answer
"д. находится на севере центральной части Калужской области, в зоне хвойно-широколиственных лесов, на левом берегу реки Угры, на расстоянии примерно 16 км (по прямой) к юго-западу от Кондрова, административного центра района.","Деревня находится на севере центральной части Калужской области, в зоне хвойно-широколиственных лесов, на левом берегу реки Угры, на расстоянии примерно 16 километров (по прямой) к юго-западу от Кондрова, административного центра района."
"Абсолютная выс. — 150 м над уровнем моря.","Абсолютная высота — 150 метров над уровнем моря."
"2010 — «Сердцеед» Па Шомеля — дир. отеля Monte Carlo Bay","2010 — «Сердцеед» Паскаля Шомеля — директор отеля Monte Carlo Bay"
"Маршрут гонки состоял из 6 этапов общей протяжённостью 914,5 км.","Маршрут гонки состоял из 6 этапов общей протяжённостью 914,5 километра."
"В августе 1950 года буровой мастер установил всесоюз. рекорд буровой проходки — 4528 м на станок-месяц.","В августе 1950 года буровой мастер установил всесоюзный рекорд буровой проходки — 4528 метров на станок-месяц."
"Несмотря на рост количества мастеров скоростной проходки, Ага Дадаш не останавливался, совершенствуя свои результаты — нефтяник закрепил свой рекорд в 1951 г (5215 м на станок-месяц).","Несмотря на рост количества мастеров скоростной проходки, Ага Дадаш не останавливался, совершенствуя свои результаты — нефтяник закрепил свой рекорд в 1951 году (5215 метров на станок-месяц)."
"В 1953 г коллектив бригады под руководством Ага Дадаша перевыполнила план, дав сверх него более 3000 пробурённых м, но несмотря на высокие результаты, бурильщики сэкономили государству денежные средства, уменьшив себестоимость работы на своём участке на 15 процентов.","В 1953 году коллектив бригады под руководством Ага Дадаша перевыполнила план, дав сверх него более 3000 пробурённых метров, но несмотря на высокие результаты, бурильщики сэкономили государству денежные средства, уменьшив себестоимость работы на своём участке на 15 процентов."
"Всего на протяжении пятой пятилетки бригада Ага Дадаша Кербалай оглы пробурила 69 скважин, вместо 62 по плану, а общая проходка составила более 130 тыс. м.","Всего на протяжении пятой пятилетки бригада Ага Дадаша Кербалай оглы пробурила 69 скважин, вместо 62 по плану, а общая проходка составила более 130 тысяч метров."
"На протяжении семилетки буровой мастер Ага Дадаш пробурил сверхглубокую скважину глубиной в 7000 м, на то время не имевшую аналогов в республике.","На протяжении семилетки буровой мастер Ага Дадаш пробурил сверхглубокую скважину глубиной в 7000 метров, на то время не имевшую аналогов в республике."
"Бригада Ага Дадаша Кербалай оглы перевыполнила план по бурению скважин 1984 года, дав сверх плана 400 м.","Бригада Ага Дадаша Кербалай оглы перевыполнила план по бурению скважин 1984 года, дав сверх плана 400 метров."
"Несмотря на эффекты, актёр продолжал сниматься до последней с фильма.","Несмотря на эффекты, актёр продолжал сниматься до последней секунды фильма."
"д. находится в 30 км к юго-востоку от Михайлова.","Деревня находится в 30 километрах к юго-востоку от Михайлова."
"д. находится в северо-восточной части области, в подзоне южной тайги, на левом берегу реки Ухры, при автодороге 78Н-0256, на расстоянии примерно 14 км (по прямой) к западу от города Данилова, административного центра района.","Деревня находится в северо-восточной части области, в подзоне южной тайги, на левом берегу реки Ухры, при автодороге 78Н-0256, на расстоянии примерно 14 километров (по прямой) к западу от города Данилова, административного центра района."
"Годовое кол-во атмосферных осадков составляет ок. 646 мм, из которых большая ч. (ок. 70 %) выпадает в тёплый период.","Годовое количество атмосферных осадков составляет около 646 миллиметров, из которых большая часть (около 70 %) выпадает в тёплый период."
"Чокто играли в эту игру на поле шириной 3,7 м и длиной 30,5 м.","Чокто играли в эту игру на поле шириной 3,7 метра и длиной 30,5 метра."
"За выход на государственную границу с Чехословакией и Румынией на фронте протяжением до 200 км, овладении городом Серет и занятие св. 30 других населённых пунктов на территории Румынии","За выход на государственную границу с Чехословакией и Румынией на фронте протяжением до 200 километров, овладении городом Серет и занятие свыше 30 других населённых пунктов на территории Румынии"
"Были убраны вело- и мототрек, углублено на три м поле и достроен ниж. ярус трибун.","Были убраны вело- и мототрек, углублено на три метра поле и достроен нижний ярус трибун."
"Расположено в 33 км к западу от районного центра Кашин, в 7 км к северу от деревни Верхняя Троица, на автодороге «Верхняя Троица — Славково».","Расположено в 33 километрах к западу от районного центра Кашин, в 7 км к северу от деревни Верхняя Троица, на автодороге «Верхняя Троица — Славково»."
"Характеризуется макроскопическими размерами (обычно 1-2 см, редко — десятки см (напр., Geoplanidae), упрощённой формой тела и разветвлённым кишечником.","Характеризуется макроскопическими размерами (обычно 1-2 см, редко — десятки сантиметров (например, Geoplanidae), упрощённой формой тела и разветвлённым кишечником."
"На востоке границы гос-ва находятся всего в нескольких сотнях км от столицы и пролегают по реке Волге — отравленной, превратившейся в непреодолимый барьер.","На востоке границы государства находятся всего в нескольких сотнях километров от столицы и пролегают по реке Волге — отравленной, превратившейся в непреодолимый барьер."
"Однако не всё идёт по плану: за с до смерти Полкан обращается в одержимого и заражает расстрельную команду вместе с Лисицыным, которого оглушают.","Однако не всё идёт по плану: за секунды до смерти Полкан обращается в одержимого и заражает расстрельную команду вместе с Лисицыным, которого оглушают."
"В км от города Юрия застаёт врасплох новый приступ.","В километре от города Юрия застаёт врасплох новый приступ."
"Ссылка на наст. параграф указывает на то, что очень часто встречается — как в устной речи, так и в печати — употребление данного слова как неизменяемого, напр., живёт в Кунцево, подъезжаем к Останкино, в км от Бородино, вместо литературных живёт в Кунцеве, подъезжаем к Останкину, в км от Бородина.","Ссылка на настоящий параграф указывает на то, что очень часто встречается — как в устной речи, так и в печати — употребление данного слова как неизменяемого, например, живёт в Кунцево, подъезжаем к Останкино, в километре от Бородино, вместо литературных живёт в Кунцеве, подъезжаем к Останкину, в километре от Бородина."
"д. Ремда находится в нескольких км от погоста Ремда, упоминавшемся уже в XIII и XIV веках.","Деревня Ремда находится в нескольких километрах от погоста Ремда, упоминавшемся уже в XIII и XIV веках."
"Катастрофа произошла у деревни Сот-о-Кошон, в трёх км к юго-западу от железной дороги и в 65 км восточнее Квебека.","Катастрофа произошла у деревни Сот-о-Кошон, в трёх километрах к юго-западу от железной дороги и в 65 километрах восточнее Квебека."
"д. расположена на правом берегу Камы напротив устья реки Вишеры примерно в 23 км по прямой линии на северо-запад от Соликамска.","Деревня расположена на правом берегу Камы напротив устья реки Вишеры примерно в 23 километрах по прямой линии на северо-запад от Соликамска."
"Расположен в южной части Эстонии, в 10 км к северо-востоку от уездного и волостного центра — города Валга, у ш. Йыхви-Тарту-Валга.","Расположен в южной части Эстонии, в 10 километрах к северо-востоку от уездного и волостного центра — города Валга, у шоссе Йыхви-Тарту-Валга."
"выс. над уровнем моря — 53 м.","Высота над уровнем моря — 53 метра."
"Центр семейного врача закрылся в 2016 г; ближайший населённый пункт, где можно получить медицинскую помощь первого уровня — пос. Сангасте, расстояние до него составляет 11 км.","Центр семейного врача закрылся в 2016 году; ближайший населённый пункт, где можно получить медицинскую помощь первого уровня — посёлок Сангасте, расстояние до него составляет 11 километров."
"Находится в западной части района на расстоянии примерно 47 км на север-северо-запад от посёлка Чернышевск.","Находится в западной части района на расстоянии примерно 47 километров на север-северо-запад от посёлка Чернышевск."
"В феврале 1894 года на II съезде ППС, состоявшемся в Варшаве, Пилсудский был избран представителем Литовской секции в Рабочем Центральном Комитете ППС и стал главным редактором газеты «Robotnik» («Рабочий»), местом издания которой формально значилась Варшава, а на самом деле было местечко Липнишки Ошмянского уезда в полусотне км от Вильно.","В феврале 1894 года на II съезде ППС, состоявшемся в Варшаве, Пилсудский был избран представителем Литовской секции в Рабочем Центральном Комитете ППС и стал главным редактором газеты «Robotnik» («Рабочий»), местом издания которой формально значилась Варшава, а на самом деле было местечко Липнишки Ошмянского уезда в полусотне километров от Вильно."
"д. находится в восточной части Тверской области, в зоне хвойно-широколиственных лесов, на правом берегу реки Кашинки, при автодороге 28Н-0694, на расстоянии примерно 4 км (по прямой) к северу от посёлка городского типа Кесова Гора, административного центра района.","Деревня находится в восточной части Тверской области, в зоне хвойно-широколиственных лесов, на правом берегу реки Кашинки, при автодороге 28Н-0694, на расстоянии примерно 4 километров (по прямой) к северу от посёлка городского типа Кесова Гора, административного центра района."
"Абсолютная выс. — 179 м над уровнем моря.","Абсолютная высота — 179 метров над уровнем моря."
"С первых с первого раунда была заметна разница в скорости, серийности и работе на ногах (футворке).","С первых секунд первого раунда была заметна разница в скорости, серийности и работе на ногах (футворке)."
"Махмудов обладая преимуществом в габаритах с первых с навязал сербу силовой бокс.","Махмудов обладая преимуществом в габаритах с первых секунд навязал сербу силовой бокс."
"Большинство фотоловушек способны фиксировать невидимое для животных инфракрасное излучение от встроенной лампы подсветки, и поэтому работают круглосуточно, надёжно покрывая пространство в пределах 30 м.","Большинство фотоловушек способны фиксировать невидимое для животных инфракрасное излучение от встроенной лампы подсветки, и поэтому работают круглосуточно, надёжно покрывая пространство в пределах 30 метров."
"С импульсной подсветкой — вспышка с лампами накаливания позволяет достичь дальность ночной съёмки до 5 м;","С импульсной подсветкой — вспышка с лампами накаливания позволяет достичь дальность ночной съёмки до 5 метров;"
"В зависимости от настроек камеры фотографии могут записываться каждую с или каждый раз при обнаружении движения.","В зависимости от настроек камеры фотографии могут записываться каждую секунду или каждый раз при обнаружении движения."
"Большая дальность подсветки — до 18 м в некоторых моделях.","Большая дальность подсветки — до 18 метров в некоторых моделях."
"Через три года, в 1984 г, он также получил Премию Н Лэйси Пирса по астрономии от Американского астрономического общества, а в 1983 г — Премию Барта Ян Бока от Гарвардского Университета.","Через три года, в 1984 году, он также получил Премию Ньютона Лэйси Пирса по астрономии от Американского астрономического общества, а в 1983 году — Премию Барта Ян Бока от Гарвардского Университета."
"Переключатель на люке автоматически отключил мотор поворота купола, но по инерции купол продолжил своё движение на неск. с, что позволило наружной лестнице столкнуться с открывающимся наружу люком.","Переключатель на люке автоматически отключил мотор поворота купола, но по инерции купол продолжил своё движение на несколько секунд, что позволило наружной лестнице столкнуться с открывающимся наружу люком."
"Расположен в западной части архипелага в водах залива Клемента Маркама в 3,5 км к востоку от Земли Георга.","Расположен в западной части архипелага в водах залива Клемента Маркама в 3,5 километрах к востоку от Земли Георга."
"Имеет вытянутую форму ок. 600 м в длину, каких-либо возвышенностей не имеет.","Имеет вытянутую форму около 600 метров в длину, каких-либо возвышенностей не имеет."
"Забеги прошли при сильном северо-западном ветре, характерном для Веллингтона, и температуре +16 °.","Забеги прошли при сильном северо-западном ветре, характерном для Веллингтона, и температуре +16 градусов."
