question,answer
"В конце XVIII вв. слово «аллеманда» стали использовать для обозначения нового трёхдольного танца; Douze allemande Вб (op. 4, 1801 г.) предвосхищает появление вальса.","В конце XVIII века слово «аллеманда» стали использовать для обозначения нового трёхдольного танца; Douze allemande Вебера (op. 4, 1801 г.) предвосхищает появление вальса."
"По данным Бюро переписи населения США округ имеет общую пл. в 3085 квадратных км, из которых 3261 км² занимает земля и 15 км² — вода.","По данным Бюро переписи населения США округ имеет общую площадь в 3085 квадратных километров, из которых 3261 км² занимает земля и 15 км² — вода."
"Причиной переезда стал земельный участок размером 30 тыс. квадратных м, на котором в период острой нехватки продуктов питания можно было выращивать овощи.","Причиной переезда стал земельный участок размером 30 тыс. квадратных метров, на котором в период острой нехватки продуктов питания можно было выращивать овощи."
"Весной 1922 года познакомился со своей будущей женой Маргаретой Вб (1905—1987).","Весной 1922 года познакомился со своей будущей женой Маргаретой Вебер (1905—1987)."
"В 1933 г участвовал в оформлении первомайской демонстрации НСДАП в Темпельхофе и партийного съезда НСДАП в Нюрнберге, использовав красные полотнища и фигуру орла с размахом крыльев в 30 м.","В 1933 году участвовал в оформлении первомайской демонстрации НСДАП в Темпельхофе и партийного съезда НСДАП в Нюрнберге, использовав красные полотнища и фигуру орла с размахом крыльев в 30 метров."
"Среднегодовая температура воздуха 18,7 °C, что является достаточно высоким показателем для населённого пункта, расположенного на высоте 1 339 м над уровнем моря.","Среднегодовая температура воздуха 18,7 °C, что является достаточно высоким показателем для населённого пункта, расположенного на высоте 1 339 метров над уровнем моря."
"д. находится в центральной части Архангельской области, в подзоне северной тайги, на правом берегу Северной Двины, к югу от автодороги 11А-004, на расстоянии примерно 8 км (по прямой) к северу от села Холмогоры, административного центра округа.","Деревня находится в центральной части Архангельской области, в подзоне северной тайги, на правом берегу Северной Двины, к югу от автодороги 11А-004, на расстоянии примерно 8 километров (по прямой) к северу от села Холмогоры, административного центра округа."
"Абсолютная выс. — 12 м над уровнем моря.","Абсолютная высота — 12 метров над уровнем моря."
"хут. находится на юге центральной части Курской области, в пределах Среднерусской возвышенности, в лесостепной зоне, на левом берегу реки Любач, на расстоянии примерно 15 км (по прямой) к юго-западу от Медвенки, административного центра района.","Хутор находится на юге центральной части Курской области, в пределах Среднерусской возвышенности, в лесостепной зоне, на левом берегу реки Любач, на расстоянии примерно 15 километров (по прямой) к юго-западу от Медвенки, административного центра района."
"Абсолютная выс. — 172 м над уровнем моря.","Абсолютная высота — 172 метра над уровнем моря."
"Дерево высотой до 25 м с широкой кроной.","Дерево высотой до 25 метров с широкой кроной."
"Плоды — цилиндрические бобы длиной до 1 м, часто загнутые и скрученные, с продольно-бороздчатой поверхностью и бархатистым опушением.","Плоды — цилиндрические бобы длиной до 1 метра, часто загнутые и скрученные, с продольно-бороздчатой поверхностью и бархатистым опушением."
"Располагается на высоте 77,4 м над уровнем моря.","Располагается на высоте 77,4 метров над уровнем моря."
"Форма озера лопастная, продолговатая: оно почти на четыре км вытянуто с запада на в..","Форма озера лопастная, продолговатая: оно почти на четыре километра вытянуто с запада на восток."
"Пиво сбраживается дрожжами белого пива при температуре выше 21 °, что придает пиву слегка фенольное послевкусие.","Пиво сбраживается дрожжами белого пива при температуре выше 21 градусов, что придает пиву слегка фенольное послевкусие."
"Баварское паровое пиво — эль, тогда как калифорнийское — гибридное пиво, сброженное лагерным штаммом дрожжей при температуре брожения элей 18-21 ° Цельсия.","Баварское паровое пиво — эль, тогда как калифорнийское — гибридное пиво, сброженное лагерным штаммом дрожжей при температуре брожения элей 18-21 градусов Цельсия."
"д. находится в центральной части Псковской области, в пределах южной части Великорецкой равнины, в зоне хвойно-широколиственных лесов, на левом берегу реки Вербы, на расстоянии примерно 16 км (по прямой) к северо-западу от посёлка городского типа Пушкинские Горы, административного центра района.","Деревня находится в центральной части Псковской области, в пределах южной части Великорецкой равнины, в зоне хвойно-широколиственных лесов, на левом берегу реки Вербы, на расстоянии примерно 16 километров (по прямой) к северо-западу от посёлка городского типа Пушкинские Горы, административного центра района."
"Абсолютная выс. — 77 м над уровнем моря.","Абсолютная высота — 77 метров над уровнем моря."
"Вице-чемпион мира 2019 года в беге на 3000 м с препятствиями.","Вице-чемпион мира 2019 года в беге на 3000 метров с препятствиями."
"4 октября 2019 года Ламеха Гирма в Дохе стал вице-чемпионом мира в беге на 3000 м с препятствиями, установив новый нац. рекорд Эфиопии и показав результат 8.01,36.","4 октября 2019 года Ламеха Гирма в Дохе стал вице-чемпионом мира в беге на 3000 метров с препятствиями, установив новый национальный рекорд Эфиопии и показав результат 8.01,36."
"Нунис 2 за 55 с нокаутировал американца (№5 в рейтинге) Деррика Льюиса.","Нунис 2 за 55 секунд нокаутировал американца (№5 в рейтинге) Деррика Льюиса."
"Сергей с первых с пошел вперед и первой же атакой уложил Туивасу на настил, австралиец смог встать, но почти сразу был забит у сетки до остановки рефери.","Сергей с первых секунд пошел вперед и первой же атакой уложил Туивасу на настил, австралиец смог встать, но почти сразу был забит у сетки до остановки рефери."
"Аспиналлу понадобилась 1 минута и 9 с, чтобы отправить в нокаут российского бойца.","Аспиналлу понадобилась 1 минута и 9 секунд, чтобы отправить в нокаут российского бойца."
"д. находится на севере центральной части Калужской области, в зоне хвойно-широколиственных лесов, на левом берегу реки Агры, при автодороге 29Н-104, на расстоянии примерно 19 км (по прямой) к юго-западу от Кондрова, административного центра района.","Деревня находится на севере центральной части Калужской области, в зоне хвойно-широколиственных лесов, на левом берегу реки Агры, при автодороге 29Н-104, на расстоянии примерно 19 километров (по прямой) к юго-западу от Кондрова, административного центра района."
"Абсолютная выс. — 160 м над уровнем моря.","Абсолютная высота — 160 метров над уровнем моря."
"Урочище находится в центральной части Костромской области, в подзоне южной тайги, к западу от реки Идол, на расстоянии приблизительно 12 км (по прямой) к северо-востоку от посёлка Антропово, административного центра района.","Урочище находится в центральной части Костромской области, в подзоне южной тайги, к западу от реки Идол, на расстоянии приблизительно 12 километров (по прямой) к северо-востоку от посёлка Антропово, административного центра района."
"Абсолютная выс. — 174 м над уровнем моря.","Абсолютная высота — 174 метра над уровнем моря."
"RSA Battle House Tower (произносится Ар-Эс-Эй Батл Хаус Тауэр) — офисный небоскрёб высотой 204,2 м в городе Мобил, штат Алабама, США.","RSA Battle House Tower (произносится Ар-Эс-Эй Батл Хаус Тауэр) — офисный небоскрёб высотой 204,2 метра в городе Мобил, штат Алабама, США."
"«Корона» небоскрёба ночью ярко подсвечивается и в ясную погоду видна со стороны Мобилского залива с расстояния почти в 50 км.","«Корона» небоскрёба ночью ярко подсвечивается и в ясную погоду видна со стороны Мобилского залива с расстояния почти в 50 километров."
"Впервые о предстоящем строительстве этого небоскрёба было объявлено в июле 2001 года: тогда его планировали 37-этажным и высотой 182,9 м.","Впервые о предстоящем строительстве этого небоскрёба было объявлено в июле 2001 года: тогда его планировали 37-этажным и высотой 182,9 метров."
"Приехавшая полиция обнаружила на крыше здания Кизи и Адамс — при них было найдено 3,54 г марихуаны.","Приехавшая полиция обнаружила на крыше здания Кизи и Адамс — при них было найдено 3,54 грамма марихуаны."
"с. расположено в западной части области, на правом берегу реки Косчан, на расстоянии приблизительно 6 км (по прямой) к северо-востоку от города Ноокат, административного центра района.","Село расположено в западной части области, на правом берегу реки Косчан, на расстоянии приблизительно 6 километров (по прямой) к северо-востоку от города Ноокат, административного центра района."
"Абсолютная выс. — 1292 м над уровнем моря.","Абсолютная высота — 1292 метра над уровнем моря."
"Сунда — Прабу Гайях Кл, король (819 — 891)","Сунда — Прабу Гайях Кулон, король (819 — 891)"
"пос. находится в северной части Самарской области, в пределах Высокого Заволжья, в лесостепной зоне, при автодороге 36Н-640, на расстоянии примерно 12 км (по прямой) к юго-западу от села Челно-Вершины, административного центра района.","Посёлок находится в северной части Самарской области, в пределах Высокого Заволжья, в лесостепной зоне, при автодороге 36Н-640, на расстоянии примерно 12 километров (по прямой) к юго-западу от села Челно-Вершины, административного центра района."
"Абсолютная выс. — 140 м над уровнем моря.","Абсолютная высота — 140 метров над уровнем моря."
"д. находится в южной части Тульской области, в лесостепной зоне, в пределах юго-восточных склонов Среднерусской возвышенности, на правом берегу реки Красивая Меча, на расстоянии примерно 9 км (по прямой) к юго-западу от рабочего посёлка Волово, административного центра района.","Деревня находится в южной части Тульской области, в лесостепной зоне, в пределах юго-восточных склонов Среднерусской возвышенности, на правом берегу реки Красивая Меча, на расстоянии примерно 9 километров (по прямой) к юго-западу от рабочего посёлка Волово, административного центра района."
"Абсолютная выс. — 195 м над уровнем моря.","Абсолютная высота — 195 метров над уровнем моря."
"О поэтическом мире А. Р. в разные гг. писали Михаил Дудин, Наталья Горбаневская, Бахыт Кенжеев, Евгений Евтушенко, Аркадий Илин, Галина Погожева, Нина Зардалишвили, Вальдемар Вб, Данила Давыдов, Лидия Григорьева, Равиль Бухараев, Злата Коцич, Айдар Хусаинов, Александр Мельник, Алексей Кривошеев, Виталий Науменко, Дмитрий Бобышев, Даниил Чкония и др.","О поэтическом мире А. Р. в разные годы писали Михаил Дудин, Наталья Горбаневская, Бахыт Кенжеев, Евгений Евтушенко, Аркадий Илин, Галина Погожева, Нина Зардалишвили, Вальдемар Вебер, Данила Давыдов, Лидия Григорьева, Равиль Бухараев, Злата Коцич, Айдар Хусаинов, Александр Мельник, Алексей Кривошеев, Виталий Науменко, Дмитрий Бобышев, Даниил Чкония и др."
"На острове Таохуа (р-н Путо) расположены живописные скалы, водопады и пляжи с оборудованными пешеходными маршрутами и смотровыми площадками; будд. мон. Шэнъянь на горе Аньци; семиярусная пагода Цзилинь высотой 38 м; будд. храм Байцюэ; скульптура писателя Луиса Ча, к-рый часто упоминал о-в в своих произведениях.","На острове Таохуа (район Путо) расположены живописные скалы, водопады и пляжи с оборудованными пешеходными маршрутами и смотровыми площадками; буддийский монастырь Шэнъянь на горе Аньци; семиярусная пагода Цзилинь высотой 38 метров; буддийский храм Байцюэ; скульптура писателя Луиса Ча, который часто упоминал остров в своих произведениях."
"Берёт нач. в 4 км западнее села Верхние Дубки, течёт в пределах Одоевского и Арсеньевского районов, образуя большие петли.","Берёт начало в 4 километрах западнее села Верхние Дубки, течёт в пределах Одоевского и Арсеньевского районов, образуя большие петли."
"дл. балок обычно — от сотен м до 20—30 км, глубина — от нескольких м до десятков м, шир. — до сотен м.","Длина балок обычно — от сотен метров до 20—30 километров, глубина — от нескольких метров до десятков метров, ширина — до сотен метров."
"На 40-й с первого раунда Индонго провёл размашистый левый хук, к-рый попал точно в челюсть Трояновскому, отправив его в тяжёлый нокаут.","На 40-й секунде первого раунда Индонго провёл размашистый левый хук, который попал точно в челюсть Трояновскому, отправив его в тяжёлый нокаут."
"д. расположена в западной части Костромской области, в подзоне южной тайги, на правом берегу реки Шачи, на расстоянии приблизительно 2 км (по прямой) к северу от посёлка городского типа Сусанино, административного центра района.","Деревня расположена в западной части Костромской области, в подзоне южной тайги, на правом берегу реки Шачи, на расстоянии приблизительно 2 километров (по прямой) к северу от посёлка городского типа Сусанино, административного центра района."
"д. находится в юго-восточной части Архангельской области, в подзоне средней тайги, в пределах северной окраины Восточно-Европейской равнины, вблизи места впадения реки Выи в Пинегу, на расстоянии примерно 116 км (по прямой) к северо-востоку от села Верхняя Тойма, административного центра округа.","Деревня находится в юго-восточной части Архангельской области, в подзоне средней тайги, в пределах северной окраины Восточно-Европейской равнины, вблизи места впадения реки Выи в Пинегу, на расстоянии примерно 116 километров (по прямой) к северо-востоку от села Верхняя Тойма, административного центра округа."
"Абсолютная выс. — 103 м над уровнем моря.","Абсолютная высота — 103 метра над уровнем моря."
"д. находится в восточной части Тверской области, в зоне хвойно-широколиственных лесов, на левом берегу реки Медведицы, на расстоянии примерно 11 км (по прямой) к юго-западу от посёлка городского типа Рамешки, административного центра округа.","Деревня находится в восточной части Тверской области, в зоне хвойно-широколиственных лесов, на левом берегу реки Медведицы, на расстоянии примерно 11 километров (по прямой) к юго-западу от посёлка городского типа Рамешки, административного центра округа."
"В результате узор сгиба, возникающий при использовании этого метода, содержит только углы 45 и 90 °, что часто обеспечивает более прямую последовательность складывания.","В результате узор сгиба, возникающий при использовании этого метода, содержит только углы 45 и 90 градусов, что часто обеспечивает более прямую последовательность складывания."
"К началу Курской битвы Константин Фёдорович со своими сапёрами установил 550 противопехотных и 850 противотанковых мин, протянул 3,5 км проволочных заграждений.","К началу Курской битвы Константин Фёдорович со своими сапёрами установил 550 противопехотных и 850 противотанковых мин, протянул 3,5 километра проволочных заграждений."
"Вскоре после этого в аккаунте Халимова было опубликованно единств. видео с ним, существующее в интернете — зацикленный ролик, длящийся менее с и состоящий всего из нескольких кадров.","Вскоре после этого в аккаунте Халимова было опубликованно единственное видео с ним, существующее в интернете — зацикленный ролик, длящийся менее секунды и состоящий всего из нескольких кадров."
"Разработчики хотели выпустить игру в 60 кадров в с, но в последующим опустили планку до 30 кадров, сославшись на то, что они хотели воспроизводить нативную графику в 1080р и обеспечить хорошую производительность на всех платформах.","Разработчики хотели выпустить игру в 60 кадров в секунду, но в последующим опустили планку до 30 кадров, сославшись на то, что они хотели воспроизводить нативную графику в 1080р и обеспечить хорошую производительность на всех платформах."
"Размер заказа — 100 квадратных м — и срок исполнения — три месяца — обескураживали, но Михаил Александрович согласился.","Размер заказа — 100 квадратных метров — и срок исполнения — три месяца — обескураживали, но Михаил Александрович согласился."
"д. находится в юго-восточной части Тверской области, в зоне хвойно-широколиственных лесов, на левом берегу реки Шакши, при автодороге 28Н-0597, на расстоянии примерно 10 км (по прямой) к юго-востоку от города Калязина, административного центра района.","Деревня находится в юго-восточной части Тверской области, в зоне хвойно-широколиственных лесов, на левом берегу реки Шакши, при автодороге 28Н-0597, на расстоянии примерно 10 километров (по прямой) к юго-востоку от города Калязина, административного центра района."
"Ликодимон (греч. Λυκόδημον) — гора в Греции высотой 959 м над уровнем моря.","Ликодимон (греч. Λυκόδημον) — гора в Греции высотой 959 метров над уровнем моря."
"Вес самого крупного составляет 1600 кг и является самым большим колоколом в Казахстане.","Вес самого крупного составляет 1600 килограммов и является самым большим колоколом в Казахстане."
"д. находится в северо-западной части области, в подзоне южной тайги, на левом берегу реки Ксенофонки, при автодороге 78К-0009, на расстоянии примерно 10 км (по прямой) к северо-востоку от села Новый Некоуз, административного центра района.","Деревня находится в северо-западной части области, в подзоне южной тайги, на левом берегу реки Ксенофонки, при автодороге 78К-0009, на расстоянии примерно 10 километров (по прямой) к северо-востоку от села Новый Некоуз, административного центра района."
"Абсолютная выс. — 126 м над уровнем моря.","Абсолютная высота — 126 метров над уровнем моря."
"Годовое кол-во атмосферных осадков составляет 646 мм, из которых большая ч. (ок. 70 %) выпадает в тёплый период.","Годовое количество атмосферных осадков составляет 646 миллиметров, из которых большая часть (около 70 %) выпадает в тёплый период."
"д. расположена в северо-западной части Костромской области, в подзоне южной тайги, на левом берегу реки Сонгиш, при автодороге 34К-265, на расстоянии приблизительно 45 км (по прямой) к северо-востоку от Чухломы, административного центра района.","Деревня расположена в северо-западной части Костромской области, в подзоне южной тайги, на левом берегу реки Сонгиш, при автодороге 34К-265, на расстоянии приблизительно 45 километров (по прямой) к северо-востоку от Чухломы, административного центра района."
"Аэропорт Элба им. Карла Фолсома (англ. Carl Folsom Airport), (FAA LID: 14J) — гражд. аэропорт, располож. в четырёх км к западу от центральной части города Элба (Алабама, США).","Аэропорт Элба имени Карла Фолсома (англ. Carl Folsom Airport), (FAA LID: 14J) — гражданский аэропорт, расположенный в четырёх километрах к западу от центральной части города Элба (Алабама, США)."
"Аэропорт им. Карла Фолсома занимает пл. в 69 гектар, расположен на высоте 79 м над уровнем моря и эксплуатирует одну взлётно-посадочную полосу:","Аэропорт имени Карла Фолсома занимает площадь в 69 гектар, расположен на высоте 79 метров над уровнем моря и эксплуатирует одну взлётно-посадочную полосу:"
"1/19 размерами 931 х 30 м с асфальтовым покрытием.","1/19 размерами 931 х 30 метров с асфальтовым покрытием."
"с. находится в северо-западной части Тамбовской области, в лесостепной зоне, в пределах Окско-Донской низменной равнины, на левом берегу реки Лесной Воронеж, на расстоянии примерно 12 км (по прямой) к северо-востоку от города Мичуринска, административного центра района.","Село находится в северо-западной части Тамбовской области, в лесостепной зоне, в пределах Окско-Донской низменной равнины, на левом берегу реки Лесной Воронеж, на расстоянии примерно 12 километров (по прямой) к северо-востоку от города Мичуринска, административного центра района."
"Абсолютная выс. — 129 м над уровнем моря.","Абсолютная высота — 129 метров над уровнем моря."
"Также на станции построено круглое кирп. паровозное депо на 22 секции ( 18 стойл для паровозов по 15 м + 4 пути сквозные ) с поворотным кругом 13,3 м.","Также на станции построено круглое кирпичное паровозное депо на 22 секции ( 18 стойл для паровозов по 15 метров + 4 пути сквозные ) с поворотным кругом 13,3 метра."
"с. находится в центральной части Грузии, на левом берегу реки Иори, на расстоянии приблизительно 1 км (по прямой) к юго-востоку от посёлка городского типа Тианети, административного центра муниципалитета.","Село находится в центральной части Грузии, на левом берегу реки Иори, на расстоянии приблизительно 1 километра (по прямой) к юго-востоку от посёлка городского типа Тианети, административного центра муниципалитета."
"Абсолютная выс. — 1085 м над уровнем моря.","Абсолютная высота — 1085 метров над уровнем моря."
"питательные клизмы — введение жидкости в объёме 0,5—1 л медленно, с помощью капельницы . Назначалась для заместительного кормления тяжелобольных в медицинской практике XVI — начала XX веков (вводился слабый 5%-й раствор глюкозы).","питательные клизмы — введение жидкости в объёме 0,5—1 литр медленно, с помощью капельницы . Назначалась для заместительного кормления тяжелобольных в медицинской практике XVI — начала XX веков (вводился слабый 5%-й раствор глюкозы)."
"Очистительная клизма — введение жидкости в объёме 1,5—2 л.","Очистительная клизма — введение жидкости в объёме 1,5—2 литров."
"Сифонная клизма — введение жидкости в суммарном объёме 15—20 л на одну процедуру путём многократного вливания и выливания 1—2 л жидкости.","Сифонная клизма — введение жидкости в суммарном объёме 15—20 литров на одну процедуру путём многократного вливания и выливания 1—2 литров жидкости."
"Выставочная пл. — 350 квадратных м.","Выставочная площадь — 350 квадратных метров."
"В 1986 г музей переехал в новое здание в шестом микрорайоне, площадью ок. 150 квадратных м.","В 1986 году музей переехал в новое здание в шестом микрорайоне, площадью около 150 квадратных метров."
"пл. нового помещения составляет 625 квадратных м.","Площадь нового помещения составляет 625 квадратных метров."
"В 2019 г на Чемпионате мира в Таиланде, итал. тяжёлоатлетка в весовой категории до 55 кг, с результатом 185 кг стала 20-й.","В 2019 году на Чемпионате мира в Таиланде, итальянская тяжёлоатлетка в весовой категории до 55 кг, с результатом 185 килограммов стала 20-й."
"На чемпионате Европы 2022 года в Тиране завоевала серебряную медаль в категории до 59 кг.","На чемпионате Европы 2022 года в Тиране завоевала серебряную медаль в категории до 59 килограммов."
"Её результат по сумме двух упражнений 212 кг.","Её результат по сумме двух упражнений 212 килограммов."
"Крупным событием в религиозной жизни региона стало открытие в Лагани одной из самых больших статуй в Европе Будды Майтреи высотой 12,5 м.","Крупным событием в религиозной жизни региона стало открытие в Лагани одной из самых больших статуй в Европе Будды Майтреи высотой 12,5 метров."
"Усилители в ВОЛП могут ставиться через 40, 80 и 120 км, в зависимости от класса оконечного оборудования.","Усилители в ВОЛП могут ставиться через 40, 80 и 120 километров, в зависимости от класса оконечного оборудования."
"Представители рода Purgatorius, вероятно, имели ок. 10 см в длину и ок. 37 г веса.","Представители рода Purgatorius, вероятно, имели около 10 см в длину и около 37 грамм веса."
"с. расположено на высоте 139 м над уровнем моря.","Село расположено на высоте 139 метров над уровнем моря."
"15 июня 2005 года в 55 км к юго-востоку от города Дивания во время наступательной операции "Operation White Shield" упала в канал бронемашина БРДМ-2 болгарского контингента, в результате два солдата погибли и ещё один был травмирован.","15 июня 2005 года в 55 километрах к юго-востоку от города Дивания во время наступательной операции "Operation White Shield" упала в канал бронемашина БРДМ-2 болгарского контингента, в результате два солдата погибли и ещё один был травмирован."
"стр-во перевалочного речного порта на правом берегу реки Свирь вблизи поселка Важины на 1055-м км Волго-Балтийского водного пути началось в марте 1981 года и завершено в 1986 г.","Строительство перевалочного речного порта на правом берегу реки Свирь вблизи поселка Важины на 1055-м километре Волго-Балтийского водного пути началось в марте 1981 года и завершено в 1986 году."
"Рост числа жителей села Смоленка во многом обусловлен расположением села в непосредственной близости от Читы (7 км) и стремлением ряда жителей города переселиться в малоэтажные дома в экологически чистом районе.","Рост числа жителей села Смоленка во многом обусловлен расположением села в непосредственной близости от Читы (7 километров) и стремлением ряда жителей города переселиться в малоэтажные дома в экологически чистом районе."
"В 5 км к востоку от села Смоленка, по федеральной трассе, находится мемориал жертвам политических репрессий.","В 5 километрах к востоку от села Смоленка, по федеральной трассе, находится мемориал жертвам политических репрессий."
"д. находится в юго-восточной части Тверской области, в зоне хвойно-широколиственных лесов, на левом берегу реки Волнушки, на расстоянии примерно 19 км (по прямой) к юго-юго-западу от города Калязина, административного центра района.","Деревня находится в юго-восточной части Тверской области, в зоне хвойно-широколиственных лесов, на левом берегу реки Волнушки, на расстоянии примерно 19 километров (по прямой) к юго-юго-западу от города Калязина, административного центра района."
"Абсолютная выс. — 115 м над уровнем моря.","Абсолютная высота — 115 метров над уровнем моря."
"Автомобиль был двухместным, так как весь салон занимали стеллажи с термоизоляционными контейнерами ТКМ-3,5 и ТКМ-7, обеспечивающими возможность одновременной перевозки до 87 л физиологических жидкостей.","Автомобиль был двухместным, так как весь салон занимали стеллажи с термоизоляционными контейнерами ТКМ-3,5 и ТКМ-7, обеспечивающими возможность одновременной перевозки до 87 литров физиологических жидкостей."
