question,answer
"Джон Айрленд род. 1 января 1827 года в округе Харт, штат Кентукки, в семье ирландских иммигрантов Патрика и Рэйчел (в девичестве Н) Айрленд.","Джон Айрленд родился 1 января 1827 года в округе Харт, штат Кентукки, в семье ирландских иммигрантов Патрика и Рэйчел (в девичестве Ньютон) Айрленд."
"Наивысшая точка — сопка Коли в Лиексе высотой 347 м над уровнем моря.","Наивысшая точка — сопка Коли в Лиексе высотой 347 метров над уровнем моря."
"До 1984 года страна называлась «Верхняя В», что было обусловлено гидронимами её важнейших рек: Белая В и Чёрная В при слиянии образуют реку В.","До 1984 года страна называлась «Верхняя Вольта», что было обусловлено гидронимами её важнейших рек: Белая Вольта и Чёрная Вольта при слиянии образуют реку Вольта."
"В то же время, поскольку по международной традиции назв. страны передавалось на другие языки с переводом его первой части, возникали разночтения: так, во франкоязычных странах оно выглядело как От-Вольта (фр. Haute Volta), англоязычных — Upper Volta, испаноязычных — Alto Volta, русскоязычных — «Верхняя В» и т. д.","В то же время, поскольку по международной традиции название страны передавалось на другие языки с переводом его первой части, возникали разночтения: так, во франкоязычных странах оно выглядело как От-Вольта (фр. Haute Volta), англоязычных — Upper Volta, испаноязычных — Alto Volta, русскоязычных — «Верхняя Вольта» и т. д."
"Речная сеть — ок. 20 рек; наиб. значительные из них — Чёрная В и Белая В.","Речная сеть — около 20 рек; наиболее значительные из них — Чёрная Вольта и Белая Вольта."
"С 1904 по 1919 г Верхняя В входила во французскую колонию верх. Сенегал — Нигер, затем была выделена в отдельную колонию.","С 1904 по 1919 год Верхняя Вольта входила во французскую колонию Верхний Сенегал — Нигер, затем была выделена в отдельную колонию."
"В 1947 г была восстановлена колония Верхняя В.","В 1947 году была восстановлена колония Верхняя Вольта."
"С 1947 года по 1958 г франц. Верхняя В была заморской территорией Франции, затем была образована авт. респ. Верхняя В в составе Французского сообщества.","С 1947 года по 1958 год Французская Верхняя Вольта была заморской территорией Франции, затем была образована автономная Республика Верхняя Вольта в составе Французского сообщества."
"В 1958 Верхняя В выразила желание присоединиться к планировавшейся тогда и существовавшей в 1959—1960 гг Федерации Мали (Мали и Сенегал), однако, под давлением соседствующего с ней Берега Слоновой Кости, она отказалась от участия в этой федерации.","В 1958 Верхняя Вольта выразила желание присоединиться к планировавшейся тогда и существовавшей в 1959—1960 годах Федерации Мали (Мали и Сенегал), однако, под давлением соседствующего с ней Берега Слоновой Кости, она отказалась от участия в этой федерации."
"5 августа 1960 года Ямеого провозгласил независимость гос-ва Верхняя В и стал её президентом.","5 августа 1960 года Ямеого провозгласил независимость государства Верхняя Вольта и стал её президентом."
"Но в ноябре 1980 года в Верхней В снова был установлен военный режим во главе с полковником Сайе Зербо.","Но в ноябре 1980 года в Верхней Вольте снова был установлен военный режим во главе с полковником Сайе Зербо."
"Принятая в 1977 г Конституция Верхней В была отменена, власть в стране перешла к Военному комитету.","Принятая в 1977 году Конституция Верхней Вольты была отменена, власть в стране перешла к Военному комитету."
"11 дек. — нац. День или День Республики (годовщина образования автономной Республики Верхняя В в рамках Французского Сообщества, 1958)","11 декабря — Национальный День или День Республики (годовщина образования автономной Республики Верхняя Вольта в рамках Французского Сообщества, 1958)"
"д. находится в центральной части Псковской области, в пределах южной части Великорецкой равнины, в зоне хвойно-широколиственных лесов, на правом берегу реки Шести, к северу от автодороги 58К-496, на расстоянии примерно 9 км (по прямой) к юго-западу от посёлка городского типа Пушкинские Горы, административного центра района.","Деревня находится в центральной части Псковской области, в пределах южной части Великорецкой равнины, в зоне хвойно-широколиственных лесов, на правом берегу реки Шести, к северу от автодороги 58К-496, на расстоянии примерно 9 километров (по прямой) к юго-западу от посёлка городского типа Пушкинские Горы, административного центра района."
"Абсолютная выс. — 76 м над уровнем моря.","Абсолютная высота — 76 метров над уровнем моря."
"Летом 2017 года «Sylter Rad», колесо обозрения высотой 35 м, было впервые установлено на острове Зильт в порту Листа.","Летом 2017 года «Sylter Rad», колесо обозрения высотой 35 метров, было впервые установлено на острове Зильт в порту Листа."
"В летние месяцы автобусы компании Sylter Verkehrsgesellschaft отправляются из центра поселения, чтобы доставить посетителей до пляжей, которые находятся на расстоянии до четырех км от Листа-ауф-Зюльт.","В летние месяцы автобусы компании Sylter Verkehrsgesellschaft отправляются из центра поселения, чтобы доставить посетителей до пляжей, которые находятся на расстоянии до четырех километров от Листа-ауф-Зюльт."
"В т. же г был произведён в с-лейтенанты.","В том же году был произведён в секунд-лейтенанты."
"д. находится в центральной части Тверской области, в зоне хвойно-широколиственных лесов, при автодороге 28Н-0917, на расстоянии примерно 3 км (по прямой) к востоку от города Лихославля, административного центра округа.","Деревня находится в центральной части Тверской области, в зоне хвойно-широколиственных лесов, при автодороге 28Н-0917, на расстоянии примерно 3 километров (по прямой) к востоку от города Лихославля, административного центра округа."
"хут. находится в южной части Брянской области, в зоне хвойно-широколиственных лесов, на левом берегу реки Вары, при автодороге 15К-1901, на расстоянии примерно 9 км (по прямой) к югу от посёлка городского типа Погар, административного центра района.","Хутор находится в южной части Брянской области, в зоне хвойно-широколиственных лесов, на левом берегу реки Вары, при автодороге 15К-1901, на расстоянии примерно 9 километров (по прямой) к югу от посёлка городского типа Погар, административного центра района."
"Одисе Па (алб. Odhise Paskali; (22 дек. 1903, Пермети, Османская империя — 13 сентября 1985, Тирана, Албания) — албанский скульптор.","Одисе Паскали (алб. Odhise Paskali; (22 декабря 1903, Пермети, Османская империя — 13 сентября 1985, Тирана, Албания) — албанский скульптор."
"А. Зогу выполнил его пожелание и предоставил Па возможность учиться в Турине под руководством Эдуарда Рубино.","А. Зогу выполнил его пожелание и предоставил Паскали возможность учиться в Турине под руководством Эдуарда Рубино."
"Па — автор ок. 600 скульптур и памятников.","Паскали — автор около 600 скульптур и памятников."
"Одной из самых известных работ Па является пам. Скандербегу в столице Албании — Тиране.","Одной из самых известных работ Паскали является памятник Скандербегу в столице Албании — Тиране."
"Вблизи мыса также впадают ручей Тихий, реки Иньчегитун и Пилгын; расположены горы Нанхыней (500 м), Камень (687 м), перевал Кинкильский.","Вблизи мыса также впадают ручей Тихий, реки Иньчегитун и Пилгын; расположены горы Нанхыней (500 метров), Камень (687 метров), перевал Кинкильский."
"Средняя величина прилива у мыса — 5 м, наибольшая глубина у берега — 48 м.","Средняя величина прилива у мыса — 5 метров, наибольшая глубина у берега — 48 метров."
"В порту Барселоны мужчины прыгали с высоты 27 м, а женщины — с 20 м.","В порту Барселоны мужчины прыгали с высоты 27 метров, а женщины — с 20 метров."
"В 20 км от центра города находится междунар. аэропорт Галеан.","В 20 километрах от центра города находится международный аэропорт Галеан."
"В 2003 г впервые попал в состав молодёжной сборной Белоруссии и побывал на молодёжном чемпионате мира в Японии, где занял четвёртое место в двойках на дистанции 500 м и в четвёрках на дистанции 1000 м.","В 2003 году впервые попал в состав молодёжной сборной Белоруссии и побывал на молодёжном чемпионате мира в Японии, где занял четвёртое место в двойках на дистанции 500 метров и в четвёрках на дистанции 1000 метров."
"Позже получил сразу две награды на чемпионате мира в хорватском Загребе, бронзовую и золотую в гонках байдарок-четвёрок на двухстах и пятистах м соответственно.","Позже получил сразу две награды на чемпионате мира в хорватском Загребе, бронзовую и золотую в гонках байдарок-четвёрок на двухстах и пятистах метрах соответственно."
"г спустя на европейском первенстве в чешском Рачице стал золотым и серебряным призёром: в четвёрках занял первое место на дистанции 200 м и второе на 1000.","Год спустя на европейском первенстве в чешском Рачице стал золотым и серебряным призёром: в четвёрках занял первое место на дистанции 200 метров и второе на 1000."
"Ещё через г на двухстах м взял серебро на чемпионате Европы в испанской Понтеведре.","Ещё через год на двухстах метрах взял серебро на чемпионате Европы в испанской Понтеведре."
"На чемпионате Европы 2008 года в Милане одержал победу в гоне четвёрок на 200 м.","На чемпионате Европы 2008 года в Милане одержал победу в гоне четвёрок на 200 метров."
"В 2010 г на мировом первенстве в Познани занял четвёртое место в заездах на 200 м, немного не дотянув до бронзовой медали, и вскоре принял решение завершить карьеру профессионального спортсмена.","В 2010 году на мировом первенстве в Познани занял четвёртое место в заездах на 200 метров, немного не дотянув до бронзовой медали, и вскоре принял решение завершить карьеру профессионального спортсмена."
"В то же время необходимость ручного наведения ракет вплоть до попадания в цель привела к росту потерь среди операторов — израильские танкисты и пехота активно обстреливали из пулемётно-пушечного вооружения место предполагаемого пуска ПТУР, в случае ранения или смерти оператора ракета теряла управляемость и начинала закладывать витки по спирали, по всё более увеличивающейся с каждым оборотом амплитуде, в результате через две-три с утыкалась в землю или уходила в небо.","В то же время необходимость ручного наведения ракет вплоть до попадания в цель привела к росту потерь среди операторов — израильские танкисты и пехота активно обстреливали из пулемётно-пушечного вооружения место предполагаемого пуска ПТУР, в случае ранения или смерти оператора ракета теряла управляемость и начинала закладывать витки по спирали, по всё более увеличивающейся с каждым оборотом амплитуде, в результате через две-три секунды утыкалась в землю или уходила в небо."
"Эта проблема отчасти компенсировалась возможностью выноса позиции оператора со станцией наведения на удаление до ста м и более от стартовых позиций ракет благодаря компактным переносным катушкам с кабелем, разматывавшимся при необходимости на требуемую длину, что существенно усложняло для противостоящей стороны задачу нейтрализации операторов ракет.","Эта проблема отчасти компенсировалась возможностью выноса позиции оператора со станцией наведения на удаление до ста метров и более от стартовых позиций ракет благодаря компактным переносным катушкам с кабелем, разматывавшимся при необходимости на требуемую длину, что существенно усложняло для противостоящей стороны задачу нейтрализации операторов ракет."
"Некрупное, двудомное, листопадное дерево до 25 (максимум 30) м высотой.","Некрупное, двудомное, листопадное дерево до 25 (максимум 30) метров высотой."
"Поскольку острова растянуты на протяжении 1300 км от острова Туле на юго-востоке до скал Шаг на северо-западе, их двухсотмильная исключительная экономическая зона охватывает 1,4 млн квадратных км.","Поскольку острова растянуты на протяжении 1300 км от острова Туле на юго-востоке до скал Шаг на северо-западе, их двухсотмильная исключительная экономическая зона охватывает 1,4 млн квадратных километров."
"Финик Робелена представляет собой м. или среднее, медленно растущее тонкое дерево в 2—3 м в высоту.","Финик Робелена представляет собой малое или среднее, медленно растущее тонкое дерево в 2—3 метра в высоту."
"Лобаново находится в юго-восточной части Пермского края в 17 км от города Перми по Сибирскому тракту.","Лобаново находится в юго-восточной части Пермского края в 17 километрах от города Перми по Сибирскому тракту."
"По отношению к реке Каме с. расположено на её левобережье, в 20 км от русла.","По отношению к реке Каме село расположено на её левобережье, в 20 километрах от русла."
"Удалён на 0,9 угловой с.","Удалён на 0,9 угловой секунды."
"Длительность полёта составила 16 суток 21 час 48 минут 30 с — рекордная на тот момент продолжительность для космических кораблей «Спейс шаттл».","Длительность полёта составила 16 суток 21 час 48 минут 30 секунд — рекордная на тот момент продолжительность для космических кораблей «Спейс шаттл»."
"Нумерация домов осуществляется с востока на з., протяжённость магистрали — 330 м.","Нумерация домов осуществляется с востока на запад, протяжённость магистрали — 330 метров."
"Плиний Старший — «О кавалерийском метании», «О жизни Помпония с» в 2 книгах, Studiosi в 3 книгах (риторическое соч.), «Сомнительные слова» в 8 книгах, «История» в 31 книге (продолжение труда Ауфидия Басса), «Германские войны» в 20 книгах, 160 книг с выписками из прочитанного.","Плиний Старший — «О кавалерийском метании», «О жизни Помпония Секунда» в 2 книгах, Studiosi в 3 книгах (риторическое сочинение), «Сомнительные слова» в 8 книгах, «История» в 31 книге (продолжение труда Ауфидия Басса), «Германские войны» в 20 книгах, 160 книг с выписками из прочитанного."
"пос. расположен в юго-западной части области на расстоянии примерно в 5 км по прямой к западу-юго-западу от районного центра Сердобска.","Посёлок расположен в юго-западной части области на расстоянии примерно в 5 километрах по прямой к западу-юго-западу от районного центра Сердобска."
"На Летних Олимпийских играх 1980 года в Москве боролся в весовой категории до 82 кг.","На Летних Олимпийских играх 1980 года в Москве боролся в весовой категории до 82 килограммов."
"Олимпийский чемпион в весовой категории до 82 кг (1980)","Олимпийский чемпион в весовой категории до 82 килограммов (1980)"
"д. расположена в южной части Архангельской области, в таёжной зоне, в пределах северной части Русской равнины, в 50 км на ю. от города Шенкурска, на правом берегу реки Ваги.","Деревня расположена в южной части Архангельской области, в таёжной зоне, в пределах северной части Русской равнины, в 50 километрах на юг от города Шенкурска, на правом берегу реки Ваги."
"польск. конница преследовала их 90 км.","Польская конница преследовала их 90 километров."
"Абсолютная выс. — 1652 м над уровнем моря.","Абсолютная высота — 1652 метра над уровнем моря."
"Дизиче расположен на расстоянии приблизительно 25 км к юго-юго-западу (SSW) от Исфахана, административного центра провинции и на расстоянии 358 км к югу от Тегерана, столицы страны.","Дизиче расположен на расстоянии приблизительно 25 километров к юго-юго-западу (SSW) от Исфахана, административного центра провинции и на расстоянии 358 километров к югу от Тегерана, столицы страны."
"с. расположено в северной части района, на берегу озера м. Чебачье, на расстоянии примерно 15 км (по прямой) к северу от административного центра района — города Щучинск, в 14 км к югу от административного центра сельского округа — села Кызылагаш.","Село расположено в северной части района, на берегу озера Малое Чебачье, на расстоянии примерно 15 километров (по прямой) к северу от административного центра района — города Щучинск, в 14 километрах к югу от административного центра сельского округа — села Кызылагаш."
"Абсолютная выс. — 355 м над уровнем моря.","Абсолютная высота — 355 метров над уровнем моря."
"Представитель знатного рода Гоццадини (ит.), в мае 1853 года Джованни обнаружил на своих собственных землях, в Вилланова (ныне — фракция коммуны Кастеназо), в восьми км к северо-западу от Болоньи, захоронение начала Железного вв., что впосл. позволило говорить об открытии «культуры Вилланова».","Представитель знатного рода Гоццадини (ит.), в мае 1853 года Джованни обнаружил на своих собственных землях, в Вилланова (ныне — фракция коммуны Кастеназо), в восьми километрах к северо-западу от Болоньи, захоронение начала Железного века, что впоследствии позволило говорить об открытии «культуры Вилланова»."
"Помимо этого, лаборатория с начала своей работы совместно с другими лабораториями мира обеспечивала значение принятой в естествознании основной единицы измерения времени — средней солнечной с.","Помимо этого, лаборатория с начала своей работы совместно с другими лабораториями мира обеспечивала значение принятой в естествознании основной единицы измерения времени — средней солнечной секунды."
"В 1991 г Кидман снялась вместе со своей бывшей одноклассницей и лучшей подругой Наоми Уоттс и Тэнди Н в независимом фильме «Флирт».","В 1991 году Кидман снялась вместе со своей бывшей одноклассницей и лучшей подругой Наоми Уоттс и Тэнди Ньютон в независимом фильме «Флирт»."
"По данным Бюро переписи населения США статистически обособленная местность Кантри-Уолк имеет общую пл. в 6,99 квадратных км, водных ресурсов в черте населённого пункта не имеется.","По данным Бюро переписи населения США статистически обособленная местность Кантри-Уолк имеет общую площадь в 6,99 квадратных километров, водных ресурсов в черте населённого пункта не имеется."
"Тяжёлые, но успешные бои шли уже в нескольких км от города, когда 20 августа 1-я Конная получила приказ председателя РВСР Л. Д. Троцкого, предписывающий срочно выполнить директиву командования Западного фронта прекратить бои за Львов, и начать наступление на Варшаву.","Тяжёлые, но успешные бои шли уже в нескольких километрах от города, когда 20 августа 1-я Конная получила приказ председателя РВСР Л. Д. Троцкого, предписывающий срочно выполнить директиву командования Западного фронта прекратить бои за Львов, и начать наступление на Варшаву."
"Поскольку Эрисман долгое время занимался лечением глазных болезней, он учёл и оптимальное расстояние для чтения — 30—40 см.","Поскольку Эрисман долгое время занимался лечением глазных болезней, он учёл и оптимальное расстояние для чтения — 30—40 сантиметров."
"Каркас парты, используемый непосредственно в школах, выполняется сварным из полых прокатных стальных профилей квадратного сечения, толщина металла ок. трёх мм.","Каркас парты, используемый непосредственно в школах, выполняется сварным из полых прокатных стальных профилей квадратного сечения, толщина металла около трёх миллиметров."
"д. находится в северо-восточной части Тверской области, в подзоне южной тайги, при автодороге 28Н-1376, на расстоянии примерно 21 км (по прямой) к юго-западу от Сандова, административного центра округа.","Деревня находится в северо-восточной части Тверской области, в подзоне южной тайги, при автодороге 28Н-1376, на расстоянии примерно 21 километра (по прямой) к юго-западу от Сандова, административного центра округа."
"Абсолютная выс. — 149 м над уровнем моря.","Абсолютная высота — 149 метров над уровнем моря."
"д. находится в северной части области, в подзоне южной тайги, в пределах Шекснинско-Костромского водораздела, к югу от автодороги 78К-0013, на расстоянии примерно 36 км (по прямой) к северо-западу от рабочего посёлка Пречистое, административного центра района.","Деревня находится в северной части области, в подзоне южной тайги, в пределах Шекснинско-Костромского водораздела, к югу от автодороги 78К-0013, на расстоянии примерно 36 километров (по прямой) к северо-западу от рабочего посёлка Пречистое, административного центра района."
"Годовое кол-во атмосферных осадков составляет ок. 570 мм, из которых большая ч. выпадает в тёплый период.","Годовое количество атмосферных осадков составляет около 570 миллиметров, из которых большая часть выпадает в тёплый период."
"с. расположено в юго-восточной части области, на правом берегу реки Кёгарт, на расстоянии приблизительно 47 км (по прямой) к северо-востоку от села Сузак, административного центра района.","Село расположено в юго-восточной части области, на правом берегу реки Кёгарт, на расстоянии приблизительно 47 километров (по прямой) к северо-востоку от села Сузак, административного центра района."
"Абсолютная выс. — 1534 м над уровнем моря.","Абсолютная высота — 1534 метра над уровнем моря."
"дл. тела от 7,5 до 13,8 см, дл. хвоста от 8,5 до 13,8 см, вес 21—64 г.","Длина тела от 7,5 до 13,8 см, длина хвоста от 8,5 до 13,8 см, вес 21—64 грамма."
"Здесь же, на крыше, установлена скульптура лошади высотой 4 м — Hortus conclusus итальянского художника и скульптора Доменико Паладино.","Здесь же, на крыше, установлена скульптура лошади высотой 4 метра — Hortus conclusus итальянского художника и скульптора Доменико Паладино."
"д. находится на западе центральной части Тверской области, в зоне хвойно-широколиственных лесов, в пределах Валдайской возвышенности, к востоку от автодороги 28Н-1442, на расстоянии примерно 24 км (по прямой) к северо-востоку от Селижарова, административного центра округа.","Деревня находится на западе центральной части Тверской области, в зоне хвойно-широколиственных лесов, в пределах Валдайской возвышенности, к востоку от автодороги 28Н-1442, на расстоянии примерно 24 километров (по прямой) к северо-востоку от Селижарова, административного центра округа."
"Абсолютная выс. — 274 м над уровнем моря.","Абсолютная высота — 274 метра над уровнем моря."
"выс. центра населённого пункта ок. 170 м над уровнем моря.","Высота центра населённого пункта около 170 метров над уровнем моря."
"Активисты объясняли свои действия тем, что «музыка мешает молиться» в храме, находящемся примерно в км отсюда.","Активисты объясняли свои действия тем, что «музыка мешает молиться» в храме, находящемся примерно в километре отсюда."
"Андрей Кураев, быв. протодиакон Русской православной церкви полагает, что объяснениям отца Димитрия не очень верится, так как нет веры, будто после км леса звук, проникший через стены храма, невыносим.","Андрей Кураев, бывший протодиакон Русской православной церкви полагает, что объяснениям отца Димитрия не очень верится, так как нет веры, будто после километра леса звук, проникший через стены храма, невыносим."
"Список мостов Исландии включает в себя действующие крупные мосты (длиной более 100 м) на острове Исландия.","Список мостов Исландии включает в себя действующие крупные мосты (длиной более 100 метров) на острове Исландия."
"В 2002 г построен и введён в строй путепровод длиной 514 м.","В 2002 году построен и введён в строй путепровод длиной 514 метров."
"Нефтегавань порта — совр. комплекс по переработке нефтепродуктов, оборудованный высокопроизводительными средствами обработки танкеров грузоподъемностью до 10000 тонн и осадкой до 10 м.","Нефтегавань порта — современный комплекс по переработке нефтепродуктов, оборудованный высокопроизводительными средствами обработки танкеров грузоподъемностью до 10000 тонн и осадкой до 10 метров."
"дл. 6,7 км, шир. 3,6 км.","Длина 6,7 километров, ширина 3,6 километров."
"пл. острова составляет 15 квадратных км, протяженность береговой линии — 25 км.","Площадь острова составляет 15 квадратных километров, протяженность береговой линии — 25 километров."
"выс. над уровнем моря — 432 м.","Высота над уровнем моря — 432 метров."
"Крошечный о-в Даскалио (Δασκαλειό) примерно в 100 м от Кероса в прошлом был мысом, отделённым от Кероса землетрясением.","Крошечный остров Даскалио (Δασκαλειό) примерно в 100 метрах от Кероса в прошлом был мысом, отделённым от Кероса землетрясением."
"Холм был облицован привозным белым мрамором с Наксоса, расположенного в 10 км, общей массой не менее тыс. тонн.","Холм был облицован привозным белым мрамором с Наксоса, расположенного в 10 километрах, общей массой не менее тысячи тонн."
"В следующей таблице приведены убывающие с высотой средние значения яркости безоблачного неба в зените при положении Солнца 30—35 ° над горизонтом.","В следующей таблице приведены убывающие с высотой средние значения яркости безоблачного неба в зените при положении Солнца 30—35 градусов над горизонтом."
"Исток расположен в км к северу от села верх. Тортым Кезского района.","Исток расположен в километре к северу от села Верхний Тортым Кезского района."
"Грузовой самолёт Douglas DC-8-63F авиакомпании Air Transport International (ATI) выполнял плановый внутр. рейс ATN782 по маршруту Канзас-Сити—Спрингфилд, но всего через неск. с после второй попытки взлёта рухнул на землю ок. торца взлётной полосы аэропорта Канзас-Сити.","Грузовой самолёт Douglas DC-8-63F авиакомпании Air Transport International (ATI) выполнял плановый внутренний рейс ATN782 по маршруту Канзас-Сити—Спрингфилд, но всего через несколько секунд после второй попытки взлёта рухнул на землю около торца взлётной полосы аэропорта Канзас-Сити."
"Пауза, длившаяся ок. десяти с, во время которой Янукович пытался вспомнить необходимое слово, стала поводом для шуток и сарказма.","Пауза, длившаяся около десяти секунд, во время которой Янукович пытался вспомнить необходимое слово, стала поводом для шуток и сарказма."
"На озере была дерев. купальня к-рый была ок. м глубиной, а сразу за ней никто не доставал дна.","На озере была деревянная купальня которая была около метра глубиной, а сразу за ней никто не доставал дна."
"Глубина достигает 6 м.","Глубина достигает 6 метров."
"Для этого бочки с вином заполняются не полностью (как правило, на 100 л меньше предельной вместимости).","Для этого бочки с вином заполняются не полностью (как правило, на 100 литров меньше предельной вместимости)."
