question,answer
"Общая сумма за первые выходные составила 315 миллионов ₽.","Общая сумма за первые выходные составила 315 миллионов рублей."
"Постройка обошлась в 50 000 ₽, из них сам И. Л. Лазарев пожертвовал 30 000.","Постройка обошлась в 50 000 рублей, из них сам И. Л. Лазарев пожертвовал 30 000."
"В 1822 году Еким Лазаревич за 15 547 ₽ заново отделал верхние этажи, заказав мраморные подоконники, чугунные и мраморные камины, зеркальные стёкла в окна, бронзовые дверные ручки; мастеру Гусеву была заказана покраска и роспись помещений.","В 1822 году Еким Лазаревич за 15 547 рублей заново отделал верхние этажи, заказав мраморные подоконники, чугунные и мраморные камины, зеркальные стёкла в окна, бронзовые дверные ручки; мастеру Гусеву была заказана покраска и роспись помещений."
"Во всех оккупированных ими городах греки преследовали евреев (= как и мусульман), а в Чорлу даже учинили погром.","Во всех оккупированных ими городах греки преследовали евреев (равно как и мусульман), а в Чорлу даже учинили погром."
"За всю карьеру он ограбил более 20 магазинов, в общей сумме на 15-18 миллионов $.","За всю карьеру он ограбил более 20 магазинов, в общей сумме на 15-18 миллионов долларов."
"В зависимости от длины волны электромагнитное излучение подразделяется на радиоизлучение, свет (в том числе инфракрасный и ультрафиолет), рентгеновское излучение и γ-излучение.","В зависимости от длины волны электромагнитное излучение подразделяется на радиоизлучение, свет (в том числе инфракрасный и ультрафиолет), рентгеновское излучение и гамма-излучение."
"Согласно материалам по статистике народного хозяйства Петергофского уезда 1887 года мыза Мёдуши площадью 1040 десятин принадлежала барону Л. О. Рауш фон Траубенбергу, она была приобретена двумя частями в 1868 и 1886 годах за 18 000 ₽.","Согласно материалам по статистике народного хозяйства Петергофского уезда 1887 года мыза Мёдуши площадью 1040 десятин принадлежала барону Л. О. Рауш фон Траубенбергу, она была приобретена двумя частями в 1868 и 1886 годах за 18 000 рублей."
"Бывший военный офицер Коннор Коннолли должен всего за 12 часов выплатить 2 миллиона $ компенсации наркобарону Тайрону Петтису, иначе его беременная жена погибнет.","Бывший военный офицер Коннор Коннолли должен всего за 12 часов выплатить 2 миллиона долларов компенсации наркобарону Тайрону Петтису, иначе его беременная жена погибнет."
"В конечном итоге он дал Пиросмани сто ₽ и лавку, в которой тот должен был торговать всякой снедью, и отпустил в жизнь.","В конечном итоге он дал Пиросмани сто рублей и лавку, в которой тот должен был торговать всякой снедью, и отпустил в жизнь."
"Данный тип «ныряющих» защитных нитей можно увидеть на банкнотах в 500 и 1000 ₽ 2010 года.","Данный тип «ныряющих» защитных нитей можно увидеть на банкнотах в 500 и 1000 рублей 2010 года."
"Он реализован на банкнотах номиналом в 5000 ₽ 2010 года и на памятной «крымской» 2015 года в 100 ₽.","Он реализован на банкнотах номиналом в 5000 рублей 2010 года и на памятной «крымской» 2015 года в 100 рублей."
"Дистрибьютером фильма выступила кинокомпания 20th Century Fox, а бюджет составил 25 млн $.","Дистрибьютером фильма выступила кинокомпания 20th Century Fox, а бюджет составил 25 млн долларов."
"Картина собрала более 235 млн $ по всему миру.","Картина собрала более 235 млн долларов по всему миру."
"Они используют эти детали, чтобы сделать альбом, который в равной степени пасторальный и тщательный, и слушать его — все = что посещать идеально выстроенный топиарный сад».","Они используют эти детали, чтобы сделать альбом, который в равной степени пасторальный и тщательный, и слушать его — все равно что посещать идеально выстроенный топиарный сад»."
"19 февраля 1918 года председатель облакома Янсон направил телеграмму наркому финансов Менжинскому с просьбой выслать минимум 50 млн ₽.","19 февраля 1918 года председатель облакома Янсон направил телеграмму наркому финансов Менжинскому с просьбой выслать минимум 50 млн рублей."
"28 февраля вышел первый № газеты «Сибирская рабоче-крестьянская газета» — органа облакома, которая выходила ежедневно, кроме праздничных дней.","28 февраля вышел первый номер газеты «Сибирская рабоче-крестьянская газета» — органа облакома, которая выходила ежедневно, кроме праздничных дней."
"За счёт изменения системы охлаждения и нового программного обеспечения бортовыми управляющими подсистемами силовой блок машины функционирует при внешней температуре до +55 ° С.","За счёт изменения системы охлаждения и нового программного обеспечения бортовыми управляющими подсистемами силовой блок машины функционирует при внешней температуре до +55 градусов С."
"По словам бывшего командующего ВДВ генерала-полковника А. П. Колмакова, как в воздушно-десантной дивизии, так и в десантно-штурмовой 100 % личного состава готовы десантироваться парашютным способом.","По словам бывшего командующего ВДВ генерала-полковника А. П. Колмакова, как в воздушно-десантной дивизии, так и в десантно-штурмовой 100 процентов личного состава готовы десантироваться парашютным способом."
"Ян Макфарлейн (управляющий Резервного банка Австралии, 1996—2006) описал эти реформы, как «вторую по важности реформу австралийского $ в 1983 году».","Ян Макфарлейн (управляющий Резервного банка Австралии, 1996—2006) описал эти реформы, как «вторую по важности реформу австралийского доллара в 1983 году»."
"В 1982 году заработная плата выросла на 16 % по всей стране в результате инфляции; безработица была выражена двузначным числом и достигла 12,5 % (официально 21 %).","В 1982 году заработная плата выросла на 16 процентов по всей стране в результате инфляции; безработица была выражена двузначным числом и достигла 12,5 % (официально 21 %)."
"Коалиция поднялась на пять %, отняв 13 мест у лейбористов в Новом Южном Уэльсе и выиграв все места, кроме двух, в Квинсленде.","Коалиция поднялась на пять процентов, отняв 13 мест у лейбористов в Новом Южном Уэльсе и выиграв все места, кроме двух, в Квинсленде."
"Число этих точек = числу частиц в","Число этих точек равно числу частиц в"
"Цветовая γ была не богата: автомобили красились в основном в чёрный, редко — белый и тёмно-зелёный цвета.","Цветовая гамма была не богата: автомобили красились в основном в чёрный, редко — белый и тёмно-зелёный цвета."
"Правда, цена в 40 тысяч ₽ — в два с половиной раза дороже «Победы» — делала машину менее доступной для потребителя.","Правда, цена в 40 тысяч рублей — в два с половиной раза дороже «Победы» — делала машину менее доступной для потребителя."
"В конце романа личность главного героя разрушается, когда тот осознаёт, что два + два действительно равняется пяти.","В конце романа личность главного героя разрушается, когда тот осознаёт, что два плюс два действительно равняется пяти."
"В 1963 г. профессор Ю. С. Татаринов (Астраханский медицинский институт) обнаружил присутствие α-фетопротеина в крови людей, болеющих первичным раком печени.","В 1963 г. профессор Ю. С. Татаринов (Астраханский медицинский институт) обнаружил присутствие альфа-фетопротеина в крови людей, болеющих первичным раком печени."
"Было показано, что тканевые культуры мышиной гепатомы синтезируют и секретируют в среду этот белок, позже названный α-фетопротеином.","Было показано, что тканевые культуры мышиной гепатомы синтезируют и секретируют в среду этот белок, позже названный альфа-фетопротеином."
"Определение α-фетопротеина как опухолевого маркера было впервые сделано Ю. С. Татариновым в 1964 году.","Определение альфа-фетопротеина как опухолевого маркера было впервые сделано Ю. С. Татариновым в 1964 году."
"15 сентября 1969 Ю. С. Татаринов и В. Н. Масюкевич установили явление синтеза и секреции в кровь млекопитающих и человека белка — трофобластического β-глобулина, специфического для трофобластической активности клеток хориона.","15 сентября 1969 Ю. С. Татаринов и В. Н. Масюкевич установили явление синтеза и секреции в кровь млекопитающих и человека белка — трофобластического бета-глобулина, специфического для трофобластической активности клеток хориона."
"Нормальные значения α-фетопротеина в сыворотке крови здорового человека не превышают 15 нг/мл","Нормальные значения альфа-фетопротеина в сыворотке крови здорового человека не превышают 15 нг/мл"
"Существует два метода получения α-фетопротеина: выделением из сыворотки крови (нативный АФП) и выращиванием с помощью технологий генетической модификации (рекомбинантный АФП).","Существует два метода получения альфа-фетопротеина: выделением из сыворотки крови (нативный АФП) и выращиванием с помощью технологий генетической модификации (рекомбинантный АФП)."
"АФП-тест (реакция Татаринова-Абелева) — это измерение уровня α-фетопротеина.","АФП-тест (реакция Татаринова-Абелева) — это измерение уровня альфа-фетопротеина."
"Также во время амниоцентеза в амниотическую жидкость может попадать кровь плода, вызывая ложное повышение уровня α-фетопротеина.","Также во время амниоцентеза в амниотическую жидкость может попадать кровь плода, вызывая ложное повышение уровня альфа-фетопротеина."
"Приблизительно в 5 — 10 % случаев расщелину позвоночника не удается обнаружить при амниоцентезе, поскольку отверстие в спиномозговом канале закрыто кожей, из-за чего α-фетопротеин не может попасть в амниотическую жидкость","Приблизительно в 5 — 10 % случаев расщелину позвоночника не удается обнаружить при амниоцентезе, поскольку отверстие в спиномозговом канале закрыто кожей, из-за чего альфа-фетопротеин не может попасть в амниотическую жидкость"
"Хоть Фрэнк убивает Стивена и спасает её, она все = убегает.","Хоть Фрэнк убивает Стивена и спасает её, она все равно убегает."
"Существенный - безударных конструкций заключается в невозможности их установки на любых участках трубопровода, кроме горизонтальных.","Существенный минус безударных конструкций заключается в невозможности их установки на любых участках трубопровода, кроме горизонтальных."
"В марте 2014 года он заключил четырёхлетнее соглашение на сумму 8 млн $ с «Сент-Луисом».","В марте 2014 года он заключил четырёхлетнее соглашение на сумму 8 млн долларов с «Сент-Луисом»."
"После окончания сезона он выиграл у клуба арбитраж, его заработная плата на следующий год составила 2,6 млн $.","После окончания сезона он выиграл у клуба арбитраж, его заработная плата на следующий год составила 2,6 млн долларов."
"В 2021 году Диас из-за перелома руки пропустил два месяца чемпионата, но всё = был одним из самых полезных и универсальных игроков «Хьюстона».","В 2021 году Диас из-за перелома руки пропустил два месяца чемпионата, но всё равно был одним из самых полезных и универсальных игроков «Хьюстона»."
"В декабре 2022 года Диас подписал двухлетний контракт на 14 млн $ с клубом «Окленд Атлетикс».","В декабре 2022 года Диас подписал двухлетний контракт на 14 млн долларов с клубом «Окленд Атлетикс»."
"При этом мужчины имели медианный доход в 67 368 $ США в год против 53 050 $ среднегодового дохода у женщин.","При этом мужчины имели медианный доход в 67 368 долларов США в год против 53 050 долларов среднегодового дохода у женщин."
"В 2014 году медианный доход на семью оценивался в 102 005 $, на домашнее хозяйство — в 99 072 $.","В 2014 году медианный доход на семью оценивался в 102 005 долларов, на домашнее хозяйство — в 99 072 долларов."
"Доход на душу населения — 34 237 $.","Доход на душу населения — 34 237 долларов."
"Некоторые вокальные № в исполнении Хепбёрн всё же остались в фильме: «Just You Wait» (часть, не требовавшая высоких нот и реприза на неё же, исполненная актрисой полностью), «The Rain in Spain» (также частично) и отрывки из «I Could Have Danced All Night».","Некоторые вокальные номера в исполнении Хепбёрн всё же остались в фильме: «Just You Wait» (часть, не требовавшая высоких нот и реприза на неё же, исполненная актрисой полностью), «The Rain in Spain» (также частично) и отрывки из «I Could Have Danced All Night»."
"В 2003 году вместе с Томми Ли Джонсом он снялся в триллере «Загнанный» и драме «21 грамм», за роль в последнем фильме, где помимо него снялись Шон Пенн и Наоми Уоттс, актёр получил награду Венецианского кинофестиваля + номинации на «Оскар» и премию BAFTA.","В 2003 году вместе с Томми Ли Джонсом он снялся в триллере «Загнанный» и драме «21 грамм», за роль в последнем фильме, где помимо него снялись Шон Пенн и Наоми Уоттс, актёр получил награду Венецианского кинофестиваля плюс номинации на «Оскар» и премию BAFTA."
"На строительство офисного здания Рэйберна законопроектом Конгресса выделено 2 млн $ + «такие дополнительные суммы, которые могут потребоваться».","На строительство офисного здания Рэйберна законопроектом Конгресса выделено 2 млн долларов плюс «такие дополнительные суммы, которые могут потребоваться»."
"Такие дополнительные суммы в итоге превысили 99 млн $.","Такие дополнительные суммы в итоге превысили 99 млн долларов."
"Сотрудник иранского посольства в Париже Абдул-Хусейн Сардари (чья история легла в основу сериала «Поворот на ноль °») также спасал евреев в оккупированном нацистами Париже, выдав им около трёх тысяч иранских виз.","Сотрудник иранского посольства в Париже Абдул-Хусейн Сардари (чья история легла в основу сериала «Поворот на ноль градусов») также спасал евреев в оккупированном нацистами Париже, выдав им около трёх тысяч иранских виз."
"В их составе — восходящая звезда Идрисс Диаго который ещё не знает, что его агент Марко Замброни договорился о переходе в английский клуб за 35 млн $.","В их составе — восходящая звезда Идрисс Диаго который ещё не знает, что его агент Марко Замброни договорился о переходе в английский клуб за 35 млн долларов."
"Проезжая мимо автосалона с Лизой, Гомер видит, как продавец продает его машину за 99 $.","Проезжая мимо автосалона с Лизой, Гомер видит, как продавец продает его машину за 99 долларов."
"Эпизод просмотрело 7.86 миллионов зрителей, и он получил девять % зрительской доли.","Эпизод просмотрело 7.86 миллионов зрителей, и он получил девять процентов зрительской доли."
"B 1990 году он был приговорён к трём годам пробации (осуждённый освобождается от наказания при условии хорошего поведения; применяется к несовершеннолетним правонарушителям и совершившим преступление впервые), к 400 часам общественных работ и оштрафован на 10 050 $ США.","B 1990 году он был приговорён к трём годам пробации (осуждённый освобождается от наказания при условии хорошего поведения; применяется к несовершеннолетним правонарушителям и совершившим преступление впервые), к 400 часам общественных работ и оштрафован на 10 050 долларов США."
"Известна как третья кинозвезда (после Мэри Пикфорд и Дугласа Фэрбенкса), заработавшая более 1000 $ за один фильм.","Известна как третья кинозвезда (после Мэри Пикфорд и Дугласа Фэрбенкса), заработавшая более 1000 долларов за один фильм."
"корпус «Берёза» (аптечный пункт, магазин, жилые №);","корпус «Берёза» (аптечный пункт, магазин, жилые номера);"
"корпус «Ёлочка» (жилые №);","корпус «Ёлочка» (жилые номера);"
"корпус «Рябина» (отдел размещения и реализации путёвок, касса, диспетчер, дежурный врач, круглосуточный пост медсестры, процедурный кабинет, кабинет функциональной диагностики, жилые №);","корпус «Рябина» (отдел размещения и реализации путёвок, касса, диспетчер, дежурный врач, круглосуточный пост медсестры, процедурный кабинет, кабинет функциональной диагностики, жилые номера);"
"Первый же № сообщил:","Первый же номер сообщил:"
"Таким образом, уже к концу XIX — началу века в американском рекламном бизнесе обращались миллионы $.","Таким образом, уже к концу XIX — началу века в американском рекламном бизнесе обращались миллионы долларов."
"Рубинштейн и Ласкер выиграли по 875 ₽ каждый, Шпильман и Дурас — по 475 ₽ каждый, Бернштейн — 190 ₽, Тейхман — 120 ₽, Перлис — 80 ₽, Кон, Шлехтер и Сальве — по 40 ₽ каждый.","Рубинштейн и Ласкер выиграли по 875 рублей каждый, Шпильман и Дурас — по 475 рублей каждый, Бернштейн — 190 рублей, Тейхман — 120 рублей, Перлис — 80 рублей, Кон, Шлехтер и Сальве — по 40 рублей каждый."
"В 2006 г. организаторы не использовали 13-й № из-за суеверия и присвоили очередному турниру порядковый № 14.","В 2006 г. организаторы не использовали 13-й номер из-за суеверия и присвоили очередному турниру порядковый номер 14."
"Несколько страниц каждого № отведены под статьи о сексе и здоровье, всё остальное пространство журнала заполняют объявления проституток.","Несколько страниц каждого номера отведены под статьи о сексе и здоровье, всё остальное пространство журнала заполняют объявления проституток."
"В 1941 году после начала Великой Отечественной войны журнал около года, с октября 1941-го, не выходил в бумажном издании, а затем в течение года стали печатать только сдвоенные №, датированные 1942 годом.","В 1941 году после начала Великой Отечественной войны журнал около года, с октября 1941-го, не выходил в бумажном издании, а затем в течение года стали печатать только сдвоенные номера, датированные 1942 годом."
"Результатом этого стало извлечение и уничтожение нераскупленных и библиотечных выпусков седьмого № журнала «Костёр».","Результатом этого стало извлечение и уничтожение нераскупленных и библиотечных выпусков седьмого номера журнала «Костёр»."
"Вместо 7-го № был выпущен сдвоенный №7-8 (подписан к печати 26 сентября).","Вместо 7-го номера был выпущен сдвоенный №7-8 (подписан к печати 26 сентября)."
"В 1993—1995 гг. все страницы были разделены пополам: вверху различные материалы, а внизу — одно большое произведение на весь № или несколько.","В 1993—1995 гг. все страницы были разделены пополам: вверху различные материалы, а внизу — одно большое произведение на весь номер или несколько."
"По замыслу редакции нижняя половина каждого № — книжка в журнале, которую можно впоследствии отрезать и постепенно собрать библиотечку «Костра».","По замыслу редакции нижняя половина каждого номера — книжка в журнале, которую можно впоследствии отрезать и постепенно собрать библиотечку «Костра»."
"Редакция журнала, начиная с самого первого №, уделяла большое внимание художественной стороне издания.","Редакция журнала, начиная с самого первого номера, уделяла большое внимание художественной стороне издания."
"Цю Чуанхуань (94) — тайваньский политический деятель, председатель Экзаменационного ¥, вице-премьер и министр внутренних дел [609].","Цю Чуанхуань (94) — тайваньский политический деятель, председатель Экзаменационного юаня, вице-премьер и министр внутренних дел [609]."
"В 2022 году Правительство Австралии выкупило авторские права на флаг аборигенов Австралии за 20,05 млн австралийских $ и аннулировало лицензии.","В 2022 году Правительство Австралии выкупило авторские права на флаг аборигенов Австралии за 20,05 млн австралийских долларов и аннулировало лицензии."
"∫ вычисляется по всему диапазону","интеграл вычисляется по всему диапазону"
"Согласно материалам по статистике народного хозяйства Санкт-Петербургского уезда 1891 года, имением Екатериновка площадью 919 десятин владел статский советник А. И. Яковлев, имение было приобретено в 1875 году за 20 000 ₽.","Согласно материалам по статистике народного хозяйства Санкт-Петербургского уезда 1891 года, имением Екатериновка площадью 919 десятин владел статский советник А. И. Яковлев, имение было приобретено в 1875 году за 20 000 рублей."
"В ноябре 2019 года Фонд борьбы с коррупцией выпустил расследование, в котором утверждается, что семья Дениса Попова имеет незадекларированную дорогостоящую недвижимость в Черногории, Испании и на Рублёвке, при том что в декларации Попова указан один источник дохода — заработная плата, равная шестидесяти тысячам ₽ в месяц.","В ноябре 2019 года Фонд борьбы с коррупцией выпустил расследование, в котором утверждается, что семья Дениса Попова имеет незадекларированную дорогостоящую недвижимость в Черногории, Испании и на Рублёвке, при том что в декларации Попова указан один источник дохода — заработная плата, равная шестидесяти тысячам рублей в месяц."
"Летом 2009 года «Торино» выкупил половину прав на игрока за 800 тысяч евро (100 тысяч евро + Саша Беланович).","Летом 2009 года «Торино» выкупил половину прав на игрока за 800 тысяч евро (100 тысяч евро плюс Саша Беланович)."
"«„Я пишу музыку для одного кино и хочу предложить Селин исполнить одну песню“, — сказал он, и мы втроем пошли в № отеля „Цезарь“, где Хорнер решил показать нам готовящуюся песню.","«„Я пишу музыку для одного кино и хочу предложить Селин исполнить одну песню“, — сказал он, и мы втроем пошли в номер отеля „Цезарь“, где Хорнер решил показать нам готовящуюся песню."
"«My Heart Will Go On» стала песней № 1 по всему миру, проведя на вершине чартов многие недели, включая: 17 недель в Европейском чарте 100 горячих синглов, 15 недель в Швейцарии, 13 недель во Франции и Германии, 11 недель в Нидерландах и Швеции, 10 недель в Бельгийской Валлонии, Дании, Италии Норвегии, 7 недель в Бельгийской Фландрии, 6 недель в Ирландии, 4 недели в Австралии и Австрии, 2 недели в Испании и Великобритании, и 1 неделю в Финляндии.","«My Heart Will Go On» стала песней номер 1 по всему миру, проведя на вершине чартов многие недели, включая: 17 недель в Европейском чарте 100 горячих синглов, 15 недель в Швейцарии, 13 недель во Франции и Германии, 11 недель в Нидерландах и Швеции, 10 недель в Бельгийской Валлонии, Дании, Италии Норвегии, 7 недель в Бельгийской Фландрии, 6 недель в Ирландии, 4 недели в Австралии и Австрии, 2 недели в Испании и Великобритании, и 1 неделю в Финляндии."
"Имевшийся на тот момент голкипер № один сборной Доминик Дропси был обвинён в поражении в матче с Нидерландами, к тому же неудачно играл в «Страсбуре», и в результате за несколько матчей перед турниром потерял место в составе.","Имевшийся на тот момент голкипер номер один сборной Доминик Дропси был обвинён в поражении в матче с Нидерландами, к тому же неудачно играл в «Страсбуре», и в результате за несколько матчей перед турниром потерял место в составе."
"Общее число забитых мячей на чемпионатах мира = 136, а пропущенных — 85.","Общее число забитых мячей на чемпионатах мира равно 136, а пропущенных — 85."
"Это число составляло около 80 % австро-венгров, интернированных в Японии.","Это число составляло около 80 процентов австро-венгров, интернированных в Японии."
"Японец вытащил из моего вещмешка одеяло и сказал по-немецки, что мне оно все = не понадобится.","Японец вытащил из моего вещмешка одеяло и сказал по-немецки, что мне оно все равно не понадобится."
"Затем он сунул мне в руку три ₽ и как ни в чем не бывало удалился».","Затем он сунул мне в руку три рубля и как ни в чем не бывало удалился»."
"В настоящее время компания Ryanair является одной из крупнейших авиакомпаний в Европе и по состоянию на 2012 год её капитализация оценивается в более чем 10 миллиардов $ США.","В настоящее время компания Ryanair является одной из крупнейших авиакомпаний в Европе и по состоянию на 2012 год её капитализация оценивается в более чем 10 миллиардов долларов США."
"В 1975 году вместе с Aer Lingus и Guinness Peat Group он основал компанию Guinness Peat Aviation (позже GPA Group), компанию по лизингу самолётов, в которую инвестировал 50 000 $.","В 1975 году вместе с Aer Lingus и Guinness Peat Group он основал компанию Guinness Peat Aviation (позже GPA Group), компанию по лизингу самолётов, в которую инвестировал 50 000 долларов."
"GPA выросла до крупнейшей в мире лизинговой авиакомпании, её капитализация достигла 4 миллиардов $.","GPA выросла до крупнейшей в мире лизинговой авиакомпании, её капитализация достигла 4 миллиардов долларов."
"До этого Конгресс имел право лишь вводить пошлину, не превышающую 10 $ за каждого раба.","До этого Конгресс имел право лишь вводить пошлину, не превышающую 10 долларов за каждого раба."
"За самовольное оставление места, назначенного для жительства по законному распоряжению надлежащей судебной или правительственной власти, а = за самовольное возвращение в места, откуда виновные высланы, они предаются суду и подвергаются аресту не свыше 3 месяцев или денежному взысканию не свыше 300 руб.","За самовольное оставление места, назначенного для жительства по законному распоряжению надлежащей судебной или правительственной власти, а равно за самовольное возвращение в места, откуда виновные высланы, они предаются суду и подвергаются аресту не свыше 3 месяцев или денежному взысканию не свыше 300 руб."
"высылать из какой-либо местности с запрещением проживания в ряде установленных списком ОГПУ местностей, запретом на жительство в крупнейших городах («- двенадцать»);","высылать из какой-либо местности с запрещением проживания в ряде установленных списком ОГПУ местностей, запретом на жительство в крупнейших городах («минус двенадцать»);"
"Арустамян, Нора Седраковна (арм. Նորա Սեդրակի Առուստամյան) — депутат Национального собрания Республики Армения 7-го созыва (порядковый № 106), член фракции «Процветающая Армения».","Арустамян, Нора Седраковна (арм. Նորա Սեդրակի Առուստամյան) — депутат Национального собрания Республики Армения 7-го созыва (порядковый номер 106), член фракции «Процветающая Армения»."
"Атомный № хассия.","Атомный номер хассия."
"108 страстей — основаны на том, что у человека есть пять видов ощущений через органы чувств, + сознание.","108 страстей — основаны на том, что у человека есть пять видов ощущений через органы чувств, плюс сознание."
"Ан-148-100B (регистрационный № RA-61704, заводской 27015040004, серийный 40-06/02-04) был выпущен 10 июня 2010 года «Воронежским акционерным самолётостроительным обществом» (ВАСО; входит в ОАК).","Ан-148-100B (регистрационный номер RA-61704, заводской 27015040004, серийный 40-06/02-04) был выпущен 10 июня 2010 года «Воронежским акционерным самолётостроительным обществом» (ВАСО; входит в ОАК)."
